global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1382.5874625174815	-1.2983201454833306	1911548.0915105285	1.6856352001678567	2059.4737668897283	1.1104988348288316	4241432.196506967	1.2332076621561927	1395.379310309887	0.2081775069236755	1947083.419640896	0.0433378743889569	1551.5650148311431	1530.4210810831323	1.100434	18.077848	0.0459661059842889	0.0185676475175313	-0.1351848047	0.0429492782	-0.0029745594	-0.089508597	-0.0481301207	0.1638210303	0.0002965804	0.0672865985	-0.1356164301	-0.0333673512	-0.1841051152	-0.2641748196	-0.11376391	0.0848869468	0.1157726055	-0.0255372028	0.0383134901	-0.1474449693	-0.170750704	0.0962481755	-0.2068842167	-0.0409541896	0.0176998259	-0.1037542319	-0.1229071463	-0.1855372159	-0.028937671	-0.1309574539	-0.0923350165	0.109674208	0.0146778504	0.0528452826	-0.1179081362	-0.1083074111	0.1052837647	0.0276257906	-0.1818082695	0.0635075339	0.0721562729	0.043031444	-0.1547111738	-0.0116405849	0.0906794357	0.0427857014	0.2408783747	0.1289094006	-0.1339389574	0.0773378614	-0.1305334917	0.1820518244	0.1694089017	-0.067629111	0.0088055647	0.0570288606	-0.0774622466	-0.0165611966	-0.0086468303	-0.1983006949	-0.1224809668	0.1428901041	-0.2142156259	0.0028626927	-0.0782160749	0.1804588792	0.1567529493	0.1251250121	-0.13683392	-0.0025611777	-0.1043451785	0.0505082241	-0.0001067094	-0.1833377974	-0.25143896	-0.0756077412	0.0766292603	0.0799184722	-0.0361841928	-0.0256778753	-0.1616823238	0.0740296079	-0.1449418925	-0.1231802127	-0.0158064877	-0.15885303	0.1180305751	0.2702512614	0.095494169	0.0552684933	-0.0326171064	0.0875380409	0.0554119421	-0.1133587932	0.0117062654488648	-0.0111348593496246	0.0001370366507592	0.0001239850927359	0.003689887863814	0.0071578939442957	5.1235445717785054e-05	1.3615272447521845e-05	0.0170022432162966	-0.008270149141282	6.839536681904741e-05	0.0002890762743861	0.0008480037568187	4.802194509600003e-05	2.306107210803241e-09	7.191103715786289e-07	3.189824861959956e-05	0.0001090863941284	1.1899841383943731e-08	1.0174982649977855e-09	-0.0002400136477668	0.0002309557317573	5.3340550031549916e-08	5.760655111432553e-08
1381.2148343805527	-1.3726281369288245	1907754.4187128977	1.884108002288696	2053.066239904185	-6.407526985543427	4215080.985434308	41.05640207046724	1396.0709863901138	0.6916760802268982	1949014.1990402653	0.4784157999580465	1551.9613785917677	1520.956321605296	1.064082	17.480648	0.134820344381959	0.0816503200068496	-0.1209742917	0.0325119974	0.0002039308	-0.1005292855	-0.0548615372	0.0455642078	0.0963143203	0.1454882593	0.0502962303	0.0622093976	-0.1438823622	0.017023725	0.0812741502	0.1045224378	0.0094997882	0.152111477	0.0503273375	-0.0086901998	-0.181135197	0.022967234	-0.2087001049	-0.1309276161	-0.0187065929	0.157224493	-0.1730670731	-0.0029369835	0.0156040156	0.2248238133	-0.0808345875	0.1025734668	0.0628335339	-0.0220690397	-0.0524411698	-0.1601137215	-0.0787906041	-0.0273479375	-0.0204977564	-0.0601138229	-0.1481587839	-0.0636755843	-0.1373858679	-0.0230134161	-0.1381135735	0.1068033071	0.0655707614	0.0859145452	-0.0699772174	0.0468072323	-0.0612382096	0.1201887174	0.2049586439	0.126136076	-0.1111675804	-0.1124016732	0.0192308096	-0.0772234297	-0.0004511354	-0.0491317267	-0.0462823574	0.1006203414	-0.0892221525	-0.2142643965	0.0546842356	-0.0245948286	-0.2340764862	-0.0507693101	-0.1441874362	-0.0153542469	-0.0314991197	0.0463456114	-0.0550322696	0.1028131723	-0.159943078	-0.0594797774	0.1292470538	0.0680345162	-0.1959268889	0.0690533381	-0.0860422289	-0.023790484	0.0419715906	0.0138716657	-0.1115432356	0.0534309319	-0.0752594081	0.041293031	-0.0004184057	-0.2506369052	0.1176064765	0.0823222742	0.0500887521	-0.1206811645	0.0187193394485092	0.0070130739996444	0.0003504136693885	4.918320692448831e-05	-0.0219093809925112	-0.0255992688563252	0.0006553225659784	0.000480020975475	0.0452029886408524	0.0282007454245558	0.0007952820425006	0.002043310182065	-0.0003659966756848	-0.0012140004325035	1.4737970501186853e-06	1.339535666123247e-07	0.0001100091843924	7.811093577280044e-05	6.101318287302556e-09	1.2102020650681065e-08	-5.19798940144272e-05	0.0001880337537523	3.535669255020797e-08	2.701909381751084e-09
1381.5160858097668	0.3012514292140622	1908586.695351139	0.0907524236035151	2059.9907694957296	6.924529591544797	4243561.970407608	47.94911006417955	1394.805978059769	-1.2650083303449264	1945483.7164312685	1.6002460758420585	1552.1236632358705	1521.828532447232	1.094967	17.988029	0.1256404074599902	0.0630196350447831	-0.1076808204	0.0414857911	0.0750386221	-0.0877822601	-0.1037341087	0.0158836514	0.0004618043	-0.0435829206	0.0702802125	-0.134547195	-0.0867300864	0.1466825535	-0.0219830595	0.1246925322	0.077986449	0.1211824202	0.0471280572	-0.0181963721	0.0306641307	-0.1945312041	0.0107221711	-0.0072338214	-0.0778011117	0.1923239254	-0.1497956243	-0.0551149123	0.255259625	-0.0291315591	0.1704500589	0.1401771803	-0.0625139314	-0.1035461683	0.0982373182	-0.1029005492	0.1256329727	0.072073013	-0.027864922	-0.1629145665	-0.016209108	0.0340896436	-0.098453592	-0.0332780594	-0.0353334093	0.1425747658	-0.1075679863	-0.125893089	-0.0846653725	0.1158993013	-0.0186516175	0.102367124	0.0585500954	0.1091361974	0.0928067708	-0.1035554066	0.013839204	-0.021530905	0.1267799203	-0.1617750722	0.0630559017	-0.1169439573	0.1183735205	-0.177376498	0.2087870856	-0.1152334085	0.2457858872	0.0470926299	-0.1633614528	-0.0284047633	0.0309568919	-0.0667726006	-0.0289747656	0.1564700744	-0.0290519218	-0.1550777515	0.0080796216	0.1789299543	-0.1128308199	0.4431523226	-0.2744014603	-0.1540188402	0.0058759041	0.2582571857	0.3189477904	0.1081003067	0.2269740583	0.0220749717	0.0676573782	-0.2003258817	-0.1753120196	0.0950370518	0.0446971468	-0.1273444172	0.0296925734864714	0.0109732340379622	0.0008816489202495	0.0001204118652518	-0.0114001400930874	0.0105092408994238	0.0001104441442821	0.000129963194142	-0.0132961070821835	-0.0584990957230358	0.0034221442004129	0.0001767864635408	-0.0007700106385787	-0.0004040139628939	1.6322728221323366e-07	5.929163835243773e-07	-0.0003989798676395	-0.0005089890520319	2.590698550883322e-07	1.5918493478163293e-07	-5.215361507999441e-05	-1.737210655672133e-07	3.017900862180801e-14	2.7199995659122203e-09
1380.77080779683	-0.7452780129367511	1906528.0236639103	0.5554393165669521	2052.4309758671	-7.55979362862945	4212472.910698777	57.15047970746642	1393.7044768333435	-1.1015012264253985	1942412.168745304	1.2133049518166563	1550.980472389842	1521.842584836665	1.08402	17.808197	0.1214727007432356	0.0615595237034935	-0.105911798	0.0526261475	-0.0227933561	-0.0686411783	-0.095899942	-0.0286800366	-0.065481902	-0.1643368396	0.0044225316	-0.0142485804	-0.112401682	-0.0126834013	-0.0121237413	0.098399312	-0.0660097507	0.0431998316	0.0216461408	-0.0727290127	0.0514164484	-0.0480671432	0.1104406277	0.0654534956	-0.2347614865	0.0342977496	-0.0382548615	-0.0120289731	0.1921381389	-0.1567116783	-0.0732422259	-0.0088415086	-0.0582610633	-0.0120158219	-0.1503779909	-0.0915149479	0.0410142736	-0.1774981551	0.2289944125	-0.0309474548	0.044740101	-0.0906385184	-0.0885376974	-0.0886199447	0.0783417109	0.015273061	-0.0982585372	-0.0583223504	-0.078466152	0.0269948086	0.0536979068	0.0528337228	-0.0362584038	0.0689833532	0.12095044	-0.1292863364	-0.2526804779	-0.0605379327	-0.0365305507	-0.1514733957	0.225777986	-0.0573180377	0.0340267453	-0.0016556155	-0.1137409544	-0.1677551253	-0.091365287	-0.0485288417	-0.1453328159	-0.0138725619	0.0235119776	-0.0396404461	0.182604296	0.0035904613	0.0222732291	0.0605409022	0.0742441728	0.1237082566	-0.2221304948	0.1318953841	0.0315398727	0.0797562647	-0.1501134241	-0.0199060611	0.0588982713	0.0371599203	-0.0762987131	-0.0442092579	0.0850253448	0.0752591764	0.0228873388	0.0228777738	0.0392444906	-0.1333121588	0.0313486342421498	0.0016560607556783	0.000982736868848	2.7425372264981106e-06	-0.0112094001461287	0.0001907399469586	3.638172736580749e-08	0.000125650651636	0.0440367699764721	0.0573328770586556	0.0032870587918229	0.0019392371099607	-0.0001799921005238	0.0005900185380549	3.481218752484415e-07	3.2397156250969733e-08	6.702174870465427e-05	0.0004660016163441	2.1715750643536437e-07	4.491914799429827e-09	-0.0002419939203198	-0.0001898403052398	3.603934149354256e-08	5.8561057471745715e-08
1379.7429795744094	-1.0278282224205668	1903690.6896848693	1.0564308548042225	2049.8339623935885	-2.597013473511652	4201819.2733822	6.744478981601055	1395.8393984436989	2.134921610355377	1948367.6262476672	4.557890282362397	1552.134838585992	1537.503769167008	1.080013	17.742371	0.0633263005382277	0.0296567223345292	-0.0473675239	0.0619989306	-0.1737517428	-0.0141276824	-0.0951289371	-0.0587407372	0.0124074574	-0.1377583418	-0.1063714229	0.0339786566	-0.0615759382	-0.0014995304	-0.0025406786	0.0173399611	0.0463171821	-0.0219835816	-0.1720796015	0.0599260254	0.2035180992	0.0666649959	-0.0999495106	-0.0060193195	-0.0425733586	0.0190494574	-0.0096529061	-0.1291330686	-0.0359776812	-0.1325001306	-0.1316249106	-0.0814385887	-0.1818287026	0.0224890487	-0.0405379787	0.1161775348	0.0050607124	-0.1212405274	-0.0881986734	0.1507138016	0.0286254696	-0.0406953295	-0.0569409792	-0.0633600862	0.0465671979	-0.0628707385	0.064622763	-0.0094331371	0.1338458079	-0.0514582534	0.1978002488	0.0725616577	0.0879821315	0.0024472661	0.0816510485	-0.0035293799	-0.0532259154	-0.101630539	-0.0532783351	-0.1803496374	-0.1099714586	-0.0621783704	-0.1647089603	0.1770539607	0.0501824571	-0.0270913177	0.132164976	-0.0484689978	-0.1017784241	-0.0492969646	0.0689008623	-0.0559260732	0.1326781845	0.0230146097	0.0219125496	0.2010224525	0.1941318092	0.0293724714	-0.064072886	-0.0875296214	-0.0323576991	0.0469998118	-0.0390665162	-0.0868992661	-0.0038720591	0.070617412	-0.1914398051	0.0557079328	-0.0198056595	-0.0646071942	0.018137306	0.0499403469	0.0337382312	-0.1385517956	0.0314391819962907	9.054775414089888e-05	0.0009884221645958	8.19889577996067e-09	-0.026997299731903	-0.0157878995857742	0.0002492577733304	0.0007288541928142	0.0354409939460111	-0.008595776030461	7.388736556584789e-05	0.0012560640518811	-0.0006019999486597	-0.0004220078481359	1.780906238882929e-07	3.624039381862815e-07	6.984053496195131e-06	-6.003769520845914e-05	3.6045248459438373e-09	4.877700323771543e-11	5.300207969287238e-05	0.0002949960000126	8.70226400234766e-08	2.809220451769595e-09
1379.5901616568592	-0.1528179175502373	1903269.014140399	0.0233533159243911	2051.403435003562	1.5694726099736729	4208256.053144414	2.463244273457572	1395.9766363501549	0.1372379064559936	1948750.7692354925	0.018834242968424	1550.9564151888812	1524.4576858624132	1.11163	18.26177	0.2522373616898657	0.1667226094364716	-0.0050478055	0.0657366924	-0.0979091046	-0.00029876	-0.074122715	-0.009790447	0.0467679588	0.0872846344	-0.0648113303	-0.0563776802	0.0155502778	0.0558373927	0.1479184645	0.0134032792	0.0469896583	0.1535067147	-0.1181084645	0.1438756827	0.0790041684	0.05704844	0.0404471512	-0.2474693982	0.0617592499	0.0071408128	-0.093857651	0.0831952361	0.0960821855	-0.0448076245	0.0929666855	0.0212256785	0.1430111195	0.0700231811	-0.0992744609	0.1668306144	-0.1275003616	0.0787984151	0.1135261815	0.0125173479	0.1240420934	0.0437766111	-0.0109243674	-0.0399015078	-0.1621520333	0.0626989368	0.0512789487	-0.1316988381	0.2008967608	-0.0533724574	-0.0295329981	-0.046887428	-0.0670015253	-0.0197688306	0.1307188518	-0.0670179541	-0.0426063426	-0.0767158033	-0.0721040442	0.1199927587	0.0217212662	-0.0195193221	0.0215712973	-0.0516827999	-0.0073192646	0.0233749422	-0.1720643483	0.0425086609	-0.0513877631	-0.0616106486	0.0659361186	-0.22233389	-0.2057619632	-0.0733846954	0.0878880144	0.1094554266	0.0497732804	0.0224160526	0.1185298085	0.168233401	-0.0749409092	0.2184360863	0.1220935353	-0.0412702985	0.0084707924	-0.0577901254	-0.0367408267	-0.0601164268	0.0014904367	-0.000732067	-0.0983101854	0.0007726347	0.0281858894	-0.1430347106	0.0335536422460194	0.0021144602497287	0.0011258469079738	4.470942147682763e-06	0.0186572883752091	0.0456545881071121	0.00208434141523	0.0003480944095157	-0.0727045098148693	-0.1081455037608803	0.0116954499836945	0.0052859457474204	0.0011259914048013	0.001727991353461	2.9859541176359784e-06	1.267856643686405e-06	0.000173048357354	0.0001660643038578	2.757735301577734e-08	2.9945733982917685e-08	8.540261381695705e-05	3.240053412408467e-05	1.0497946115259752e-09	7.293606446768304e-09
1379.145596518027	-0.4445651388321039	1902042.5763950648	0.1976381626648078	2052.7129733288875	1.3095383253253203	4213630.550872722	1.7148906254958445	1394.9354237914083	-1.0412125587465653	1945844.836548116	1.0841235924915695	1551.169079322922	1525.6411803525657	1.01438	16.664148	0.1739409545233864	0.1229995842490366	-0.0046471936	0.0801731041	-0.0574412789	-0.0425018772	-0.0896548499	-0.0623593153	0.0621156622	0.0541569378	0.0105349975	-0.0237568071	-0.0180211294	0.0605530936	0.1362391098	-0.008611252	-0.0520987605	0.1152476757	-0.0706029439	0.067035294	0.0763453262	0.169211446	0.2276504494	-0.0403152006	-0.0354074298	-0.0821962571	0.1394143195	0.102065252	0.0145190415	-0.0004183562	-0.1015153764	0.0233299542	0.0675272134	0.1354417893	0.0065801261	-0.0785559094	-0.0695879966	0.1547438553	-0.3054923095	0.0112160567	0.0019390486	0.0489888004	-0.0144949199	-0.0754284293	-0.0890445073	0.0399703844	-0.0154958351	-0.0718081122	0.0952768432	-0.1048563202	0.2014601965	-0.0265734256	-0.1165748075	0.2018370653	-0.0987934478	0.1727618666	0.0072386077	0.1147762477	0.0195771717	0.015307263	-0.0515040287	0.1870844201	0.0423365395	-0.0420350644	-0.0399626914	-0.0139281517	0.0062710168	0.1415903822	-0.086902868	-0.0167469835	0.104225965	-0.1195924626	-0.0281892663	0.1281898163	0.1047647519	0.1432953149	0.1376602986	0.06872416	0.0225461493	0.0280681175	-0.0491653385	0.0094936296	0.0291209714	-0.1235480922	0.0651788605	-0.0568155615	-0.0647236616	-0.1282446247	-0.0132407315	0.0860196277	0.0320304847	-0.0823621156	0.022595049	-0.1467364196	0.0315417371253374	-0.002011905120682	0.0009948811808838	4.047762214626455e-06	-0.0092144276159586	-0.0278717159911677	0.0007768325522923	8.49056762897405e-05	-0.0203018640653738	0.0524026457494955	0.0027460372815471	0.0004121656845289	-0.0006500099331958	-0.0017760013379971	3.154180752567489e-06	4.225129132532085e-07	0.0002244703141964	5.14219568424e-05	2.644217645501648e-09	5.038692195543054e-08	9.107307221828138e-05	5.670458401324323e-06	3.21540984811496e-11	8.294304483276295e-09
1378.77371691054	-0.371879607487017	1901016.962443306	0.1382944424646978	2047.476291156206	-5.23668217268164	4192159.162846773	27.4228401776817	1395.7807980775833	0.8453742861750015	1948204.0362820956	0.7146576837258934	1550.9051983711092	1524.6057204423007	1.001253	16.448509	0.0427864452234933	0.0272318187106517	-0.0310894847	0.0690650132	-0.1125295905	0.0123943789	-0.1178354088	-0.1377276947	0.0536092677	-0.1263683207	-0.0731802476	0.0214368256	-0.0871157533	0.0355709204	8.34344e-05	0.0623433921	-0.0574991601	-0.0588028848	-0.1593074411	0.0344359402	0.2076759758	0.1910220859	-0.0261842681	0.0288376401	0.132110372	0.0615946375	-0.0624650976	0.1009999153	0.0414062185	-0.027006533	-0.1887061625	-0.0277344106	-0.1077233409	-0.0795411812	-0.01265234	-0.0129971414	0.0162712389	0.0125741814	-0.0964217937	0.0270958684	0.0398265552	0.0024038669	-0.0194512929	-0.1079810059	0.1179804061	-0.0609993788	-0.0616940205	-0.0372770001	0.1712901735	-0.0808296937	0.2191934708	-0.0517420636	-0.0626733282	0.0556829759	0.1122858039	0.0138589493	-0.0728259082	0.032363516	-0.1251963288	0.0558777196	-0.1321349055	0.1607520233	-0.0533407014	-0.0268208739	0.0306872931	-0.0829295583	-0.0505487353	0.1266291151	-0.112694922	-0.0181956115	0.120206462	-0.1286772376	0.154805894	0.0266408239	0.1946657852	0.1842531051	0.0398207348	0.0446967122	0.0469409989	-0.0036533561	-0.0057408129	-0.0203140665	-0.1100042947	-0.0347114221	-0.0975903906	-0.0697878748	-0.1257067619	-0.0735494939	0.0809724484	0.0319915926	-0.0805790509	-0.1377008979	0.0169733466	-0.1496367051	0.0411163055067618	0.0095745683814243	0.0016905505785253	9.16723596905718e-05	-0.0159612882422806	-0.0067468606263219	4.552012831101407e-05	0.0002547627223531	-0.0276138634390292	-0.0073119993736554	5.346533484033698e-05	0.0007625254540293	-0.0002670103060562	0.0003829996271396	1.466887143890727e-07	7.12945035402256e-08	0.0002244879637423	1.7649545900000558e-08	3.115064704762265e-16	5.039484586516419e-08	9.103001206194968e-05	-4.3060156331697626e-08	1.8541770633102397e-15	8.286463095998703e-09
1380.0530608611446	1.2793439506044706	1904546.450792214	1.6367209439482542	2048.8841892930327	1.407898136826816	4197926.421134968	1.98217716368042	1394.9124269485474	-0.8683711290359497	1945780.6788554864	0.75406841774317	1550.6950097079584	1524.6427037088497	1.001329	16.449755	0.0292309977284212	0.0144533857732869	-0.0151157358	0.0713071167	-0.097266975	0.021482585	-0.101566333	-0.0161435471	-0.0368373848	0.0056659712	-0.1367092703	0.0936243037	0.0936965191	0.1034554853	-0.0329488268	0.057381901	0.0228287631	0.0384192913	0.0144094979	-0.001337065	0.1272987597	-0.0325461878	-0.0808248002	0.0330816198	-0.0295147057	-0.0823785097	-0.0737124364	-0.0298922845	-0.0348829938	-0.1041109065	-0.0498496853	0.0015068959	0.0752428141	-0.0531615274	-0.1274106251	-0.0038156756	0.127706515	-0.0428009648	-0.0803440845	0.0826192066	0.0500976123	-0.1487308312	-0.0297785934	-0.0670215526	-0.0201895348	0.01045731	0.0649915703	-0.0153809087	0.0227589451	-0.0909719119	0.0840857173	0.0328118515	-0.0529487815	-0.1892317601	0.0921946834	-0.0709492019	-0.0917505844	-0.0746259377	-0.0085708634	-0.005803588	-0.0692394321	0.0435231564	0.1524392631	0.0117869296	-0.0261637091	-0.0654036783	0.0311136474	0.0141735483	-0.0677478322	-0.0401103819	0.0922877878	-0.1216023351	-0.0062322464	0.0131002778	0.1104830448	0.1818256984	0.1072061216	0.0452544625	0.1716418117	-0.0188178711	-0.0374571158	0.0621481111	0.0742620728	0.0192072898	0.0432397154	0.1333063061	0.0887392203	-0.1263868918	-0.2289080953	0.0980355117	-0.0109908473	0.0362924049	0.0113284606	-0.1517197269	0.0315464465869297	-0.0095698589198321	0.000995178292262	9.158219974549e-05	-0.0092531267804361	0.0067081614618444	4.499943019817573e-05	8.562035521482374e-05	-0.034715912607325	-0.0071020491682957	5.0439102388891015e-05	0.0012051945881594	-0.0003840099746913	-0.000116999668635	1.36889224607232e-08	1.474636606624129e-07	0.0002244821840675	-5.779674799980027e-09	3.3404640793524165e-17	5.0392250963714964e-08	9.10431273210273e-05	1.3115259077619884e-08	1.7201002067309074e-16	8.288851032392788e-09
1380.742075088434	0.6890142272893627	1906448.6779195145	0.4747406054071575	2053.8886338530992	5.004444560066531	4218458.52027095	25.044465354779497	1395.2240381240845	0.3116111755371094	1946650.1165592768	0.0971015247196191	1550.5209830759618	1525.0967852879055	1.060726	17.425529	0.0513970981056291	0.029981894837901	-0.0314219791	0.094279541	-0.0392975047	-0.0056185828	-0.1018647747	0.0235258701	0.1321967323	0.1584098559	-0.0869956082	0.0655973445	-0.0762030646	0.0810766156	0.0023636167	0.1027532152	-0.0808062879	0.0506993604	-0.1435393528	0.0514739362	0.0609522421	-0.1821100989	0.1486200889	-0.0601255174	0.0461942029	-0.208145584	-0.0102709374	0.1306263529	0.0900182017	-0.0089654986	0.0083262363	0.0966430607	0.0340728153	-0.0104402936	0.0984523266	0.2254944137	0.1457892794	0.0500056717	0.0273673477	0.0651358048	-0.1239574754	-0.0669150177	-0.0562445806	-0.1116720387	-0.0382204336	-0.0559046947	0.1191633512	-0.0962103384	-0.0405108878	-0.0197180691	-0.0025599712	-0.0414992549	-0.108820238	-0.0987589406	0.1864705266	0.1514336165	0.0348844612	-0.0081619918	0.1969672298	0.0944053875	0.1917585727	-0.0187101683	-0.0693812318	-0.0202423668	0.0131838212	-0.0878029334	-0.0731299362	-0.0965816851	-0.0983701553	-0.0136050368	0.0646549219	-0.1191923269	-0.1034978906	0.0327263538	0.0443943319	0.0490413633	0.0772797996	0.1028448225	0.1448350396	0.0240814473	0.1339083855	-0.1635589213	-0.0329835436	-0.0420822983	-0.0682060068	-0.1504537325	0.0432235348	-0.1253093521	-0.0889730802	0.1023456913	0.1833826725	-0.0623038521	0.0056681013	-0.1529741081	0.0314653642871292	-8.108229980050008e-05	0.0009900691497217	6.574339340938175e-09	-0.0200892660713236	-0.0108361392908875	0.0001174219147315	0.0004035786112844	-0.0539187402284824	-0.0192028276211574	0.0003687485886478	0.0029072305478265	-0.0001680006583434	0.0002160093163479	4.6660024749087136e-08	2.8224221203815813e-08	1.4992390995560712e-05	-0.0002094897930719	4.3885973401323954e-08	2.2477178776376987e-10	9.100125886519257e-05	-4.1868455834734026e-08	1.7529675939850737e-15	8.281229115049789e-09
1379.6281164380844	-1.113958650349559	1903373.7396664964	1.240903874688612	2049.5069737668896	-4.381660086209649	4200478.835519114	19.19894511108275	1395.1242681741714	-0.0997699499130249	1946371.7236485172	0.0099540429056474	1550.0889056984568	1512.5157286768656	1.064667	17.490273	0.0440124669380375	0.020197999729627	-0.1202537091	0.0481833281	0.067313276	-0.0707404299	-0.1166929769	-0.0025448716	-0.0107507897	-0.0045679425	-0.067059454	0.0667315207	-0.0854087796	0.0868161126	-0.008920512	0.1973111036	-0.0620680205	-0.0263943753	0.034554216	-0.0179171608	-0.1677771932	-0.1646442452	0.253807684	0.0006288185	-0.0386455576	0.0898114734	-0.0223844871	0.0414780579	-0.0520638378	-0.0371472098	0.0472699006	-0.0451391771	-0.0556428884	0.0713404748	0.0732916147	-0.0570226908	-0.04683338	-0.0786922999	-0.0540461001	-0.0525863319	-0.1093453431	0.0881447925	-0.1142247745	-0.0676531099	0.0352537143	-0.0047133638	-0.1019631112	-0.0709780798	-0.1471126266	0.0887061315	-0.0698495099	-0.1303526182	-0.0134606962	0.1231205399	-0.0814525322	-0.0134316349	0.1549866534	-0.040180152	-0.0193129901	0.0304378831	0.0120950372	0.2088894421	0.2315410968	0.006728293	0.1480400546	-0.0517007197	-0.0525761556	-0.0861154944	-0.114431089	0.0228489528	0.0341558743	-0.0564808467	-0.041767811	0.0162461112	0.0778775282	-0.1213021088	-0.0730649363	0.0873573234	0.1596855522	0.1150252075	0.0241785809	-0.168256756	0.0587646387	0.0634369898	-0.1052456422	-0.0397350345	-0.025870643	-0.0471748441	-0.0304957732	0.0307326892	0.2126579843	0.030329967	0.0	-0.1533929978	0.0314929323111528	2.75680240236012e-05	0.0009918047855548	7.59995948565853e-10	-0.0093073968063208	0.0107818692650028	0.0001162487048476	8.662763531031065e-05	-0.051066843927046	0.0028518963014363	8.133312514146597e-06	0.0026078225486692	6.20085848166751e-05	0.00023000924316	5.290425193907056e-08	3.8450645909667904e-09	0.0002249975705426	0.000210005179547	4.410217543658421e-08	5.0623906750072266e-08	-7.600698537918744e-05	-0.0001670082442443	2.7891753645590483e-08	5.777061826432014e-09
