global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5970.109642991196	-1.2353234400352449	1.526024001500511	35642209.149336465	8352.346943430657	-25.12308073391796	69761699.46343544	631.1691855629598	6151.582997861116	-8.128528097400704	37841973.37957396	66.0729690302327	6338.018910260109	5483.404449090725	1.073401	19.747532	0.0481253675059503	0.0288063055515577	0.005438845	-0.0167508333	0.0935949477	0.0152338994	-0.005608646	0.0980210066	0.0102518405	-0.1747346104	-0.0174600656	0.2104995197	0.1061891975	-0.0474051667	0.1849114605	0.0132567481	-0.1118995644	-0.0741241521	0.0453154026	-0.124207167	0.0322564116	0.0880354003	0.0651900959	-0.1157574739	-0.0129532641	0.0645328722	-0.1317224604	0.0161451507	-0.0803874997	-0.1836871606	-0.0978036838	-0.0240709722	0.0806445287	-0.0002679543	-0.0443764534	-0.0507966595	-0.1557399561	0.0712074137	-0.0978683206	-0.1415709413	-0.1421003636	0.196781198	-0.0484221254	0.0471108307	0.0356117583	-0.0361464426	0.0703596015	-0.1449481789	0.1464671021	-0.0877469614	0.0297009379	0.0100094348	0.0159488738	0.0277084377	-0.0387368285	-0.0777537462	0.0895701259	-0.1249409675	0.1925048439	-0.0382471121	-0.0241960317	-0.1203321747	-0.1184107442	0.2366922019	0.0174666362	0.0474186399	0.0634747544	0.015646361	0.1195781935	0.0481882341	0.0815921085	0.0701117201	0.017319472	-0.0675243603	-0.1155336744	-0.0267850437	0.0322611702	0.0327042255	-0.1506334275	-0.0784454375	0.000968282	0.0109783697	0.0446971468	-0.1273444172	-0.0151343257972484	7.757142999770088e-05	6.017326751888208e-09	0.0002290478173372	0.0449998580299535	-0.0001176583618303	0.0020249872227159	1.3843490108590144e-08	-0.0970632026140663	0.0274784542187375	0.0094212653016992	0.0007550654462512	-4.013160332172618e-06	0.0001679946364915	1.610545585172384e-11	2.8222197889920425e-08	-0.0001019990326887	-6.603626785816726e-05	4.360788672635614e-09	1.0403802669430492e-08	-0.0002580005420954	0.0001750027655579	6.656427972152027e-08	3.06259679529483e-08	0.0
5970.64313949363	0.5334965024339908	0.2846185181093011	35648579.49918235	8306.374171347514	-45.97277208314336	68995851.87442909	2113.495773008645	6159.367304262908	7.784306401791582	37937805.58882292	60.59542615697341	6322.908604135893	5462.248543939358	1.112269	20.462597	0.0534605422767882	0.0287758438888582	-0.0977378033	0.00230199	-0.0430262317	-0.1963429237	-0.0524771999	-0.0460455229	-0.1673078662	0.0337400949	0.024514687	0.0292962441	0.2123896034	-0.2074513521	0.1447424296	-0.0500025039	0.0041098253	0.0470278358	-0.036634749	-0.0377185708	0.0919023241	-0.0826303771	-0.0550947782	0.0464730272	0.0710010105	-0.069378479	0.0913323374	0.0116869926	-0.034939393	0.0453542946	0.0505949496	0.0212877595	-0.0121214896	-0.0180048064	0.0666637519	-0.0216037765	-0.0308639346	-0.1228188331	-0.017056291	0.0877256662	-0.1758242637	0.0187028682	0.0666621829	-0.0676050815	0.037783526	-0.1086112779	0.1053807035	0.0216272566	0.0030994048	0.050063259	0.0258830561	0.0334900866	-0.1016270031	0.0457044826	-0.0333575586	-0.0302662217	0.0276596569	-0.042909966	0.1259217187	-0.1424548224	0.0376191589	0.0262880022	0.0067760654	0.0216506888	-0.1223545047	0.008357796	-0.1176869878	-0.112951899	0.1694504449	-0.0384886811	0.0632926807	0.0770887433	-0.0069727329	0.0542421415	0.0331128359	0.0216798793	-0.1366662366	-0.1026935273	0.0154905484	-0.1045560449	0.1198212024	-0.0336106777	0.0392444906	-0.1333121588	-0.0198700102154276	-0.0047356844181792	2.242670690858527e-05	0.0003948173059611	0.0302621547429424	-0.0147377032870111	0.0009157980096857	0.0002171998981759	-0.0801020728341797	0.0169611297798866	0.0064163420723322	0.0002876799234101	-0.000325012083466	-0.0003209989231338	1.0563285439891017e-07	1.0304030865307681e-07	-0.0001014613970427	5.376356459999997e-07	2.890520878498369e-13	1.0294415089856413e-08	-0.000239016605041	1.8983937054400007e-05	5.712893748532539e-08	3.6038986608542165e-10	0.0
5965.482542964566	-5.160596529063696	26.631756535784262	35586981.97041499	8359.147371835083	52.77320048756883	69875344.78405736	2785.010689701135	6140.095605601435	-19.27169866147324	37700774.04592605	371.3983692986294	6328.389936573924	5527.295181646579	1.15665	21.279089	0.0300094636750892	0.0147304158656699	0.083112945	0.0780053637	0.0776799494	0.0995260057	0.152807936	0.0024518218	-0.0606647681	0.04729098	-0.1883682418	0.1910788545	-0.0574442298	-0.0421104295	0.1013339088	-0.07860107	-0.1304088279	0.0159427418	0.0636831488	0.0509858903	0.1769422055	0.0320883674	-0.090050248	0.0409519502	0.0910047261	-0.1041837	-0.0152273359	-0.1706931887	-0.0041391745	-0.1122331728	0.1073691477	0.0468184989	-0.0780456055	-0.169932921	0.0977841911	-0.0933878821	-0.1327826483	0.0797421622	0.0127752005	-0.0742411585	-0.1450036773	0.0617129171	0.0673853348	0.0667147067	-0.0792542842	0.0100396214	0.0936840178	0.0694378141	-0.0331698918	-0.1784545662	-0.0872502533	-0.0549778381	-0.1905588429	0.114743787	0.1431325192	0.0746653396	0.0501034067	0.0350110567	0.1318199111	-0.0977678489	0.1283767555	0.0170474983	-0.0307114447	0.0819736381	-0.146435789	-0.0634641466	0.1159254576	-0.1295153364	0.0312068084	-0.1620860006	-0.0868895812	0.0608197477	0.1148241345	0.0061520668	-0.0406212208	-0.100901814	0.0413674536	-0.0126290753	0.0855961608	-0.094028646	0.0517480167	-0.1024439661	0.0337382312	-0.1385517956	-0.0151919365560644	0.0046780736593631	2.1884373162427796e-05	0.0002307949363234	0.0184369719841015	-0.0118251827588409	0.0003399219359425	0.0001398349472799	-0.0800192678132845	8.280502089519359e-05	0.0064030832213741	6.8566714854534475e-09	-0.0004410254874126	-0.0001160134039466	1.9450348054752146e-07	1.3459109895276986e-08	-0.0002359512198344	-0.0001344898227917	1.8087512434542877e-08	5.567297814134136e-08	-0.0002210517870595	1.7964817981500005e-05	4.8863892562198536e-08	3.2273468510842587e-10	0.0
5962.736790559821	-2.7457524047449624	7.539156268162744	35554230.033495635	8254.545695283987	-104.6016765510958	68137524.6355314	10941.510737300066	6150.092357469642	9.996751868206957	37823636.00540649	99.93504791449928	6308.337108437385	5402.455334770389	1.19564	21.996397	0.0414263663334344	0.0259045066815594	0.0008823874	-0.1594873513	-0.0443175409	0.205392264	-0.155785421	0.0432447675	0.0979584429	0.063754957	-0.1049656485	0.1022118148	-0.0195600391	-0.042985805	0.1635181556	0.0650334901	-0.1017214684	0.0467897398	0.1218139182	-0.0232754509	-0.0095776746	0.0337588154	-0.0774129528	-0.0856974459	0.0491257932	0.0237351739	0.0602022495	0.0156668201	-0.0056364296	0.1616670414	-0.002220474	-0.0928585406	0.1199578212	0.0805919909	-0.0818167578	0.0575829047	-0.0316416126	-0.082511747	-0.1227625559	-0.1537262411	-0.0008359531	0.0739416827	0.0940278244	0.064997771	0.0351093087	-0.0480382046	-0.0236445893	0.2239994073	-0.0287517753	-0.1518504435	0.0618122721	-0.066849532	-0.1260925219	-0.1469632563	-0.0491328563	-0.0958992372	0.0188535924	0.0962648343	0.1634788206	0.0750208735	-0.0001372896	-0.0487780381	0.0301906948	0.0501085595	0.0609447964	0.0225893381	0.0822294553	-0.0968417133	0.0397569908	-0.0731904253	-0.2258567026	0.1686044489	0.1747172859	-0.0506292604	0.0575348476	-0.1023960347	0.0357440911	-0.0138406699	-0.0135139932	0.0494680211	0.151733802	-0.1363165272	0.0281858894	-0.1430347106	-0.0151568472632419	3.508929282250092e-05	1.2312584707832147e-09	0.0002297300189612	0.0248834083692486	0.006446436385147	0.0006191840120707	4.155654206774839e-05	-0.0699800493155322	0.0100392184977523	0.0048972073022043	0.0001007859080456	5.497371662725011e-05	0.0004959992040398	3.0221095198131953e-09	2.460152104081649e-07	-0.0002380060643425	-2.054844508099984e-06	4.222385952468666e-12	5.6646886663806255e-08	-0.0002209933924532	5.83946063000202e-08	4.8838079507974075e-08	3.4099300449343587e-15	0.0
5972.235611225226	9.49882066540522	90.22759403352926	35667598.195986755	8362.838250598768	108.29255531478157	69937063.60567787	11727.277536605025	6158.147013125213	8.054655655570969	37922774.63526298	64.8774777298214	6331.505184291913	5504.289342368521	1.223154	22.502565	0.0449527467465488	0.0227008295389246	-0.1604958585	0.0826914827	-0.1032224765	-0.087082749	-0.0943633818	-0.1683588612	0.0188719554	-0.0582700554	-0.109778755	-0.0438593475	0.145329833	-0.2119309843	0.2575256651	0.0985575969	-0.0754543739	0.0761022187	0.0496175396	0.0408684973	0.0080254398	-0.0885838692	-0.0618314341	-0.0880721824	-0.1037395281	0.0311056414	0.0068179843	-0.0316285817	0.0610141619	-0.1252852315	-0.1337555076	0.0027723394	-0.0138963515	0.0934678398	0.1460214054	-0.053391103	0.0279312665	-0.183810819	0.0625972079	-0.0760494671	-0.0816810689	0.0608483912	0.1967353803	0.0251924338	0.016748594	-0.2319286156	0.004637168	-0.0892476945	0.0363629188	-0.0378471787	-0.0036525088	-0.0493908216	0.0944254719	-0.0356568264	0.0645284378	0.1046730239	-0.0142483916	-0.1522916292	0.1735533665	0.0101092461	-0.12135472	-0.089083066	-0.0311227001	0.0519381502	-0.1574830195	-0.0613513718	-0.1142413365	-0.0690814877	-0.0182097123	0.0076496486	0.0284610872	0.1046688373	0.0282406209	-0.1373804302	-0.1909953917	0.0799590463	0.1415716676	0.0490067071	0.0644478462	0.0456390854	0.0206765185	-0.1810250772	0.022595049	-0.1467364196	-0.0151945424948394	-3.769523159750064e-05	1.4209304851892107e-09	0.0002308741216274	0.0270225941414139	0.0021391857721652	0.0007302205941315	4.576115767834445e-06	-0.0897067811970657	-0.0197267318815334	0.0080473065927382	0.0003891439507259	-0.0001810064202155	-0.0002359801368427	3.2763324159230174e-08	5.5686624984323085e-08	-0.0001019877978281	0.0001360182665144	1.8500968825582352e-08	1.04015109058254e-08	-0.0001320091185853	8.89842738679e-05	1.7426407389667794e-08	7.918200995797431e-09	0.0
5969.827350602103	-2.4082606231231694	5.799719228885596	35638838.595996924	8328.347399635037	-34.490850963731646	69361370.40900768	1189.6188002023482	6151.055652784265	-7.091360340948086	37835485.64364926	50.28739148517135	6319.510288165274	5488.360854507074	1.35593	24.945282	0.280509617058046	0.2125983735142201	0.0103385227	0.0110683329	0.1604454448	-0.0032287175	0.0490777934	0.1660789608	-0.1081576186	-0.1251905284	-0.0936328456	-0.146666526	0.2358440764	-0.0440196765	-0.083442301	0.3759263004	0.031640808	-0.0682896987	0.0571814619	-0.1577764908	0.171126651	-0.2192356516	0.0022343147	-0.0916807268	-0.2640340733	-0.1207736283	0.1383362563	0.076091836	0.2655684428	-0.0675292939	-0.1114228091	0.0600583942	0.0814642002	0.0478143735	-0.0632902565	0.043571496	-0.2128482532	0.024840295	0.0101078949	0.1922635604	0.092544296	0.2318025311	0.1470826485	0.1864647248	0.1524422517	-0.1760159674	0.1451683512	-0.1625690995	-0.1434912882	0.2079153327	-0.0329053894	-0.3782319838	0.1324353399	0.0582963048	0.0621442486	-0.1146742202	0.2219640687	0.0151256749	-0.1137425041	-0.1657982472	-0.0065978221	-0.270201771	0.1372011963	0.0500505305	-0.1930089742	-0.0043528813	0.055366084	0.1363809994	0.3305406018	0.1177299785	-0.0024041927	0.1558684542	-0.3078277055	-0.172084764	0.4016582156	0.1255950525	-0.0756634418	-0.1219723183	0.0291582089	-0.0299680063	-0.2416567959	-0.0676193693	0.0169733466	-0.1496367051	-0.0151032397423875	9.130275245190084e-05	8.336192605293084e-09	0.000228107850716	0.0105229649788753	-0.0164996291625386	0.0001107327919466	0.0002722377625012	0.1120049560754949	0.2017117372725606	0.0125451101854735	0.0406876249535145	-0.0008399769026652	-0.0006589704824496	7.055611970110228e-07	4.3424209673999036e-07	-0.0001021902193447	-2.0242151660000813e-07	4.0974470382647374e-14	1.04428409297179e-08	0.0004529569348583	0.0005849660534435	2.0516998483622626e-07	3.421852836813807e-07	0.0
5974.673584278674	4.846233676570591	23.48598084792691	35696724.43867738	8320.768581418226	-7.57881821681076	69235189.78551668	57.43848556346262	6154.672746741254	3.617093956989265	37879996.61947953	13.08336869368826	6309.865560737283	5454.667842585866	1.302697	23.965935	0.0697675025766729	0.0375363695421187	-0.1129553881	-0.1439713661	0.0151170584	0.0070410529	-0.1553773076	-0.0706294851	-0.1414072163	-0.053092335	0.0406872476	-0.1359424882	-0.0487275832	0.0829346058	-0.0361365469	0.1249148032	0.1542264576	0.186553519	-0.0223700254	-0.186263674	0.0781912736	-0.0669779901	0.0420234785	0.0623065032	0.1297822392	0.0196648257	-0.1438782491	0.0217412652	0.0288368801	0.1411143913	0.1148020073	0.0147149285	-0.1410719376	-0.099488432	-0.0811170323	-0.0749173517	-0.0246532565	-0.1988291076	-0.0145429656	0.1217241082	0.1140555347	0.0394451805	0.0916779371	-0.0177868313	0.0743813587	0.1090794066	0.1269995668	0.0381924505	-0.1799477403	-0.0612522892	-0.1243233539	0.2270680095	-0.0052726297	0.0881870019	-0.170167183	0.0423505363	0.1282820949	0.1360114131	-0.0828201391	-0.0346518601	-0.0719872565	-0.0874741073	0.2411033432	-0.068674081	-0.044894126	-0.0047588428	-0.1514033949	0.05979722	0.0323665989	-0.2676688921	-0.0725838112	-0.2559684688	0.0975830705	0.1334980052	-0.0531292547	0.0423069391	-0.1070417178	-0.1535837103	0.0434487693	-0.014020742	0.1210999633	0.0040407945	0.0113284606	-0.1517197269	-0.0152192789170015	-0.000116039174614	1.3465090045098478e-08	0.0002316264507534	0.0071373282771105	-0.0033856367017647	5.094145493524114e-05	1.1462535876336828e-05	0.0826341657451621	-0.0293707903303328	0.0068284053483989	0.0008626433246283	-0.0010899961563609	-0.0002500192536956	1.1880916208815351e-06	6.250962721855478e-08	-0.000174019890653	-7.18296713083e-05	5.159501680258416e-09	3.028292234288208e-08	3.690513246307333e-05	-0.0004160518023952	1.361988802116989e-09	1.7309910227631677e-07	0.0
5984.7224101756765	10.048825897002644	100.97890190827098	35816902.32685896	8332.346986199818	11.578404781592326	69428006.2984332	134.05945728640003	6164.90505118992	10.232304448666582	38006054.290186994	104.70005433020192	6344.701526365745	5544.202555586652	1.236869	22.754883	0.083384092275528	0.0508255388592216	-0.1294876075	0.1475059919	0.1285632007	0.10733951	0.0560343204	-0.1578809246	-0.0184712984	-0.1450551594	-0.0513633642	-0.1719479023	-0.0565848596	-0.0351469181	0.0026363953	0.232002561	0.0779036395	0.1240168209	-0.0590211004	0.0385687307	-0.0366016247	-0.1226528254	-0.0864816418	0.0794184737	0.255189447	0.0957870267	-0.0879591856	0.0087155482	-0.1443291992	-0.0166647345	-0.0243766604	0.0281653953	-0.128842004	0.0431403701	-0.061382879	0.0301404921	-0.0158147485	-0.1453770757	0.1974617944	0.0262008747	0.1369557698	0.1578053552	0.0837525401	0.1088087313	0.0107211219	0.0881394888	-0.0932353726	0.0587687156	0.0805132465	0.0016829703	-0.089176872	0.0813799924	0.0196549257	0.0465100001	0.0154062293	0.1144791734	0.0410144756	0.0888112048	-0.0623193245	0.0217755694	-0.1959436496	-0.1466389734	0.0965308416	-0.0189041369	-0.1397505442	0.0273338603	-0.0413995742	-0.0164760999	-0.1057759804	0.0753109002	-0.1623764931	-0.0811959328	0.0332823068	-0.0707661075	-0.0559069756	-0.0461699587	-0.0224039918	-0.0616262935	0.097423805	0.062417272	-0.1338384443	0.0913209966	0.0056681013	-0.1529741081	-0.0150948484664326	0.0001244304505688	1.5482937028779447e-08	0.0002278544502245	0.0084146538191447	0.0012773255420341	7.080639889604647e-05	1.6315605403329602e-06	0.0623351185051035	-0.0202990472400585	0.0038856669990452	0.0004120513188541	-0.0003654392022548	0.000724556954106	1.335458105446246e-07	5.24982779743509e-07	-0.0002670827319999	-9.30628413469e-05	8.660692439558282e-09	7.133318573253043e-08	0.0004529511178674	0.0004160459854043	2.051647151773273e-07	1.7309426197105725e-07	0.0
5981.359183246368	-3.363226929308439	11.311295378025472	35776657.67900566	8352.43247640568	20.085490205861788	69763128.27291632	403.4269168097698	6153.308037135912	-11.597014054008469	37863199.799881406	134.49073496886993	6342.973902917859	5525.3068188551	1.128518	20.761545	0.0983606094612075	0.0541415754969214	-0.0016986934	0.0461238917	0.2237692194	0.0783476829	0.0856918317	0.0751665414	0.0738903305	-0.1872595294	-0.135003208	-0.0923992128	0.1160711796	0.2287263819	-0.0930398171	0.0364741593	-0.198169796	-0.0956648772	-0.099399569	-0.109564278	0.1062334142	-0.1053175112	0.079334464	0.1964977621	-0.0219576874	-0.0762264061	-0.1309850659	-0.0002701119	0.0295148704	0.3369880152	0.0439185584	0.0166609899	-0.0347359984	-0.0858895827	0.1444633001	0.1459526125	0.0045248044	0.1102077404	0.0928141013	0.040692516	0.0937895927	0.2554895694	-0.0957402025	-0.0712567893	0.0891833328	-0.0551892898	0.1196787413	0.0472871611	-0.0674011023	-0.0280688352	0.0482126911	0.1846914493	0.050659426	0.0192628982	0.1021843513	0.1465232823	-0.0285740881	0.1292611291	-0.1434562991	-0.1252168953	-0.114062944	-0.1887947834	-0.0204476352	0.0444330024	-0.043171926	-0.0081278213	0.010531016	0.0543723829	0.098619961	-0.0652478595	0.0197222274	-0.1952751789	-0.009727621	0.1544993825	-0.1598655	-0.0805019324	0.0312375496	-0.0248020927	-0.0027491649	0.0719028711	-0.0391355372	0.0252715977	0.0	-0.1533929978	-0.0150718533810305	2.2995085402099932e-05	5.287739526498694e-10	0.0002271607643392	-0.0312624176240632	-0.0396770714432078	0.0009773387557013	0.0015742699983094	0.0908221210013806	0.028487002496277	0.0082486576631894	0.0008115093112228	-0.0007764835541062	-0.0004110443518513	6.02926709797396e-07	1.689574591889375e-07	-7.467594959709167e-05	0.0001924067824028	3.7020369914601644e-08	5.576497448227376e-09	0.0004529707923396	1.967447219996133e-08	2.05182538712765e-07	3.870848563470512e-16	0.0
5980.708279212918	-0.6509040334503879	0.4236760607619837	35768871.52104594	8300.80990711964	-51.62256928604074	68903445.11413555	2664.889659692077	6156.37327973739	3.065242601477621	37900931.959464505	9.395712205913297	6330.825164299067	5492.175388392006	1.057449	19.454071	0.070777723095224	0.0378131950272762	-0.0361510087	-0.0752471486	0.1249958041	-0.1068852351	-0.0244485383	0.132598303	-0.0812547668	-0.0266758086	0.0770851119	-0.0555205184	-0.0456030221	0.1720682409	0.007335442	0.0138834624	0.1117643465	0.0387016289	0.07813657	-0.1349954618	-0.0054647193	-0.0930743372	-0.0660735347	0.0033325719	-0.100139138	0.0027759751	-0.0282698402	0.0036353068	-0.041111942	0.0985482343	0.0950652447	0.0927149968	-0.0960735514	0.0238822703	-0.069033115	-0.1328049591	0.03054581	-0.0114808414	-0.1041466936	0.1324785941	-0.0042095443	0.0570510953	-0.0344172608	0.0642596656	0.0933286887	0.0634466225	-0.0329793331	0.0431622082	0.0191159559	-0.069691835	0.0636673922	0.0499679773	0.1345845795	0.0512826178	0.0398413388	0.0704746842	0.0175656978	0.1205352767	-0.0862158837	-0.0971811815	0.0046154479	-0.0827475748	0.1675404176	-0.0199622134	0.0415644648	0.0635568741	0.0270178588	0.0124706118	-0.0059650058	0.0441309234	-0.1970144644	-0.0272063057	0.0141056628	0.0013539737	-0.1373390985	-0.0040827549	0.061245308	0.0038015833	0.0900150496	0.0348971083	0.0197819109	-0.0212201273	-0.0056681013	-0.1529741081	-0.0123110809827124	0.0027607723983181	7.621864235315077e-06	0.0001515627149629	-0.0255964840389424	0.0056659335851207	0.0006551799951558	3.210280339099981e-05	0.0614724747399009	-0.0293496462614797	0.0037788651506477	0.0008614017356739	-0.000859960954819	-8.347740071280006e-05	7.395328438132062e-07	6.9684764297653925e-09	-0.0003955850109362	-0.0003209090613391	1.029826256495476e-07	1.564875008773935e-07	0.0001973298373854	-0.0002556409549542	3.8939064722548415e-08	6.53522978498953e-08	0.0
5972.888266044852	-7.820013168065998	61.15260594872561	35675394.238656275	8338.522763885721	37.71285676608204	69530961.88384037	1422.25956545902	6154.378241497538	-1.995038239851965	37876371.539418325	3.980177578471627	6332.029170296921	5491.476228369736	1.115266	20.517744	0.0814323153737562	0.0417503577921278	-0.1033675868	0.0986421502	-0.0895668887	-0.2078269468	0.0516042142	-0.1133469443	-0.0244121732	0.070830543	0.0748673615	-0.1757143484	0.036273771	0.0638725411	-0.0366404743	0.1925144827	0.0811213381	0.1865874493	-0.0300767246	0.0406685015	0.0884702805	0.0169659002	-0.0831970925	-0.0871326458	-0.0678729425	0.0434499896	-0.0955112117	0.1182267093	-0.0377952292	0.0968899842	0.026129669	-0.0928146935	-0.0766414519	-0.1695999751	-0.0342302871	-0.0623643004	0.0161508676	-0.0805300961	0.1746915383	0.0794805737	0.0865000253	-0.0478448683	0.1266110373	0.0960374492	0.1877480654	0.0741545644	0.0005538098	-0.0028694367	-0.0942081085	-0.0375449266	-0.1023133734	0.0660876561	0.1602590792	0.026822898	0.1340837312	0.1213810394	-0.0842048817	-0.0919426185	-0.0983738985	0.0464535201	-0.0420842349	-0.0495026032	0.1628228199	-0.0823186591	-0.2033755275	0.0240622325	-0.0939945248	0.069591481	0.0139202834	-0.0093603424	-0.0317724642	-0.1089074576	-0.0470244662	-0.0398103005	-0.1011153238	-0.0427654202	0.1100621332	0.142953579	0.002306122	0.0694184917	0.085601769	0.1119566951	-0.0113284606	-0.1517197269	-0.0029089348752506	0.0094021461074618	8.840035142605908e-05	8.461902108449225e-06	0.0125013738965265	0.0380978579354689	0.0001562843493007	0.0014514467792711	0.0729583499104364	0.0114858751705355	0.0053229208216536	0.0001319253284331	-0.0005349735795817	0.0003249873752373	2.861967308504575e-07	1.0561679406362965e-07	-0.0002830492784309	0.0001125357325053	1.2664291090504445e-08	8.011689402025314e-08	0.0001859242219222	-1.1405615463199992e-05	3.456781629737548e-08	1.300880640943868e-10	0.0
5972.796922185701	-0.0913438591505837	0.0083437006045216	35674303.07367098	8382.393734674384	43.87097078866282	70264524.72310837	1924.6620779397065	6151.632669863494	-2.7455716340436997	37842584.50493186	7.538163597665389	6347.323485967504	5528.616924527796	1.158094	21.305649	0.0790039187885987	0.0545690826782435	0.087892951	0.0807094938	0.1204617425	0.090575913	0.202626449	0.0407947624	0.1055451216	-0.1011881696	-0.0700473538	-0.0666225916	0.0827406854	0.1434548367	-0.1122855301	0.1124127612	-0.1900428497	-0.0818972202	-0.1290404518	0.0013512106	0.0889460298	0.0788422418	-0.0516362193	0.1177571678	0.0579057268	0.092589669	-0.0866416545	0.0299153304	0.0240303906	-0.0248507703	0.1623950638	-0.0388861536	-0.0553505638	0.0729474344	0.0314606272	-0.0296582746	0.0369792466	0.1877343056	0.1332800597	-0.0396845255	0.0904980752	0.1516142468	-0.045320322	-0.0110878549	0.0625530051	-0.0550400201	0.0750617795	-0.0012435372	-0.1348548268	0.0105273081	-0.0156673033	0.0645407476	-0.1300472335	0.020456481	-0.0803064108	-0.0313427676	0.0121028092	0.1506116314	-0.1362340256	-0.0721867171	-0.0711985876	-0.1275100771	-0.0621423883	0.027446148	-0.0804033418	0.0023104845	0.1020743092	0.0715777968	0.0681300995	-0.1264480114	-0.0622085068	-0.0704089522	0.0350325616	0.0910334494	-0.0553374135	-0.049302891	0.1000888829	0.0264811155	0.005386745	-0.0598167154	0.0187732444	0.0439186524	-0.0169733466	-0.1496367051	-0.0054239771333755	-0.0025150422581249	6.325437560153995e-06	2.9419527943380305e-05	-0.0392404668973256	-0.0517418407938521	0.0015398142423201	0.0026772180887363	0.0729591766500732	8.267396368055735e-07	0.0053230414574565	6.834984270654116e-13	-0.0006339648879803	-9.899130839859994e-05	4.019114791918743e-07	9.799279138466724e-09	-0.0001541434812639	0.0001289057971669	1.6616704543259742e-08	2.3760212816154292e-08	0.0004529512962963	0.000267027074374	2.0516487681649855e-07	7.130345844879111e-08	0.0
