global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
797.8192377906641	0.1103101637543204	0.0121683322275049	636515.5361888763	1048.953219095866	-2.719966813629526	1100302.8558515797	7.398219467245956	747.4507099811295	-1.9436342626586336	558682.5638512946	3.7777141469805713	844.8303289939099	841.6603197624711	1.240009	25.371561	0.3958136522669396	0.2351784412712275	0.1947455884	0.0172957186	-0.1441490265	-0.0734594464	0.0412528675	-0.082768109	-0.1398495113	-0.0300890477	0.0043092736	-0.1800431173	-0.025123161	-0.0020408581	-0.0326385664	0.1426796694	0.0848368806	-0.0748943376	0.1516878887	0.0278266057	-0.131109588	-0.1573855285	-0.0346612226	0.120127843	-0.0246146943	0.1488186609	-0.1372518356	0.0885345167	-0.1152722934	-0.1513231095	-0.1101698547	-0.037415323	0.1891248046	-0.028730439	0.1569352752	-0.0668406025	-0.1031426058	0.1562447443	-0.1672467676	0.1514860555	0.0642485433	0.1094807542	0.0838382284	0.0230938735	-0.0334159555	-0.0496925249	-0.0245493	0.057945103	-0.1295881453	0.0037577539	-0.1200382729	0.0556536453	0.1479879837	0.0362135705	0.0381454014	0.0966248626	0.2270408806	0.0088152138	0.0008579584	-0.1130904073	0.0868282397	-0.0504576579	0.0361591305	-0.0633895267	-0.1135291108	-0.0215923615	0.0006023112	-0.1069835664	-0.0095794412	0.0341999944	0.1324634939	0.0248172897	-0.1310140483	-0.0153056303	-0.0666770473	-0.1067291446	0.0607798957	0.0688540284	0.0160536514	0.0567887976	0.0554119421	-0.1133587932	0.0404691484169887	0.0193921170835124	0.0003760542049806	0.0016377519735962	-0.0303408387347445	0.0408075357728422	0.0016652549758517	0.0009205664951277	0.0299058151742599	-0.1772787651510299	0.031427760573474	0.0008943577812369	-0.001543931834841	0.0023526635351197	5.535025709481923e-06	2.383725510635497e-06	-0.0003752867618627	6.347516812649998e-05	4.0290969686874406e-09	1.408401536293909e-07	0.0003712103376206	0.0007505659819449	5.633492932529121e-07	1.3779711475639988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.6118238461568	0.7925860554926203	0.6281926553613509	637780.845186885	1049.1906670963062	0.2374480004402812	1100801.055921992	0.0563815529130878	748.8276972949953	1.3769873138658113	560742.9202361251	1.8960940625473823	844.930940482873	850.853719525764	1.258197	25.743683	0.1177728467270217	0.0802689659165943	0.0885139554	-0.1878570773	0.0674767996	0.0691251514	0.073657438	-0.0672268953	-0.1905682456	-0.1346146919	0.1889007611	-0.0003293894	-0.0981131508	0.0082348555	-0.0592837052	0.1657166312	0.0884526971	-0.0082836632	0.0825045339	0.0489999109	-0.1261651919	-0.0590148693	0.1198492802	-0.0737834925	0.1502738573	0.1041914899	-0.0416066824	0.1044216462	-0.0417122115	-0.1486085378	-0.0794039448	-0.1051806068	-0.0836485704	-0.1154424729	0.0901396735	0.0202184335	-0.0451786449	0.0709001234	-0.2048424279	0.1281372365	-0.1484979034	-0.0606412996	0.1453753116	0.0606578214	-0.1490001917	0.0274609216	-0.0488929989	0.0006787033	0.0540719697	0.0274311198	0.0146306131	0.0674564595	1.65761e-05	0.0449458938	0.0058121623	0.0034168759	0.2072340006	0.0403683091	0.0025948146	-0.0794162738	0.0233051299	-0.0622360881	0.0996899489	0.0311876474	-0.2412344022	-0.0979044	0.0606470229	0.0361465765	-0.0770428435	-0.0042659591	0.0037777273	0.038833577	0.0341268608	-0.0742386891	0.045315478	-0.0378793289	0.0463369443	-0.0315917294	-0.0653735078	-0.0658585487	0.0500887521	-0.1206811645	0.0292567070138716	-0.011212441403117	0.0001257188422183	0.0008559549052955	-0.0231854622878699	0.0071553764468746	5.11994120964878e-05	0.0005375656615022	0.0339885552161689	0.0040827400419089	1.666876624980709e-05	0.0011552218856825	-1.2983044187679145e-05	0.0015309487906533	2.343804199602865e-06	1.6855943637922922e-10	-0.000162000978924	0.0002132857829387	4.549082520377426e-08	2.624431717233429e-08	0.0002089991345102	-0.0001622112031104	2.6312474414523442e-08	4.3680638226012686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.2033263498397	0.591502503682932	0.349875211863177	638725.9568486484	1048.5922365375593	-0.5984305587469407	1099545.6785268406	0.3581191336421757	751.7892992980499	2.9616020030545087	565187.1505390528	8.771086424496477	843.9903248464028	846.8845858295604	1.404696	28.741175	0.1499548242275811	0.105559545686439	-0.112057964	-0.0592218254	-0.1120620722	-0.1053652997	0.2188062012	0.0976856589	-0.0907266194	-0.1612885294	0.0570779991	0.0993194606	-0.0831532055	-0.0134452911	-0.0788175134	0.0422516457	0.1618483611	0.0838353377	-0.1046943332	0.025121718	-0.1712548398	0.0730975326	0.1237933014	-0.0099740956	-0.0514015706	0.1407533317	0.1802698706	0.1565651408	0.1798395794	0.0491400945	-0.1746233035	-0.0389299696	0.0648709304	0.0203928452	-0.0341319447	-0.1093538633	0.1352166467	-0.1068390649	-0.0910524995	0.1402809836	-0.1674887408	0.0329986569	0.0240546698	0.1033702987	-0.1078450555	0.0887120236	-0.0263803384	0.0569132077	-0.0098257301	0.0633658987	0.0794024176	0.0136488184	-0.0415787412	-0.0024784989	-0.1534680518	0.1635935818	0.205417755	0.055400295	0.0651240484	0.0093525859	-0.021960766	0.0758413711	0.0566326514	0.0397705834	-0.1287327888	-0.0526788193	0.0311388477	0.0088471743	0.0032949168	-0.0928557739	0.1787655353	0.0151782508	-0.0349205408	-0.1098450289	0.0302990882	0.0021398081	-0.0099495659	0.1729753904	0.0235408051	-0.0079936206	0.0446971468	-0.1273444172	0.0268657004754828	-0.0023910065383888	5.7169122666180085e-06	0.0007217658620383	-0.0168438535965123	0.0063416086913575	4.021600079430223e-05	0.0002837154039807	-0.0700303508288726	-0.1040189060450414	0.0108199328148071	0.0049042500372149	-0.000185012758263	-0.0001720297140753	2.9594222524836644e-08	3.4229720720083275e-08	-0.0004699947262136	-0.0003079937472896	9.486014836948998e-08	2.2089504266859682e-07	-5.504346318074458e-05	-0.0002640425976909	6.971849339538204e-08	3.029782838929984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.3114284475342	1.108102097694541	1.2278902589150422	640498.3825037327	1050.8436018999885	2.251365362429169	1104272.2756541416	5.0686459951458245	749.8800789969308	-1.909220301119035	562320.1328764432	3.6451221582050586	842.3337814050709	839.5775366608734	1.197939	24.510769	0.1692068671146577	0.1037952210513003	-0.0844592701	0.0726382454	0.1343061554	-0.0319652615	0.1716707501	0.1973248974	-0.0822560999	-0.1030757309	-0.0289244761	0.050719432	-0.0432425963	-0.2109174071	-0.0733318206	-0.0623247947	0.1453603414	0.1059217267	-0.0403990062	-0.0733967542	-0.0439479175	-0.0751680581	-0.0562075546	0.0277113241	-0.0294077387	0.0852696835	0.1831761593	-0.0996282288	-0.1345170911	0.0509724518	-0.0917716718	-0.0839681489	0.025421341	-0.2141915091	-0.0207106143	-0.0829056092	0.0512247535	-0.1282593861	-0.1054820272	0.1237536137	-0.1191803934	0.1188004385	-0.1538685546	-0.072953637	0.0638286747	0.0447387238	-0.2442778816	0.1608319368	0.1145516316	-0.0372833973	0.0018567075	-0.1397168977	0.0530724609	0.0196130899	-0.1308121833	0.0996669362	0.1915927705	-0.0136656134	0.1033868389	0.0114550466	-0.1103470288	0.1061582154	-0.0263258635	-0.0064226518	-0.0140203199	-0.0078559848	0.1175793499	-0.1495246244	-0.0370659083	-0.0054710245	-0.0007134871	0.1186631252	-0.0625666508	-0.0854180578	-0.1367531908	-0.1053867157	0.0040135851	0.0875319111	0.0666916898	-0.1841619928	0.0392444906	-0.1333121588	0.0223152368615018	-0.0045504636139809	2.0706719102165016e-05	0.0004979697961849	-0.0136960115354014	0.0031478420611109	9.908909641698924e-06	0.0001875807319778	-0.0801392295171012	-0.0101088786882286	0.0001021894283333	0.0064222961075946	-0.0018355703016383	-0.0016505575433753	2.7243402039931056e-06	3.3693183322565198e-06	0.0006423077200581	0.0011123024462717	1.2372167319820085e-06	4.125592072462346e-07	0.000210090202199	0.0002651336653797	7.029586051769835e-08	4.41378930600167e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.1411021083483	0.8296736608140236	0.6883583834485435	641827.0654873789	1050.5813481199975	-0.2622537799909423	1103721.169017631	0.0687770451195376	750.6279709894854	0.7478919925546279	563442.3508317918	0.5593424325273316	843.7974303838774	853.5155023879114	1.213162	24.822245	0.1394536533316341	0.0927164544197987	-0.0765794858	-0.0837856634	-0.0574092201	-0.1637837269	0.0431339738	0.1318580026	-0.1050035123	-0.0348162752	0.0832680426	0.0264807194	-0.0591487916	-0.1262994671	-0.0465562129	-0.1735566421	0.137188452	0.058462382	-0.0139094344	0.0738180288	-0.100074594	-0.046859191	0.0898722045	0.1453720472	-0.1023957525	-0.0492953576	0.0108325054	0.0815521059	-0.0608298463	-0.1276383749	0.0170708646	-0.0025721997	-0.2060727101	-0.0136579322	-0.0107627777	0.2524445044	-0.029588939	-0.0728425366	-0.1788958201	0.0771151722	-0.0814773254	0.0696383613	-0.0194766306	0.1432616	-0.0019095711	-0.0568175326	-0.1688717781	0.1052315291	0.0394046481	0.0666585327	0.0877890574	0.08709341	-0.1469490721	-0.0301791698	0.0365045344	-0.2276279452	0.1732894434	0.0669709587	0.1122511193	-0.0194028432	-0.0858145173	0.0694135758	-0.0003259763	0.0502815228	-0.1476618314	0.0162927698	0.1125901386	0.0262579883	0.0774553687	-0.1054717932	-0.0100896339	0.0432896597	0.0916547106	0.0216348946	-0.1090673523	0.0302940167	0.0271270925	0.0129862864	0.0079270296	3.34174e-05	0.0337382312	-0.1385517956	0.0220822312520283	-0.0002330056094735	5.429161404611759e-08	0.000487624937068	-0.0089824442359258	0.0047135672994755	2.221771668668569e-05	8.068430445151664e-05	-0.1091716568778906	-0.0290324273607893	0.0008428818384595	0.0119184506654638	-0.0003330038572066	0.0015025664444317	2.257705919932121e-06	1.1089156891447365e-07	3.64651917967862e-05	-0.0006058425282613	3.670451690500608e-07	1.3297102127764035e-09	0.0002090061136541	-1.0840885449000008e-06	1.175247973183401e-12	4.368355554479056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.1790780130335	0.0379759046852541	0.0014421693366635	641887.9150458145	1054.2941661161535	3.712817996155991	1111536.1887065554	13.785017472579788	749.7385460416177	-0.8894249478677239	562107.8874205989	0.7910767378895033	844.5627594795127	851.3527355453847	0.935067	19.1322	0.089841920409523	0.0445746301906983	-0.1255752786	-0.0385295922	0.0091523894	-0.2027156877	0.0256663155	0.1464941674	-0.0031281472	0.0268347631	0.0098471013	0.0607396228	-0.0958847131	-0.0117124713	-0.132820643	-0.0964971229	0.1117888751	0.0405416961	-0.0064178657	0.0255064644	-0.159394357	-0.0534940945	0.224124208	0.0147677193	-0.0642402259	0.052276991	0.0931389851	0.0574023052	0.1257002723	0.1716865836	0.0512031045	0.0286522792	-0.0160332736	-0.0152123214	-0.124236113	0.1244783572	-0.0402883678	-0.1138708758	-0.0793825376	0.0771759753	-0.0745759169	0.0395270484	0.025492368	0.2380012357	-0.0269215923	-0.0477161392	-0.0401304961	0.1553757404	-0.0419781593	0.014106148	0.0198212675	0.0672578462	-0.1966473997	0.0296389262	0.0030204346	0.0688293909	0.1486342459	0.0420313502	0.0892484009	0.0276974629	-0.0838755683	0.0855769788	-0.0076103607	0.0834781957	-0.1054229703	0.0345160102	0.1212888149	0.0367389068	0.0913295697	-0.0717257109	0.0665204564	0.0715574517	-0.0062572236	0.0072294867	-0.1258439413	0.0482777898	-0.0301951641	0.0794571745	-0.0160216419	-0.026263458	0.0281858894	-0.1430347106	-0.0118458762633224	-0.0339281075153507	0.0011511164795731	0.0001403247844459	-0.0088612010759732	0.0001212431599525	1.4699903835291706e-08	7.852088450882861e-05	-0.09095002240403	0.0182216344738606	0.0003320279628989	0.0082719065752935	-0.0006160109388784	-0.0002830070816718	8.009300827638889e-08	3.7946947681784795e-07	0.0003579810018892	0.0003215158100924	1.0337241613938109e-07	1.2815039771359546e-07	6.211030021113133e-05	-0.0001468958134429	2.1578380007071453e-08	3.857689392316861e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.7890646493954	0.6099866363618958	0.3720836965400996	642865.7041913524	1052.0747504140816	-2.219415702071956	1106861.280458852	4.925806058603553	750.2068309353707	0.4682848937529797	562810.2891820918	0.2192907417172395	843.3897000610672	856.1721356759275	1.086641	22.233515	0.1650291561324312	0.097511040237447	-0.116264478	0.109711489	0.1562351161	0.0142230193	0.0004582834	0.1172475063	0.0473069058	0.0181889361	-0.0539351768	0.0631233935	0.0885962251	-0.0100941468	-0.1412555289	0.0309175039	0.1211990138	-0.0094920055	0.0522953379	0.1205928209	-0.2252025305	0.038283368	0.0565616277	-0.0146867741	0.0471292039	0.1373845757	0.0255762405	0.2324366349	-0.0398203708	-0.0171342509	0.2319817354	0.1915274399	0.0822495449	0.0776819164	-0.1511865498	0.0030149231	-0.072493086	-0.1209814313	0.0006761716	0.0599881567	-0.0233881998	0.0614940721	-0.0712532833	0.0058555908	-0.0603634728	0.0977896835	-0.0251727823	0.1277467899	0.0049143416	-0.0774777464	-0.1572641309	0.1320217282	-0.1672949941	-0.0582119666	0.1278630199	-0.0589636178	0.1370110283	0.0788053058	0.1077937389	-0.0189404869	-0.0682620665	0.1432953648	-0.0846317422	-0.0009226247	0.0143413632	0.0508193827	0.2230659759	-0.0451832724	0.1492229774	0.0141080647	-0.0991489484	0.1034937	-0.0375974748	0.0830894657	0.1336788005	0.1265265857	-0.0895882456	-0.0211265252	0.020299041	-0.1260113324	0.022595049	-0.1467364196	-0.0145079764078843	-0.0026621001445618	7.086777179676486e-06	0.0002104813794517	0.0196556217724008	0.028516822848374	0.0008132091853655	0.0003863434672596	-0.1392301197090546	-0.0482800973050246	0.0023309677957826	0.0193850262341976	0.0008409826136147	0.0014569935524931	2.122830212006464e-06	7.072517564022117e-07	0.0006080241291768	0.0002500431272876	6.252156550376294e-08	3.69693341661206e-07	5.774426330241712e-05	-4.366036908714209e-06	1.9062278288254724e-11	3.3343999443388764e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.7244787298458	-0.0645859195495859	0.0041713410040655	642762.139794643	1050.98656613219	-1.088184281891472	1104572.7621903324	1.1841450313556583	749.0630011307566	-1.1438298046141426	561095.3796630158	1.3083466219236275	844.0753715695358	864.0080950696181	1.132201	23.165726	0.1208411557410062	0.0774387636179906	-0.0797562192	0.0819627699	0.0750785401	0.0344693848	-0.0923571695	0.0593366105	0.0292727924	0.0426986752	-0.1492416603	-0.0040745321	0.1028644129	0.0695110553	-0.2198445666	-0.062959981	0.0199929721	0.0557149311	0.0458776383	0.0731148753	-0.0255490232	0.0656038151	-0.1275986437	0.0097335576	-0.0684712771	-0.0565687645	-0.0073668472	0.0009947443	0.0274290291	0.2501782297	-0.0327213631	-0.0134440977	-0.0834678126	-0.2294125792	0.1871862385	0.1076540586	0.0653626945	-0.0427169179	0.0380751127	0.0118672088	0.0311456224	0.123821762	-0.1214534805	0.1065942115	-0.1318211895	0.0091911988	0.1015964428	0.0414556761	0.1716319464	-0.0329454663	0.0011874547	0.026382833	-0.1786384406	-0.0665634493	0.1053266816	-0.060478294	0.1365667828	0.0602522804	0.1311849377	0.0149673273	-0.1219187904	0.0793708519	-0.0521588409	0.0082116715	0.026556913	0.0268346044	0.1068108844	0.0222094754	0.0386572833	0.0239087768	-0.1918212638	-0.1779593883	0.0328022312	0.1135073259	-0.2036865346	-0.0257600687	-0.0868294861	-0.0262937012	-0.0614507532	-0.0568219641	0.0169733466	-0.1496367051	-0.0037021766456319	0.0108057997622524	0.0001167653085018	1.3706111915462268e-05	0.0063005460116727	-0.0133550757607281	0.0001783580485747	3.969688004520477e-05	-0.1424748251685912	-0.0032447054595365	1.0528113519146552e-05	0.0202990758068206	-0.0005971357958648	-0.0014381184094795	2.0681845596838465e-06	3.565711587030881e-07	0.0005843613564704	-2.3662772706399986e-05	5.599268121547478e-10	3.414781949359259e-07	0.0004646745762863	0.0004069303129838	1.6559227962516084e-07	2.1592246184685242e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.9063872644253	0.1819085345795201	0.0330907149528684	643053.8539354826	1051.3325711418602	0.3460050096700797	1105300.1751437546	0.1197194667167919	749.9087802055187	0.845779074762163	562363.178629329	0.7153422433055404	843.8650577975696	854.3428439722915	1.05027	21.489351	0.0918882800573835	0.0426185578358315	-0.076293545	0.1136874915	0.1575200207	0.0365694062	0.0030081687	0.0938707474	0.0985344012	0.0392150545	-0.1132682399	-0.0127957224	0.0791824854	0.1169273118	0.0331320562	-0.1231377754	0.0519638383	0.1533527108	-0.064244111	0.1353295224	0.0461061227	-0.1259603889	-0.0022642381	-0.1270029984	-0.0273826096	-0.0231308225	-0.0489932227	0.0814395643	0.0859995422	-0.0255172998	0.0680843782	0.0296608294	-0.0549620557	-0.0916660167	-0.0446471557	0.2285775094	0.2087143448	-0.0803875933	0.0858929964	-0.024550366	0.0964181455	0.1011352354	-0.084426247	0.1150560505	-0.2190123888	-0.0925255349	-0.0593202754	-0.0193901909	0.1277623924	0.0654548866	-0.1453984091	0.0652114573	-0.0169505889	0.098453391	0.0240341259	-0.0765538727	0.1254383205	0.0449742261	0.113432105	0.0022606943	-0.0539775276	0.0835075575	-0.0447922487	0.0813948888	0.0849745049	0.0085954096	0.1261756439	0.0477831707	0.0479586364	0.1567173914	-0.1315822664	-0.0795141358	0.0271882676	0.142458914	0.2027641943	0.1870719752	-0.1091566008	-0.1089107157	0.0485162083	0.1675912825	0.0113284606	-0.1517197269	-0.0192765089988284	-0.0155743323531965	0.0002425598282478	0.0003715837991819	-0.0105812219255341	-0.0168817679372068	0.0002849940886857	0.0001119622574374	-0.1294110709046805	0.0130637542639107	0.0001706616754678	0.0167472252726962	-8.80447972990096e-05	0.0005090909985657	2.591736448207136e-07	7.751886331423687e-09	0.0006709937685733	8.663241210289999e-05	7.505174826766692e-09	4.502326374641993e-07	0.0001330294768936	-0.0003316450993927	1.0998847195119389e-07	1.7696841722584857e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.2446398101586	0.3382525457332122	0.1144147846949987	643596.462104131	1053.1666020412072	1.834030899346999	1109159.8916550225	3.3636693397595616	748.7628499654899	-1.145930240028861	560645.8054884427	1.3131561150126023	843.2899962497821	857.8280548511312	1.0272	21.017305	0.1098408091659465	0.053669308739025	-0.0387676111	0.1617299538	0.0785668667	0.0978426868	-0.1079657762	0.0322762887	0.0091337593	0.0647889681	-0.1335139936	0.0182215142	0.0354619344	0.0238545976	0.0312174673	-0.0317045901	0.0598130989	0.0145665636	-0.068247602	0.1117682808	0.2474484986	-0.0633595899	-0.1272784628	-0.0789222434	-0.0613759148	0.0687740129	-0.0731891234	0.15563083	0.1355845447	0.0020871002	0.1068312854	-0.0437395818	-0.1816767449	0.0523774551	-0.0561198059	-0.0761766163	0.0176253794	-0.0643004453	0.0946023417	-0.0323287287	0.0961713738	0.0757196427	-0.0889875571	0.0269890654	0.0495741887	-0.067164314	-0.0708069833	0.0367597864	0.0949401546	0.2413575277	-0.1110624662	-0.0292611898	-0.0317633894	0.0591839017	0.0563221227	-0.0530364596	0.0354699911	0.0454756421	0.1153198322	0.0585747662	-0.0805436702	0.0651826358	0.0243856921	-0.0027297657	0.0837563814	0.0476024634	0.0390466868	-0.017696825	-0.0687982812	0.2830945383	-0.0612896531	-0.0435885614	0.1319029862	0.1395866856	0.0118974967	-0.0325842499	-0.0098081644	-0.0572762712	0.088886322	0.1508437151	0.0056681013	-0.1529741081	-0.0377697420542944	-0.0184932330554659	0.0003419996688437	0.0014265534148479	0.0144061734684726	0.0249873953940067	0.0006243699285764	0.0002075378340037	-0.1672184355626598	-0.0378073646579793	0.0014293968223814	0.0279620051920234	-0.0004010271703743	-0.0003129823730752	9.795796585584026e-08	1.6082279137841787e-07	0.0004129730613342	-0.0002580207072391	6.657468536416536e-08	1.7054674938774094e-07	0.0001330827177491	5.324085550000805e-08	2.834588694372737e-15	1.7711009763486622e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.6803397466722	-0.5643000634863711	0.3184345616507224	642691.3671363398	1054.9293413349226	1.7627392937154127	1112875.9152093336	3.107249817608312	747.9043930168439	-0.8584569486459941	559360.9810938936	0.736948332678591	844.2270444935075	860.47197272156	1.320592	27.02034	0.0958893151843256	0.0512069634752144	0.1713917677	0.047302041	-0.0362192067	-0.1172788794	-0.0089780411	-0.0608077511	-0.0712967899	0.1630489439	-0.0395317529	-0.0874841644	-0.0828709387	0.0431623643	0.0197395993	-0.0805841937	-0.0421334523	-0.0826803302	0.0559380637	0.0057142465	0.1071775458	-0.0969352184	-0.0148811665	0.0428670004	-0.0063846976	-0.1686171551	-0.0576286988	-0.0015409048	-0.1735672228	-0.0219903136	-0.0451363306	-0.0625924468	-0.0815608645	-0.0208071619	-0.0682513546	0.0798861848	-0.0542760005	0.0652808904	-0.0599507146	-0.0718525589	0.1234355527	0.0417460662	0.0049661139	0.0020880692	0.1419123412	-0.0684885555	0.0440487548	0.0342720717	-0.1067638641	0.1819825277	-0.1019918519	-0.0830610667	-0.0311466271	0.1052552859	0.018937994	0.1416809435	-0.0594049342	-0.0076625609	0.0451992546	0.006913167	-0.0287213177	-0.0457478585	0.0248587076	-0.1472568924	-0.0125132618	0.0646018992	0.0214920346	-0.0903283343	0.0148719119	0.1856432856	0.050166427	-0.0478652315	0.0428115605	0.0119655949	-0.1744110948	0.0486151793	-0.0876418732	0.0609132735	0.0690933496	0.0130139114	0.0	-0.1533929978	-0.0655011282984219	-0.0277313862441275	0.0007690297830209	0.0042903978083663	0.0103046379406777	-0.0041015355277949	1.6822593685763788e-05	0.0001061855630884	-0.1398141747859966	0.0274042607766632	0.0007509935087153	0.0195480034710892	-0.0002919331830181	0.0001090939873562	1.1901498077274725e-08	8.522498334707948e-08	0.0003280593620953	-8.491369923890001e-05	7.210336318434368e-09	1.0762294505837516e-07	-0.0004059522483706	-0.0005390349661197	2.905586946996662e-07	1.6479722795714534e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
