global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
13353.057651779734	29.59096622006291	875.6252818369043	178304148.6517533	21097.65293766902	-5.8963141808199	34.76652091893784	445110959.4783342	13565.77446514423	31.82956881009341	1013.121450636471	184030236.8391592	15657.034004940851	13272.40249933962	0.952364	23.548944	0.0485775235359873	0.0277950804973073	0.0789300748	0.1082051222	0.0574842965	-0.2861455762	0.0162040885	-0.1135119389	0.084236444	0.0684519724	-0.1402166521	-0.0434950729	0.1121707119	0.1036923709	-0.0863696647	-0.1758010881	0.0197183076	0.0034731398	-0.0053249616	0.0078141935	0.1421992419	-0.217131716	0.2118152014	-0.008858857	0.0648796614	0.1317838237	0.1280474977	0.024138781	0.049841526	0.0871619104	0.0498666716	-0.0256479214	0.1098632577	0.0360377074	0.0770705932	-0.0267846627	0.1253023331	-0.0667300737	-0.0717886661	-0.1301915099	-0.0862719722	-0.146119603	0.0588079752	-0.2327189035	0.0638331528	-0.0334738916	-0.119545251	0.084207965	-0.0493353397	-0.0900693674	-0.1399278783	-0.0200470562	0.2253634761	0.2126900094	-0.056842507	-0.0802091033	-0.0578235165	-0.0589798992	0.0328592145	-0.066113638	0.1678227149	0.0020298152	0.0748802083	-0.0554419116	0.0723968432	0.0504328529	-0.1177884586	0.1810320677	0.0205261804	0.0822425042	0.0522735249	0.0281858894	-0.1430347106	0.0235732395212977	0.0038231513934192	0.0005556976215284	1.4616486577003915e-05	-0.0447855756993078	-0.0051058764871641	0.0020057477907184	2.606997470217524e-05	0.1299174659978774	-0.0231800725005512	0.0005373157611308	0.0168785479713096	-0.0012540042793236	6.198688184970002e-05	1.5725267325619015e-06	3.8423735214486706e-09	0.0001560077350719	4.785492513749999e-05	2.2900938599157286e-09	2.433841340226413e-08	-1.1902053995046333e-05	0.0002195266561098	1.4165888930099836e-10	4.819195274277396e-08	0.0	0.0	0.0	0.0
13381.265030395634	28.20737861589987	795.6562083807253	179058253.81368908	21031.626495361328	-66.02644230769147	4359.49108381091	442329313.0403847	13566.480856370192	0.7063912259618519	0.4989885641158881	184049402.8262589	15684.870314644904	13306.889592691105	1.004207	24.830866	0.0839435273663604	0.0400763656926664	0.0607660769	-0.1661626628	0.0058695638	-0.1536858454	0.0762161934	-0.024537432	0.0466502622	-0.2069953751	-0.0661121488	0.0142069239	0.0677465155	-0.0028325418	-0.0485075214	0.1358339903	-0.007972508	0.0346208401	-0.1028626166	0.1689218205	0.0127272553	-0.0250799652	-0.0603556025	-0.043188861	-0.1232985668	0.0447121747	0.0961539845	0.0569970744	0.0257299982	-0.0459735802	0.2141136315	0.023499408	0.1186259275	0.0826941427	-0.1582236501	-0.0200914004	0.0346734634	0.0768516969	-0.1106529415	-0.0625720992	0.0678030199	-0.0459493766	0.0261749776	-0.123009006	0.1035951056	0.0539426861	-0.1259161676	0.1069962456	-0.0430472609	-0.0855972572	-0.2067596998	-0.0157247928	0.0493506589	0.1798439507	0.0090604217	0.0228821283	0.1147395289	0.1623629584	0.0684129694	-0.0395755746	0.1068540972	-0.0554712091	0.0412750174	0.0771220065	0.061260028	0.0333560723	0.108517597	0.0705555151	-0.2133899333	0.071700676	-0.0113448832	0.022595049	-0.1467364196	0.0357116362935414	0.0121383967722436	0.0012753209667621	0.0001473406762004	-0.036978587784489	0.0078069879148187	0.0013674159545351	6.094906030212677e-05	0.1032184491466239	-0.0266990168512535	0.0007128375008235	0.0106540482442341	-0.0008370003484082	0.0004170039309154	7.005695832354483e-07	1.738922783988957e-07	1.9317452275569025e-06	-0.0001540759898443	2.373941064651412e-08	3.731639624188869e-12	0.0001630005418061	0.0001749025958011	2.6569176629082153e-08	3.0590918017979174e-08	0.0	0.0	0.0	0.0
13405.236778313703	23.971747918069013	574.6446982474461	179700373.08265436	21225.100922804613	193.4744274432851	37432.35407450699	450504909.1832413	13598.996307842548	32.51545147235629	1057.254584451157	184932700.58071524	15689.514914027171	13459.300880878814	1.058028	26.161678	0.1417370929494872	0.0694624447318955	0.0688463256	-0.0433213385	-0.0394841506	-0.0702412989	0.1005063894	0.1197576354	-0.018537284	-0.0470142636	0.1693202519	-0.1267829558	-0.0635808529	0.0704613296	-0.0711307243	-0.0156230405	-0.0614837902	0.0276483509	-0.0671426175	0.0901699888	-0.0833573472	-0.1439651825	0.0923921097	-0.0056232316	0.0475240006	0.3067787573	-0.0322929912	-0.1643065954	0.0773999364	0.0567013174	0.229306711	-0.0133390808	-0.0194918691	0.0806319758	-0.0800474425	-0.001467281	0.0955655081	-0.0409373461	0.1035219438	0.1387858343	-0.0003311116	-0.1316984787	-0.0888464434	-0.1557857835	-0.0521976797	0.1157112816	-0.0837723299	0.0890338843	0.0165741832	-0.0020748752	-0.2009960239	0.0028460982	-0.0266621374	0.2188991924	0.0349586271	0.0212924325	0.0037043482	-0.0183592701	-0.19889741	0.1313061817	0.0178690632	0.0978075937	0.345753829	0.1066228739	-0.4004162866	0.0425142823	-0.0072661107	-0.0435750287	-0.0491991901	0.2481503115	-0.1021282535	0.0169733466	-0.1496367051	0.0815351853737667	0.0458235490802253	0.0066479864539344	0.0020997976503078	-0.0610152027318235	-0.0240366149473345	0.0037228549644055	0.0005777588581264	0.1007314899117943	-0.0024869592348295	6.184966235704215e-06	0.0101468330598499	-0.0012539057402948	-0.0004169053918866	1.5722796055442506e-06	1.738101057841196e-07	-0.0001970862114	-0.0001990179566275	3.960814706020813e-08	3.884297472400549e-08	0.0009348765870339	0.0007718760452277	8.739942329841531e-07	5.957926291965086e-07	0.0	0.0	0.0	0.0
13398.638361815503	-6.598416498200095	43.5391002837192	179523509.95071402	21126.93737323468	-98.16354956993382	9636.082464168854	446347482.77258027	13604.550388371394	5.554080528845589	30.84781052090169	185083791.26973623	15676.51221933291	13412.47144512382	1.193868	29.52059	0.3973831557094811	0.2149144548299883	-0.0080864549	-0.015633973	0.2367489627	0.0498785432	-0.1693154015	0.0421479433	-0.0524351049	0.0177012897	0.0204347443	-0.2063324388	-0.0508372647	-0.0047886082	-0.0898674089	0.015755033	-0.0443464228	-0.1417488092	-0.0833240564	-0.1337491685	-0.1818930922	0.0096759757	-0.0766635498	0.0709702694	0.1193336598	0.0342181422	0.1382426447	-0.0050520578	0.0673505951	0.0092349735	-0.0025064321	-0.1193915941	-0.1594319291	-0.0034353014	-0.0300425573	-0.1684998686	0.1217137713	-0.1123366314	0.0692262072	0.1583795191	-0.127049186	0.1898073412	-0.0171655103	-0.08343165	0.0726037348	0.0498521711	0.0033710184	-0.0190604999	0.2473103544	0.2183900664	-0.0123662572	0.1621195354	-0.1039188278	0.1381460922	0.0436965281	0.0371267005	-0.0785719431	-0.097949511	0.0912327524	0.0779102232	0.0554026966	0.200797577	0.019438632	0.2293598564	-0.2138826945	-0.0912809792	0.1915516622	0.2321116098	0.3378564173	-0.0522666257	0.0616540085	0.0113284606	-0.1517197269	0.2124236681224403	0.1308884827486736	0.0451238147785926	0.0171317949162498	-0.0364241582283284	0.0245910445034951	0.0013267193026423	0.0006047194697728	0.1250253189861467	0.0242938290743523	0.0005901901310938	0.0156313303875877	-0.0017232545580287	-0.0004693488177339	2.9696062717666905e-06	2.202883127082097e-07	-0.0011768095349113	-0.0009797233235112	9.59857790632027e-07	1.38488068145815e-06	0.0038380004334479	0.0029031238464139	1.4730247327146266e-05	8.428128067617617e-06	0.0	0.0	0.0	0.0
13409.928042139358	11.289680323854554	127.45688181482868	179826170.0953555	21207.75197660006	80.8146033653793	6531.000117103575	449768743.9009837	13591.254076021634	-13.29631234975932	176.79192210236218	184722187.3589747	15658.004434905926	13490.730870695808	0.928593	22.961166	0.0988848876559105	0.0546404086340309	0.0100424266	-0.0974917848	0.1280731461	0.108763102	-0.276241485	0.02063738	-0.0730879954	0.0582502414	0.0284474742	-0.2268178053	-0.0277614006	-0.0868924892	0.0541583779	-0.0137911554	-0.0483405727	-0.2197599258	-0.0600923935	-0.2629959389	-0.1326198448	0.2227689888	-0.1929126984	-0.1382758607	0.0428062708	-0.0102859023	0.0419669711	-0.0418313246	0.0525368412	0.1136604672	0.0795257342	-0.0379616381	-0.1454230943	-0.0474078563	0.0102475157	-0.1966298723	-0.0223429295	0.0494705423	0.1666736383	0.0909945279	-0.0669052376	0.3507427025	0.0882488232	0.0488626058	0.0808687023	-0.1190547722	-0.0977575054	-0.0186741825	0.261442124	0.2422413684	-0.0055051906	0.1813531489	-0.0720456017	0.0618256856	0.0851217934	-0.0109367605	-0.0677266239	0.0700025096	0.1000558218	0.0747731716	0.0590682838	-0.0403042273	-0.2045664189	-0.0076186773	0.0160542366	-0.0597854194	0.0608224965	-0.0022767927	-0.0491500308	0.0940992052	0.0416955854	0.0056681013	-0.1529741081	0.2100045780091193	-0.0024190901133209	0.0441019227847882	5.851996976367294e-06	-0.0601241443860374	-0.0236999861577089	0.003614912738153	0.0005616893438755	0.1685556185463923	0.0435302995602456	0.0018948869798047	0.0284109965435569	-0.0021279286340885	-0.0004046740760597	4.5280802717737485e-06	1.637611078348526e-07	-0.0011219554177193	5.485411719200004e-05	3.008974172913674e-09	1.2587839593496887e-06	0.003712818390207	-0.0001251820432408	1.37850203986593e-05	1.567054394996649e-08	0.0	0.0	0.0	0.0
13419.890501611722	9.962459472364571	99.25059873850655	180093461.07524854	21169.9075387808	-37.84443781925802	1432.2014738556866	448164985.2005282	13592.013068659857	0.7589926382224803	0.5760698248759208	184742819.25862035	15673.993502515848	13582.196165062503	0.870828	21.532825	0.0449270305233749	0.020093385927774	0.076366016	0.0336927436	-0.091357366	0.1371327208	-0.2784140822	0.1285457799	0.0021420153	0.1382379319	-0.0348660787	-0.093520283	0.0347310064	-0.2573235885	0.0112598123	0.0264302822	-0.1030255516	-0.2066689094	-0.0773393686	-0.1755327879	0.0352858618	0.1598419038	-0.0071177128	-0.0859115094	0.0895706563	0.0397209985	-0.1204917856	0.0315133418	0.0319657286	0.0497292755	-0.0811158815	-0.1354671699	0.0694604088	0.0127902188	0.1001753687	-0.1833475715	-0.0682671825	0.1589403953	0.2126755155	0.0168685765	0.032626141	0.2572299514	0.0432121559	-0.0598697883	-0.0380261952	0.0215257653	-0.1203375767	-0.003199771	0.2628509802	0.215048089	0.0210272584	0.155882599	0.0375521305	0.0236698739	0.1242892968	-0.0659084216	-0.0621545283	0.0852677242	0.0246720442	0.1335594936	-0.1526506683	-0.1678677981	-0.0921581398	-0.0031628857	0.0013982569	-0.0703447848	-0.0062597826	-0.0320551277	0.0363328132	0.1118810582	0.0129461746	0.0	-0.1533929978	0.2027058480775849	-0.0072987299315344	0.0410896608448529	5.327145861347628e-05	-0.0666912466158322	-0.0065671022297947	0.0044477223751737	4.312683169657583e-05	0.1563018075519266	-0.0122538109944657	0.000150155883888	0.0244302550439995	-0.0024320590488422	-0.0003041304147537	5.914911217055227e-06	9.249530917825773e-08	-0.0010500197728333	7.193564488599982e-05	5.174737005164672e-09	1.1025415233408952e-06	0.0037127367024951	-8.168771189987976e-08	1.378441382205419e-05	6.672882275437756e-15	0.0	0.0	0.0	0.0
13419.847799686477	-0.0427019252456375	0.001823454419684	180092314.96674997	21154.07262479341	-15.834913987389882	250.74450098803567	447494788.615034	13591.426876502404	-0.5861921574523876	0.3436212454586848	184726884.53931192	15653.47240611626	13419.6066578635	0.887111	21.93545	0.0694316040705136	0.0289781407098125	0.0949753723	0.2051222583	8.67662e-05	0.1095445014	-0.1587922379	0.0686964036	0.0461669977	0.1312383465	-0.1010486753	-0.081870019	0.0038679085	-0.0355074602	0.043812975	0.0174382289	-0.074898877	-0.2102906005	-0.032389533	-0.2415192753	-0.025629863	0.13830042	0.0942567166	-0.0952031769	0.0611526309	0.0547371045	0.0493621196	-0.034756132	-0.0841614348	-0.1403267582	0.0037907595	-0.0225128463	-0.000433548	0.0209881649	0.1436484884	-0.1664609471	0.0109050569	0.0147530028	0.1915297408	-0.0147739221	-0.0821008469	0.1522233408	0.0257012168	-0.0456564713	-0.1414059117	-0.0247614525	-0.1156122264	-0.0166367308	0.2555465215	0.1777616116	0.0749876488	0.1036068664	0.0691190157	0.0089696274	0.0469716076	-0.1388334497	-0.1324357333	-0.0169818982	-0.1192752478	0.1437605709	-0.1639126752	-0.0256270399	-0.0396662478	-0.0081842192	0.1638079809	0.039166623	-0.1085790641	-0.1074296116	-0.0306678386	0.1292866447	0.0149080871	-0.0056681013	-0.1529741081	0.1958451424286096	-0.0068607056489753	0.0383553198128823	4.7069282001881766e-05	-0.0512244990985237	0.0154667475173084	0.0026239493078946	0.0002392202787641	0.1593727374282565	0.0030709298763298	9.43061030533556e-06	0.0253996694353759	-0.0020109263068535	0.0004211327419886	4.043824611595458e-06	1.773527863749209e-07	-0.0008069534393515	0.0002430663334818	5.9081242472285675e-08	6.51173853281215e-07	0.0039292020475826	0.0002164653450874	1.5438628730727295e-05	4.6857245623850336e-08	0.0	0.0	0.0	0.0
13396.388508746964	-23.45929093951236	550.3383313846865	179463225.0772877	21223.336188683144	69.26356388973363	4797.441282707213	450429998.9778676	13613.731771334134	22.304894831730053	497.5083334545381	185333692.74183244	15670.1869681898	13404.488293542794	0.946287	23.39868	0.2371497685805933	0.1346982730474507	0.0315316164	0.1667368715	0.136600783	0.1125765698	-0.1029054559	0.0871436816	0.0431549041	0.0641838314	-0.1839965832	-0.0333608472	-0.0759545306	0.0387857154	0.088001973	-0.0447059647	-0.0802860972	-0.1950168506	-0.0086746255	-0.1521767964	0.0124239327	0.0157967846	0.0622124619	-0.0856073652	0.0719041945	0.0856869397	-0.1569103961	-0.0818606206	0.0232680175	0.0303146316	0.0599020039	0.1008582853	0.0101388383	0.004838472	0.1011485512	-0.1603562595	0.0230404792	-0.0537579784	0.0421881508	-0.0447811846	-0.0417661477	0.1001019824	0.1035304436	0.0598348679	-0.1300448291	-0.0454395734	-0.0834870929	-0.071440114	0.2236676271	-0.0058828068	0.1430121002	0.0467767158	0.0396347011	0.0423326616	-0.0063087639	-0.0915083936	-0.0998346958	-0.0881493096	-0.086826357	-0.0520526773	0.0170400188	-0.0290563859	0.0805240877	-0.2624510472	0.1617613409	-0.0209756499	-0.1222745878	-0.2715134474	-0.187578463	-0.1936151731	0.0945636609	-0.0113284606	-0.1517197269	0.1846072811807886	-0.011237861247821	0.0340798482649627	0.0001262895254252	-0.0134101339101277	0.037814365188396	0.0001798316914875	0.0014299262146013	0.1545187223328952	-0.0048540150953612	2.3561462545995287e-05	0.0238760355513903	0.0004640648917781	0.0024749911986316	2.153562237810197e-07	6.125581433303884e-06	-0.00024694540356	0.0005600080357914	3.1360900015105386e-07	6.098203233941127e-08	0.0045590733541398	0.0006298713065572	2.078514984842753e-05	3.9673786282407467e-07	0.0	0.0	0.0	0.0
13383.976015261473	-12.412493485491725	154.06999452737446	179130813.97709438	21228.00565983699	4.669471153843915	21.803960856580424	450628224.2940712	13604.576877253608	-9.154894080525992	83.81208562564984	185084512.00910357	15683.220009816094	13409.606751345918	0.948833	23.461645	0.0700018328233165	0.0470770323609335	-0.0164334777	-0.0110937218	0.2327053913	0.0308699487	0.0610106221	0.1159289795	-0.0519107211	-0.1272677498	-0.1844540202	-0.1347872945	-0.1216198076	0.0278339912	0.0797229583	0.0197654868	-0.0943882422	-0.1911244513	-0.0486830152	-0.0324876497	-0.0922600785	-0.0976765416	-0.0196387588	-0.0876423802	0.0721829073	0.0679354702	-0.1657434733	0.0574066632	-0.1371514776	0.0605507155	-0.203862087	-0.1809231639	0.1313743277	0.0159768127	-0.0286623045	-0.2502153187	0.0498654453	-0.0968550923	-0.0183696475	0.0308627672	0.0536646749	0.0536287929	0.1005286153	-0.0251033434	-0.0019812221	0.0056598393	0.0552271754	-0.0502264203	0.2023834594	-0.0281140602	0.0379069686	-0.0089426106	-0.0650882614	0.1080796325	0.0575588835	0.0341440871	-0.0806854646	-0.0097299488	0.0684645718	-0.0712131596	0.1153609288	0.0094963709	0.0312615401	-0.1090739692	0.0079555606	0.175033919	0.0586652093	-0.0546941174	-0.129974443	-0.0399567889	-0.1105738226	-0.0169733466	-0.1496367051	0.1763779792131288	-0.0082293019676597	0.0311091915513068	6.772141087492913e-05	-0.0132708635317726	0.000139270378355	0.0001761158188789	1.9396238287172525e-08	0.1546725575877019	0.0001538352548066	2.366528562144065e-08	0.0239236000707209	-0.0002610235768029	-0.000725088468581	6.813330764697944e-08	5.257532872691398e-07	-0.0002350351243165	1.1910279243500028e-05	1.4185475165814756e-10	5.5241509662472606e-08	0.0040664835975144	-0.0004925897566254	1.6536288848853658e-05	2.42644668332271e-07	0.0	0.0	0.0	0.0
13388.642183002788	4.666167741315803	21.773121390096225	179255739.50448167	21032.39959012545	-195.60606971153905	38261.73450799546	442361832.5187092	13589.939298377403	-14.637578876205223	214.25871535712943	184686450.1335825	15723.30862718528	13278.95058839606	1.124416	27.803249	0.1349392873035995	0.0751390189673306	0.0144039856	-0.1540305757	0.0382162017	0.044886412	-0.1113969084	0.211633897	-0.0027111324	-0.1863192922	-0.0308963561	-0.1011276216	0.0207882895	-0.0535908998	-0.0650901066	0.2195497829	-0.0745036705	-0.0445596902	-0.0978182847	0.1569094304	-0.1018982593	0.0300817991	-0.1723054451	-0.1877411196	-0.1776924109	0.0397026527	-0.0513311555	-0.3307759359	-0.1278347104	-0.0893354086	0.0601655948	0.2083689868	-0.0641127788	0.0709292906	-0.2044709232	-0.1606835985	-0.0212311473	0.0756310986	-0.0974381663	0.0633085074	0.096233523	0.0666218319	-0.0441382353	0.0248708475	-0.1092313786	0.278662246	-0.1088766481	-0.0007052063	0.1976804125	0.0081600258	-0.0018227369	0.0173961171	-0.1135879426	-0.0284286475	0.0480667874	0.0558430761	0.1299388215	0.1132036808	-0.0370180519	-0.2189533116	-0.0211385486	0.1368687652	0.0692644168	0.1466287708	0.282304937	0.2466555719	-0.1701157409	0.3284883661	-0.2497462666	-0.2868734104	-0.0091603406	-0.022595049	-0.1467364196	0.1788204397528403	0.0024424605397114	0.0319767496733991	5.965613488047681e-06	-0.0434788078837016	-0.030207944351929	0.0018904067349878	0.0009125199019692	0.0987001569847478	-0.0559724006029541	0.0031329096292575	0.0097417209888138	-0.0001630396555633	9.79839212396e-05	2.6581929286199506e-08	9.600848821488138e-09	-0.0009838289038461	-0.0007487937795295	5.606921242622231e-07	9.679193120430183e-07	0.0039869316621035	-7.95519354109004e-05	1.5895624078283374e-05	6.3285104276200704e-09	0.0	0.0	0.0	0.0
13440.60737550567	51.96519250288111	2700.381231861491	180649926.6224974	21139.472416804387	107.07282667893742	11464.590213017773	446877294.0608335	13624.073685396635	34.13438701923224	1165.15637717873	185615383.78511703	15684.506075758034	13448.182498833614	1.138529	28.152224	0.1248131443780817	0.0782368447895631	0.095089692	0.0564809892	0.2251829789	0.1257774131	-0.1049913956	0.1334595646	0.0405137754	0.0192291131	0.0268221825	-0.2020751947	-0.1380699487	-0.08915629	-0.1479970277	0.1062602652	-0.1712925672	-0.0759506551	0.06031329	0.0184800523	-0.0797065976	0.1071706284	0.0658221422	-0.0255711048	-0.0496890402	-0.2369181735	0.0531839435	0.0675088264	-0.0739168123	0.038691585	0.0675646827	-0.0164279668	-0.0673897484	0.0992245413	-0.0030667192	-0.1424526001	-0.0512855099	-0.0145135755	0.0060695983	0.0540007802	-0.1104986406	0.0368444654	0.0668322271	0.0912502984	-0.0890306906	0.1185573085	0.2575086344	-0.0076206713	0.1980358609	-0.0733732929	0.1003587471	0.0322518138	-0.0481406967	-0.2006371377	-0.0640280925	0.066508105	0.1639123626	-0.1672800532	0.0391127376	-0.1422704019	0.095217262	0.2011847975	0.0007924814	-0.1195711608	-0.0689951426	-0.1149886475	0.0213414907	0.0779161788	0.0773451636	-0.241319541	-0.2065464541	-0.0281858894	-0.1430347106	0.1940030082281225	0.0151825684752822	0.0376371672015609	0.0002305103855066	-0.0431542190262206	0.0003245888574809	0.001862286619763	1.0535792640081872e-07	0.0519778706640892	-0.0467222863206585	0.0021829720390296	0.0027016990387727	0.0008697418243035	0.0010327814798668	7.564508409427802e-07	1.0666375851558572e-06	-0.0011408006495103	-0.0001569717456641	2.464012893686629e-08	1.301426121923122e-06	0.0039250108731413	-6.192078896219942e-05	1.540571035427743e-05	3.834184105701238e-09	0.0	0.0	0.0	0.0
13403.390439064458	-37.216936441211146	1385.1003580691502	179650875.26200452	21407.214888352613	267.7424715482266	71686.03107075293	458268849.2761058	13590.302901893028	-33.77078350360716	1140.4658184475056	184696332.9652021	15723.584531956556	13508.014993207516	1.016642	25.138332	0.204069973084767	0.1208278650573135	0.071765107	-0.0708445892	0.0986223654	0.0875308465	-0.0241508841	0.1710469385	0.1564580405	-0.0342686845	-0.0436540207	-0.0116519116	-0.1151357083	-0.0356260771	0.3232911606	0.031820554	-0.1405308914	-0.0509159557	-0.0169871338	0.1621478497	0.1514506536	0.1481613248	-0.0866195553	-0.0970399714	-0.0332404957	-0.189079579	0.0154333349	0.2055850667	-0.1398799843	-0.0787883629	0.0005227967	0.1842694967	0.1356245333	0.1437249744	0.0630319921	-0.0416573767	-0.0429569213	0.1364903313	-0.2092146969	0.0166152906	0.0931062752	0.0535448415	0.1276019945	0.1995982329	-0.1499361479	-0.1252741148	0.1854833651	0.0076960201	0.1488094516	-0.159199143	0.1290130125	-0.057425382	0.0083124026	-0.2423945046	-0.0073723425	0.1019693351	0.1791191349	-0.0809941046	0.0897859625	-0.0741105368	0.0795904904	-0.0439158977	-0.0872182204	-0.0682600786	-0.0516402365	-0.0590103184	0.0875697629	-0.1545994946	0.0479949977	0.1572394867	-0.1171097518	-0.0337382312	-0.1385517956	0.1775564854851978	-0.0164465227429246	0.0315263055378552	0.0002704881103335	-0.061145289335613	-0.0179910703093924	0.0037387464079358	0.0003236786108775	-0.0487484500158217	-0.1007263206799109	0.0101457916777122	0.002376411378945	0.0010349960695668	0.0001652542452633	1.0712168640187245e-06	2.7308965577542945e-08	4.066489437182241e-06	0.0011448671389474	1.3107207658417937e-06	1.6536336342714738e-11	0.0039930106759813	6.799980284000022e-05	1.594413425850064e-05	4.623973186278902e-09	0.0	0.0	0.0	0.0
13369.085051232514	-34.305387831944245	1176.8596343001082	178732435.10708869	21246.66275259165	-160.55213576096503	25776.988297407344	451420678.1223653	13588.79505108173	-1.50785081129834	2.273614069133062	184655350.94030333	15704.196750217014	13418.272160049904	0.936352	23.153023	0.271258345281571	0.1325280704614451	0.0612190342	-0.0328904245	-0.0435142637	0.1093151128	0.0330347962	0.1896332341	0.0876233598	-0.0165123907	-0.1944655854	0.0012608399	0.0892073592	-0.1493901908	0.198774421	-0.0651886871	-0.1433368752	-0.0254621766	-0.0308868676	0.2624306067	0.2655222588	0.0085710863	-0.0642619932	0.0341164534	-0.0835585311	-0.0306797823	0.0170045197	-0.1610384516	-0.0547012548	-0.005912877	0.0160656738	-0.0710466227	0.0037394675	0.1174652315	0.0177140877	-0.102147441	-0.0863242149	0.1680305804	-0.1476044278	-0.1262816456	0.1232712241	-0.1143973468	0.0310435437	0.0952173014	-0.058433217	-0.0090730032	0.0550987747	-0.0116759458	0.1164332504	-0.2337634293	0.0990225729	-0.0652318699	0.0441674099	-0.1488605355	0.0178182131	0.0733797502	0.2380283244	0.0557815796	-0.0289655618	-0.0173696604	-0.016479798	-0.147037828	-0.0047352086	-0.1043120655	-0.0187667087	-0.0600405902	-0.0365133745	-0.0626490397	0.1315090754	0.159900193	0.1005697435	-0.0392444906	-0.1333121588	0.1482888343884809	-0.0292676510967169	0.0219895784042943	0.0008565954007191	-0.0093566617126015	0.0517886276230115	8.754711840406282e-05	0.0026820619510749	0.0686664014497751	0.1174148514655968	0.0137862473446881	0.0047150746880616	0.0019239564348367	0.0008889603652698	3.7016083631495447e-06	7.902505310207938e-07	2.9820196455698778e-05	2.5753707018516536e-05	6.632534251955878e-10	8.892441166564701e-10	0.0034519804463448	-0.0005410302296365	1.1916169001946844e-05	2.927137093805244e-07	0.0	0.0	0.0	0.0
13382.323030083027	13.237978850513173	175.24408404663407	179086569.68149057	21184.787731464094	-61.875021127554646	3828.518239535334	448795231.2271916	13557.777838040864	-31.01721304086641	962.0675048224932	183813339.905672	15630.630643307391	13400.912628817056	0.799056	19.758131	0.078546591960459	0.0391818822982675	0.0853418136	0.0109283483	-0.0865569873	0.1118941008	0.0494838918	0.2187888323	0.109225919	0.0390234917	-0.1917073475	-0.0604058652	0.0604407233	-0.112859038	0.023872147	0.0239695769	-0.1387182599	-0.0863000998	-0.0651125665	0.1686893979	0.1581256742	0.0452485115	0.0157762307	0.0043026141	-0.0495584113	-0.2038532877	0.0186639431	-0.0056274355	0.0749708857	-0.0957534502	-0.1513159027	-0.025769309	0.0534530403	0.1211940846	0.0989767528	-0.1296484753	-0.0078310842	0.1240745915	-0.0127918625	-0.1501160763	0.1364399161	-0.1536387078	-0.0577429004	0.1125368843	0.0016456715	0.029960584	0.0425172546	0.0062520198	0.1159131568	-0.2196301727	0.1006841738	-0.1299872908	0.0280877099	-0.122294329	0.0489881164	0.0826439491	0.1749855097	0.1014528704	-0.0467551523	0.0338238884	-0.1083827213	-0.1488166895	0.0714123119	0.0204009914	-0.0273857468	-0.0641024176	-0.0943458791	0.0963638475	0.1534273674	0.0356661669	0.2103484008	-0.0446971468	-0.1273444172	0.1494695978166902	0.0011807634282093	0.0223411606714831	1.394202273396585e-06	-0.0377497139907774	-0.0283930522781759	0.0014250409063854	0.0008061654176712	0.0614317760889662	-0.0072346253608088	5.233980411125918e-05	0.0037738631134448	0.0017318732310507	-0.000192083203786	2.999384888429991e-06	3.6895957176694015e-08	-0.0004869058892085	-0.0005167260856641	2.6700584760584484e-07	2.370773449459201e-07	0.0035779341747599	0.0001259537284151	1.2801612958914808e-05	1.586434170166482e-08	0.0	0.0	0.0	0.0
