global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
13513.324123124585	-13.076658988611598	170.9990103044365	182609928.8566208	21487.17113539752	167.6273289100791	28098.92139752784	461698523.4018603	13755.435668945312	-51.12235815731219	2613.4955035645044	189212010.44249296	15862.064185688514	14755.268711090088	1.048415	21.002224	0.0449397625978729	0.0259343808106997	0.0402699429	0.1503077312	-0.0839095577	-0.1129047777	0.0760668108	0.0135393162	-0.0843944147	0.0114251433	0.117293116	0.0229312618	0.0866762153	0.008636393	0.0361022682	-0.0600687866	0.0949368627	-0.0340013486	-0.2303992954	-0.0337053661	0.0994916841	0.071320347	0.0601823025	0.0328303079	0.0114472141	0.1133002047	-0.0820287592	0.1565016376	0.0659726934	0.0570566646	0.0770510405	0.2536501299	-0.0521548613	-0.0528491166	0.0404021575	-0.0464888043	-0.0471163518	0.035426754	-0.1463110525	-0.0926987516	0.0652625204	0.1996081873	0.0035742346	0.0102593245	0.1025420909	-0.1886823377	0.019697122	0.1719828093	-0.1069962128	0.1030668876	0.1043517618	-0.0552350318	-0.1070853406	-0.0215951466	-0.003935251	0.1269989352	-0.1839707995	0.0403759006	-0.0293419045	-0.177084188	0.0681712479	-0.0492812575	-0.052015406	0.1399576317	-0.0235986337	0.0040845456	0.0219625107	-0.159341494	-0.0818745017	-0.2044051988	-0.0194911815	0.0914130361	0.0423088247	0.2015850324	0.3116538049	0.1345906683	0.0007499809	0.0337382312	-0.1385517956	0.0243175814343885	0.0080937376956028	0.0005913447668181	6.550858988522332e-05	0.0065667734955781	0.0061099079907053	4.312251414222702e-05	3.733097565488448e-05	0.0765695887061781	-8.48687001138021e-05	7.202696259006472e-09	0.0058629019146332	-0.0009680004756403	-0.0003569988738842	9.370249208398472e-07	1.2744819595458698e-07	3.897286080833951e-05	0.0001759654206254	3.0963829255887846e-08	1.518883879586206e-09	5.6018803401175086e-05	8.006066971937877e-05	3.1381063344995052e-09	6.409710835915452e-09
13504.653832556292	-8.67029056829233	75.17393853861894	182375675.13717732	21386.71228984758	-100.45884554993972	10091.979649226643	457391462.5687175	13791.893696349343	36.45802740403087	1329.187762193066	190216331.7314008	15872.135802135515	14695.828324391292	1.023718	20.507483	0.0446707185362886	0.0199035757733368	0.0656128689	-0.0405596094	-0.1286255365	-0.1396898133	0.0063319034	-0.01221455	-0.0341638359	0.1575649643	-0.0379058613	0.2129992142	0.0232973508	0.0550313702	-0.0631586906	0.0102053665	0.0551798238	0.1090301274	-0.1044166231	-0.2236480867	-0.0244574439	0.0089148547	0.0077695242	-0.1922176361	0.1901979098	0.1018166663	0.2468229848	-0.0213319285	-0.0760672136	-0.1220183523	0.0257818692	-0.0106572482	-0.118234123	0.0037777137	0.1384922776	-0.0416007306	0.0789999712	-0.0603327218	-0.1860975775	0.1023012972	-0.0307331199	0.156761912	-0.0306410997	-0.0237857184	0.2357046663	-0.0263410978	0.1616707869	-0.1393173962	0.029209458	-0.0308867557	0.1176758799	-0.0774855584	0.0527452359	-0.0253825476	-0.0669566498	0.050608201	-0.0821799957	0.1628380438	0.0895435135	-0.1907614113	0.0928365268	-0.2527339413	0.0009720041	0.0465929516	0.0455188814	-0.042923711	-0.0327282077	-0.0104353137	-0.1391889279	0.0190845146	-0.0776353292	-0.0256468997	-0.0718396725	-0.1103690905	0.0788352839	-0.0144602546	0.0516223165	0.0281858894	-0.1430347106	0.0179401349936654	-0.006377446440723	0.0003218484435909	4.067182310429172e-05	0.0177855487189759	0.0112187752233978	0.000316325743235	0.0001258609175131	0.0672990713583345	-0.0092705173478435	8.594249189666901e-05	0.0045291650056941	-0.0008419948320785	0.0001260056435618	7.089552972469014e-07	1.5877422209423413e-08	7.30589496813483e-05	3.4086088873008784e-05	1.161861454658653e-09	5.337610128541782e-09	-0.0001399690546505	-0.0001959878580516	1.959133625975465e-08	3.8411240503683546e-08
13548.183061452191	43.529228895899	1894.793768271568	183553264.26662007	21379.035849178537	-7.676440669041767	58.92774134531842	457063173.8404611	13812.741147641782	20.847451292438564	434.6162253905984	190791818.0117564	15895.661048636788	14820.377301289484	1.058486	21.203978	0.0519127128927765	0.029659099657968	-0.1296587076	-0.0693675442	-0.0387028282	0.0206688323	-0.1803868708	0.0034831609	-0.0278341958	0.1901889966	-0.1398754366	-0.0995096677	0.1001340181	0.0927270458	-0.0748742792	-0.2092266006	-0.0513842984	0.0201818823	0.1165086751	-0.1317623945	0.0163947714	0.0026741726	0.0972214941	-0.0495917887	0.0146449115	-0.037123536	-0.1047096934	0.0039612367	0.0823260764	0.065530464	0.018236567	0.1193388698	-0.1528745118	-0.108032594	0.1010502838	-0.0622298617	0.1373533293	0.1462881675	0.0122195568	0.1473609032	-0.0825656105	0.0986688972	0.0085537675	-0.0577261385	-0.0318820191	-0.0076821515	0.1354340104	0.0170005444	0.0490697242	0.0400355526	-0.0162377069	0.2695836762	0.0392392279	-0.0222141219	-0.1665548852	0.0274131902	0.0250745215	-0.1052143468	0.0811208978	-0.1357825475	0.0419072955	-0.2344361775	-0.0417302856	0.0305444131	0.1959328188	-0.0643985016	-0.0812107989	-0.0080309162	-0.0091353788	0.0299117598	-0.1711298986	-0.0285760506	-0.0520661115	0.1323440236	0.1237421424	-0.0371503314	-0.1443771839	0.022595049	-0.1467364196	0.0193818619111283	0.0014417269174629	0.000375656571142	2.07857650453708e-06	-0.0082666406657807	-0.0260521893847566	6.833734789713918e-05	0.0006787165717392	0.0571315547721837	-0.0101675165861508	0.0001033783935296	0.003264014550687	-0.0008259996968817	1.599513519679992e-05	6.822754992486604e-07	2.5584434996390764e-10	-2.501278959465836e-05	-9.807173927600664e-05	9.618066044621026e-09	6.256396433066495e-10	3.098967096481901e-05	0.0001709587256153	9.603597065077464e-10	2.9226885864013927e-08
13574.455646414175	26.27258496198374	690.248720584654	184265846.09646568	21513.404873717063	134.369024538526	18055.034755435	462826589.2604731	13858.74666793258	46.00552029079881	2116.507897227101	192064859.2059324	15915.170943786776	14880.771036441509	1.149298	23.023149	0.1964973508477473	0.1071292764812139	-0.0169680477	0.184451441	-0.0291236309	0.0322557376	-0.1479887242	-0.0618667846	-0.1377179966	0.0577309624	0.172096612	-0.0980680722	0.1928723063	0.0420760856	-0.0376291614	-0.1643867727	-0.0440354964	0.1081957428	-0.138232868	0.1082245941	-0.0177996664	0.1823945671	0.0967716772	0.0336962342	-0.020862891	-0.2270995479	0.211705122	0.0858340673	0.0797062711	-0.1758401481	-0.0601767264	0.0078229481	-0.1002360216	0.0835992097	0.0847998449	-0.1238051759	0.057604229	0.1079254501	-0.026654999	-0.1875500702	-0.0933866355	-0.0070089403	-0.009657566	0.1100207824	-0.0075623083	0.0248812411	0.0852378856	0.0568870039	0.023256646	-0.0250520665	-0.0447146485	-0.0237770373	0.0681410822	0.0026556969	-0.1652328859	0.1277514988	0.0551429751	-0.0045565161	-0.1827012145	-0.0187497321	0.0411246477	-0.0022675354	-0.0924334937	-0.0005294848	0.0100865038	-0.0655002084	-0.0942665303	-0.057968932	-0.0623007095	0.0628724614	0.0478873734	-0.1622270541	0.0496341012	0.0745869707	0.0471790153	-0.1574423233	0.310725547	0.0169733466	-0.1496367051	0.0151165938848834	-0.0042652680262449	0.0002285114106804	1.8192511335707074e-05	-0.0386146567043681	-0.0303480160385874	0.0014910917123962	0.0009210020774783	-0.0443502535883908	-0.1014818083605745	0.0102985574281323	0.0019669449933545	-0.0017489980078246	-0.0009229983109429	3.05899403137442e-06	8.519258820034463e-07	8.912254603843373e-05	0.000114135335633	1.3026874840078581e-08	7.942828212372741e-09	-0.000139921850906	-0.0001709115218708	1.9578124360960892e-08	2.9210748308199445e-08
13570.840178814526	-3.615467599649492	13.071605964115257	184167703.15892667	21483.83322562424	-29.571648092824034	874.4823709258234	461555090.066436	13814.126258379149	-44.62040955343218	1990.9809487160217	190830084.2824403	15890.393720709337	14871.023902012752	1.045866	20.951162	0.0846005896424514	0.0482397751962228	0.1475159533	0.0575989246	-0.0763206996	-0.0786387038	-0.1225348622	-0.0452815994	-0.08120153	0.0625052161	0.1487188646	0.1151347011	0.0441285688	-0.0323747957	-0.0001132938	0.0295015131	-0.0362517941	0.1513867146	-0.141138754	-0.0522525392	0.0830188234	-0.1553370053	0.1753889583	-0.0768422446	0.0996961443	-0.0189136268	0.1992299027	-0.0400146896	-0.0969940753	0.0978319722	-0.0625484849	-0.0823754555	-0.0206557819	0.2199814639	-0.1163570425	-0.057804635	0.0692829358	-0.0638791825	-0.1448246931	-0.0661688765	-0.1634662408	0.0508743988	-0.0792912328	0.0131913801	-0.0762502582	0.0202061979	-0.0491431763	-0.1305049726	0.0596556284	-0.0562327075	0.2401089236	-0.1602648823	0.0494380731	-0.0230820054	-0.127673299	0.0437073757	0.0685450054	0.1996579716	-0.0647099636	-0.0844995288	0.0249999465	-0.0875778048	-0.0556549945	0.0632480319	0.0766824387	-0.0470413751	-0.0286072035	0.0106930439	0.1510990851	-0.0141265688	0.1056054962	0.0235485608	-0.049445138	-0.2104012576	0.0477401953	0.0693520798	0.1905428356	0.0113284606	-0.1517197269	0.0100616783075224	-0.005054915577361	0.000101237370364	2.5552171494246903e-05	-0.0297452783409681	0.0088693783634	0.0008847815835816	7.86658725531481e-05	-1.6024408793668954e-05	0.0443342291795971	0.001965523876949	2.5678167718661486e-10	-0.0016244678210668	0.0001245301867578	2.6388957016815166e-06	1.550776741393256e-08	0.0004911130342197	0.0004019904881812	1.615963525882128e-07	2.4119201238048026e-07	-0.0001396011954032	3.206555028000132e-07	1.9488493758002423e-08	1.0281995147592929e-13
13589.196348555111	18.35616974058576	336.9489675451961	184666257.3995836	21388.993762446386	-94.83946317785376	8994.52377586348	457489054.1699704	13819.09156177662	4.965303397471871	24.654237828945703	190967291.5927658	15883.324095747854	14817.98730820876	1.156523	23.167898	0.1164184289804625	0.0534746263129474	-0.1065826963	-0.1301368317	-0.0619773571	-0.0436498564	-0.1618232438	0.0692142645	0.0226704776	0.1559821051	-0.0569651153	-0.0574968781	0.0567212745	0.1038953694	-0.038511353	-0.0917882863	-0.1617685891	0.0289562041	0.0784166403	-0.130391628	0.0973663274	-0.1308605461	-0.0322493265	0.2537801777	0.1587473081	-0.0110407224	-0.2016849702	0.0434373503	0.0525327204	-0.1183186866	0.1307977347	-0.1973249006	-0.1364315907	0.1339279561	-0.0037006475	-0.0026961168	0.1261482984	0.0977940382	-0.040138878	0.0940659144	-0.1591654844	-0.0958839059	0.0330151022	0.0026924271	-0.2692257745	0.0651988869	0.00300376	0.0347175359	0.1234078432	0.0017384026	-0.0962977273	-0.0893888887	-0.1355428005	-0.0133569546	-0.0984083742	0.04376356	0.2733775215	-0.0142815221	0.0543312422	0.0373284138	-0.0910681449	-0.0805519895	-0.0413169165	-0.016533924	0.3279715079	0.213146315	0.0227935787	0.0230182964	0.0113366628	-0.1943081523	-0.0796576022	0.4415687303	0.1090599635	0.0807064056	0.1183162149	-0.2028497798	0.1122705634	0.0056681013	-0.1529741081	0.0004666754332589	-0.0095950028742634	2.1778596000738205e-07	9.20640801571248e-05	-0.0581524925322298	-0.0284072141912617	0.003381712387711	0.0008069698181082	-0.0148409542732963	-0.0148249298645026	0.0002197785454874	0.000220253923742	-0.0024409962024066	-0.0008165283813398	5.958462460163444e-06	6.667185975333941e-07	3.617061497540597e-05	-0.0004549424192442	2.0697260482785107e-07	1.3083133876990623e-09	-0.0001399560358278	-3.5484042460002e-07	1.958769196463244e-08	1.2591172693032252e-13
13562.82673590542	-26.36961264969068	695.3564712947267	183950269.0681909	21375.694998946845	-13.298763499540655	176.8571106167148	456920336.6880012	13811.196495527103	-7.8950662495171855	62.33207108426536	190749148.63806012	15886.099355605418	14700.403211446908	1.1272	22.580488	0.0625089541496955	0.0337824513065284	-0.0993597686	0.1588781815	-0.0033337299	0.0609475993	-0.0565442276	0.008297003	-0.0691527308	0.1031643032	0.1549763494	-0.1161609184	-0.0526292554	0.0565734928	0.1063801525	-0.1367824521	-0.0104168535	0.0234956203	-0.0780943989	0.1557574606	0.0321564166	-0.1635063082	-0.1952419122	0.0205257633	0.0607987129	0.153381858	-0.0096909565	-0.0414520659	0.0037545571	0.0441091681	-0.0612663886	-0.1346225595	0.1080087356	-0.1682603862	-0.0459833787	-0.0676067652	0.023712692	0.1515553658	0.0295770086	-0.1487512677	-0.0229866395	-0.0018340522	0.1329765031	0.1328899609	0.0212366326	0.1669585242	-0.0887258415	-0.0797670962	0.015010426	0.0530954977	0.1106333848	-0.0145908028	-0.1063132492	-0.0300129756	-0.140932849	0.0723959406	0.0723456109	-0.0606578787	-0.1176305163	0.0362682163	-0.114436593	0.0546209727	-0.067205245	-0.034954091	0.1591467285	0.0620384801	-0.0649361468	-0.1896219208	-0.1346523494	-0.0218853233	-0.1260140135	0.0068167587	-0.1532361746	0.1327833014	-0.2826663919	-0.1107790927	0.0714416281	0.0	-0.1533929978	0.0065863067968052	0.0061196313635463	4.337943722164237e-05	3.744988802569955e-05	-0.0265674932589803	0.0315849992732495	0.0007058316980659	0.0009976121790911	-0.0116381868216848	0.0032027674516115	1.0257719349102024e-05	0.0001354473924964	-0.0020659909661856	0.000375005236221	4.268318672360509e-06	1.406289271931681e-07	9.31443279039712e-05	5.6973712928565234e-05	3.2460039648665604e-09	8.675865820682508e-09	-0.0001399038637516	5.2172076200001456e-08	1.9573091092626257e-08	2.7219255350187584e-15
13559.072022974264	-3.754712931156973	14.09786919539739	183848434.12420335	21486.19268918505	110.49769023820409	12209.739547978104	461656476.27678907	13818.98683599778	7.79034047067762	60.6894046490776	190964397.17347997	15882.199504046646	14861.680283326368	1.216171	24.362772	0.0450111669903194	0.021401257761051	0.1157275458	0.0212686949	-0.1258207927	-0.1992950601	-0.1171581233	0.083979618	-0.0964144364	0.0765107028	0.0920644293	0.1429786005	0.0934426559	0.0310309669	-0.0638639065	0.0010042202	-0.0429932012	0.0101024997	-0.2570949787	-0.0895985061	-0.0525084982	-0.1564271309	0.0758515525	-0.05086614	-0.1410192679	-0.112725252	0.0363459001	0.0363953891	0.0548257395	0.0684756193	-0.1052366057	-0.0722590763	0.2399352089	-0.0598258029	-0.000342073	-0.0306097748	0.0237661984	-0.0046727601	-0.2662310886	-0.098791662	-0.078121654	0.0147870122	0.0445266311	0.0474532578	-0.1061043074	0.0583656851	0.0352705627	-0.0051628214	0.0239545755	0.0863007351	-0.0324024122	-0.0369829599	0.1321717487	0.0077285067	0.0237654365	0.1716450149	0.101999222	0.1775606347	-0.0105756513	0.0543337462	-0.0819032687	0.0487457754	0.1056052672	-0.0797845812	-0.0436500802	0.1777687846	-0.043190541	-0.0768079513	0.0707799418	0.0327275669	0.1525985998	-0.0002755359	-0.2046271168	-0.0944390394	0.1775840765	0.0229307227	-0.0624174355	-0.0056681013	-0.1529741081	0.0075056473092303	0.0009193405124251	5.633474153055604e-05	8.451869777860455e-07	-0.0315666881374738	-0.0049991948784934	0.0009964557999685	2.4991949433155625e-05	-0.0288970119380707	-0.0172588251163859	0.0002978670443979	0.000835037298949	-0.0022770027307699	-0.0002110117645843	5.184741435933582e-06	4.452596479298006e-08	5.444636860096885e-05	-3.869795930300235e-05	1.497532054216826e-09	2.9644070538325672e-09	4.706254202139636e-05	0.0001869664057729	2.214882861515698e-09	3.4956436887672727e-08
13553.44674293564	-5.625280038624624	31.643775512948647	183695918.61359268	21336.4119310566	-149.78075812845054	22434.2755055334	455242474.0917344	13818.355325581117	-0.6315104166642413	0.3988054063554437	190946943.904016	15941.879184091971	14705.61227461008	1.267212	25.38525	0.1706355761593372	0.1058295270590986	-0.1894213017	-0.0647632178	0.001231388	-0.0982063686	-0.0152642383	0.227802414	-0.0393538017	0.0542343748	-0.1388545308	-0.1110004455	-0.1646183545	0.0908341302	0.0576718533	-0.0475863563	-0.154607329	-0.1680904769	0.0300609879	-0.0787412617	0.0433757611	-0.1484436288	-0.0260427093	0.0369533417	0.087394533	0.0339981421	-0.1274367615	-0.0661891434	-0.1420027889	-0.1213582762	0.0588800591	-0.0796483239	-0.0047222784	-0.2086457131	-0.2812392172	0.2107993428	-0.0176909964	0.2326591626	0.0486222662	0.1274029075	-0.0038648475	0.132286016	0.0329890908	0.006465435	-0.0864954216	-0.0261317953	-0.1123200914	-0.1181943808	0.0645130356	0.0839552177	0.0165799571	-0.0558898617	-0.1357723655	-0.0092197346	0.131206183	0.06538132	0.1116994219	-0.1378480744	0.0877034284	-0.0197672371	-0.1680724131	0.0822727959	-0.0479994289	-0.0317575186	0.0395965125	0.0458623445	0.110068452	-0.1399153213	0.080738319	-0.1017910974	-0.1431216303	-0.1294547948	-0.0783323715	-0.0805316324	-0.1141322771	0.1361222969	-0.093997612	-0.0113284606	-0.1517197269	0.012322315227351	0.0048166679181206	0.0001518394525622	2.3200289833453192e-05	-0.0312383733714654	0.0003283147660083	0.000975835970895	1.0779058557914962e-07	0.0650477493385466	0.0939447612766173	0.0088256181713206	0.0042312096940103	-0.0010330126993171	0.0012439900314528	1.0671152369504012e-06	1.5475111983539388e-06	8.13932320837818e-05	2.6946863482812944e-05	7.261334515613576e-10	6.624858229044366e-09	0.0002070422910576	0.0001599797490362	4.286651028637995e-08	2.5593520101686706e-08
13612.5211129926	59.074370056960106	3489.781197626665	185300731.05166927	21553.42446001838	217.01252896178264	47094.43772638856	464550105.95371866	13817.223738305363	-1.1315872757531906	1.2804897626465277	190915671.83438924	15892.632415849135	15141.466423768265	1.32293	26.501413	0.1746392165437112	0.0787288244831515	0.1080597671	0.0174397566	0.1331270602	-0.1402818544	-0.2896040856	0.0430903689	-0.2390614276	-0.1701779262	-0.1022474193	-0.0001879365	0.1924668196	-0.1614559111	-0.2268178348	0.1706336701	0.0292926634	-0.0920349893	-0.0279495411	0.1447321023	-0.1442918512	-0.1017497453	-0.1327569537	-0.109462238	0.0738618816	-0.2219832554	0.005878068	-0.0085585783	0.0027563817	0.1738420154	0.2037364529	0.0583180816	-0.0958318287	-0.0721534656	0.1166412263	0.0388275782	-0.2183324237	-0.0419925592	-0.0344785298	-0.0803197401	-0.1343519567	-0.1235178775	-0.0372922842	0.2167026251	-0.1390237421	0.0088078962	0.3703012334	-0.0974868334	0.1556122857	-0.1736910642	-0.0915805858	0.1117948674	0.0455580708	-0.0536681088	0.1564814561	-0.1657466308	0.1551244659	0.0282541428	-0.1151487999	-0.0340041462	-0.2437390163	0.0156825723	-0.0185317642	0.0694208965	0.0852840255	0.3039731731	0.0777916689	0.029876604	0.0290447361	0.0649076711	0.0778143384	-0.2292784118	0.0516035703	0.0504029339	0.2081995808	0.0737443549	0.0077916874	-0.0169733466	-0.1496367051	-0.0121113365816967	-0.0244336518090476	0.0001466844737951	0.0005970033407257	-0.0734868553538774	-0.042248481982412	0.0054003179098017	0.0017849342298181	0.1081224248879522	0.0430746755494056	0.0018554276736865	0.0116904587636508	-0.0017369722104529	-0.0007039595111358	3.017072459885633e-06	4.955589933185546e-07	0.0002117230431388	0.000130329811055	1.6985859649636742e-08	4.482664699595417e-08	-0.0002563165308085	-0.0004633588218661	6.569816396570473e-08	2.147013978011402e-07
13584.147872337957	-28.37324065464236	805.0407852462499	184529073.41754383	21479.13492838541	-74.28953163297047	5518.934510246119	461353237.27178615	13855.928674768518	38.70493646315481	1498.0721066168508	191986759.44027248	15915.624609716671	14855.33545758174	1.276811	25.577539	0.0680320286856222	0.0367681006207783	0.0754705064	-0.1104138414	0.0815048272	0.1628462709	-0.1846673935	-0.0925565601	0.0614953175	-0.0393620744	-0.0474103979	-0.0616995492	0.1301696426	0.021956056	0.3593495554	-0.0340538091	-0.0236218105	0.1499963158	0.083833672	0.0300936186	-0.06669333	-0.0479500289	0.0119601479	0.3236418407	-0.1149406553	-0.1110571309	0.0895397537	0.0340586814	0.0086474448	0.2141361477	-0.0357082086	-0.0587976412	-0.0580379731	-0.0334330521	0.0560367358	-0.060359844	0.1081698776	-0.114090359	0.0668998991	0.035361464	0.0015503952	0.0071678201	0.196856429	0.2176730244	-0.1090073021	-0.0753134587	-0.1231254052	0.0785526347	0.2678096037	-0.0947049454	-0.030631695	0.0428657024	0.1763693301	-0.0722348387	-0.1890600192	-0.2252285406	0.1218606237	0.0540576223	0.0206295435	0.1290853931	-0.1174862784	0.0892447141	-0.1589670612	-0.0187066419	-0.0934794161	0.0680343526	0.0550603098	0.0221044414	0.0635296533	-0.1542436506	0.1317709981	-0.0497656242	0.1172997066	0.022062113	-0.1532810003	0.0689861162	0.0835754987	-0.022595049	-0.1467364196	-0.0064074235587128	0.0057039130229839	4.10550766607478e-05	3.253462377376533e-05	-0.0723774191018122	0.0011094362520652	0.0052384907958393	1.2308487973964942e-06	0.0754220887267393	-0.0327003361612129	0.0010693119850563	0.0056884914679041	-0.0021169948783066	-0.0003800226678536	4.481667314776376e-06	1.4441722808264354e-07	4.6744437104395686e-05	-0.0001649786060344	2.7217940449055185e-08	2.1850424002068043e-09	-0.0002309509397094	2.536559109909999e-05	5.3338336552654924e-08	6.434132118067406e-10
13524.328013713208	-59.81985862474903	3578.415485884961	182907448.22250783	21550.903291590075	71.76836320466464	5150.697957076661	464441432.6834679	13795.221946433738	-60.70672833478056	3685.306865112849	190308148.55136704	15873.346706244782	14802.98059258094	1.295607	25.954067	0.1212692252479084	0.065873765910536	-0.0996658708	-0.0008564726	-0.1753186649	0.1252146612	-0.0115949639	-0.1399680205	0.020746192	0.1489762157	-0.0190062108	0.0237473723	-0.1378563876	-0.1362145619	-0.2036315266	-0.1660678315	0.1071644079	0.0295447321	0.005173573	0.0516170645	-0.046232005	-0.0297829815	-0.152880179	0.010310258	-0.1234906521	-0.0946955106	-0.1077485158	0.3547777722	-0.0988032394	-0.046467047	-0.0708302981	0.0691091408	0.2131654251	0.3251165675	0.0690376327	-0.1739595047	0.0566667746	0.0553205935	-0.0225151151	0.0415524802	0.1599677967	-0.0180964731	-0.1149307649	0.0075712191	-0.1440568796	0.2562336187	-0.0364356524	0.171138056	-0.1243672115	-0.1243454815	-0.1119914178	0.0150321333	0.0312749148	-0.0807268429	-0.0668437133	0.1217623415	-0.0641375858	-0.1117310891	0.0758451437	0.1370822031	-0.1846352465	0.1472662247	0.1624787407	-0.1139656893	-0.0583086992	0.208516187	-0.1653683675	-0.1043916019	0.1523726855	0.0253341434	-0.0362474114	0.0670021178	-0.1163031358	0.0617575966	-0.0398312624	0.0825866839	-0.074760849	-0.0281858894	-0.1430347106	-0.0096714110087958	-0.003263987450083	9.35361909010566e-05	1.0653614074299329e-05	-0.0250777364886971	0.047299682613115	0.0006288928673965	0.0022372599753014	0.1061550557064094	0.03073296697967	0.0009445152593734	0.0112688958520308	-0.0023959653521699	-0.0002789704738633	5.740649968798632e-06	7.782452528751418e-08	0.0004911865254777	0.0004444420883733	1.9752876991762407e-07	2.4126420281085524e-07	-0.0001549117378452	7.603920186419999e-05	2.3997646522219973e-08	5.781960220144556e-09
13527.36770129042	3.0396875772130443	9.239700567063307	182989676.92591527	21395.465731751687	-155.43755983838855	24160.835008512626	457765953.8785607	13810.9867666739	15.764820240161498	248.5295572046056	190743355.4692416	15900.634593390932	14638.222999866191	1.238871	24.817509	0.0906439252821126	0.0490089777740227	-0.029674338	0.142787597	-0.0696286512	-0.1046366803	0.1240782532	0.1355623726	-0.060454442	-0.0230932374	0.105018786	0.0519505474	-0.274982361	-0.0385040851	0.0200635002	0.0117282586	-0.0406331097	-0.1246402881	-0.0096249332	0.0789660145	-0.0211441979	-0.0816894511	-0.0125213384	-0.0753949856	0.0698075298	-0.1811780957	-0.0372077033	0.0386044897	0.2040560186	-0.0115672159	0.0347350664	0.2271236327	0.1085331759	0.008768982	-0.3571081962	0.1187180304	-0.1111535024	0.0768616942	-0.0564957659	-0.0573651063	0.1722352722	0.1690507587	-0.0263413213	0.0192331622	-0.0844558938	-0.0435865731	0.0063602012	-0.0488292864	-0.0398726378	-0.1719381651	-0.336120621	-0.2085567211	0.1459626197	-0.0551353245	0.1339536296	-0.0178945942	-0.0529552396	0.0229162708	-0.0889234344	-0.0874128339	-0.2915048034	0.012839118	0.1345241929	0.0712062929	-0.0070710979	-0.0320937312	0.1456595739	0.0272088035	-0.0412595165	-0.1831712134	0.0063144427	0.0179493576	0.0488624377	-0.0509427176	-0.0401199311	-0.1116922508	-0.1178243222	-0.0337382312	-0.1385517956	-0.0100292044735681	-0.0003577934647722	0.0001005849423726	1.2801616343376645e-07	-0.0298775891315443	-0.0047998526428471	0.0008926703323133	2.3038585393047244e-05	0.1237871196546365	0.017632063948227	0.0003108896790743	0.0153232509923912	-0.0016419982809617	0.0007539670712081	2.696158354681178e-06	5.684663444662707e-07	3.300811255679825e-05	-0.0004581784129209	2.0992745806671638e-07	1.0895354945622623e-09	-9.972917448980846e-06	0.0001449388203962	9.945908244418663e-11	2.100726165784748e-08
