global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
10198.002059329096	10.352500859100472	107.17427403767604	103999246.00208049	12253.87473047842	-61.836290416151314	3823.726812430607	150157445.91025755	11096.100034334477	19.702403835332007	388.1847168905053	123123435.97195758	11319.26456927309	10736.875301611684	0.96029	22.344263	0.140698193679183	0.0598992791295661	0.0023891881	-0.1053811062	0.0482566544	-0.2194938615	-0.0171455198	0.0309470826	-0.0270485215	-0.1764765373	-0.1298152989	0.0801136832	-0.0646955139	-0.0023551965	0.0714002989	-0.2230690419	0.0072715959	0.1398242189	-0.068111323	0.2393495979	0.1766894414	0.0148195702	-0.0410490911	-0.001795351	0.1578270706	-0.0383923746	0.0594556498	0.1030907417	0.0717391499	-0.1616204226	-0.1271703603	0.1276743287	0.0527776065	0.1565768514	0.1308241559	-0.256120845	-0.0861936122	-0.0804289121	0.2070680273	-0.1577102423	-0.0051174027	0.0308021048	0.1504850501	0.0112155977	-0.0943516296	0.0188562895	0.191603674	-0.1799787753	0.0015823633	-0.0146335808	-0.1901723356	0.1250278403	0.1908941607	-0.0585137056	0.3384472085	-0.0362090255	0.0647308695	0.1133530204	0.2651139492	-0.1403647039	-0.0250000753	0.1029642403	0.0146378689	-0.1225905884	0.0413748394	-0.0644823543	0.0017467093	-0.1130561291	-0.1498675823	-0.0145175637	-0.1350549905	-0.158434476	0.1597710857	0.1433700131	0.1472332707	-0.0268285103	-0.1530164592	-0.2078159496	-0.0042790649	-0.0309233715	0.0023771239	0.0337382312	-0.1385517956	0.0125301023522723	0.0171056920257938	0.0001570034649584	0.0002926046996813	-0.1360404575561062	-0.0302495302272517	0.0185070060920747	0.0009150340789694	-0.0988045131897905	0.0237955962426923	0.0005662304005452	0.0097623318266714	-0.0059588762515808	0.0004712315534962	3.5508206181653645e-05	2.2205917701044217e-07	-0.000428817969045	-0.0002948646745396	8.694517629134424e-08	1.8388485057587858e-07	-0.0015727889117561	-0.0006248512756331	2.473664960942937e-06	3.904391166603122e-07
10213.626250513338	15.62419118424259	244.1153501617639	104318161.18517517	12270.781592038598	16.906861560179095	285.84196781506154	150572080.87951332	11085.091938293634	-11.008096040843157	121.17817844442678	122879263.28042252	11321.046285799232	10627.267078705949	1.021068	23.758444	0.0638282776887356	0.0274880065919687	0.1681061948	-0.1178124582	0.0082438562	0.0274823262	-0.0197907945	-0.1046972874	0.1066957292	-0.0556943793	0.0678975148	-0.2336991334	-0.1062499851	-0.0108108559	0.0765566457	-0.0047487139	0.0790108117	0.064759495	-0.2038324447	0.3301299917	-0.0363685703	-0.0741243648	0.0026142419	-0.0504929793	-4.12916e-05	0.1067213303	0.1230209643	-0.0188938958	0.0284471399	0.0404394047	-0.1146646348	-0.175721494	0.0124980501	0.2858173829	0.009414109	-0.141747446	-0.0228482841	0.1046572999	0.1504189789	0.1501564374	-0.1405080275	-0.0802203539	0.1865700538	-0.0432641146	-0.126209097	0.0478200924	0.0463998097	0.1648465932	0.1560767676	-0.0639779099	0.1365646504	0.1397196961	0.1910345419	0.0067908239	0.1608767397	-0.1247891138	-0.0246652555	0.0932420218	0.277745767	-0.0714508426	-0.1237933376	0.0682801856	0.0062547017	-0.1170903347	-0.0323409414	-0.0973478952	0.0348705204	0.0287389828	0.0153504692	-0.0924401841	0.0568313878	-0.1916552699	-0.019480453	0.0109161002	0.008872613	-0.029229804	0.0227872527	-0.1176826069	-0.1005041259	-0.1151839563	-0.0927876541	0.0281858894	-0.1430347106	-0.0034181933622505	-0.0159482957145228	1.1684045861733375e-05	0.0002543481361978	-0.1455207101046625	-0.0094802525485563	0.0211762770693652	8.987518838440834e-05	-0.1065701424480494	-0.0077656292582588	6.030499777672662e-05	0.0113571952613975	-0.0060310334424793	-7.215719089849991e-05	3.637336438430371e-05	5.206660198362558e-09	4.920056395851802e-06	0.0004337380254408	1.8812867471332905e-07	2.4206954938362223e-11	-0.0014660021247475	0.0001067867870085	2.1491622297641844e-06	1.14034178796201e-08
10215.467353430304	1.8411029169656103	3.3896599508592797	104355773.24900034	12228.213615190863	-42.567976847734826	1812.032652909288	149529208.2187392	11101.979060895848	16.88712260221473	285.1749097822316	123253939.06856988	11307.603735744364	10669.054486871057	1.232271	28.672771	0.1082200660460371	0.0867172745280565	0.0171462728	0.1323324461	0.1132979577	0.070472073	-0.1405261526	-0.1127219599	0.1549489165	-0.007730994	0.2154285769	-0.3217782127	0.1582788725	-0.1130669441	-0.0669104939	-0.0526601248	0.0470409444	0.0787644013	-0.0505584687	0.1223352228	0.07583183	-0.1725548105	0.1715698864	0.0809683567	-0.0635664802	0.1813941755	0.1803016813	-0.0690962061	-0.0132017447	0.0685974201	0.0600501114	-0.2184432851	-0.0786213447	0.0586260059	-0.1255053289	0.213900638	-0.0566398587	-0.0514682587	-0.0041925138	0.1853743385	0.0998087921	-0.2433094054	0.2153161204	0.1970479553	-0.1722059598	-0.095618156	-0.0552865022	0.0085857865	0.1803261042	0.0393563663	0.1298322749	0.053405234	-0.087168639	-0.1252044542	-0.0969747708	-0.0110068597	0.1850038285	0.0362167448	0.1866995058	0.0127295358	-0.3663102282	0.1893940033	0.0073253584	0.1125652688	0.0501747264	0.231985104	-0.0497527307	-0.1080297635	0.2645920566	-0.1086872608	0.0728640351	0.136018944	0.0439871502	-0.2066199634	-0.3095873395	-0.0908740229	-0.0732563915	0.0370479489	0.1882953049	0.0100157606	-0.0193549707	0.022595049	-0.1467364196	-0.003610156333849	-0.0001919629715984	1.303322875483005e-05	3.68497824649265e-08	-0.1534890268313091	-0.0079683167266466	0.0235588813576223	6.34940714561561e-05	-0.0224666169878702	0.0841035254601792	0.007073402994831	0.0005047488788796	-0.0061860362924524	-0.0001550028499731	3.826704501153823e-05	2.4025883499783395e-08	5.040792351307388e-06	1.2073595545558646e-07	1.4577170939773358e-14	2.540958752899907e-11	-0.0016300037565712	-0.0001640016318237	2.656912246436224e-06	2.6896535240836487e-08
10249.183606267992	33.716252837688444	1136.785705414934	105045764.59499256	12348.440411558246	120.22679636738212	14454.482564763966	152483980.59780478	11118.460542090688	16.481481194839944	271.6392223758627	123620164.82602756	11336.452805018662	10724.548179013886	1.340456	31.190056	0.1315966499746372	0.0731497328162037	-0.2197226119	-0.07643796	0.0140447194	0.0303447932	-0.1448726221	-0.1530728466	-0.0771240807	0.0307581347	0.1472271095	0.1974473402	0.081245768	0.0165584679	-0.1136660342	-0.0473115004	-0.0875595523	0.0118860721	0.2203326868	-0.0478559078	0.1620983737	-0.009317379	-0.0720110194	-0.1396948052	-0.1012306786	0.0917850676	0.0393233115	-0.0517224219	0.0677181032	0.1584888361	0.0912330742	0.1760830942	-0.1647769751	0.0125610755	-0.0340410142	-0.0172523719	0.031094226	-0.0570332633	-0.0566134966	0.0540498773	0.1458275711	0.1723293624	0.0688591338	0.1128749475	0.0604514439	0.0281526191	0.0488885616	0.037627667	-0.0893971423	0.0821813587	-0.2037807751	-0.0267135493	0.1017317662	-0.0907082435	0.0570693532	-0.0866177148	0.0736351953	0.027623007	-0.0834852085	-0.1244047906	-0.1809364091	0.0339292481	0.2199611352	-0.0575654885	-0.0343928163	0.0287825539	-0.0484532946	0.0019867546	-0.0874369673	-0.0784917482	0.18651526	-0.0130516657	0.1836587484	-0.0951476574	-0.1736036708	0.1768635528	0.0404749457	-0.0968754823	-0.119648496	-0.0034594815	-0.1148030363	0.0169733466	-0.1496367051	-0.0259136816360552	-0.0223035253022062	0.0006715188959348	0.0004974472409061	-0.161247273162175	-0.0077582463308658	0.026000683102237	6.0190386130394e-05	0.0453476964257504	0.0678143134136206	0.0045987811037607	0.002056413571122	-0.0060736648547592	0.0001123714376931	3.6889404767937096e-05	1.2627340009236594e-08	0.0004298714404444	0.000424830648093	1.804810795591971e-07	1.8478945530974334e-07	-0.0017672129693438	-0.0001372092127726	3.123041679016931e-06	1.882636806967662e-08
10233.889730772824	-15.293875495168322	233.90262766171008	104732499.02161746	12368.165532178218	19.725120619972586	389.0803834724677	152971518.6313613	11111.474458106311	-6.986083984376819	48.80536943676629	123464864.63314895	11343.506749823542	10775.046012785602	1.290277	30.022459	0.2734687877760043	0.1816829523163922	-0.0104565471	0.1017623521	0.1841423387	0.0491522514	-0.1442984141	0.1202052421	-0.069794825	0.192878749	-0.217737455	0.0316794142	-0.0676068193	0.0771245251	-0.3046186721	-0.101139366	0.2215496339	0.0312895675	0.0323641116	0.0254702817	-0.002329582	-0.0203020887	0.2046630001	0.0469251319	-0.0818913327	-0.1533786781	0.2341322162	-0.0021423105	-0.0735397085	-0.0067519188	-0.046698748	0.196864772	0.0875887318	-0.2240596404	-0.0055751846	0.0468757795	0.251449593	-0.0083928163	-0.158388625	-0.0378675329	-0.0735760234	-0.1595789597	0.1466682002	-0.0114678535	0.2976389589	0.2630381388	0.1196541058	-0.0270374046	0.0717313105	-0.2019907519	-0.0602595153	0.045332148	0.0352771606	-0.0063861819	-0.2705102829	0.2042156844	-0.0757546742	0.0614066369	0.0218231988	-0.17542361	-0.0482940419	0.0654655884	-0.0779440622	0.1814079115	-0.0858054324	0.1001786834	-0.0956666447	0.2939734767	-0.2869063628	-0.0792667015	-0.1654364171	-0.1349968195	-0.0173351174	-0.2288442484	0.1406340117	-0.0604361806	0.2140788238	0.1302292	0.0375392173	0.4382381031	-0.0120712274	0.0113284606	-0.1517197269	-0.0353340387121221	-0.0094203570760669	0.0012484942917097	8.874312744060378e-05	-0.1253778635669533	0.0358694095952216	0.0157196086726135	0.0012866145447097	-0.1329890596656753	-0.1783367560914257	0.0318039985732126	0.0176860899907605	-0.0064558513030449	-0.0003821864482856	4.167801604702654e-05	1.4606648125323797e-07	0.0001889123130793	-0.0002409591273651	5.8061301060550494e-08	3.5687862032971456e-08	-0.0021409126939588	-0.000373699724615	4.583507163153927e-06	1.396514841773269e-07
10198.902756605126	-34.986974167697554	1224.088361411136	104017617.43868764	12363.852015731358	-4.313516446860376	18.606424137334965	152864836.66690436	11107.05164875833	-4.422809347981456	19.561242528592157	123366596.32818514	11336.051660518837	10682.510453198658	1.447907	33.690231	0.2296281040131899	0.1388889534308884	-0.1100862876	-0.1654693695	-0.0804205217	0.0454847141	0.1223263131	-0.043548669	-0.1330983421	0.0421429498	0.0421616764	-0.0558541981	-0.3499769216	-0.202539291	-0.2069049874	0.1130098453	0.0092508342	0.0601164879	-0.0242591527	0.2105893802	0.0121740991	-0.0939614583	-0.0072112103	-0.2629118974	0.0767279914	-0.1301885285	0.2309091843	-0.1172706863	-0.2066718139	0.178122795	-0.0616510913	-0.0940010394	0.0194987989	-0.2178628585	0.1170342616	0.1468449784	-0.1577789158	-0.0586453475	0.0903434424	0.1383317543	0.0068053984	0.013235073	0.3068189606	-0.2992572849	0.0927351175	0.1569193283	-0.0972047429	-2.4203e-05	0.2029702533	-0.201686304	-0.0422680858	0.0477950777	-0.2082602978	-0.0145951239	0.1030637512	0.0337027039	0.0171742538	-0.0187901002	0.1554160418	-0.0200626793	-0.249215245	0.0323364106	0.0649713797	-0.143427017	-0.0075604232	-0.0602198985	-0.0195739094	0.127128093	0.3654387084	0.0950342313	-0.3619215749	0.1572037473	-0.06315471	0.2325473891	0.0945220006	-0.0553953382	0.301411622	0.1042399829	0.011662669	0.065365143	0.1883000564	0.0056681013	-0.1529741081	-0.0349392040401141	0.000394834672008	0.0012207479789567	1.5589441821966612e-07	-0.1681905159975514	-0.042812652430598	0.0282880496715225	0.0018329232081431	-0.0127793289512965	0.1202097307143788	0.0144503793584234	0.0001633112484454	-0.0072249807788951	-0.0007691294758501	5.2200347255403647e-05	5.915601506216031e-07	0.0004911533106428	0.0003022409975635	9.134962060817965e-08	2.412315745553828e-07	-0.0023937599444692	-0.0002528472505103	5.7300866717451874e-06	6.393173209066888e-08
10179.93137189936	-18.971384705766468	359.91343765418986	103631002.7365808	12297.909011689742	-65.9430040416155	4348.4797820325175	151238566.05979976	11073.013168818668	-34.03847993966156	1158.6181166027422	122611620.63683164	11273.435537206064	10390.09901639841	1.462236	34.023663	0.310634066480274	0.1929953870521173	-0.0114868761	0.0427890449	-0.1246494041	0.2204983023	-0.0311773612	0.1782319402	-0.14300925	0.0786932066	0.1539381926	0.2107943453	0.1918585477	-0.1762658319	0.2361087677	-0.1921605551	-0.049465712	-0.1378550924	0.0968421672	-0.2022865544	-0.2028439451	0.0091227101	-0.041321595	-0.1962748531	0.0362943701	-0.0180851671	0.1050455353	0.2497858661	0.2152765017	-0.3047853612	-0.191381459	-0.0102604903	0.0381585212	-0.0153390898	0.1002817923	0.0455929822	-0.0478632487	0.0757688694	-0.1370684722	0.1182033949	0.0153774035	0.0773690194	-0.2684723733	-0.0315136214	-0.1917225613	-0.140428826	0.1184409178	-0.404700795	-0.0705707568	-0.1721549893	-0.1617847872	0.0998508116	0.1161026657	0.1352616377	0.1309823986	0.1014175674	-0.050537358	-0.1012898304	-0.2441683841	-0.0031187679	-0.1420430808	0.2024965275	0.023470944	-0.0299856596	0.1008987189	-0.2273374322	0.2600582333	0.0900240019	-0.0228952075	0.1710822959	0.0642852065	-0.0592184971	0.076966626	0.1114051914	-0.0892179023	0.0398944756	0.0342308095	-0.1018013416	0.1993968253	-0.026383396	0.0127706732	0.0	-0.1533929978	-0.0624288691037122	-0.0274896650635981	0.0038973636975684	0.0007556816853088	-0.1520066109491011	0.0161839050484502	0.0231060097722313	0.0002619187826172	0.1746039446364591	0.1873832735877555	0.0351124912204636	0.0304865374826116	-0.0067912538560116	0.0004337269228835	4.612112893679242e-05	1.8811904363398978e-07	0.0008169667743926	0.0003258134637497	1.0615441316064221e-07	6.674347104614493e-07	-0.0032257640134453	-0.000832004068976	1.0405553470438728e-05	6.922307707927868e-07
10172.978569279208	-6.952802620151488	48.3414642747854	103489492.97101404	12270.121544564125	-27.78746712561769	772.1433292572841	150555882.7183767	11069.604464748065	-3.4087040706035623	11.619263440949297	122536143.00597028	11284.336948810238	10529.586709572452	1.056821	24.590368	0.1042138429408335	0.0471157954961547	-0.0745130577	0.2125577426	0.021138362	0.0803625513	-0.0540718481	0.0562220459	-0.026996652	0.1437561938	0.0781316348	0.0965253684	0.1041495449	0.1485669037	0.0826067878	0.2121162205	0.188760234	0.1876602108	-0.1399008866	-0.2306632681	-0.0415407439	-0.0141479243	0.1008212961	-0.0359794516	0.1494011389	0.1003789845	0.0258534752	0.0744254179	-0.0574399521	0.0904681562	-0.1283339191	0.03825605	-0.0368723105	-0.0383477062	0.2131053351	-0.0380753521	-0.2159794007	0.0467853873	-0.254470164	-0.0484306658	0.1105023537	-0.0944554842	-0.0673702297	-0.0202108388	-0.1271713202	-0.0690656388	-0.0868129531	0.0989724164	0.056370662	-0.1265751853	-0.1998282465	0.1135984901	-0.0119000644	0.1333987886	0.0860117806	0.1105075609	0.0954403902	-0.0641491761	-0.2811724611	-0.0442210613	-0.0824699399	0.2619280434	0.0124842385	0.0796730891	0.1739531027	0.0275417535	-0.0029373975	0.0753724273	0.0352336781	0.1975204743	-0.0771521319	0.0160676376	0.0596548179	-0.0421964355	-0.0228417242	-0.086712386	0.0448799621	-0.0796861956	0.0849106799	0.0653831311	0.0761839903	-0.0056681013	-0.1529741081	-0.07334618233007	-0.0109173132263577	0.0053796624623958	0.0001191877280824	-0.1261114799195155	0.0258951310295856	0.0159041053674903	0.0006705578110394	0.1510479658917489	-0.0235559787447101	0.0005548841346212	0.0228154880000349	-0.0063079693941365	0.000483284461875	3.979047787736281e-05	2.3356387108990442e-07	0.0009021585847996	8.519181040700006e-05	7.257644560422243e-09	8.138901121276171e-07	-0.0035341961399668	-0.0003084321265215	1.249054235575623e-05	9.513037667057476e-08
10223.634991820934	50.65642254172599	2566.073144725885	104522712.44598544	12316.076913965811	45.95536940168677	2111.8959768454883	151685750.55072162	11120.892876440925	51.28841169285988	2630.5011739762863	123674258.36927453	11321.535186767578	10650.213546715804	1.026283	23.879797	0.1839205041569302	0.0955269240186073	-0.1818589229	0.0390558973	0.0306098273	-0.0520996169	0.0335346399	0.0754800613	-0.0562085359	0.0169141143	0.0355848488	0.1654474978	0.1355773733	0.1387377975	0.1530409486	0.2078879503	-0.043369317	0.1077469062	0.0058453717	-0.2744128555	-0.0243148103	-0.0135453045	-0.0803307341	0.0564750963	0.0343165607	-0.0937829922	0.208425525	0.0905850156	0.0661140792	0.0527481227	-0.013632012	-0.0020258757	-0.0692777461	0.0832892043	0.0842449997	0.0723629225	0.0213627399	-0.0245458593	-0.1226817588	-0.1030564914	0.2132375097	0.067361004	-0.1979038809	0.0079775643	-0.0021007771	0.0439322789	-0.1404863257	-0.0193048658	0.172706506	-0.1173455986	-0.0466950172	0.0787414344	0.0798825304	-0.144527119	-0.1321907652	0.0730896795	-0.0436187083	-0.1239592985	-0.2789936557	-0.0102150904	0.0824106871	0.2341175775	0.2500007577	-0.045860215	0.1475468121	-0.0086635585	-0.0230773823	-0.0151405861	-0.0571323645	0.0142765359	-0.0916498579	-0.030902535	0.090078779	-0.0747928229	-0.0181377215	0.0587582312	0.0324690476	-0.1685280286	-0.0724932256	-0.1368199026	0.0851604222	-0.0113284606	-0.1517197269	-0.07460454847552	-0.00125836614545	0.0055658386532362	1.5834853560147157e-06	-0.1959144512432828	-0.0698029713237673	0.0383824722059566	0.0048724548056266	0.1914636973300219	0.0404157314382729	0.0016334313476906	0.0366583473952822	-0.0073939769234585	-0.0010860075293219	5.467089474463682e-05	1.1794123537440732e-06	0.0011639597208328	0.0002618011360331	6.853983482827402e-08	1.3548022317211694e-06	-0.0036352561796004	-0.0001010600396335	1.3215087491322895e-05	1.0213131610744768e-08
10236.52160179691	12.886609975976173	166.06471667292857	104786374.50405478	12311.347107537902	-4.729806427909352	22.371068845492623	151569267.60228187	11125.245053865723	4.352177424798356	18.94144833692445	123771077.50856374	11338.25533392878	10747.14692216488	0.977933	22.754784	0.2388813602761151	0.1246884928413973	-0.1122709993	-0.1072413088	-0.0314660969	0.0596448837	0.107703477	-0.0726690549	-0.076887044	0.0356097465	0.1351277096	0.080610716	-0.1369148949	0.2258116266	0.0122801928	0.2141107447	-0.0555179281	0.0555409557	0.044635986	-0.1731901991	0.0097348627	0.0767390092	-0.1068978695	-0.0992407609	-0.1085524516	-0.1328387333	0.1107363986	-0.1851920174	-0.0033798978	0.1200724335	-0.1387676334	-0.0947746075	-0.0170215041	-0.0294552827	0.0365069754	-0.0693876154	0.0245944285	0.0809586777	-0.1359222949	0.0361304035	0.0526531781	0.2005080752	-0.037168244	-0.0493543902	0.1828879082	-0.0102007582	-0.0975612167	0.1089758147	0.2207577966	-0.0588922401	-0.0199496788	0.0627025356	-0.0577716447	0.0631532224	0.0337093013	-0.078600778	-0.0183208153	-0.1667552422	-0.1806523316	-0.0598726857	0.1063803972	-0.0514376269	0.1676721279	-0.0718699223	-0.0117119964	-0.0931820268	-0.1103022581	0.014269348	0.0405159464	-0.0946817979	-0.0697401563	0.0261809796	-0.0429066243	-0.1390680163	-0.0377505272	-0.011729379	-0.0730299016	-0.0637375707	-0.055363719	0.0032870284	0.0497789825	-0.0169733466	-0.1496367051	-0.0772783088206807	-0.0026737603451606	0.0059719370141844	7.148994383353807e-06	-0.2380065408028571	-0.0420920895595743	0.056647113464942	0.0017717440034912	0.0839004323482868	-0.107563264981735	0.0115698559735309	0.0070392825482294	-0.008963995929764	-0.0015700190063055	8.035322302882557e-05	2.4649596801605127e-06	0.0012188441307821	5.488440994930004e-05	3.0122984554828244e-09	1.4855810151419727e-06	-0.0035291146880623	0.000106141491538	1.2454650481497066e-05	1.1266016225932522e-08
10207.89692075107	-28.62468104583968	819.3723649760534	104201159.5446792	12333.435579507655	22.0884719697533	487.9005939585773	152113633.19386533	11104.926228723883	-20.318825141839625	412.854655144654	123319386.54539964	11327.922290462078	10543.395133359589	1.005468	23.39546	0.0715041416015988	0.0421828903336008	0.144298893	-0.0467135479	-0.0369082291	0.1153796767	0.2002232647	-0.0933029873	-0.0138973912	0.0001209143	-0.0304539554	-0.0223317666	0.0178180889	0.090628827	0.0365428397	0.152607058	-0.0706656877	-0.1978272175	0.011491794	-0.0365163692	-0.2646078966	0.1228693422	-0.0662721355	-0.0149868407	-0.1203773502	-0.003232175	0.008319324	-0.0532986518	0.0874549225	0.053578895	-0.0805659521	-0.065255485	0.0138569202	-0.1147231335	-0.0502607928	0.0272218763	0.0790472482	-0.0123223837	-0.0109285848	0.0645220626	-0.1712744881	0.0523265262	-0.2121813815	-0.0283460421	0.0536671494	-0.0264744016	-0.0667297992	0.0048794484	0.1664465324	0.0510913359	0.0796505507	-0.092976286	0.1003534911	0.0490566142	-0.1487104038	-0.0629798559	-0.1995153331	-0.1250444445	-0.0580471006	-0.0291969775	0.0923455658	-0.0306625984	-0.0041311838	-0.0331766366	0.0120701109	-0.2475351408	-0.0169072988	0.0490989071	0.0815419423	-0.0006514643	0.0274958767	-0.0978697268	-0.0753114378	-0.0981899351	-0.0054141154	0.0443082176	-0.0993908065	-0.0439824006	-0.3038159782	0.0881356965	0.0480139106	-0.022595049	-0.1467364196	-0.0671144355599011	0.0101638732607795	0.0045043474605241	0.0001033043196611	-0.2040754214810505	0.0339311193218065	0.0416467776526684	0.0011513208584306	0.0842928332183845	0.0003924008700977	1.5397844285343466e-07	0.0071052817319823	-0.009144632895345	-0.0001806369655809	8.362431079062587e-05	3.2629713334310834e-08	0.0008621708974565	-0.0003566732333256	1.272157953709379e-07	7.433386564209466e-07	-0.003532139452134	-3.024764071699916e-06	1.2476009109321474e-05	9.149197689446656e-12
10199.708391014336	-8.18852973673529	67.05201924939813	104034051.26172824	12363.29453270034	29.858953192684567	891.5570857629278	152851051.7022981	11089.383169212671	-15.54305951121205	241.58669896907935	122974419.07361728	11309.199777433189	10446.905774193088	0.955921	22.242586	0.1893197697831125	0.0923847436761683	0.1367259741	0.0264476341	0.0300904879	0.0067135857	0.3133011459	0.0983754626	-0.0671579078	0.0368298343	-0.0708741216	-0.0936271902	0.0391154416	0.0015224003	0.053748482	0.1941493792	-0.0762590846	0.0143275785	0.2316646391	-0.0737047694	-0.1323591243	0.0838311869	-0.0566058112	0.0426233151	0.1078138773	-0.1393559238	-0.0349073925	-0.096024119	-0.0242960657	-0.0106123283	0.1931027621	-0.166509049	-0.1857756758	-0.0763863509	0.255048816	-0.0996593553	0.0827591602	-0.1419683953	0.0059807938	-0.0398768037	-0.0450286977	-0.0161400312	-0.1459693771	-0.0735598729	0.0564763818	-0.0554478088	-0.1486819274	-0.0146836264	0.1543680794	0.0636749948	-0.0397210933	-0.207478526	0.0726574074	-0.1167571593	0.2011842879	-0.02443308	-0.1022455005	-0.1961166208	-0.0265254741	0.0385149163	0.1412663704	-0.025785114	-0.1886007758	0.0379278698	0.0669765814	-0.2022448114	0.0552546523	-0.0034276333	0.13767516	0.0904703595	-0.1575413742	-0.0308480217	-0.0103434939	-0.0244649393	0.0609058692	0.1242515987	-0.1215178453	0.0402652295	-0.0102056476	-0.1045042316	-0.0557715826	-0.0281858894	-0.1430347106	-0.1066854418818081	-0.039571006321907	0.0113817835095166	0.0015658645413284	-0.2007105563719307	0.0033648651091198	0.0402847274391299	1.132231720257193e-05	0.1210676351028752	0.0367748018844907	0.0013523860536435	0.0146573722694029	-0.0101734585925806	-0.0010288256972356	0.0001034992597349	1.0584823152923217e-06	0.0013046742042273	0.0004425033067708	1.958091765030928e-07	1.7021747791761389e-06	-0.0042529923774795	-0.0007208529253454	1.8087944162898727e-05	5.196289399791644e-07
10194.88886553573	-4.81952547860601	23.227825838932493	103935758.9806244	12316.237315565051	-47.05721713528874	2214.381684517712	151689701.613317	11078.717537036204	-10.665632176467623	113.75570972370151	122737982.26543352	11313.380779304129	10671.161243448005	0.991613	23.073076	0.0616598344082769	0.0329204258392694	0.0520224125	0.0898341891	0.0153368473	0.0412943541	0.2134340992	0.0420474132	0.1793746267	0.0022298833	-0.026028449	-0.1473248057	0.0505047653	-0.0991812458	0.1100942859	0.0838933288	0.0566612211	-0.161299859	0.0899876805	-0.0973065787	-0.0532418061	-0.1116509443	0.1515715002	0.0826455597	0.0868453025	0.099877175	-0.1726417429	0.0172944326	-0.0352629958	0.0104504877	0.2169656326	0.133707877	-0.0085372411	-0.0901234689	0.1117913285	0.1529727287	-0.0865872992	-0.1562596237	-0.005948289	-0.0126465182	0.0387383884	-0.1964354819	-0.1035724031	-0.0560768418	0.0351078847	-0.2113573034	-0.1736430334	0.0466378336	-0.0886002893	0.0445437937	-0.0544886015	-0.2025308782	-0.24150354	-0.1404274088	-0.0039455233	0.0093694909	-0.1337988375	-0.212760895	0.0125827253	0.0694375754	0.0824858022	0.0429104674	-0.1813752712	0.1109679824	0.072359277	-0.0077316465	0.0172736585	-0.0339540435	0.1153614248	0.1133983725	-0.0208221692	0.0056676866	-0.1863350102	-0.1499792691	0.0408756069	-0.0803511426	-0.0720071072	0.0414458342	0.0284975862	-0.1383686106	-0.0806937736	-0.0337382312	-0.1385517956	-0.0954055798453197	0.0112798620364884	0.0091022246656216	0.0001272352875622	-0.20046855903405	0.0002419973378806	0.0401876431611883	5.856271154134057e-08	0.0986706818793123	-0.0223969532235629	0.0005016235136984	0.0097359034625284	-0.0102521979742764	-7.873938169579951e-05	0.0001051075633037	6.199890229836807e-09	0.0015270536472242	0.0002223794429969	4.945261666761149e-08	2.3318928415007314e-06	-0.0039992907659653	0.0002537016115141	1.5994326630735313e-05	6.436450768490195e-08
