global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1167.2406789662948	-0.6283738823353815	0.3948537360012398	1362450.802633697	1993.201659202576	0.0989313125614899	0.0097874046051392	3972852.8542479016	1117.3594667491996	-0.323560526442634	0.1046914142718344	1248492.1779340557	1362.8549036687089	1239.9930581749031	1.138726	20.37772	0.05858491849607	0.0397704250549679	-0.1355599607	-0.0844101554	0.0313910963	0.0948243525	-0.2082556365	-0.0859849531	-0.0717299236	0.0142540548	-0.0454179541	0.0178263718	-0.1498022926	-0.1123439293	-0.0399857693	-0.1196234729	0.0427439343	0.2144974287	0.145314006	0.1303778342	-0.108768453	0.0003463185	-0.0698861651	-0.2356296392	0.0642684085	-0.25969612	-0.0674528933	0.0145760837	-0.0459418422	-0.100949999	0.100728542	0.0227920349	-0.106056629	0.0009777092	-0.1951486159	-0.0159453944	-0.0580375831	-0.2970098988	0.1088077858	-0.113387597	-0.1060711738	-0.1677861392	0.112326558	0.0910257323	-0.1377668073	0.1775759836	-0.1261203598	-0.0249908988	0.0192088059	-0.0012718642	0.2255150909	0.0549351407	-0.0356829222	-0.1488065943	0.1608240567	0.0608732616	-0.1066346217	0.0200458565	-0.0526824705	-0.0550094556	0.1051801855	-0.0547766666	0.1640858058	-0.014587102	-0.004027504	-0.168140306	-0.0144741143	0.0888486977	-0.0549494851	0.0316433211	0.0712625707	-0.1765865635	0.179440543	0.1101267474	-0.0089996464	0.0047763208	0.161414913	0.0262958276	0.1454102842	0.0021919716	0.0295821412	0.1080664955	-0.0172214964	-0.0213078297	0.0644309225	-0.1041189271	0.111960223	-0.196819138	0.0464389732	-0.0420690482	0.0155009525	0.0099536216	-0.1753553789	0.0554119421	-0.1133587932	-0.0219905431971483	0.0020119113823682	0.0004835839901056	4.047787410502726e-06	0.0040066223119339	0.0375720972950544	0.001411662495149	1.605302235048655e-05	-0.0328903736378549	-0.0115995820648038	0.0010817766780377	0.0001345503040781	3.602781614410832e-05	-2.7029486299671103e-05	7.305931296241081e-10	1.2980035361136723e-09	0.0001079906499534	-0.0001089924013989	1.1879343562698942e-08	1.1661980477357771e-08	-0.0005160016822737	1.2004667378300003e-05	1.441120388636203e-10	2.662577361092884e-07
1167.259660952039	0.0189819857441762	0.0003603157827921	1362495.116085869	1992.297055721283	-0.904603481292952	0.8183074583673281	3969247.558235693	1117.8326297481683	0.4731629989687462	0.2238832235930977	1249549.7881297057	1363.8590789339437	1250.746738314847	1.243355	22.250093	0.0839438828990072	0.0603716046169948	-0.0272861966	-0.1634431183	0.107332996	-0.1877591405	0.0603815755	-0.1785427329	0.0763295854	0.0510543061	-0.2029457316	-0.097406143	0.0457189076	0.0941706854	0.0107676568	0.0154513564	0.0706188916	0.1692991524	0.0394603804	0.011334927	-0.1310996898	-0.2072340833	0.1355916602	-0.0998307595	-0.0251919518	-0.0593188391	-0.0097587823	-0.0923549606	0.13147584	0.2494626388	0.078229139	-0.0911518214	0.0738381233	-0.0273232624	-0.0903290612	0.0494467425	-0.181211863	0.0348920717	-0.1272726964	-0.1131226739	-0.0946785491	-0.0571925575	0.0062426061	-0.1008006949	0.0333112688	0.1470213222	0.1110191845	0.0318355281	-0.0644009267	0.031657769	-0.0239224202	-0.0641720191	0.2737285738	0.0992077254	0.2126631284	0.2093428762	-0.1382210084	0.0071266654	0.254131535	0.1030307459	0.0848258574	0.0590386263	-0.1724524741	-0.0246948895	-0.0033638799	0.0692236979	-0.020132531	-0.1855643798	0.0394834011	0.0237789147	-0.0533859025	-0.1701051397	0.0914883044	-0.0362635006	0.0661934619	-0.0327109795	0.1425295057	-0.0824105362	-0.0644362644	0.067635455	0.0587697694	-0.0943031199	-0.0438497852	-0.110919055	-0.0769531132	-0.0527050135	0.0525796047	-0.1050912676	0.0438333465	0.0891885829	0.1810991532	-0.046154433	-0.0325002548	0.0500887521	-0.1206811645	-0.0095186540656868	0.0124718891314615	9.060477522221584e-05	0.0001555480185074	0.0107250521934076	0.0067184298814736	4.51373000722787e-05	0.0001150267445513	0.0260135533949465	0.0589039270328014	0.0006767049602317	0.0034696726198855	4.90165134713037e-05	1.2988697327195377e-05	1.6870625825749228e-10	2.4026185928824972e-09	5.798600986728353e-05	-5.000464008611647e-05	2.5004640301420453e-09	3.3623773403287032e-09	-0.0005700010819258	-5.399939965210004e-05	2.915935162787221e-09	3.249012333965826e-07
1169.5595122356603	2.299851283621365	5.28931592677484	1367869.4526609157	1990.4342167377472	-1.8628389835357664	3.470169078580568	3961828.371160409	1116.8878274025324	-0.9448023456359352	0.892651472319165	1247438.418999949	1363.9321445952205	1248.7498545655417	1.106795	19.806326	0.0547504679131138	0.0232156575655498	-0.0493169628	-0.152086846	0.0618751673	-0.0622116792	-0.0501435358	-0.0907120073	-0.0896656261	-0.1811146501	-0.1675122746	0.0151394528	0.0892911617	-0.0543006201	-0.1006087007	-0.0343459819	0.1685826052	-0.1150185477	-0.0453495882	0.062259054	-0.1699133613	-0.1061483918	0.0300902291	-0.1149630614	0.0364333154	-0.150525737	-0.0248398308	0.2066344085	0.0501278575	0.1349344381	0.2680824518	0.1187253165	-0.1249400175	0.108657257	-0.0331325761	0.1157568827	0.1471499946	0.1085247235	0.0373230092	-0.1152576544	-0.0374348863	0.009594186	-0.0659296374	-0.2292012867	0.0128087094	0.1439633281	-0.0653634032	-0.0742250334	-0.0717318909	0.2173590864	-0.0139333195	0.005972018	0.021307442	0.0589339452	0.2585860677	0.0885936337	-0.0155749634	-0.1405109168	-0.0279200972	0.0180514954	0.0315720071	0.0168808151	-0.0494520909	0.1309614787	-0.0387872552	-0.0876669761	0.0019046599	-0.0868856427	-0.0606533704	0.0048171694	-0.0613642099	-0.1448397072	0.1121574663	-0.0657316881	0.140366136	-0.1497358746	0.0145408676	-0.0563782725	-0.1755877411	0.0085079605	0.0941389385	-0.0775999228	-0.0964565827	0.1150183605	0.1354506178	0.0342935578	0.0167094059	0.0042300893	0.0699731793	0.0738943175	-0.0703809408	-0.1460156271	-0.0300589439	0.0446971468	-0.1273444172	-0.019550915328125	-0.0100322612624382	0.0003822382901675	0.0001006462660378	0.0018971462641985	-0.008827905929209	7.793192309496517e-05	3.599163947762325e-06	0.0328502858122874	0.0068367324173408	0.0010791412779489	4.674091014631989e-05	0.0002361157151061	0.0001870992016347	3.500611125237816e-08	5.5750630920064984e-08	0.0003389192441556	0.0002809332342883	7.892348212769412e-08	1.148662540590032e-07	-0.0006830400120852	-0.0001130389301594	1.2777799731581712e-08	4.665436581093502e-07
1168.359263446985	-1.2002487886752533	1.440597154716413	1365063.3684823816	1992.03262758255	1.5984108448028564	2.554917228783381	3968193.9893534384	1117.3201361398328	0.4323087373004455	0.1868908443463056	1248404.2866235345	1364.9291960303462	1255.0207582596245	1.030257	18.436655	0.0305848891725563	0.0189262004069845	0.0086316197	-0.1535327034	-0.0051200054	-0.1521660521	0.0512471369	-0.1014802935	0.02954881	-0.0776588248	-0.0591032572	0.2822445617	0.0348886969	-0.0952185499	0.0680200476	0.0016013349	0.1533027498	0.1776836951	0.0106376499	-0.0017347035	-0.122646814	-0.0791339165	-0.0732080125	-0.1173445203	0.0724365571	0.0658149334	0.0371794818	0.0713920573	-0.1227238938	-0.1500608109	0.0945285711	-0.034177071	0.0340849561	0.132355114	0.0053853088	0.002721493	-0.1126628833	0.0980029042	-0.0227678206	-0.0802186889	0.1968754118	-0.0891917266	-0.0740138862	-0.0869586087	0.0504647734	0.1153571587	0.0045206905	0.054059266	-0.0964474217	0.0318830565	0.0801648829	-0.1299122043	-0.2479116534	0.0131156164	0.2093526409	0.0441511044	0.0904278666	0.0135601699	-0.1266152828	-0.0392853026	0.1166611083	-0.0434552543	-0.1030624058	-0.0258159073	-0.0417389377	0.0959705592	-0.0081901135	0.1865526282	0.0436431571	0.0053781848	-0.0884689317	-0.1250938145	0.025530726	0.1109084712	-0.0073016108	-0.1527461108	0.0902251294	-0.078840936	-0.0983770411	-0.1518288009	0.1712338141	-0.116432636	0.1098195064	0.0251912113	0.0624796843	-0.0208916837	-0.0572375653	0.0080223325	0.1007991616	0.1414686825	0.0619562722	0.0235923196	-0.1235546701	0.0392444906	-0.1333121588	-0.0096690866394482	0.0098818286886768	9.349123644115568e-05	9.765053823235588e-05	0.0033277333807149	0.0014305871165164	2.0465794979427075e-06	1.1073809453124216e-05	0.0185032768520443	-0.014347008960243	0.0003423712542633	0.0002058366661052	0.0003201131663769	8.399745127080001e-05	7.055571819990423e-09	1.0247243928784489e-07	0.0003388930111802	-2.6232975400015266e-08	6.88168998337806e-16	1.1484847302678317e-07	-0.000668554408189	1.4485603896200036e-05	2.0983272023760562e-10	4.46964996708944e-07
1167.854740325783	-0.5045231212020553	0.2545435798274638	1363884.694501402	1997.6163444519043	5.583716869354248	31.177894077111205	3990471.059621389	1117.3144852797873	-0.0056508600455345	3.193221925421817e-05	1248391.659016036	1364.7142277301643	1259.261953049406	1.162647	20.805796	0.0589716587951207	0.0335833875717409	0.1328614643	-0.1112286031	-0.1094114493	-0.0026433584	0.1532466605	-0.0784762634	0.0275921979	-0.0527506864	0.0487842195	0.071335428	0.1030095414	0.1470374982	0.0253590415	0.2937767467	0.1467496903	0.0837339604	-0.0508348003	-0.0690925808	-0.076003361	-0.0578645535	0.0047151747	0.050368445	0.0260749891	-0.0396756363	-0.0243133719	-0.1127366424	0.0880863454	0.2610722174	-0.0463866358	-0.0650557789	0.1307550546	0.1375032132	0.0792088423	0.1296697154	-0.0249855308	-0.0688514527	0.1385870141	-0.0999926844	0.1443320253	0.2135555186	0.0766347425	-0.0659228803	0.1555139619	0.030791085	0.0037253462	0.0003414441	-0.035300956	-0.0977714332	-0.0799731146	-0.0335367782	-0.0635177246	0.0295683011	0.0215364157	0.149482844	0.0004500776	-0.1494660036	0.1225811485	-0.092708117	0.1666703276	-0.0050138517	0.123890345	0.1034508381	0.0131214897	-0.0252393015	0.0492398995	-0.1067941829	0.306471186	0.0125781906	-0.1415167717	-0.031624336	-0.0617006932	0.1067151642	-0.1272428598	-0.0962916365	-0.0307621314	-0.09359685	0.0080301445	0.1042535027	0.0332395699	-0.3041981229	-0.0239470924	-0.0570826555	0.063552736	0.0544429831	-0.1704782511	-0.1078211827	-0.0235048191	0.003901406	-0.1184982153	-0.0205268565	0.0309155779	0.0337382312	-0.1385517956	-0.0094325745920968	0.0002365120473514	8.897346343547011e-05	5.5937948542350906e-08	0.0172738386192747	0.0139461052385598	0.0001944938513249	0.0002983855006447	0.0484681768357688	0.0299648999837245	0.0023491641657833	0.0008978952310346	0.0004040487988067	8.393563242979998e-05	7.045190391390491e-09	1.6325543181713712e-07	0.0001518700518372	-0.000187022959343	3.4977587321413436e-08	2.3064512645033812e-08	-0.0006430301694521	2.552423873690001e-05	6.514867630982671e-10	4.1348779882559643e-07
1169.581131607778	1.7263912819948928	2.980426858547969	1367920.0234129303	1994.142685174942	-3.4736592769622803	12.066308772426112	3976605.048836728	1115.2993035705304	-2.0151817092569217	4.060957321323649	1243892.53654491	1362.600991219035	1261.657180002195	1.216277	21.765528	0.0509955441213231	0.0399216334224559	0.1476803441	0.0657617024	0.036161047	0.1259597404	0.1140923596	0.0736318489	-0.0316133226	-0.1619807664	-0.0248258415	-0.1644367039	-0.0873048265	-0.0227806684	-0.1289316104	0.0443923599	-0.0179413901	0.0357353413	-0.0531848327	-0.2102412876	0.038250518	-0.2523841906	0.0676628452	-0.0001674028	-0.013657787	0.0533728796	0.0866692337	0.1108485392	-0.1589381263	-0.0872740819	-0.1565654401	0.0558088464	0.1388608092	0.0345592471	-0.1507455829	-0.0523406403	-0.1065785032	0.1176433865	0.2131148657	-0.0636912896	-0.0169762924	0.0464186175	-0.0882396088	0.1730630192	0.1440913322	-0.094836505	-0.1073782074	-0.1698191048	0.0151520136	0.0517602443	0.1066449388	0.1440719966	0.0886258866	0.1865328847	-0.0488081789	0.0228995324	0.0644913368	-0.2295071648	-0.036177165	-0.0149720263	0.0368649142	0.1013557389	0.0072610226	-0.0103764261	0.1463824031	-0.1420216495	-0.0981122005	0.0274323389	-0.1566565579	0.0183900597	-0.0756353781	0.1288890867	0.0594198211	-0.1283534072	-0.0270964757	-0.1457139722	-0.0251299772	0.1052728763	0.0690568267	0.0508526349	0.023422406	-0.3436463037	-0.0509075154	0.108776183	-0.2984928626	-0.0602621694	0.0331857531	0.0542650377	0.0558658988	-0.0065725312	0.0588085531	0.0802140938	0.2059053705	0.0281858894	-0.1430347106	-0.011700563966599	-0.0022679893745022	0.0001369031971364	5.14377580285488e-06	-0.0214956984152081	-0.0387695370344828	0.0015030770018681	0.0004620650503575	0.048827226331312	0.0003590494955431	0.0023840980312091	1.289165402498242e-07	0.0003991088340984	-4.9399647082999805e-06	2.4403251319249308e-11	1.5928786145538417e-07	0.000338871533096	0.0001870014812588	3.496955399298532e-08	1.1483391594283344e-07	-0.0006430680878209	-3.791836879999278e-08	1.437802692452266e-15	4.135365655736288e-07
1170.822075218459	1.240943610681143	1.5399410448903514	1370824.331818859	1995.232924699784	1.0902395248419907	1.1886222215276896	3980954.423806054	1117.6908959646594	2.39159239412902	5.719714179655779	1249232.938922283	1364.4535389610785	1266.322062109151	1.2344	22.089832	0.0559819162413227	0.0317985630650598	-0.045614687	0.137356837	-0.1045475207	-0.1744396915	-0.0626832736	0.1302374118	-0.1673641115	0.0053350302	-0.0705926825	0.0128389715	0.1900520012	-0.0580024457	-0.0043827963	0.028095263	-0.0621487143	0.1372196581	0.0585940682	0.0124135218	0.1999437624	-0.0442819415	-0.0142814762	-0.055134996	0.0103478008	0.1598441364	-0.0947808517	-0.1760803646	0.1097665484	0.1080797147	0.0003261644	-0.0362500792	-0.1054503676	0.1514919194	-0.0480242881	0.0396523148	0.1434468363	0.1507099593	0.0175372088	0.1325749116	0.0965959462	-0.1591252151	0.0958931836	0.0979053929	-0.0816131344	-0.1325685228	-0.0530781544	0.1216938626	-0.0423655786	0.1888859609	-0.0681829624	0.013833697	0.0673770315	0.0489586076	-0.1664785348	-0.1255250532	0.0007836142	0.0388410927	0.0909270741	-0.1239073274	0.1250329562	-0.13636815	-0.079193985	-0.0026575121	-0.04310353	0.2342864747	-0.2533334255	-0.002171079	0.115184165	-0.0092414472	0.1721156313	0.0938866041	0.0962040742	0.0023969983	-0.0621145621	-0.1163012382	-0.1199707823	0.0381565077	-0.1722878259	0.0287770411	-0.0673410646	-0.225987214	-0.0185440115	0.0698402489	-0.0694090367	-0.093884918	0.0336610892	-0.0524833072	-0.1337326409	-0.0361107529	0.0562447723	0.2287893157	-0.0026579667	0.022595049	-0.1467364196	-0.009344314945082	0.0023562490215169	8.731622179288282e-05	5.551909451399817e-06	-0.0422020769385369	-0.0207063785233287	0.0004287541115513	0.0017810152979261	0.03750802699588	-0.0113191993354319	0.0014068520891236	0.0001281242735952	0.0003841796710924	-1.4929163006000034e-05	2.2287990805972e-10	1.4759401968066462e-07	0.0003387963108929	-7.522220309998368e-08	5.658379839215193e-15	1.1478294027463857e-07	-0.0010600654898327	-0.0004169974020118	1.738868332845908e-07	1.1237388427342425e-06
1170.987894051026	0.1658188325668561	0.027495885233835	1371212.6480140567	1995.1672990322115	-0.0656256675724762	0.0043067282443331	3980692.55112749	1119.3109150505884	1.620019085929016	2.6244618387742844	1252856.9245513857	1364.758896633167	1253.7906205483532	1.253775	22.436552	0.0900441116688487	0.0571193662150993	-0.1312001433	0.053068374	-0.1263225796	0.1178555094	-0.066509827	0.0786658672	0.0073273237	0.0004590226	0.1325277259	-0.0288852182	-0.1859591746	-0.011760067	0.0853213357	0.1945816747	0.2364088309	-0.1750877979	0.0172613734	0.0621315544	0.0798837801	-0.137515467	0.0732499715	0.0060739389	-0.0781762413	0.1292679642	0.0646972863	0.0342126439	0.0389278614	-0.1029686262	-0.017183455	0.0942364344	0.0893577915	0.0535870802	-0.0886235572	-0.0509326478	-0.0554048224	-0.0508576848	-0.1193696232	-0.0187612561	-0.1571499908	-0.1629824527	-0.1716357025	0.1317827985	-0.1167293485	-0.0574462976	0.0195834377	0.0439767309	0.0804688645	-0.2076307567	0.024872113	0.0026942468	-0.0836051232	0.1039094487	0.012884547	-0.1229944952	0.2509188565	-0.0099745859	0.0543229667	0.0240497395	0.0518594593	-0.1124684892	-0.2506962519	-0.0346574478	-0.1382725785	-0.0115727292	0.0388731887	0.0013139701	-0.0654251702	-0.0379339877	0.1483791931	-0.0478134959	-0.1222841068	-0.0244604719	-0.1840748328	0.0160461391	0.0355679284	-0.0610594273	0.0775412579	0.0129040939	-0.1095860604	-0.1187919924	0.1395072033	0.1076678169	-0.0504856193	0.1321298463	0.0268400501	0.0174589228	0.1136854432	-0.0602545644	-0.2354062279	0.1779191079	-0.0105318234	0.0169733466	-0.1496367051	-0.0003890577558536	0.0089552571892284	1.513659373898394e-07	8.019663132522694e-05	0.0122418525506873	0.0544439294892242	0.0029641414582276	0.0001498629538727	0.0516786831652211	0.014170656169341	0.0026706862936913	0.0002008074962696	0.0004740952384927	8.991556740030001e-05	8.084809260917895e-09	2.247662951614501e-07	0.0001792487088594	-0.0001595476020335	2.545543731464009e-08	3.213009962776195e-08	-0.0010600432828454	2.2206987300042377e-08	4.931502849442434e-16	1.1236917615056526e-06
1170.1483927488414	-0.8395013021845443	0.7047624363695456	1369247.2610526967	1994.6645393371584	-0.5027596950531006	0.2527673109698867	3978686.6244891183	1119.1558975416192	-0.1550175089691947	0.0240304280870143	1252509.9230021872	1365.4529320509675	1273.1261669053945	1.192934	21.347794	0.0236811704827792	0.0139283266338497	-0.1329032569	-0.0638390349	0.1532569493	0.1236421191	-0.0752136446	-0.0926697866	0.2619153621	0.00311119	-0.0167691016	0.1273732677	0.0137071204	-0.098574437	0.0621362123	0.0954683211	-0.0724616414	0.0636077371	0.0477075751	0.2511439557	-0.1234941326	-0.1408866337	-0.0175893997	0.279228019	-0.0439557598	-0.0143727102	-0.0649011695	-0.1566375146	-0.2211309613	-0.1245740224	-0.0043451526	-0.0642560858	0.0171491784	0.0050916595	-0.0287874507	-0.1490570316	-0.0025463757	0.0394928207	0.0124604714	-0.0085290633	0.0595325097	-0.0682294695	0.1033713831	0.0364619469	-0.0874106861	0.1269306249	0.1463512761	-0.1567113128	-0.0549340026	-0.165997617	0.0544961478	-0.0124144793	-0.1047637095	0.1417293069	-0.102809614	-0.0769454518	-0.1809977095	0.0395145404	-0.0816873394	-0.0480927048	-0.125921309	-0.0865202974	0.061594955	0.1050097975	0.0597979633	0.1136086004	-0.1631986708	0.0668138646	-0.1126852238	-0.0486910596	0.0653646283	-0.1313308924	0.0062390121	-0.2028180176	-0.0723762735	0.0071422263	-0.0951137248	0.1058845969	0.1597652489	-0.0614174598	-0.0441058653	-0.1348856501	-0.02049161	-0.0839688716	-0.0200670858	0.0611934728	-0.0935334372	-0.0029780139	0.0113606437	-0.0626724948	-0.0173796908	0.1824283995	-0.1657433993	0.0113284606	-0.1517197269	-0.0013542832350736	-0.00096522547922	1.834083080801416e-06	9.31660225735479e-07	0.0021847609239387	-0.0100570916267486	0.0001011450919888	4.773180294769481e-06	0.0476432495167955	-0.0040354336484255	0.0022698792245196	1.6284724730845515e-05	0.0006096147789127	0.00013551954042	1.8365545835648028e-08	3.7163017866878017e-07	0.0002161770921194	3.692838326e-05	1.363705490197448e-09	4.673253515719957e-08	-0.0010600637537331	-2.0470887700024465e-08	4.190572432270128e-16	1.1237351619787105e-06
1167.7135454453137	-2.434847303527704	5.92848139149613	1363554.9242164646	1989.8207342624664	-4.843805074692	23.46244760161197	3959386.554500821	1117.5275605164884	-1.6283370251308042	2.651481467411837	1248867.8485139336	1364.104461897665	1252.1644947017005	1.053207	18.847345	0.0511407836733535	0.0270260516415497	-0.1312342607	-0.0886108607	0.1230916033	0.0722186047	-0.1284872924	-0.1004057105	0.0912045653	-0.0983893187	-0.082862949	0.1906235164	-0.0967098651	0.0566424514	0.0710868036	0.0168420818	-0.0940841268	0.0345608317	0.0038461434	0.1683392449	-0.0141207733	0.020134965	-0.1125315053	-0.0354460584	-0.1636953764	-0.1219463167	0.1222828103	-0.1501836403	0.0090243057	-0.159715163	-0.0072703977	0.0225589243	-0.0054318153	0.0389201683	0.0171230652	0.0337382581	-0.0394670898	0.2171994585	0.2088494424	0.1437216596	-0.0340999524	0.0779297714	-0.0861955173	0.2115910104	-0.123636252	0.1255557463	-0.0280951427	-0.1260887089	-0.0028350832	0.0178748095	0.1215523279	-0.0994571362	0.0132763766	-0.0160691289	-0.0415787971	-0.1433403908	-0.1109513371	-0.1921755533	-0.077647786	-0.1351720672	-0.1417721641	-0.2300954798	0.153784702	0.021144105	-0.1589443272	0.0045853391	0.072120766	0.1724470475	0.031705124	-0.06591363	0.0565297436	-0.1340174263	0.1438916207	-0.0960892347	-0.0171402222	0.0451427764	-0.1092275946	0.1495340692	0.0691437628	-0.178169857	-0.0859169707	-0.0178820463	-0.0841524308	-0.0433809692	0.0045626205	-0.0676784215	-0.0192286425	0.0495330234	0.0166445353	-0.09931413	0.1189851739	0.0417527578	-0.1008970911	0.0056681013	-0.1529741081	-0.0059403025103819	-0.0045860192753083	3.52871939148495e-05	2.1031572793499263e-05	-0.0220820933075174	-0.0242668542314561	0.0005888802142907	0.0004876188448419	0.0499037364958496	0.0022604869790541	0.0024903829162471	5.109801382473135e-06	0.0004746548924563	-0.0001349598864564	1.8214170952324385e-08	2.2529726693270175e-07	0.0003387823101663	0.0001226052180469	1.5032039492327893e-08	1.1477345368161514e-07	-0.0009170803944857	0.0001429833592474	2.044424102167105e-08	8.410364499500471e-07
1167.8319632447033	0.11841779938959	0.0140227752122731	1363831.494375978	1991.0927221775053	1.2719879150388351	1.6179532560048429	3964450.228308228	1116.5053801311444	-1.0221803853439724	1.0448527401819518	1246584.2638617912	1363.2706010353506	1247.261505466426	1.160476	20.766953	0.0313380658958177	0.0186823623476247	-0.0243753852	-0.1702065115	0.0109839667	-0.1499844425	-0.0018295567	-0.1949603986	-0.0599044165	0.1065042762	-0.1328240848	0.1076313784	-0.0771578633	0.1071661205	-0.0675810847	-0.0083861228	-0.0194748683	-0.014654733	0.0330139532	0.0149694896	-0.0879270254	-0.0351038206	-0.1483417429	-0.1087917184	0.1384329539	0.0166297605	0.0696157421	-0.0109154691	-0.1768346602	0.0672698524	-0.0298483192	-0.1525877204	0.25812458	0.0022760949	0.088250893	0.0021593757	0.2019873871	0.2463343561	-0.0562021877	-0.0159598625	-0.0741004409	-0.080943312	0.0191159674	-0.2408541134	0.0291225244	0.1370619525	0.020957097	0.1407131548	-0.0706766073	-0.0166720521	0.0742955419	-0.1960791386	0.0793291803	0.1881615539	0.0620331757	-0.0314734142	-0.1516682889	0.1437023439	0.0321507611	-0.0007614809	-0.0363986531	0.1180405562	0.1885826455	-0.0107059875	0.0717935086	-0.2358816208	-0.0200441859	-0.0733139041	-0.0800904016	-0.0321147212	-0.074222459	-0.1504701121	-0.0285778997	0.1039350476	-0.1273350457	0.090255584	0.0925214179	-0.0961848543	-0.0520870802	-0.2252236271	-0.0376429025	-0.1623731376	-0.0614504806	-0.1025698076	-0.1011031241	0.0808393793	-0.0770752827	0.1584320345	0.0189841473	0.1068274843	-0.0349601307	0.0666376136	0.0535584127	0.0	-0.1533929978	-0.0035334513731584	0.0024068511372234	1.2485278606474982e-05	5.7929323967540535e-06	-0.005376194127507	0.0167058991800104	0.0002790870674126	2.890346329664075e-05	0.0475018730589908	-0.0024018634368588	0.0022564279441124	5.768947969319182e-06	0.0004211793339828	-5.3475558473500015e-05	2.8596353540527193e-09	1.77392031374195e-07	0.0003387766374816	-5.672684700013669e-09	3.2179351705769176e-17	1.1476961010333945e-07	-0.001060068206162	-0.0001429878116762	2.0445514287977028e-08	1.1237446017155203e-06
