global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
988.5939530088064	-0.5751922369644262	977318.003925578	0.3308461094641406	1431.271949692528	-5.352160765392682	28.64562485860878	2048539.393976651	956.4844880115668	1.7864584818375988	3.191433907329498	914862.575806749	1086.102067488445	908.4741774677524	1.072045	21.097881	0.032518007019357	0.0155462833875643	0.0047640684	0.1573096671	0.055873143	0.0875198926	0.0728168251	0.0454230695	0.0345395535	-0.1337614568	0.0358018467	-0.1988740513	0.0460782836	-0.0978292146	0.0356488951	-0.1068111241	-0.1242341401	0.0945895602	0.0539657188	0.0386514875	0.0711133182	-0.0871629003	-0.1901840479	0.062153316	0.1455434535	-0.1193775308	0.0097787529	0.0452636547	0.0048793459	0.0057588388	0.0974453188	-0.0861054751	0.1085288485	-0.1851912625	-0.1843860314	-0.0909908539	0.0415876615	-0.0162949829	0.1014874194	0.1590602569	-0.0291871823	-0.1099544822	0.0967835072	0.0975460661	-0.1024185248	-0.0238727295	-0.0908615023	-0.0626293164	-0.0197049224	0.1150088107	0.1964477805	-0.0301289828	-0.1860821864	0.1205606897	0.0842413999	-0.0301161062	-0.0504622167	-0.0417909598	-0.1296520625	0.0181840694	-0.0859465701	0.0178460654	0.0396480754	0.1089989006	-0.0228696549	0.1076735592	0.0549800828	-0.1385386873	0.0314343877	0.1154682885	-0.0411867987	-0.0770070069	0.0583411168	0.118864925	-0.1987663367	-0.039518926	-0.0430253564	-0.0325793515	0.1303240782	0.0082692744	0.0349568874	-0.0599565426	0.0043266693	-0.0720034618	-0.0580975847	-0.1462170506	-0.1762145903	0.0446971468	-0.1273444172	-0.000736066136227	-0.0012758370266112	1.6277601184721076e-06	5.417933569001445e-07	-0.0579179376995711	0.0018226277524462	3.321971923987097e-06	0.0033544875073713	0.0396570849032116	0.0098655692796895	0.0015726843830205	9.732945721235516e-05	-0.0004999593230204	-0.0001450249315811	2.499593246750168e-07	2.1032230780102763e-08	-0.0006370319806126	-0.0001209868644517	1.4637821369854032e-08	4.05809744323212e-07	0.0001288404927735	-0.0001250676631794	1.564192037315585e-08	1.6599872578118306e-08	0.0	0.0	0.0	0.0
989.9892967880072	1.3953437792008572	980078.807754813	1.9469842621545304	1427.1915589889677	-4.080390703560397	16.649588293702113	2036875.74604936	955.9080060601524	-0.5764819514143937	0.3323314403065474	913760.1160498963	1084.5860738185856	916.8546844046026	1.132979	22.297066	0.0923363260660016	0.0437340200336151	-0.0266358985	-0.1097641326	-0.095196132	0.1603737961	0.0540336648	0.03374836	0.1977975454	-0.030953048	-0.0196991618	0.0382774518	0.0762105633	0.01206745	0.1001865911	-0.011594094	0.055702893	0.1062691091	-0.06837414	0.1835444426	0.0077820257	-0.0971909681	-0.0168091231	0.0148467713	0.0038983015	0.0457151478	0.0182516813	0.0762796392	-0.2661758695	0.0041896078	-0.1436774297	-0.0012330837	0.0654374273	0.0700028043	-0.0599296024	0.0793191434	-0.1209123441	0.0545051158	-0.2109453586	-0.1080656154	0.0142027381	0.0387674188	0.2060647851	-0.0644663597	0.0656329387	0.0184669617	-0.084051731	0.0209476994	0.0728004042	-0.0713773956	-0.1509197424	-0.0470935491	-0.0834773204	0.0149679356	-0.1658509559	-0.0783877919	-0.1442490944	-0.0058581084	-0.0311705821	0.0601251495	-0.0802850556	-0.1345267869	0.158181827	0.1213135709	0.0034168195	-0.0744998206	0.0537264531	-0.1162175168	-0.0912423919	-0.0867664968	-0.0434976459	-0.0320191516	-0.0349594961	-0.0707452233	-0.1208614901	0.1722677859	-0.0399435664	-0.0224764273	0.0014104984	-0.0370154977	0.0506546219	-0.1068570779	0.0465672025	0.0787960849	0.0566460844	-0.0735981849	-0.0257082005	0.0392444906	-0.1333121588	0.0065652448162438	0.0073013109524707	5.330914162467005e-05	4.310243949721608e-05	-0.0455816869681342	0.0123362507314368	0.0001521830821088	0.0020776901868609	0.0296038513662253	-0.0100532335369862	0.0008763880157135	0.0001010675045491	-0.0008339970565052	-0.0003340377334847	6.955510902593378e-07	1.1158120739166225e-07	7.603209671747102e-05	0.00071306407733	5.084603783785855e-07	5.7808797312548676e-09	-7.696831331378167e-05	-0.0002058088060872	4.235726466307231e-08	5.92412125436846e-09	0.0	0.0	0.0	0.0
990.6852751638112	0.6959783758039748	981457.3144263964	0.4843858995867388	1429.8255109126026	2.633951923634868	6.937702736019821	2044400.991656485	955.3412667156136	-0.5667393445387461	0.3211934846482075	912676.9358897932	1086.442903059734	936.280797315067	1.119536	22.032511	0.040187258816024	0.0240738984085167	-0.0035636447	-0.0426393182	-0.011984835	-0.1893371033	-0.0532479494	0.066839187	-0.0509370151	0.1438592356	-0.0933555359	0.1896739199	0.0455274076	0.0058707789	0.0194305527	-0.2985745004	-0.1439719685	0.1014858321	0.0047422201	0.0917610955	-0.0775497958	0.0124809976	-0.1419461758	-0.1235677824	-0.1984736876	-0.1928781558	0.0113638116	-0.0594452478	-0.0336163489	-0.0388723581	-0.0231087855	-0.0226283165	-0.1045809684	0.033303051	-0.2402694334	0.0833394463	0.0693700043	0.0241445029	0.0421819313	0.0447528367	-0.0419098546	-0.0133726496	-0.1373940118	-0.0990411197	0.1179354376	0.0788428494	-0.0849488413	-0.2320020806	-0.1214880615	0.080546524	0.0567055371	-0.0409105948	0.0632387997	-0.0358065467	0.0357784358	-0.0964958533	-0.0282505569	0.0786410478	0.0447945644	-0.0563558877	0.0539457281	-0.1505820889	-0.0061590866	0.1066841996	-0.0269704343	-0.1039124452	-0.0398476649	0.0905498591	0.0018279366	0.0474374789	0.1599946028	0.0624403729	0.0138727093	0.0863484511	0.0183161014	-0.0061460906	0.0509522502	-0.0606033017	0.0899578605	0.0493272176	0.1269865188	0.0968795991	0.0792303058	0.0536291349	0.1139543128	-0.1015083421	0.0133242891	0.0337382312	-0.1385517956	0.0004116392258168	-0.0061536055904269	3.786686176253442e-05	1.6944685223105448e-07	-0.0456208089097458	-3.912194161159732e-05	1.53052631546123e-09	0.0020812582055795	0.0296525311293152	4.8679763089899686e-05	0.000879272602375	2.3697193344887598e-09	-0.0007519836599137	8.201339659150001e-05	5.654794247772032e-07	6.726197220474666e-09	-0.0003500352716057	-0.0004260673683231	1.815334023498327e-07	1.2252469136807617e-07	9.386795218945932e-05	0.0001708362655032	2.9185029611093844e-08	8.811192448242621e-09	0.0	0.0	0.0	0.0
990.159942526054	-0.5253326377571739	980416.7117831984	0.27597438029291	1432.4845334798983	2.6590225672957786	7.070401013388233	2052011.938659122	955.279236285356	-0.0620304302576641	0.0038477742779509	912558.419277933	1085.3960721855922	934.5785777827456	1.121479	22.070753	0.0787202545885935	0.0403837878023913	0.097887061	0.1093277264	0.0885841163	-0.0958861439	0.0597530125	0.0415345555	-0.1614877296	-0.1581532633	-0.1019981985	-0.0377436214	-0.0839400252	-0.0448432147	0.058120425	-0.1608618999	-0.0033442099	0.1500468992	0.1039459786	0.1158423129	-0.1817262426	0.0258582989	-0.0006741147	-0.0450667175	-0.071627897	-0.0473450974	0.110392596	0.0738714616	0.104701734	-0.0205072354	0.0013256558	-0.1532339401	0.0573213495	-0.1064446329	0.210904812	-0.0176811443	-0.0307253199	-0.0619723997	0.1497200294	-0.0561191279	0.1510702604	-0.1761380255	-0.0073299584	-0.1431331073	0.0087071934	-0.1535928421	-0.0385368861	0.0306197556	0.1217178708	0.1756569224	0.0983111665	-0.1250794405	0.0003513283	-0.0064029603	0.0319316714	-0.0511866219	0.0872269415	0.0956764272	0.065578843	-0.0493534344	-0.049150096	0.0325792311	-0.056400151	0.1726072617	-0.0245309136	0.0047803821	-0.0817655066	0.0357871068	0.0899316835	0.1172448979	-0.0823510254	-0.0768165922	-0.0474713264	0.0988474594	-0.108604317	0.0212661425	0.0003487311	0.08311726	-0.0005701785	-0.133937671	0.0621697549	0.0905897832	0.2139755047	-0.0236976224	0.0369827669	0.1242474178	0.0359625628	0.0281858894	-0.1430347106	-0.0119400444720838	-0.0123516836979005	0.0001525640901729	0.0001425646619953	-0.0455369268643011	8.388204544469702e-05	7.036197547986216e-09	0.0020736117082447	0.0565322044050375	0.0268796732757223	0.0031958901348929	0.0007225168354095	-0.0009330100774715	-0.0001810264175578	8.705078046633744e-07	3.2770563853810964e-08	7.587140704767847e-05	0.0004259066786533	1.813964989215522e-07	5.756470407394515e-09	0.0002750351673688	0.0001811672151793	3.282155985583753e-08	7.564434328958382e-08	0.0	0.0	0.0	0.0
989.6517735130242	-0.5081690130298284	979410.632817474	0.2582357458037099	1426.4779993944828	-6.006534085415524	36.0784517192585	2034839.4827564864	953.9685046713428	-1.310731614013207	1.7180173639736669	910055.9079048776	1083.4321423797944	906.774411850427	1.121429	22.069767	0.0990086553261973	0.0566712749297271	0.0123296369	0.0154995254	0.0381118265	0.1683715105	0.1025247651	0.2562964509	0.109111485	-0.0201220996	0.0558192883	0.0085249786	0.0930741155	-0.1272426686	-0.0596329249	-0.1663074841	0.036296092	0.152333449	0.0471357669	0.1492773005	-0.0823215156	-0.0418925536	-0.0436949387	0.1011826196	-0.0190991169	0.1265214077	0.0351528198	-0.1553583308	-0.1736772644	0.0669113183	-0.0257812609	0.1445931809	-0.1074991343	0.1118904864	-0.0739941281	-0.161054595	-0.0954635059	-0.092942046	0.090571709	-0.1229118282	-0.190222085	-0.0854949441	0.1175952226	-0.0158757967	-0.0306183311	-0.1207357256	-0.2190290767	-0.0930757973	-0.0164008767	0.0226040272	-0.2124011942	-0.0231290643	0.0313084199	0.0520478726	0.0848886769	0.0873074776	-0.0734033938	-0.0680770649	0.0165171037	0.0189502565	-0.0125803312	-0.0022207964	-0.1127917422	0.2571669952	-0.0573224944	0.024764306	0.0422914936	-0.0586493315	0.0237686143	-0.1063803738	-0.170756091	0.1183144513	-0.0702880964	0.0280669772	0.0694713599	0.0331051154	0.0419199847	0.0837852591	0.0297454732	-0.0653782095	0.0764199184	0.228138834	0.2246099644	-0.0415334914	-0.1027965183	0.0134408044	-0.1083870195	0.022595049	-0.1467364196	-0.0160217122237043	-0.0040816677516204	1.666001163461874e-05	0.0002566952625791	-0.0664485310543057	-0.0209116041900046	0.0004372951897994	0.004415407279275	0.0784567291958922	0.0219245247908546	0.0061554583561175	0.0004806847873048	-0.0017950156794232	-0.0008620056019517	3.2220812893751325e-06	7.430536577961128e-07	7.509240454672828e-05	-7.790025009501989e-07	6.068448964866645e-13	5.638869220609497e-09	0.0004540677347905	0.0001790325674217	3.2052660197605554e-08	2.0617750777777585e-07	0.0	0.0	0.0	0.0
990.539058784952	0.8872852719277944	981167.6269785784	0.78727515377998	1430.3856968643645	3.907697469881669	15.270099516119592	2046003.2417941536	956.5854480307178	2.616943359375	6.84839254617691	915055.719384129	1087.3021270886688	934.7879425289598	1.29106	25.40811	0.1094765420761886	0.0769160100893004	0.0192212127	0.0494346141	-0.2841763271	-0.0602388384	0.1083809222	0.1168913666	-0.001800362	0.1268784735	0.2825727355	-0.0828959627	0.0472688388	0.0263759941	0.0382502551	-0.1465284497	-0.2018411872	0.1345641052	-0.059295126	0.2519703481	0.0363342996	0.0926385966	-0.0711108381	-0.002953879	-0.1894060922	-0.0476574536	-0.0475771463	0.0254714079	-0.0194345113	-0.0744931664	-0.1674198981	-0.1407705919	0.069074907	-0.0604017596	-0.0822007759	0.0546437436	0.2526632721	-0.0774418578	0.0474003078	0.1686042835	0.0275643575	-0.0025279417	0.0110367775	0.1637287825	0.2638639183	0.0353514929	-0.1884235956	-0.1818750065	-0.0262419225	0.1048173523	0.1082213327	0.1335560439	-0.0750389985	0.1123645112	0.1978458284	-0.1821882188	-0.0135888671	0.0362934934	0.0731273464	-0.0285874197	0.0605157868	0.0213776161	0.0960339193	0.2390856882	0.074734586	0.1952240228	0.0584813149	-0.0135268474	-0.0498749505	-0.078593347	0.1197990878	0.0705298984	-0.0747435183	0.0646439754	0.1082338623	-0.163279054	-0.0635458049	0.0105020569	-0.1208168049	-0.1491403271	-0.070553603	0.3220721172	-0.110124597	0.0275893373	-0.0230068991	0.0405734154	-0.0996400571	0.0169733466	-0.1496367051	-0.0122601446562242	0.00376156756748	1.414939056471814e-05	0.0001503111469915	-0.0828658383278053	-0.0164173072734995	0.0002695279781125	0.0068667471617699	0.004516985351195	-0.0739397438446971	2.0403156662910212e-05	0.0054670857198194	-0.0016250134453054	0.0001700022341178	2.640668697423326e-06	2.89007596050433e-08	7.524265195746338e-05	1.5024741073510486e-07	2.2574284432603297e-14	5.661456673591968e-09	0.0003170617485088	-0.0001370059862816	1.8770640277021362e-08	1.0052815236745756e-07	0.0	0.0	0.0	0.0
991.6246177724172	1.0855589874652196	983319.3825722924	1.1784383152665128	1430.3151796548673	-0.0705172094972113	0.0049726768352735	2045801.5131511355	956.9429422271804	0.3574941964626532	0.1278021005044781	915739.7946784128	1085.9068249498246	925.7845356055266	1.272034	25.033678	0.1151035680502687	0.0598897777737122	0.0027305515	-0.1126996758	-0.0654417478	0.0977172726	0.0074849024	0.0058794618	0.1431267083	-0.0973230913	-0.0858496756	-0.0156922456	-0.1245744153	0.314981183	0.2105175176	-0.1057466147	0.116447259	0.0840482306	-0.0643969456	0.1329127181	0.0125214437	-0.0216790127	0.0058869222	-0.0372732817	-0.0583779048	0.1870599486	-0.069486593	0.0792651965	0.0079499643	0.0092718225	0.0899174271	-0.0785485026	-0.0295110676	0.0527135786	0.0940301139	0.0203949246	-0.1536517646	0.0912480712	0.1268152785	-0.0756144109	0.0346194745	0.0468299765	0.2410912356	-0.0864463163	-0.0722756313	0.1266653101	-0.0032720783	-0.0059039974	0.130361347	0.0133849082	-0.0143275382	-0.1438980738	0.2164297811	0.2155786095	0.008887047	-0.1314443436	0.1657202735	0.1584329208	0.1016116108	0.0203917607	0.0262823233	-0.1343629065	-0.0149386507	0.172891161	-0.0045632078	-0.0515025819	0.0313938544	-0.0764114351	-0.0802978058	-0.1165246453	-0.0348911333	0.0551565619	0.0393969626	-0.0198988967	0.0747012526	0.1563791655	-0.0230069061	-0.012644998	-0.068923999	-0.2710851394	-0.1391136791	-0.0083087475	0.2204694125	0.0649235337	0.0573362905	-0.2263150872	-0.0892737512	0.0113284606	-0.1517197269	0.0024720691381929	0.0147322137944171	0.0002170381232844	6.111125824005788e-06	-0.062707607719048	0.0201582306087572	0.0004063542612758	0.003932244065846	0.0539469142747037	0.0494299289235087	0.0029102695597622	0.0024433178733831	-0.0011150079527372	0.0005100054925682	1.243242734667202e-06	2.601056024497323e-07	7.588187517537648e-05	6.392232179130986e-07	4.0860632231917676e-13	5.758058980131417e-09	0.0002120425698232	-0.0001050191786856	1.1029027891797984e-08	4.4962051417226654e-08	0.0	0.0	0.0	0.0
991.8389102747658	0.2142925023485986	983744.4239350348	0.0459212765628241	1443.2435758987276	12.928396243860334	167.143429438262	2082952.0193729463	957.320955522449	0.3780132952686017	0.142894051399827	916463.4118824148	1090.1072716449796	953.0925378818248	1.426774	28.07897	0.1268380958625697	0.079383671588817	0.1186351846	0.0730362357	0.0352181856	-0.2572534923	0.1160076914	-0.1458177639	-0.199717317	-0.091468023	-0.0590968633	0.2301287055	-0.2321148441	-0.0151645177	0.0861163784	0.0895093503	0.0230446068	0.1782302714	-0.1183054479	-0.1926559376	-0.1562994632	0.0397674261	0.2462812512	0.2332813558	0.0692012166	-0.1458364776	-0.1671169879	0.1972438178	-0.1338976029	0.1816829319	0.0507066275	0.0539306645	-0.1005756148	0.0771063612	-0.1234676426	0.1670358288	-0.0205368236	0.0490623998	0.1244549083	0.0468475405	0.2421501193	-0.101375787	-0.2223499117	-0.1050397172	0.0444028925	-0.1827395425	0.1724839177	-0.1787110428	0.3230236995	-0.2105098038	0.0360764787	-0.0597967668	0.1160796548	0.1566916313	-0.0182454515	0.0222518061	-0.1710410226	-0.1060392652	-0.0505101655	-0.207526692	-0.0967236445	-0.2403360749	-0.0157405591	0.1235287231	0.0643960725	0.1583517018	-0.350033772	0.3048467453	-0.0053229845	-0.0815525992	-0.1251490768	-0.0671353717	0.0027252654	-0.0906328614	0.2495108799	0.1785285725	0.1990423678	-0.1632481264	0.2614953949	-0.1064557592	-0.397208619	0.0652005053	-0.1506849526	0.113704398	0.0117470598	0.0134563717	0.2316967134	0.0056681013	-0.1529741081	0.0041869501599478	0.0017148810217548	2.9408169187751288e-06	1.7530551641886908e-05	-0.0373844690049338	0.0253231387141142	0.0006412613543342	0.0013975985227808	-0.0203210663484654	-0.0742679806231691	0.0004129457375387	0.0055157329458434	-0.0015230137335063	-0.000408005780769	2.3195708324487986e-06	1.664687171410028e-07	7.526079149644538e-05	-6.210836789311003e-07	3.857449362345901e-13	5.664186736671425e-09	0.0003140576154458	0.0001020150456225	1.0407069533381152e-08	9.863218581950198e-08	0.0	0.0	0.0	0.0
988.5920357928312	-3.246874481934583	977314.2132330145	10.542193901437969	1438.6397094726562	-4.603866426071363	21.195586069107105	2069684.2136715688	955.9972690108918	-1.3236865115571843	1.7521459808784283	913930.7783562836	1088.7443643532051	932.6994145184578	1.409335	27.735775	0.1985918787137691	0.1416006051268515	-0.0662452571	-0.0912013372	0.0187357543	-0.0593094246	0.1823021651	-0.0852000862	0.0466401177	-0.0312947398	0.1537850774	0.1758473096	-0.1916771018	-0.1614637554	-0.0094716312	0.0626474023	-0.0489132297	-0.1730957074	0.0526902366	-0.0441309686	0.1186682441	0.0001099261	-0.1916380657	0.0342787992	0.0304170487	-0.1360730833	-0.2482225979	0.0758329116	-0.0661971283	-0.0141716381	-0.1904157504	-0.0050899457	0.1210427735	0.1349643586	-0.0477115337	-0.1045436511	-0.2490058372	0.1101079225	0.0044175871	0.0446840178	0.1201140881	0.1516676959	-0.0876693418	0.2117672772	-0.0179166617	-0.0810001273	0.0963545901	-0.1348504919	-0.1200929114	0.004209719	-0.000919764	-0.253631361	-0.0460354996	0.0125582957	-0.0224284228	0.0426349634	-0.2094960163	0.1023060107	-0.0476620538	-0.0828659044	0.0769793678	-0.062969479	-0.018593743	-0.1166298044	0.0501827219	0.0470240312	0.0120618309	-0.0965591648	-0.197535252	0.0848705621	-0.0234731048	-0.1495775859	0.0391152339	0.0324658872	0.2135738865	-0.0383430426	0.2262844747	0.0403424124	0.0332167902	0.110518627	0.1326360085	0.1179751509	0.1478325077	0.1251036279	0.2701949627	0.2604569023	-0.0134108109	0.0	-0.1533929978	0.0151553575558693	0.0109684073959215	0.0001203059608029	0.0002296848626462	-0.0365043611833044	0.0008801078216294	7.745897776932502e-07	0.0013325683854011	0.0104845917657456	0.030805658114211	0.0001099266644943	0.0009489885718496	0.00121504906669	0.0027380628001963	1.4763442344642402e-06	7.496987897818804e-06	-0.0002998061738088	-0.0003750669653052	1.4067522846328614e-07	8.98837418538724e-08	0.0003196819575844	5.6243421386000295e-06	3.1633224492031945e-11	1.0219655400499413e-07	0.0	0.0	0.0	0.0
987.9343768533232	-0.6576589395079964	976014.332968564	0.4325152807147824	1430.2810048018353	-8.358704670820998	69.86794377400477	2045703.7526969477	956.2073362772772	0.2100672663854084	0.0441282564066381	914332.469950486	1086.945105984248	915.5404030726506	1.179164	23.205996	0.1236451727491094	0.0688362777267608	-0.0590673878	0.1060788561	0.1445713268	0.0402086459	-0.0038879761	0.018778144	0.0186077762	-0.0528301088	0.0181307086	-0.1609443639	-0.2676118203	0.1039978314	0.0999926038	-0.0200952457	0.1008421368	0.0652748732	0.0454775951	-0.0410479891	-0.0123225887	-0.0238903293	-0.0879794444	-0.0653556542	0.0485487933	0.093467436	0.1505432076	0.0783811419	0.0633553784	0.1249690029	0.0840703045	-0.0577144553	-0.0257722861	0.0742269114	-0.1283715599	0.0990051861	0.0470075658	0.0706429567	-0.2721234205	0.141149908	-0.0340924613	-0.0888485392	0.0798978239	0.0634362418	-0.1711282817	0.1522311573	-0.0014921383	0.0073288597	0.112003314	0.0877433459	0.0507087867	0.0376856856	0.2146588421	-0.0090729524	-0.0660099512	0.0303273074	6.51337e-05	0.0005328969	-0.0052740223	-0.0583701563	-0.1747682727	-0.083762759	0.0930870962	-0.0644559342	-0.0793250225	0.0201056371	0.1149829282	-0.0071518411	-0.0017520832	0.104403593	-0.1221577918	-0.0411228705	0.1464343283	0.0845980217	0.0264855186	-0.1305749498	0.1521269871	-0.0966715577	-0.0105512043	-0.0525150736	0.008673487	-0.0128786868	-0.0252602378	0.2125650599	-0.0433920691	-0.0924390966	0.013463484	-0.0056681013	-0.1529741081	0.0091190426856968	-0.0060363148701724	3.643709721186564e-05	8.315693950356032e-05	-0.045365052818326	-0.0088606916350216	7.851185625094178e-05	0.0020579880172095	0.0619520133710409	0.0514674216052953	0.0038380519607256	0.0026488954866972	0.0004790881072186	-0.0007359609594714	2.2952541447830082e-07	5.416385338660637e-07	-0.0006579361752629	-0.0003581300014541	1.282570979415137e-07	4.328800107195735e-07	0.0002681580257375	-5.152393184689998e-05	2.6547155529639932e-09	7.190872676743374e-08	0.0	0.0	0.0	0.0
988.0838299494136	0.149453096090383	976309.6550075016	0.0223362279310012	1419.4376229767752	-10.843381825060078	117.57892940404322	2014803.1655219577	954.0715954263136	-2.135740850963657	4.561388982474966	910252.6091993114	1084.8471929621749	911.0177585744764	1.214923	23.909737	0.0639931476247343	0.0309495284239945	-0.0850133059	-0.1671444862	-0.0550641231	0.0271853397	-0.2500441413	0.075798766	0.1443790332	0.0738087796	-0.1683908825	-0.0433680089	0.1157977215	0.0591321753	-0.1458698588	-0.0483067341	0.1356889917	-0.0302760581	0.2088200597	0.0125764209	0.1011987043	-0.0319113825	0.1370162208	-0.0637014769	-0.0248516966	-0.1012661022	-0.0266443787	0.0753697871	0.0422202974	0.0265651712	-0.1243312516	0.0148804791	0.0462243972	-0.1294559798	-0.0635938594	-0.0542370242	0.2133980323	0.0653739426	0.0548483889	-0.3076512703	-0.2086714932	0.1379345759	0.0451684155	-0.1224445219	0.002822065	0.030595289	-0.1013421672	0.1253663841	0.0242376248	-0.0106741531	0.1323313907	-0.0792894086	-0.11447339	-0.0387201645	-0.1178601535	0.0288921198	-0.1511456698	-0.0757361779	-0.0811274711	-0.0217614059	0.1379276844	0.0714535482	-0.1593566513	-0.0097105557	-0.0804033672	-0.1457398875	0.0384657209	0.0652056599	-0.1729779827	0.1131207705	-0.0003373026	-0.221134425	0.0622271108	0.0106425034	0.0395239342	-0.0152824636	0.0158188448	-0.0586207486	-0.2070149367	-0.0893271091	0.0393245911	-0.044506975	-0.1677581661	0.0903923446	-0.1106591444	-0.0440828244	-0.0061123901	-0.0113284606	-0.1517197269	0.018093105124322	0.0089740624386251	8.053379665234364e-05	0.0003273604530397	-0.0287807066990382	0.0165843461192878	0.0002750405362043	0.000828329078096	0.061996512186738	4.449881569709713e-05	0.0038435675233203	1.9801445984442176e-09	4.808105710241565e-05	-0.0004310070501161	2.3117880520857543e-09	1.857670772498551e-07	-0.0004299906236484	0.0002279455516145	5.1959174500838695e-08	1.8489193642554003e-07	0.0003770102290293	0.0001088522032918	1.1848802161479354e-08	1.4213671279272528e-07	0.0	0.0	0.0	0.0
990.4027725803564	2.3189426309428427	980897.6519348572	5.377494925604113	1429.1137934014348	9.676170424659633	93.62827408705776	2042366.2344902388	955.5335589406554	1.4619635143418463	2.137337317266762	913044.382261795	1084.6985647441536	932.1152509053549	1.252705	24.653275	0.0363705490583563	0.019089333344903	0.1077773511	0.0814814011	0.0374063661	-0.0158352037	-0.2288290626	0.0913344452	-0.1584952569	-0.0090015323	-0.2103996647	-0.0396635637	0.0902981917	-0.0851350439	0.0064875856	-0.0078360468	0.1665039637	0.083551766	0.135105151	-0.0550442687	-0.1399595991	0.144240795	-0.0640602053	0.0041093764	0.018782365	0.0521417088	0.0633173912	0.0028769575	0.226988814	-0.2001800843	-0.1100101065	-0.0647482998	0.0157824975	-0.1287579813	-0.0549930578	0.1404295826	-0.2658789252	0.1146641776	-0.0065087644	0.118403784	0.1218332606	-0.1498335297	-0.0269528111	-0.1986656457	-0.0074352696	-0.038565852	-0.0009958166	0.1866273374	0.0398119133	0.1310734389	-0.0510204602	-0.1399405241	-0.0797267452	0.011927719	-0.1244282443	-0.1104538231	0.0215488804	0.1198053736	0.0877524275	-0.105077586	0.1109390722	0.1486836908	-0.0817260901	0.0568878767	-0.0266538118	-0.0596643069	-0.0479969723	0.0819067821	-0.0260221982	0.310481361	-0.0844991737	-0.0946417657	0.0222632982	0.0222435321	-0.0873148737	0.0728084668	0.0827375395	0.0779332545	-0.1763797559	-0.1008678724	0.0423770081	-0.0806802723	0.0178110797	-0.0397837667	0.0125120242	-0.0496785942	0.1900090069	-0.0169733466	-0.1496367051	0.0153212502702047	-0.0027718548541172	7.68317933229363e-06	0.0002347407098422	-0.0383999277951687	-0.0096192210961305	9.252941449624212e-05	0.0014745544546741	0.0621287095354858	0.0001321973487478	0.0038599765485447	1.7476139015947998e-08	-0.000228373602767	-0.0002764546598694	5.2154502440779514e-08	7.64271789635143e-08	-0.0005425534986718	-0.0001125628750234	1.2670400833533569e-08	2.943642989210109e-07	0.0004649382093237	8.792798029439998e-05	7.731329718652391e-09	2.161675384891287e-07	0.0	0.0	0.0	0.0
