global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
28520.64687975715	54.70338233347138	813427298.4398013	2992.460038721949	34032.29060913705	41.09986219066923	1158196804.104758	1689.198672092002	25946.13056244721	24.09392815667161	580.5173740188529	673201691.1635573	29677.394035560344	30736.95278354326	1.022988	20.462469	0.0610223556409037	0.0393700342156709	0.1221968674	-0.1070783738	-0.0575193986	-0.0791460725	-0.0356057622	0.1356057884	0.0656885682	-0.1605794446	0.0520737364	0.0828630614	-0.0506990577	-0.0326410779	-0.0801654062	-0.0194416776	-0.1356192846	-0.0731598853	0.3177820012	-0.0548969685	0.0155361007	0.062180592	0.0581886821	-0.1637948539	-0.0451583442	0.0022909677	-0.0428889367	0.0580103289	-0.1140616754	0.1123335992	0.0271473495	0.186925536	-0.1253153944	0.0062590538	-0.0288050943	-0.0352669239	0.1114142773	0.0663217206	-0.1475589287	0.0742713651	0.2110253256	-0.1513561227	-0.0989444297	0.0909061266	-0.1182897095	-0.0237375034	-0.0029827139	0.0272846663	0.0555555422	0.030083695	0.02316388	-0.0509892284	0.0295009155	-0.0387827496	0.1423200399	-0.1290976374	-0.1782534589	0.2381770371	-0.1009901218	0.1225741071	0.0022544868	0.0227323272	-0.057181565	0.097442226	-0.2045733388	-0.1283425384	0.1035633553	-0.0803045041	0.1207942227	0.026471059	0.0435892687	0.0129763676	0.1607705251	-0.0154457302	-0.0975652904	-0.0340227131	-0.0640214664	-0.1387815252	-0.103934766	0.0467823846	0.0844557909	-0.1376964168	-0.0870746824	-0.0205357877	-0.0165389169	0.039274599	0.0236439506	-0.0612120217	-0.1108645537	0.1135621778	0.0446971468	-0.1273444172	0.0112673995274974	-0.0261147625835605	0.0006819808247957	0.0001269542921122	0.0051876327453896	0.0004094594697932	2.691153350103844e-05	1.676570574033285e-07	-0.0468325252614079	0.0007457080664749	5.560805204058783e-07	0.0021932854223604	-0.0003658637738509	0.0005209311907142	1.338563010164225e-07	2.713693054590183e-07	0.0006933084546412	0.0001062522753066	1.1289546007829529e-08	4.80676613276969e-07	0.0010501255616897	4.786504440059997e-05	2.2910624754714062e-09	1.102763695314108e-06
28387.79753327056	-132.84934648658964	805867048.7899622	17648.94886191395	34022.52600531409	-9.764603822965	1157532275.7822733	95.3474878194627	25942.33086663324	-3.799695813970175	14.437688278702469	673004530.7938719	29659.965265355604	30145.56585145365	1.19523	23.907768	0.196978258327381	0.0904277838550187	-0.0365310949	0.060531266	0.0664439062	-0.1004195635	-0.1839027543	0.1126278834	-0.0117640349	0.0167578365	-0.0719431504	0.1083332574	0.1432016949	-0.1410605652	0.0827573492	0.1416524936	-0.0315699533	0.0674202106	0.1719404781	0.0298073938	0.0169708916	0.0597906105	0.0287142094	-0.0829157937	0.060920384	-0.1099123528	0.0945463431	0.0465261921	-0.1594214553	0.0719900725	-0.0069934898	0.0121238797	-0.012839905	0.0283478116	0.1907386876	-0.1914607839	-0.0018134812	0.1487645795	-0.0594807206	-0.1089574837	0.2270896792	0.276864813	-0.0385114534	0.0230864802	-0.0363263808	0.0463265905	-0.1101882365	0.0111656241	-0.2150344538	0.0162016551	-0.0764227123	-0.1224304829	0.0361218816	-0.1193923518	0.143642314	-0.0477476044	-0.0446146334	0.1699122974	0.1342788411	0.1375430326	-0.0088632886	-0.2569563401	-0.1254172274	-0.0422049377	0.1256448914	-0.0573917052	-0.0298132254	-0.1154416556	-0.0750893644	-0.0931935914	0.1676874108	-0.3233242678	0.0132384046	-0.0732201777	-0.169652466	0.1098457018	-0.175159537	-0.0839219535	0.1673803104	0.0866023397	0.04387651	0.2033097807	-0.0283134673	0.0414582885	-0.2482049395	0.0371330743	0.0669909173	-0.0489994147	-0.320525854	0.0725528476	0.0392444906	-0.1333121588	0.0180376583653725	0.0067702588378751	4.583640473182591e-05	0.0003253571193058	0.0130346395282998	0.0078470067829102	0.0001699018276327	6.15755154510387e-05	0.0246791590449078	0.0715116843063157	0.0051139209923261	0.0006090608911638	0.0013501135866222	0.0017159773604731	1.8228066967818608e-06	2.9445783016562274e-06	0.0009550476392412	0.0002617391846	6.850740075507287e-08	9.121159932201892e-07	0.0008108559387572	-0.0002392696229325	5.724995245826074e-08	6.574873534178201e-07
28424.90678336313	37.10925009256971	807975325.6428833	1377.096442432885	34086.61306809169	64.08706277760211	1161897190.4537992	4107.151615460314	25990.38665606525	48.05578943200817	2309.358897933508	675500198.5317746	29705.20355334052	30386.59227608601	1.193397	23.871086	0.2198034396797419	0.1026815829961578	-0.0622658683	-0.1320507067	0.0554759521	-0.218575668	-0.0027839186	0.1725965217	-0.0399603337	0.1781288124	0.0605467985	0.0761274978	-0.0472518929	0.105312974	0.0209605097	-0.077166086	-0.1504041616	-0.0615268582	0.202543538	-0.0622400334	0.0743640907	-0.0339512943	0.0390513887	-0.0852657775	-0.0754883925	0.0353583526	0.01383133	0.2172003677	0.1364348617	-0.0021616308	0.128898685	0.0873152814	-0.0810643451	0.282251018	0.0164925511	-0.0344680923	-0.0151399798	0.0522911876	-0.1644104619	0.111319689	-0.0346002996	-0.1228638285	-0.1128533343	-0.0181923971	-0.1226224291	0.1368415672	0.0176428817	0.0273713699	0.1248775394	-0.0122224904	0.0761854501	-0.1102744408	0.0731838406	-0.1657705053	0.0317494508	0.0117509642	0.0623758382	0.0097201614	0.016854594	0.1053411363	0.0902664989	0.1361651315	-0.0256887094	0.0782244937	-0.0389446053	0.0914878496	-0.0308069836	-0.0013636843	0.0843437142	0.0490419893	-0.1262617118	0.1239464612	0.1228556521	0.015770669	0.0344641223	0.0509767727	-0.2471589325	0.0292551809	0.1869781362	0.089052488	-0.1330866379	-0.1466701308	0.1212152612	0.0796152786	-0.0762344484	0.1912764785	-0.1022889679	-0.0908863058	0.1054525525	0.0091666423	0.0337382312	-0.1385517956	0.0182657327884072	0.0002280744230346	5.201794244261096e-08	0.0003336369942974	0.0186931545799353	0.0056585150516355	0.0003494340281493	3.201879258958551e-05	-0.0860013193457689	-0.1106804783906767	0.012250168296789	0.0073962269292129	-0.0001757846721149	-0.0015258982587371	3.0900250950542894e-08	2.3283654960169138e-06	0.0005824139221364	-0.0003726337171048	1.3885588712334017e-07	3.3920597669830454e-07	0.0009770513992032	0.000166195460446	2.7620931072857973e-08	9.54629436684931e-07
28313.164643096166	-111.74214026696428	801635292.1070709	12486.305911441916	34082.73360168147	-3.879466410216992	1161632729.7631874	15.050259628001912	25923.37522434544	-67.01143171980948	4490.531981138688	672021383.022207	29647.13633351293	29918.59411677783	1.146345	22.92993	0.1359963027630573	0.0812087894651251	-0.13997118	0.1712362886	0.0003226652	0.0097218677	-0.1595120592	0.1154419892	-0.0712606563	-0.0260198675	-0.2556384896	-0.1071096591	-0.0755000398	-0.0718574634	0.1024367842	-0.0092081867	-0.0884945601	0.1095373501	0.0511492474	-0.3131527046	-0.1476798791	-0.019654186	0.0404173634	-0.0717520785	0.1218684586	-0.0097602689	-0.0763933717	-0.0949948433	0.1283639073	-0.2597869507	-0.0395030638	-0.0432874157	-0.1842060954	-0.0177786519	-0.3063441759	-0.0010820448	-0.0465882777	0.1584320442	0.0040425497	0.2701711372	-0.0712020329	-0.1643428714	-0.0934273112	-0.0504993918	0.172469151	0.0282357594	0.0311495756	0.1423918672	-0.0852887725	0.0382858486	0.0186886028	0.0674765592	0.0022598527	-0.1007492105	-0.113776428	-0.1390517944	0.3223299052	0.1220261468	-0.0765653594	-0.0527925335	0.1811470888	0.065093525	-0.0490574833	0.177137474	-0.0673111544	0.0393626769	-0.0192514579	0.0437272567	0.0913916671	-0.2056994392	-0.0868508328	-0.0796948163	0.0115047577	-0.203822524	-0.0279622417	0.0496573077	-0.1472996357	0.0589199751	0.0918607754	-0.199697664	0.156088218	-0.0937534522	0.0200288175	0.1923329348	0.0747820464	-0.037026413	0.0848708004	-0.0024629704	-0.0485013453	0.0533387582	0.0281858894	-0.1430347106	0.0104898396774189	-0.0077758931109883	6.046451367351531e-05	0.0001100367364579	-0.0048767977961574	-0.0235699523760927	2.3783156744605677e-05	0.0005555426550112	-0.0489973438432826	0.0370039755024863	0.0013692942029886	0.0024007397036968	-0.0010161405743267	-0.0008403559022117	1.0325416667929956e-06	7.061980423822083e-07	0.0002439148754618	-0.0003384990466746	1.1458160459961301e-07	5.949446647154541e-08	0.0011511260857866	0.0001740746865833	3.0301996509108916e-08	1.3250912653783787e-06
28461.82009244906	148.6554493528929	810075202.974937	22098.442622310507	33925.62379045051	-157.1098112309628	1150947949.5711818	24683.492785028768	25889.02277271168	-34.35245163376021	1180.0909332498345	670241500.125984	29595.51125471444	30617.670170550744	1.146932	22.941664	0.0356726079688244	0.0194418772787265	0.0248255804	-0.0713892127	0.0074446584	0.0585362671	0.0376761813	0.0288670804	0.0010076024	-0.1314415662	0.2121413185	-0.151780342	-0.0520203575	-0.0611653355	-0.0388186219	0.2093916969	-0.0884570485	-0.0899694848	0.0940000266	0.1101786718	-0.0427995983	0.0456443637	-0.0710118975	0.1723325353	0.0889170047	0.0063729988	0.0917558234	-0.0254238275	-0.0572436369	0.1300166655	0.0470823526	-0.1332006604	-0.1097751864	-0.1696278146	-0.0732409396	0.1315317944	-0.1059074361	-0.055593914	-0.1002661502	0.101254695	-0.0033887605	0.0071716459	-0.1231962106	0.0247965868	0.0501075541	-0.1028255515	0.2216401021	-0.1790548408	0.016597918	0.0348167338	0.0456294017	0.0660651029	-0.1282730645	0.0834264283	0.189868085	-0.0899558079	-0.0036172239	-0.0100289239	0.0089982901	-0.1878149455	0.0742543464	0.058356953	-0.0660619407	0.0279632133	-0.0648571467	-0.1206511479	0.028076195	-0.0893702165	0.0606465964	-0.117271227	0.1073307729	0.0277062884	0.0489449426	-0.1228775696	-0.0494277965	-0.1290977229	-0.1838888165	0.1630886511	-0.1790561575	-0.1252193419	-0.2994503865	-0.2950696947	0.0315320601	0.1765921544	-0.0509771057	0.197870706	0.1446695554	0.1416086856	0.0803818478	-0.1904033673	0.022595049	-0.1467364196	-0.0076669275395175	-0.0181567672169364	0.00032966819577	5.878177789621186e-05	-0.0032655225180633	0.0016112752780941	1.0663637315978475e-05	2.596208021797219e-06	-0.0577716510892116	-0.0087743072459289	7.698846764596205e-05	0.0033375636695736	-0.0010162098083365	-6.923400980014642e-08	1.032682374559306e-06	4.793348113006771e-15	0.0003523977542909	0.000108482878829	1.1768534999049189e-08	1.241841772292695e-07	0.001185179137505	3.40530517184e-05	1.159610331336025e-09	1.4046495879770955e-06
28475.96811034296	14.148017893901851	810880759.8212693	200.16641032616695	34119.99035334708	194.3665628965682	1164173741.7124977	37778.360772225606	25949.748416385137	60.72564367345694	3687.603799555661	673389442.8736829	29667.93469692888	30547.988940354106	1.034302	20.688766	0.0996262974205498	0.0539826569259741	0.0174576944	-0.0404741648	-0.041437292	-0.0152363088	-0.0077801855	-0.0206218109	0.1103223735	0.1720204012	0.0636055718	-0.0281804595	0.0398901355	0.0283245308	-0.1761798881	-0.0004309335	0.0767955125	-0.0387744819	-0.03509096	0.0062828033	0.1066674887	-0.0128512366	0.0494538223	-0.1014591868	-0.103118774	-0.1841367131	0.0648198522	0.0027605629	0.111536984	-0.1480429808	0.0078449366	-0.041098218	0.1299851755	-0.2012966957	0.0233547076	0.0693477125	0.1326180332	-0.0130537432	0.0559355203	0.0913785764	0.1677396757	-0.0499716155	0.0219377918	-0.0180877704	-0.0544443987	0.1878558262	-0.0988415107	-0.0563252065	-0.0002777553	-0.0351908695	0.0568427173	0.1284468339	0.003709969	0.0907163804	-0.0343454507	-0.0515032433	-0.0168068892	0.1184926732	-0.3448085949	-0.0847166857	-0.1186517625	0.0682723518	0.177485734	-0.1202090787	0.0867346781	-0.0632378981	0.0077394292	-0.1268293387	0.1357239182	-0.0029565143	0.1102050349	0.0046856868	0.0750774615	-0.1202898773	0.0903762572	-0.1153703516	0.0119554161	0.0312919063	0.0131099276	-0.1745330508	0.226140776	-0.0079424833	0.0191824573	0.0562884899	0.0692596362	0.2971280918	-0.0088362518	-0.0467449648	0.0703712967	-0.0353986708	0.0169733466	-0.1496367051	-0.0041785924533144	0.003488335086203	1.2168481673635588e-05	1.7460634890896057e-05	0.0297424595645594	0.0330079820826227	0.0008846139009494	0.0010895268811667	-0.0751265201719206	-0.017354869082709	0.0003011914808779	0.0056439940331419	-0.0006550377827153	0.0003611720256212	4.290744967845766e-07	1.3044523209132076e-07	0.0009051105193003	0.0005527127650094	3.0549140060433626e-07	8.192250521480588e-07	0.0011867965702547	1.617432749699988e-06	2.6160886998020644e-12	1.408486099168319e-06
28421.894172353404	-54.073937989556725	807804068.3444564	2923.990769698426	34021.95909343274	-98.03125991433626	1157493700.5552108	9610.127920392151	25967.156395164697	17.407978779559926	303.0377251896087	674293211.2509428	29649.7555158944	30251.075875580496	1.38731	27.749861	0.2318185248469857	0.1549948196643248	-0.1569155411	-0.1267806064	0.0063908453	0.0969427328	0.0148170148	-0.1226234014	-0.1402025733	0.1678630783	0.2216371641	0.1460145573	0.1738326514	-0.0315422421	0.1539993827	-0.0528308352	0.5073068243	0.0248650861	-0.201620055	0.0828918838	-0.0025568215	-0.2553598667	0.0067476661	0.1144559924	-0.250051763	0.1993916598	0.1404890381	0.0956833296	0.1051873541	-0.1260670155	-0.1150276113	0.090947161	0.0122719529	-0.0988726986	-0.1607591377	0.1517456673	-0.1744969377	0.0649154068	-0.2376732809	0.0590170921	0.106139987	-0.1014439195	-0.0325219195	-0.1954405146	-0.1945300199	-0.1523914735	-0.076580919	-0.189852113	0.0441962431	-0.2457886028	-0.2679415026	0.1190174989	0.1924230797	0.2013009356	-0.1024523846	0.2809807789	0.0682217688	-0.2278812418	-0.045897848	0.0313370495	-0.0406389999	0.1020316274	0.0597649675	0.2963868086	0.0171676153	-0.084697231	-0.2175270728	-0.1813480687	-0.0303579967	0.0537777506	0.353493074	0.0139133339	-0.3075534223	0.6119071613	-0.0250561777	-0.1800152909	-0.1827837557	-0.0576208894	-0.0695190012	-0.1606794888	0.1655582329	-0.0314568209	0.1250912372	0.0216974189	-0.0114383169	-0.0668871762	-0.151528102	-0.0063425103	0.039882086	-0.0378666919	0.0113284606	-0.1517197269	-0.0037088643421299	0.0004697281111844	2.2064449843695802e-07	1.3755674708322656e-05	0.0681904400036188	0.0384479804390594	0.0046499361078871	0.0014782471998422	-0.2091239218579375	-0.1339974016860168	0.0179553036586037	0.0437328146932447	-0.0002830489596264	0.0003719888230889	8.01167135455874e-08	1.38375684503065e-07	0.0013942884803754	0.0004891779610751	2.3929507760159214e-07	1.9440403665075426e-06	0.0015036980783052	0.0003169015080504	1.0042656580468109e-07	2.2611079106987517e-06
28296.47335938651	-125.42081296689504	800690404.5784705	15730.380325276865	34108.40257673699	86.44348330424691	1163383126.3367586	7472.475805771614	25929.34501359269	-37.81138157200621	1429.700576383851	672330932.8339242	29672.864917834053	30053.25102418126	1.408912	28.181963	0.1514717249275155	0.0843386507780674	-0.198834247	0.0135365703	-0.049292309	-0.1626527475	0.2058520329	0.1981705533	-0.2273833314	-0.0081645751	0.0483735822	0.1052455154	0.2383419612	0.0382924416	-0.133543046	-0.0641617977	-0.191784677	0.0893901046	0.0831584658	0.2193160723	-0.0301554284	-0.1674555738	-0.0437357356	-0.179546512	-0.0921175269	0.0863274463	0.0537437856	-0.0049358708	0.0967354285	0.1841822968	0.0060444478	0.2457584484	0.0529330843	0.143774763	0.0210864567	0.0942667512	0.0058755204	0.0867991782	0.1314952635	-0.1294114204	-0.0596700236	-0.0685689077	-0.0460319499	-0.1784344638	-0.0679510311	-0.0593002035	0.0129877809	0.1855765687	0.0705524264	-0.2208411207	0.244301176	-0.0964183773	0.0464610399	-0.131149717	0.1320221602	0.0372964998	-0.1221168241	0.0424992364	0.0135963813	-0.1057416139	-0.2760473458	0.0641309121	-0.2226658514	-0.0981578786	0.1383815924	-0.0201964762	-0.2019879347	0.0217684632	0.1341096025	-0.0749460818	-0.072654352	0.1314681228	0.1004022468	0.0310816432	-0.086563733	0.1378952656	-0.1964783682	-0.0800486477	-0.0603012056	0.0944347459	0.0270206401	0.1078352789	-0.166869371	-0.0559515953	0.1195757069	-0.1139094532	0.1222138258	-0.2465140623	0.0050845169	0.0972414069	0.0056681013	-0.1529741081	0.016080655461053	0.0197895198031829	0.0003916250940405	0.000258587480057	0.0607293238675623	-0.0074611161360565	0.0036880507774112	5.5668253995722725e-05	-0.1374744675129164	0.0716494543450211	0.0051336443079392	0.0188992292179599	-0.0001889946683123	9.405429131409998e-05	3.57189846504763e-08	8.846209714597583e-09	0.0009743048152524	-0.000419983665123	1.7638627897014826e-07	9.492698730240132e-07	0.0020410928147332	0.000537394736428	2.887931027405199e-07	4.166059878355498e-06
28355.90249799484	59.42913860833141	804057206.47579	3531.8225157282677	34113.11895225254	4.716375515548862	1163704884.6505313	22.24419800366879	25962.18498271221	32.83996911951908	1078.4635717709668	674035049.0765674	29643.355568426723	30066.41852997109	1.157602	23.155107	0.0957482343918079	0.0565188237191919	-0.1085383335	-0.0176379359	-0.1465004399	0.1428956529	-0.1576661193	0.0156699665	-0.1549210983	0.0180064315	-0.0553123733	0.0566699029	-0.1730589651	-0.0315491692	-0.3496897672	-0.080032026	0.0207927784	-0.0207684466	0.0832700071	0.1242803094	-0.016287307	-0.1987845172	-0.0658478961	0.0253478501	-0.0255057765	0.1232891842	-0.2000436146	-0.0286473202	0.2023368779	0.0874751464	0.0808937601	-0.0585836734	-0.0642201022	0.0094129707	-0.0019137098	-0.1207150056	0.374744463	-0.2287374392	0.1700036512	0.0807879095	-0.0023094645	0.1737969238	0.1539979029	-0.1595823932	0.0268103373	-0.0583371747	-0.0329837935	0.1776375868	0.2748972395	0.0754235114	0.1649543622	0.2312191663	0.0274481842	-0.0464754	0.0382727554	-0.0659007886	-0.1458761337	-0.002679215	0.0302078544	0.1367193311	0.0976042482	0.0335104361	0.1810028788	0.0735013461	-0.1425094756	0.1356652904	-0.1383242046	-0.0208583059	0.1554240166	-0.0526046345	-0.0529689435	0.2720701358	-0.0309042607	-0.0309911188	0.0565031171	0.1303736964	0.2075907796	0.066399157	-0.0373113337	0.1152624964	0.0864999613	-0.0981252328	-0.0016345644	0.0061782946	-0.2473245166	0.0982093641	-0.0080567242	0.0909209416	-0.0715715807	0.0157095849	0.0	-0.1533929978	0.0096804564162766	-0.0064001990447764	4.096254781275674e-05	9.37112364274308e-05	0.0496081864304187	-0.0111211374371436	0.0024609721609151	0.0001236796978958	-0.1928396622421644	-0.055365194729248	0.0030653047874075	0.037187135333672	-0.0002532740756699	-6.427940735759998e-05	6.414775740644224e-08	4.131842210244278e-09	0.001106208780772	0.0001319039655195	1.7398656119795822e-08	1.2236978666570747e-06	0.0023021435054688	0.0002610506907355	6.814746313353381e-08	5.299864719772175e-06
28362.581869765705	6.679371770864236	804436050.3191622	44.614007253418045	34045.521481896416	-67.59747035612236	1159097532.9742703	4569.417998546841	26025.76837653083	63.58339381861879	4042.84796949357	677340619.5888321	29691.342295258622	30104.94086732657	1.487053	29.744982	0.1124690242316575	0.0521064654670477	-0.2296507738	-0.2574893102	0.1699779257	-0.259047566	-0.1646963409	-0.2572611933	-0.1218256087	0.2048726484	-0.0355413873	0.2583023436	0.0603915904	-0.0823750348	0.0651973387	0.2539182856	0.0706309224	-0.2771565116	0.059944193	-0.2556388295	0.2356698637	-0.2899128581	0.0766890989	-0.1662395372	-0.2596286934	-0.1109463236	0.1293854221	-0.0602119306	-0.2893694028	-0.3531843556	-0.0779368565	-0.2698432026	-0.0522898423	-0.0313199078	0.2381243872	0.1648040141	-0.0554982735	-0.1054905609	-0.001883841	-0.0215304252	-0.0420871576	-0.0125966639	0.0387662947	-0.244701489	-0.22294602	0.1557312591	-0.2630118041	-0.0832713922	-0.1465034326	-0.1711406258	-0.2692423179	0.0067474654	-0.0326426903	0.0460739845	-0.0759380064	-0.4572240753	-0.0906538181	-0.0875209416	0.0379219703	-0.1919990828	0.0601888064	0.0751094289	0.0749577257	-0.0026046982	-0.0092311884	0.0094065083	-0.2980183379	-0.1965165694	-0.3799498939	0.2567138006	0.023863721	-0.2932078641	0.3712103893	0.0179106006	0.1394880191	0.3467822156	0.1375790192	0.2686209369	-0.0990326852	-0.0417283439	0.0900325131	-0.1684844905	0.014250995	0.0397348219	0.0503547508	-0.1816292382	0.0127173047	0.0143669777	0.1956140731	0.0577770053	-0.0056681013	-0.1529741081	0.0225195822263373	0.0128391258100606	0.0001648431515665	0.0005071315836487	0.0865791602946615	0.0369709738642428	0.0074959509973286	0.0013668529084705	-0.2066512350647684	-0.013811572822604	0.000190759543834	0.0427047329537941	-0.0007699020817879	-0.000516628006118	5.927492155413422e-07	2.669044967054602e-07	0.0008651987400791	-0.0002410100406929	5.808583971479334e-08	7.48568859834462e-07	0.0020828345175847	-0.0002193089878841	4.8096432166748376e-08	4.33819962764229e-06
28280.8152601258	-81.76660963990435	799804511.7773644	6685.778452004498	34133.32282578522	87.80134388880106	1165083727.12927	7709.075988679503	26015.089444547088	-10.678931983740767	114.03958831336152	676784878.8077853	29713.927733028017	30043.577152216767	1.471286	29.429613	0.0968455331260899	0.063391908048531	-0.2406052803	-0.2030807721	0.1033158595	-0.1048741052	0.1990496994	0.1416388374	-0.2208234903	0.1940677562	0.1951967262	0.1149623813	-0.1368257506	0.1201498883	0.098844871	-0.2217050099	-0.1826962822	0.0410537777	-0.0609473054	-0.1235877907	-0.0160159612	-0.1823135327	0.1389652703	-0.1059743319	-0.006831435	-0.096739147	-0.2273411413	0.0506029271	-0.012326663	0.0508784395	-0.0239947841	0.1280263935	-0.0971206957	0.0720513474	0.1914748703	-0.0495298455	-0.0886311754	-0.278957457	-0.0258357146	-0.063798456	0.0521427199	0.0079151222	-0.0763729491	-0.2283724837	-0.2000884862	0.1205552797	0.0428613629	0.0667602318	0.2557308951	0.1147728446	0.0804365606	-0.2810400835	0.0927924712	0.0036740547	-0.1756254915	-0.0116552726	-0.0361700005	0.024920052	0.0865947298	-0.0217407178	0.1242850571	-0.206952073	-0.1383606359	0.1161682957	0.1071756967	-0.0714972921	-0.2616316451	0.1171734387	-0.0184755367	0.1088151694	-0.1210360943	0.2493198732	0.1526590421	0.0081043189	0.0630172238	-0.1088372656	-0.073934279	0.0029959468	0.2151499743	0.0762433823	-0.0511016995	-0.0798018753	0.0159530854	-0.2061702179	0.0291186649	0.0630969408	0.0099842851	0.1424713735	-0.1327033395	0.0290686514	-0.0113284606	-0.1517197269	0.0410998438371734	0.018580261610836	0.0003452261215271	0.00168919716344	0.0903668421792218	0.0037876818845603	0.0081661661654443	1.4346534058626274e-05	-0.2130424384667719	-0.0063912034020034	4.084748092578109e-05	0.0453870805878682	-0.0005082692677849	0.0002616328140029	2.583376485745984e-07	6.845172936312835e-08	0.0012757980755029	0.0004105993354238	1.6859181425046628e-07	1.6276607294569034e-06	0.0027723300927317	0.0006894955751469	4.754041481472923e-07	7.685814143065756e-06
28292.247806587893	11.432546462092432	800451285.9493774	130.70311860790218	34061.16570828046	-72.15711750475748	1160163009.4069407	5206.649606595378	25939.04218024177	-76.0472643053181	5783.186408322908	672833909.2283617	29638.33771012931	29847.77484111963	1.234231	24.687878	0.1327310491255059	0.073336991276653	-0.1987084377	0.1002517489	-0.0217211401	0.0673075409	-0.2080393571	0.0033834561	-0.2852344561	-0.0362010463	-0.1495022408	0.0527003636	-0.1516630022	-0.214048619	0.1343744536	-0.0253799518	-0.0723098653	-0.0527419664	-0.1313593252	0.0430464504	-0.2324219703	-0.1625722868	-0.0813084202	-0.0068893439	0.1285318556	-0.0876359576	-0.1344684132	-0.0228571975	0.0204437727	-0.1250427283	0.1763463308	-0.0443264717	0.2168360214	0.0882367356	-0.0887731975	-0.0183915983	0.0427389467	0.0567285731	-0.1749981339	-0.074925819	-0.0674186872	-0.0871462004	-0.0065376878	-0.2012652424	0.1296632434	-0.1004144815	-0.0427364931	0.1316234858	-0.0041788142	0.0934095271	-0.1344886364	0.1353175293	0.0947908559	-0.1949752665	0.0968931173	0.1098643547	0.1016493619	0.1158185594	-0.0077889943	-0.1841870659	-0.0810645046	0.0861619255	-0.1242103243	-0.1000449902	-0.1167142143	-0.1808019891	-0.1663548102	0.0756119866	0.108647556	-0.1325335363	0.0206647448	-0.0094038719	-0.1890448237	0.0236145111	0.0352089802	0.2373981886	-0.0021084503	0.1164785857	0.0776018299	-0.0163792791	0.0107477702	0.0432078494	-0.0057351083	0.1127436675	-0.0055446573	-0.0356708692	0.0846146747	0.1949195457	-0.1961358285	0.0223518255	-0.0169733466	-0.1496367051	0.015047035016579	-0.0260528088205943	0.0006787488474424	0.0002264132627901	0.0594511329565392	-0.0309157092226826	0.0035344372098161	0.0009557810767414	-0.147325481361733	0.0657169571050388	0.0043187184511455	0.0217047974584663	-0.0003077694601615	0.0002004998076234	9.472204060810113e-08	4.0200172857020436e-08	0.0012760802989306	2.822234277000558e-07	7.965006314276863e-14	1.6283809293188096e-06	0.002772200644239	-1.294484926997637e-07	1.6756912262240772e-14	7.685096411919127e-06
