global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
24514.15917406504	-2377.5670399791416	600944000.0113971	5652825.029595177	27272.495510349025	-1504.7846658549788	743789011.3620077	2264376.8905922803	26856.01294776751	-1125.0898754958398	1265827.2279432444	721245431.4506562	27248.798892106683	24815.045677083333	6.823578	223.879578	4.077276531558575	2.1161489541460448	-0.1748062465	-0.0994988858	0.3624638449	-0.0532939366	0.0016102088	-0.097146293	0.2422260713	-0.0537485239	-0.0668192054	0.0173508899	0.9635713546	-0.113847655	0.0683971537	-0.0199075881	-0.0691862136	0.0414436917	-0.0179988103	8.72763e-05	0.0173697838	-0.0077662888	0.0062328076	-0.017736546	-0.002429098	0.0157719262	0.0232753389	0.0074852041	-0.002748091	0.0089922911	-0.0106086408	0.0193759295	-0.003899051	-0.022595049	-0.1467364196	0.2536270238327631	0.2978036840747364	0.0886870342484854	0.0643266672182649	0.1273550544337212	0.2612001255633913	0.016219309889816	0.0682255055943313	0.5554977348583634	0.5234281304748123	0.2739770077723571	0.3085777334327726	0.0252817670201484	0.0224387296023092	0.000639167743661	0.0005034965861655	0.0265462135278951	0.0289383761046453	0.0008374296115739	0.0007047014526686	0.0077076843694725	0.0085197861219582	7.258675556391155e-05	5.940839833941068e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25923.46697217359	1409.3077981085517	672026139.857375	1986148.469809574	28903.104242762445	1630.6087324134205	835389434.8679925	2658884.838222902	28660.464099990324	1804.451152222813	3256043.9607582376	821422202.4268342	28966.999762033047	25052.70477956136	6.340288	208.022964	5.578903465196588	2.5106703691044863	-0.3076787535	-0.2853239376	0.181688593	-0.3222138197	0.161834716	-0.3095537163	0.1602413614	-0.303867196	-0.1690270515	0.1330174407	-0.0232652777	0.1782221083	-0.194651934	0.004393503	0.0408410906	-0.0469128587	0.167498016	0.0216950075	-2.77338e-05	0.0853616117	-0.0227575436	-0.0097074151	0.161943544	-0.0717943581	-0.187517174	0.5203612441	-0.1549896496	0.2408772394	0.2414508053	0.1112566828	0.150807705	-0.0281858894	-0.1430347106	0.1546226220325195	-0.0990044018002435	0.009801871575824	0.0239081552442113	0.2160463226675091	0.0886912682337879	0.0466760135381534	0.0078661410609177	-0.9899885786582132	-1.5454863135165766	2.3885279452670583	0.9800773858737092	-0.0155686388304659	-0.0408504058506143	0.0002423825150334	0.0016687556581599	0.0019847826298637	-0.0245614308980314	0.0006032638877587	3.939362087808665e-06	0.0192102772537464	0.0115025928842739	0.0001323096430613	0.0003690347521658	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25915.792113340704	-7.674858832888276	671628280.8618922	58.90345810476319	28654.016483191288	-249.0877595711572	821052660.618998	62044.71196817863	28439.307157628675	-221.15694236164927	48910.39315475386	808794191.6059495	28799.45422952586	25051.171612141927	1.372337	45.025974	0.5123095604658117	0.3106799279427443	-0.3046272889	-0.2689064276	0.2357894766	-0.2928480868	0.2080631482	-0.290769301	0.20298717	-0.3054860816	-0.1730387694	0.1190872188	-0.0175268014	0.1887125102	-0.247627392	-0.0469057928	0.0354730837	-0.0379564923	0.0029700735	-0.0324709898	-0.0106597319	0.0044893529	-0.0086206655	-0.0281529923	-0.0272696482	0.0147352309	0.0842325635	-0.1761997434	0.0500284637	-0.1162437532	-0.0166161193	0.1219859146	-0.0053440926	-0.0337382312	-0.1385517956	0.2253530420544365	0.0707304200219169	0.0050027923164767	0.0507839935631886	0.0336179835940839	-0.1824283390734252	0.001130168820932	0.0332800988970886	-0.9626993066747788	0.0272892719834344	0.0007447043653858	0.9267899550720996	-0.0117274704757019	0.003841168354764	0.0001375335637584	1.4754574329640376e-05	0.0015877336615655	-0.0003970489682981	1.5764788322666486e-07	2.52089818006819e-06	0.0196092905184249	0.0003990132646785	1.5921158538939588e-07	0.0003845242746359	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25914.028917383843	-1.7631959568607272	671536894.731006	3.108859982290016	28582.09410511364	-71.92237807764832	816936103.4335718	5172.828468344187	28461.142003676472	21.834846047797328	476.7605019310106	810036604.1534371	28765.539185412177	25064.37660191854	0.675965	22.178223	0.2925957441158026	0.1771981212495308	-0.3110344261	-0.2768299151	0.2442887959	-0.3008874782	0.232566847	-0.2932455933	0.2248512782	-0.3101546552	-0.1821275446	0.1124835653	-0.0331070712	0.1544626836	-0.2246442531	-0.0669639717	0.0480666332	-0.0019405645	-0.0189066574	-0.0056603114	0.0300831178	-0.0117703713	-0.0233326578	-0.0101990697	-0.0738153092	0.0462320782	0.0655213086	-0.2566679564	0.08537471	-0.1922580667	-0.1077841028	-0.0192576331	-0.0652827084	-0.0392444906	-0.1333121588	0.2225800736010939	-0.0027729684533426	7.689354043233253e-06	0.0495418891642683	-0.1174136238448113	-0.1510316074388952	0.0137859590643708	0.0228105464455765	-0.907563133612669	0.0551361730621097	0.0030399975799349	0.8236708414928474	-0.0126045735960985	-0.0008771031203965	0.0001588752755394	7.693098838094518e-07	0.0015509189756173	-3.681468594820018e-05	1.3553211014646076e-09	2.405349668929815e-06	0.0188501084215406	-0.0007591820968843	5.763574562296476e-07	0.0003553265875038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25881.436434065683	-32.59248331815979	669848751.8905826	1062.2699688445243	28951.66046697443	369.5663618607905	838198643.79497	136579.29581902074	28513.94164509965	52.7996414231784	2787.802134416216	813044868.1401482	28882.445259743174	24839.80003692627	0.8775159999999999	28.791054	0.3653846734585494	0.2227472612385598	-0.3223875468	-0.3030477906	0.2140919743	-0.32621304	0.2276627251	-0.3223657657	0.2149481274	-0.3231328223	-0.1899146744	0.1100686079	-0.0404159304	0.1220568762	-0.1577959091	-0.0620191462	0.0417896673	0.0039934548	-0.0503883264	0.0172317742	0.0015623284	-0.028161485	-0.0757990147	-0.0210103855	-0.0385848449	-0.0163365125	0.0732520233	-0.0982429435	0.0283970531	0.0963824805	-0.1302479074	-0.2305361766	-0.0696343542	-0.0446971468	-0.1273444172	0.2239976230021909	0.001417549401097	2.009446304550483e-06	0.0501749351106316	-0.0401540093750441	0.0772596144697672	0.0016123444688911	0.005969048028017	-0.9678759548721844	-0.0603128212595153	0.0036376364082822	0.9367838640197428	-0.0163175357689504	-0.0037129621728519	0.0002662619735709	1.3786088097029114e-05	0.0017961389567839	0.0002452199811666	6.01328391633477e-08	3.2261151520767567e-06	0.0182803968089957	-0.0005697116125448	3.245713214685072e-07	0.0003341729074943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26080.368088850475	198.93165478479204	680185599.6499302	39573.80327541568	28841.68415178572	-109.97631518870912	831842744.7113676	12094.789902486293	28489.918089686533	-24.02355541311772	577.1312146871377	811675432.7570479	28869.38974048132	25824.00884765625	1.515352	49.718266	2.6934855857738698	1.4010979019328436	-0.3078787415	-0.2822422591	0.0500304847	-0.3012464295	0.2066623203	-0.2919825734	0.1680655898	-0.3162452926	-0.1214763237	0.0457450122	-0.1318042255	-0.2978599285	0.3838595614	-0.0015659375	-0.1222294711	-0.0660068026	0.0286840512	0.1071685887	0.0057559406	-0.3832591608	0.4245301447	0.3975158699	-0.0664967918	0.2165937007	-0.0390305719	0.0245140359	-0.0131580464	0.041865847	-0.0081461924	0.0019466001	0.0170353354	-0.0500887521	-0.1206811645	-0.2274330333734724	-0.4514306563756632	0.2037896375157621	0.051725784669459	-0.4524331380190034	-0.4122791286439593	0.2046957443777226	0.1699740799154223	-0.1764297658259721	0.7914461890462122	0.6263870701557727	0.0311274622694073	-0.0253870184993772	-0.0090694827304268	0.0006445007082877	8.225551699750995e-05	0.0089615076992446	0.0071653687424607	5.1342509215432845e-05	8.030862024362025e-05	0.0137486560477225	-0.0045317407612732	2.053667432738502e-05	0.0001890255431185	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25951.54770310752	-128.8203857429544	673482828.1866652	16594.691782963564	28803.275145427488	-38.409006358233455	829628659.1032009	1475.251769426818	28442.144891036183	-47.77319865034952	2282.2785092857566	808955606.0026957	28702.71322512572	26333.457893880208	1.922017	63.060822	0.4502037674829685	0.2015790519702987	-0.3054895154	-0.2999672293	0.0951174023	-0.2597866152	0.1989390718	-0.2707744345	0.1426335774	-0.3098929722	-0.1095142438	0.0541410807	-0.1421365661	-0.4063800536	0.5060424842	0.0250433229	-0.0276362823	0.0852683696	-0.0884849976	-0.1399689033	-0.0035305081	0.3295807752	-0.3048997882	-0.3517062899	0.0266529446	-0.1718797069	0.0150743907	-0.0117474116	-0.0151235018	-0.0680319076	0.0222660535	0.0251395522	-0.0200065007	-0.0554119421	-0.1133587932	-0.3359874915695826	-0.1085544581961101	0.011784070394251	0.1128875944912203	-0.6082214174207081	-0.1557882794017047	0.3699332926092553	0.0242699879989436	-0.2555031407671606	-0.0790733749411884	0.0062525986245897	0.0652818549418834	-0.0259548699866418	-0.0005678514872646	0.0006736552760234	3.2245531158861974e-07	0.0080267159241087	-0.0009347917751359	8.738356628617283e-07	6.442816852634017e-05	0.0143817658842013	0.0006331098364788	4.00828065046214e-07	0.0002068351899479	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26583.02598798568	631.4782848781579	706657270.677922	398764.8242726599	28755.295395359848	-47.97975006763954	826867013.2744033	2302.056416553157	28164.83563213525	-277.30925890093204	76900.42507218415	793257966.1851954	28773.009069122665	29185.62067952473	4.744949	155.680374	4.695524114553073	1.8222799012561248	-0.0276286212	-0.0559919205	-0.2986741166	-0.0457264765	-0.2174308886	-0.0497496214	-0.2472406006	-0.0350031798	0.2079077475	-0.155844456	-0.0186046912	-0.0098219993	0.0623551839	0.0521653831	-0.0390119307	-0.2934866854	0.6341597684	0.1299057836	0.148777217	-0.2670198831	-0.287370265	-0.1526211566	-0.1133944097	-0.002357034	0.2276949048	-0.046077278	-0.0574000733	0.0708853359	-0.0558788215	0.1432935393	-0.063847584	-0.0606594461	-0.1054172954	-0.8892319752717555	-0.5532444837021728	0.3060794587468838	0.7907335058457079	-0.3414142878360593	0.2668071295846488	0.1165637159386035	0.0711860443971995	1.325197416238581	1.5807005570057415	2.4986142509182616	1.7561481920054107	0.0026256787020477	0.0285805486886895	6.894188646386896e-06	0.0008168477633465	0.019632526929054	0.0116058110049453	0.0001346948490825	0.00038543611362	0.0086726866926259	-0.0057090791915754	3.2593585215679225e-05	7.521549446845037e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26540.73808528821	-42.28790269746969	704410778.111868	1788.2667145506643	28953.22269429789	197.92729893804065	838289104.3856063	39175.21566490849	28282.5154889464	117.67985681114806	13848.54869909231	799900682.382493	28835.83539533944	27914.38622395833	1.372849	45.042778	1.1521278295684547	0.6081366169303678	-0.0773816392	-0.1229901914	-0.2805521715	-0.0892028579	-0.2784902992	-0.1038252718	-0.2899576009	-0.096287692	0.2470818233	-0.2376134234	0.0092853263	0.1195950115	0.0482969234	-0.0575983718	-0.0563394423	-0.0356239238	0.1709868858	-0.0312376861	-0.0188158874	0.0227172028	-0.0403841519	-0.0566908121	-0.0029774361	-0.0484551332	-0.1041825627	-0.0204447599	-0.0055162752	-0.0670377391	-0.0748775691	-0.2006507373	0.1430265662	-0.0658240966	-0.096900045	-0.9425439517988252	-0.0533119765270697	0.0028421668412228	0.8883891010725462	-0.1536595464434924	0.1877547413925669	0.0236112562132197	0.0352518429153896	1.0362236462177776	-0.2889737700208032	0.0835058397600361	1.073759444980866	0.0063875226723565	0.0037618439703088	4.080044588986833e-05	1.4151470056948674e-05	0.0262592947895794	0.0066267678605254	4.391405227729239e-05	0.000689550562846	0.010725821694352	0.002053135001726	4.2153633353128304e-06	0.000115043251019	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26508.00527066371	-32.73281462449813	702674343.429535	1071.4371532417588	28989.60309287067	36.38039857278272	840397087.4821768	1323.5334003145313	28335.457082648027	52.94159370162743	2802.8123436681967	802898128.0825882	28867.76802711925	27570.94410970052	0.8550419999999999	28.053692	0.3646667794300479	0.1586974161382149	-0.10422641	-0.1437213913	-0.2857185959	-0.1307426	-0.2960768726	-0.1333967457	-0.2968620517	-0.1224632419	0.2361527368	-0.2575321761	0.0117006952	0.1049902313	0.0063352709	-0.0616465212	-0.0580131995	-0.001367871	-0.0631894076	-0.0111855112	-0.0838752512	0.0215961569	0.0704598755	0.0723954803	0.0629685758	-0.0251788978	-0.0830016198	-0.0103762673	0.0685143911	-0.0022561229	0.0157569369	0.0009057162	-0.0290899453	-0.0708988393	-0.0878535601	-0.8626882699068688	0.0798556818919564	0.0063769299304293	0.7442310510349064	-0.0738979326075792	0.0797616138359132	0.0054609044436743	0.0063619150417093	0.9136698988386344	-0.1225537473791432	0.0150194209966708	0.8347926840438004	0.0056961570299383	-0.0006913656424181	3.244620490971552e-05	4.779864515163298e-07	0.0268512065290189	0.0005919117394394	3.503595072862942e-07	0.000720987292064	0.010359184349749	-0.000366637344603	1.344229424575391e-07	0.000107312700392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26539.685947069607	31.68067640589652	704354930.169084	1003.6652575351284	29074.61320092668	85.0101080560089	845333132.7835	7226.71847169431	28453.015640117068	117.55855746904126	13820.014434201878	809574099.0167465	28961.862799142426	27417.21576985677	0.659709	21.644871	0.1867077409091824	0.0973178063186908	-0.108634511	-0.1613068023	-0.3137741189	-0.1435417735	-0.3140577727	-0.1443655879	-0.3188895285	-0.123595054	0.2381946336	-0.2745457449	-0.0099267377	0.1004844446	0.0031600007	-0.0814617196	-0.0403238907	0.0361050707	-0.1198305165	-0.0435468635	-0.0121663515	0.0631501462	0.075690409	0.020092667	0.0062005791	0.0257727308	-0.0409536195	-0.006246123	-0.0170597365	-0.0012663742	0.0028442318	-0.0559185308	0.0148811837	-0.0758767427	-0.0783272495	-0.8457855667058709	0.0169027032009978	0.000285701375501	0.7153532248479713	-0.0367051438576027	0.0371927887499764	0.0013472675856073	0.0013833035350003	0.8696087593246062	-0.0440611395140281	0.0019413840152746	0.7562193942940809	0.0062033129848096	0.0005071559548712	3.848109198750739e-05	2.572071625614197e-07	0.0274138568535362	0.0005626503245172	3.165753876794228e-07	0.0007515195475861	0.011060400259244	0.000701215909495	4.917037517289e-07	0.0001223324538946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26544.79250574999	5.106558680381568	704626009.1733208	26.076941556180337	29108.882470068995	34.26926914231444	847327038.65629	1174.3828075483848	28519.79013883514	66.77449871807039	4458.833679049584	813378429.563198	28994.99859969917	27406.98450846354	0.632635	20.756552	0.2503465198608446	0.174578333171202	-0.1194343749	-0.1663678247	-0.3136854225	-0.1586428703	-0.3243529194	-0.1557960146	-0.3271027331	-0.1319318619	0.2359755429	-0.2832030481	-0.0049231705	0.076248693	-0.0128953665	-0.0646028163	-0.0187956842	0.0389975329	-0.1643204228	0.0058988746	-0.0182148027	0.0345483694	0.0611227117	-0.0226252761	0.0053294342	0.0218216759	0.0352868281	0.0556309908	0.0171234208	0.0079966734	0.0799110212	0.0762739513	-0.0639601659	-0.0807510076	-0.0683731426	-0.8725444083496967	-0.0267588416438258	0.0007160356061193	0.7613337445423223	-0.0518462563185266	-0.0151411124609239	0.0026880342942463	0.0002292532865543	1.0182043621301062	0.1485956028055	0.0220806531731299	1.0367401230607765	0.0057574001577559	-0.0004459128270537	3.314765657652766e-05	1.988382493310233e-07	0.0274712228481435	5.736599460729949e-05	3.290857337284714e-09	0.0007546680847723	0.0103666598218931	-0.0006937404373508	4.81275794415816e-07	0.0001074676358628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26513.36671692554	-31.425788824450137	702958614.6661749	987.5802032389352	28943.38535325352	-165.49711681547342	837719555.7069305	27389.29567423445	28453.19630720298	-66.59383163215898	4434.738411452338	809584380.0962293	28915.100666756465	27143.701853841147	0.58068	19.051933	0.1361005426207751	0.0738626117983179	-0.126837882	-0.1685114002	-0.3269253058	-0.1676400044	-0.3296275044	-0.1640638573	-0.3220181617	-0.1377093663	0.2353123664	-0.2904560643	-0.0259290263	0.0641436917	-0.0108231557	-0.1023944998	-0.0142560185	0.0683775996	-0.2058422112	-0.0328617182	-0.0057448256	0.076643372	0.0648980985	0.0156548723	0.0102644223	-0.0302539809	0.0148812012	0.0301275836	-0.0004859896	-0.0016785188	0.0052278249	0.0491544792	-0.0132194524	-0.0855149763	-0.0580456054	-0.8822135256448718	-0.009669117295175	9.34918292678534e-05	0.7783007048307549	-0.0657750447725078	-0.0139287884539811	0.0043263565148254	0.0001940111477957	0.9682091504707272	-0.049995211659379	0.0024995211888661	0.9374289590552471	0.0057078980022728	-4.9502155483099365e-05	3.258009960434982e-05	2.4504633974729447e-09	0.0272924966183871	-0.0001787262297563	3.194306520293695e-08	0.0007448803716646	0.0113885799408984	0.0010219201190052	1.0443207296278054e-06	0.0001296997530702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26391.815302918258	-121.55141400728098	696527914.9833503	14774.746247169423	28742.43903037067	-200.94632288284996	826127801.4145753	40379.424680138574	28233.328623863195	-219.867683339784	48341.79817720352	797120845.1830528	28708.842180765085	28271.982354736327	2.240518	73.51071899999998	2.7578601273093923	1.5539905700625491	-0.0735881455	-0.1173157626	-0.0882408144	-0.0814844657	-0.2558332978	-0.0936406802	-0.2132935481	-0.0715105179	0.2057146514	-0.0233899615	0.0242759996	-0.3152896194	-0.1967352057	0.4568753491	0.6929802255	-0.0677078725	-0.1403444315	-0.0971015321	0.0294197671	-0.1078690296	-0.0751925647	0.0954165305	0.1173206283	0.0865192768	0.0261656429	0.0274108878	-0.0200342458	0.0008188177	-0.0332647574	-0.0018709808	-0.0323709072	-0.0901621419	-0.0474010431	-1.3013970548058325	-0.4191835291609607	0.175714831119838	1.6936342942572948	-0.535796301037152	-0.4700212562646442	0.2870776762050944	0.2209199813405943	2.03281514822298	1.0646059977522526	1.1333859304500693	4.132337426844816	-0.0008471017641099	-0.0065549997663827	7.175813987581046e-07	4.296802193727725e-05	0.0196262112509917	-0.0076662853673954	5.877193133434084e-05	0.0003851881680685	0.0095288781920458	-0.0018597017488525	3.458490594685418e-06	9.079951959884604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26817.04564585326	425.2303429350032	719153937.1717774	180820.8445526204	28766.32680600649	23.887775635819708	827501557.9099677	570.6258248272617	28024.47201226297	-208.85661160022573	43621.08420912755	785371031.5661105	28723.853560524425	31063.01693847656	2.378862	78.049767	2.39682071418774	1.1953857210412866	0.0247275416	0.0094469653	-0.0402399506	-0.0006063946	-0.1266321821	0.0079401343	-0.1170313292	0.0046118195	0.2142373559	0.2154888599	-0.0069871784	-0.1478266296	-0.128298483	0.1216727336	0.025715919	0.1206386571	0.2028473665	0.1716727994	-0.0638750795	0.1472784703	0.2575983185	-0.084462696	-0.2675638435	-0.2483896621	-0.2921110234	-0.1692521118	0.033283965	-0.0292945779	0.1299371946	0.0362223786	0.0653483764	-0.0946861568	-0.0364975928	-1.6665835488086742	-0.3651864940028417	0.1333611754020875	2.7775007251597144	-0.9605779277021328	-0.4247816266649807	0.9227099551885238	0.1804394303521471	2.7857142953430127	0.7528991471200328	0.5668571257340728	7.760204135278418	-0.0055331845626749	-0.004686082798565	3.061613140462382e-05	2.1959371995006783e-05	0.0273283651727784	0.0077021539217866	5.932317503489423e-05	0.0007468395430167	0.0048380459843998	-0.004690832207646	2.2003906800289045e-05	2.3406688947167035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26918.54813039202	101.50248453875976	724608233.4482317	10302.754367541162	28851.481627096862	85.15482109037112	832407992.0787078	7251.343554933113	27946.163938540056	-78.30807372291383	6132.154410193308	780988078.8797567	28697.344517780173	31854.253644205728	0.942126	30.910879	0.4824971476232179	0.2517024118043247	0.0493754289	0.0261476047	-0.0387705191	0.0358491598	-0.0671882493	0.0338907388	-0.0768876931	0.0266507092	0.19805579	0.230934714	0.0027650681	-0.0808970759	-0.0902265054	0.0522208937	-0.0806426235	0.0736494017	0.1167534172	-0.0369800976	-0.0349041293	0.0600217318	0.1801250159	-0.0635319327	-0.1338167302	-0.0936016553	-0.240009852	-0.0984398603	-0.0022049949	0.0505759098	0.0111209444	1.68212e-05	-0.0400572549	-0.0990808418	-0.0253948054	-1.6838671463997628	-0.0172835975910885	0.0002987227456906	2.83540856672448	-1.110659559496014	-0.1500816317938812	1.23356465709988	0.0225244962019141	2.792669964507141	0.0069556691641281	4.838133352080324e-05	7.799005530660316	-0.0068118182826345	-0.0012786337199596	4.6400868315633625e-05	1.634904189817725e-06	0.0299914665487435	0.0026631013759651	7.092108938667211e-06	0.0008994880657444	0.0026162560988421	-0.0022217898855577	4.9363502955665e-06	6.844795974728483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26807.44611828173	-111.10201211029198	718639167.3845781	12343.657094955466	28574.36455374053	-277.117073356334	816494309.6500632	76793.8723455798	27602.360989502708	-343.8029490373483	118200.46776677752	761890332.1948209	28345.41088811064	32526.90446044922	1.686072	55.319511	0.9117705034994082	0.4186407735359393	0.0637551515	0.0936605908	0.0212234846	0.0935572959	0.0924360106	0.088343102	0.0605709037	0.0511571279	0.1578391099	0.2367504985	-0.0140919153	0.0764666615	0.0851774991	-0.0538839988	-0.0601745032	0.0518957799	0.0857011335	-0.0363899466	-0.0627298522	0.0548140904	-0.2570142368	0.1438247315	0.3467968903	0.294399342	-0.3633957685	-0.3256655637	0.0703827272	0.0680712266	0.1080644635	0.080669956	-0.0187584103	-0.1033401944	-0.0141533203	-1.6936227598870062	-0.0097556134872434	9.51719945124855e-05	2.86835805280728	-1.40080067683094	-0.290141117334926	1.9622425362100195	0.0841818679683592	2.686837842267352	-0.1058321222397888	0.0112004380977776	7.21909759063988	-0.0112268893999968	-0.0044150711173623	0.0001260430455997	1.949285297136679e-05	0.0262355726433269	-0.0037558939054165	1.4106739028745552e-05	0.0006883052719232	0.000666388112872	-0.0019498679859701	3.801985162711094e-06	4.4407311697710556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26985.18753637508	177.74141809335197	728200346.373333	31592.011705835743	28817.301132136094	242.93657839556545	830436844.5402122	59018.18112254472	27948.79836856617	346.4373790634636	120018.85761236196	781135330.246767	28644.235274672235	32678.641061197915	1.588305	52.11182	0.630411679494302	0.2648446340731656	0.0688110083	0.0488345401	-0.0473245247	0.0553474288	-0.0265980924	0.0571092874	-0.0378719283	0.0461495842	0.1576424207	0.2396241173	0.002285215	0.0074490113	0.005874415	-0.0081228626	-0.0625695029	-0.0510208251	0.0335954145	0.0290304191	0.0194938298	0.0011212156	0.0121668804	0.0454911864	0.1388635741	-0.0427882528	0.1502654032	0.1723083126	0.0887737356	-0.0150213298	-0.01265053	0.0197563927	-0.047323747	-0.1074583966	-0.0028345346	-1.7382928000341735	-0.0446700401471673	0.0019954124867495	3.0216618586506474	-1.2253458680551148	0.1754548087758252	1.5014724963597428	0.0307843899225613	2.8080095885474066	0.1211717462800545	0.0146825920965579	7.884917849374175	-0.0094725217047514	0.0017543676952453	8.972866744698638e-05	3.077806010120654e-06	0.0298741663820814	0.0036385937387544	1.3239364395703432e-05	0.0008924658170242	0.0010557283646972	0.0003893402518252	1.5158583169131024e-07	1.1145623800262244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26825.80803442984	-159.37950194524092	719623976.7000805	25401.82564031305	28383.27839218073	-434.0227399553624	805610492.2880336	188375.73879836008	27516.45699496904	-432.34137359712986	186919.063323853	757155405.5559807	28272.5403050916	33090.4473453776	1.320268	43.317596	1.0273868618841624	0.5988332162304504	0.0805103132	0.1007419487	0.0257595093	0.1192593808	0.1187062685	0.1043303321	0.0953423968	0.0687152678	0.0707355894	0.1755160676	0.0194473158	0.2472139856	0.2284253148	0.0102822762	0.0447598658	-0.0088768795	0.0107273557	-0.2458612937	-0.029986597	-0.152234331	-0.1798335964	0.0748403978	0.2287326543	0.0826323608	-0.0270337578	0.0171954593	-0.0539538822	-0.00451175	-0.0884907089	-0.0903323236	0.113295555	-0.1114298236	0.0084997322	-1.859939356720844	-0.1216465566866704	0.0147978847537233	3.459374410679147	-1.6422557067162842	-0.4169098386611694	2.697003806242202	0.1738138135724822	2.913199843047749	0.1051902545003424	0.0110649896418468	8.48673332553343	-0.0152093042006379	-0.0057367824958864	0.0002313229342675	3.291067340510973e-05	0.0302079843464211	0.0003338179643397	1.1143443331590255e-07	0.0009125223182736	-0.0005464754157962	-0.0016022037804934	2.5670569542273435e-06	2.986353800696297e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
