global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
1344.436473222824	0.8584917285249958	0.7370080479458351	1807509.430531825	1643.774776057193	-5.585906380101278	2701995.5144018754	31.202350087256164	1296.5614008341297	1.075658006959884	1681071.4661329607	1.15704014793691	1350.1858030901926	1195.4168758989624	1.162009	22.028353	0.0347798451558423	0.0202714913699383	-0.0910968111	0.1700776554	-0.0492864483	-0.1041313012	0.1590933879	-0.1519403699	0.0323655045	0.01933735	0.1368671649	-0.0743191189	0.0954499735	-0.0278814502	0.2092589951	0.1225643539	0.0626597524	-0.0295591112	0.0262937385	-0.2690715358	-0.0179527868	-0.0505269189	0.036392432	-0.1723729308	0.0022479367	-0.0698918785	-0.1331777266	0.0407779467	0.3078114395	-0.0819770758	-0.0578562911	0.1350669765	0.1924671866	-0.0521319452	-0.146133206	-0.1096918395	0.2236195616	0.0044350486	0.0857403058	-0.0555937021	0.0862765463	-0.0198092985	-0.0374010947	-0.081721726	-0.08364122	-0.0655942262	-0.1810435652	-0.0347878247	-0.077657212	0.1016223092	-0.0369982498	-0.0008603777	0.0688457964	-0.2011702448	0.0870308336	-0.0161148883	0.0767310803	0.1253652969	0.1372559085	0.0685244454	-0.113539652	-0.0763347101	-0.1052539027	-0.0240435018	-0.050570963	0.1237936113	0.0332969779	0.0010683739	-0.2190228208	-0.0523615029	-0.1463924544	-0.1119272482	-0.0350625251	-0.0569479962	-0.0728894495	0.236535046	0.0337382312	-0.1385517956	-0.0164212849933562	0.0020711591470927	0.000269658600833	4.289700212586172e-06	-0.078700207163223	0.0146333757978283	0.0061937226075342	0.0002141356872404	-0.050220591130639	-0.0121502704492542	0.0025221077735108	0.00014762907199	0.0004459916620725	8.30013209687e-05	1.9890856263819107e-07	6.8892192825491585e-09	0.0002190171214422	-3.54967585501e-05	1.2600198675640972e-09	4.7968499484827385e-08	7.595120093084932e-05	-2.715714541781785e-09	5.768584922838246e-09	7.375105472445053e-18	0.0	0.0
1343.911345744408	-0.525127478415925	0.2757588685874678	1806097.7052205456	1649.479120957224	5.7043449000309465	2720781.3704738165	32.53955073850907	1295.7375197764568	-0.8238810576729065	1678935.7201564438	0.6787799971922271	1352.1801719092368	1203.516703404564	1.143328	21.674215	0.0225613043526932	0.010058544876827	0.0099654685	0.0010418375	-0.2241245029	-0.062192395	0.1433951581	0.0329537806	0.1775610705	-0.0695022461	0.0744196495	-0.0216764129	0.1497432821	-0.0960352285	0.025985918	0.2540692633	-0.0469520946	0.024309716	0.0283297392	-0.0273002462	-0.025829787	-0.0806939003	0.0833141431	0.070295097	-0.031155822	0.0721197896	-0.1368840869	-0.0300988955	0.0128052028	-0.1720670125	0.0548664093	-0.1662501065	-0.0408130533	0.1009705262	-0.018007655	0.0922992619	0.2701161095	0.0814323649	0.0038902435	-0.0946003914	0.0508729628	0.0577833654	-0.0136111727	0.0690815475	0.0055607355	0.1125217789	0.1968056326	-0.1060356431	-0.0184585709	0.0477231129	0.0054646618	-0.1906947702	0.1136886734	-0.1341743389	0.030410716	-0.0526463949	-0.1833044327	0.129312754	0.0875576896	0.0199570152	-0.1233106403	0.1055642612	0.0966559062	0.0534917014	-0.0196163697	0.0257203397	-0.0326609115	0.0463022759	0.0986523487	-0.0350861075	0.0010231349	-0.0195325448	0.0844539777	0.0741493587	0.0534485769	-0.0253087432	0.0281858894	-0.1430347106	-0.0128333941544696	0.0035878908388866	0.0001646960055239	1.2872960671766397e-05	-0.0748632882072541	0.0038369189559688	0.0056045119212023	1.4721947074673444e-05	-0.0574065178198992	-0.0071859266892602	0.0032955082882064	5.163754238342206e-05	0.0003499865635035	-9.6005098569e-05	1.2249059463298946e-07	9.216978951243404e-09	0.0002100229081758	-8.994213266399998e-06	8.089587228148573e-11	4.410962195862052e-08	0.000129963246467	5.401204553615068e-05	1.6890445432242187e-08	2.9173010629992142e-09	0.0	0.0
1342.1474630719065	-1.763882672501495	3.1112820823510168	1801359.812630355	1640.2540718881708	-9.225049069053284	2690433.420345725	85.10153032644087	1292.4930654467453	-3.244454329711516	1670538.3242279245	10.526483897583804	1348.5810536176016	1198.3704079168076	1.124086	21.309439	0.068030963689766	0.0281253045744452	-0.1483000139	0.0351676598	0.0366410672	-0.0872467407	0.0921187513	-0.1323069936	0.0024152392	0.1150622436	0.0039325915	0.0015868882	0.0030814214	-0.1286300586	-0.0028636143	-0.0303211304	0.0672550729	-0.0345903496	-0.0449044072	-0.1293040334	-0.0089711257	0.0806309773	-0.0215723248	0.0924095686	0.0854274388	0.0774829357	-0.0964244286	-0.0059530611	0.0253322197	-0.0635196134	0.003891343	-0.0544433252	0.2372032037	-0.009962969	-0.1020760034	-0.0715217258	0.1062806797	-0.0506145105	-0.1888654279	-0.1541326712	0.057194067	0.0824089544	0.0146017769	0.0002536746	-0.0509212197	-0.0898865516	-0.0708046363	0.0076246845	-0.0062150966	0.1243198422	0.1539098818	-0.0314475845	0.074204941	-0.0577991409	0.0890535096	-0.1393571123	0.0503090154	0.1824609711	0.0458910098	-0.104896807	-0.0499698936	0.0309117942	0.0728106895	0.0452038591	-0.0326019806	0.0309961077	0.0181906509	0.0730519595	-0.0525313536	-0.0964096055	0.0472114404	-0.0394897952	-0.2438090957	0.0879393806	-0.0485830335	-0.0416645045	0.022595049	-0.1467364196	-0.0246746983503953	-0.0118413041959257	0.000608840738683	0.0001402164850604	-0.0655702494173908	0.0092930387898633	0.0042994576086588	8.636056994990401e-05	-0.0423658109898354	0.0150407068300638	0.0017948619408264	0.0002262228619479	0.0005999793106942	0.0002499927471907	3.599751732610874e-07	6.249637364795325e-08	0.000543022268594	0.0003329993604182	1.108885740389303e-07	2.948731841889743e-07	7.583707659763474e-05	-5.412616986936525e-05	5.7512621868755195e-09	2.929642264727383e-09	0.0	0.0
1342.899469285441	0.7520062135345142	0.5655133451945175	1803378.984607119	1644.713102842632	4.459030954461241	2705081.1906622383	19.88295705284353	1294.754162650962	2.2610972042166395	1676388.3417019935	5.112560566916304	1351.69790567898	1205.0475234746434	1.155917	21.912865	0.0498378516367316	0.0298762734112279	0.0393887546	0.0470057702	-0.1818983315	-0.0450166722	0.0777145001	-0.0121448324	0.0998448619	-0.2130421078	-0.0643494267	-0.0412932943	0.0750802452	-0.0424108491	0.0964929175	0.0181768662	-0.1875336571	0.0580156279	0.0158280596	0.0206448041	-0.0919159534	0.0372337782	0.1346886512	0.2414230803	0.0312137861	0.118956043	-0.0865242133	-0.125270132	-0.0656719775	0.0930779267	-0.1032782139	0.0235821963	-0.044134591	-0.0100620061	-0.0625071859	0.2018047637	0.0821291321	-0.0312385021	-0.0696132074	-0.1628414359	0.0995685758	-0.0303066899	0.0793000596	0.1223522117	-0.0252933297	0.0120488224	0.1880832036	-0.0833550882	0.0176678434	-0.0401967375	-0.0498524704	-0.062479949	-0.0727221032	0.0524781736	0.0397945635	0.0404742659	-0.1616792517	0.1606807929	0.1371061648	-0.0367618092	-0.0425245977	0.0614053875	0.1610808691	0.0204885684	0.0189504775	0.0131454933	0.0751654054	0.0293575758	0.1814250587	-0.0907918181	0.0074514957	-0.0139200429	0.0441154269	-0.0667050089	0.0349001185	-0.0755716952	0.0169733466	-0.1496367051	-0.0246869279541783	-1.222960378299831e-05	0.0006094444118147	1.495632086891266e-10	-0.0427166785254513	0.0228535708919394	0.0018247146242467	0.0005222857025129	-0.0615357350504552	-0.0191699240606198	0.0037866466881998	0.0003674859884899	0.000505981536312	-9.399777438220003e-05	2.560173150886518e-07	8.835581588806982e-09	0.0004810186547301	-6.200361386390002e-05	3.844448132183614e-09	2.3137894619835517e-07	7.587822995932205e-05	4.1153361687303965e-08	5.757505781759757e-09	1.6935991781660573e-15	0.0	0.0
1342.3270565887055	-0.572412696735455	0.327656295383956	1801841.926850098	1648.422964598003	3.7098617553710938	2717298.270214069	13.763074243965091	1296.845107166007	2.0909445150450665	1681807.231980412	4.372048964997048	1350.8579213647097	1199.587188864053	1.162269	22.033285	0.0466062938519389	0.0279198287284327	-0.1753414395	-0.0670311786	0.0077267957	-0.0404958565	0.1687944444	0.0074695359	-0.0394626961	0.1139732546	-0.1930668031	0.1000878216	0.0052656056	-0.1138186253	0.1612650791	-0.0536770165	-0.0027986139	-0.0676848269	-0.0609706711	0.1987511855	0.0147054945	0.0739631628	-0.0326151239	0.0389069477	-0.128681822	-0.2526795672	0.0309086307	-0.0093646195	-0.0006680961	-0.1729264522	-0.0003444998	0.0183255254	0.1336184106	0.0592098721	-0.229322065	0.007617778	-0.0724894458	0.0431793565	-0.1618435712	0.0543774998	-0.0442424264	-0.0529022353	0.2206303105	0.035583153	-0.0467414374	0.0762595162	0.0484996759	0.0900663622	-0.0305647785	0.0346083913	-0.156125177	0.1099221272	-0.1311917559	0.0003321281	0.049126757	-0.17861275	-0.0211461366	-0.0232690972	0.1650591028	-0.1269849496	0.1025738077	0.0570049425	-0.017132514	-0.0281997124	0.0695571159	0.0696592369	0.0056090112	-0.0018660975	0.0605622539	-0.1016365655	0.0780011621	-0.0493765501	0.0352923097	-0.0889927339	0.0103761704	-0.070017783	0.0113284606	-0.1517197269	-0.0183104207450384	0.0063765072091399	0.0003352715078603	4.065984418821311e-05	-0.0685382756387014	-0.0258215971132501	0.0046974952275266	0.000666754877479	-0.0582548701694065	0.0032808648810486	0.0033936298984544	1.076407436769866e-05	0.0004319873803308	-7.399415598119999e-05	1.8661309676506725e-07	5.475135119370153e-09	0.0003325164018033	-0.0001485022529268	2.205291912433528e-08	1.1056715746821365e-07	7.592831402132658e-05	5.008406200453729e-08	5.765108870121179e-09	2.508413266874336e-15	0.0	0.0
1340.68292235491	-1.644134233795512	2.7031773787383555	1797430.6982941015	1637.5147618745502	-10.90820272345286	2681454.595357065	118.98888665594438	1292.4615302606442	-4.383576905362816	1670456.807203686	19.21574648523024	1348.6600123741391	1187.95091837881	1.243535	23.573853	0.0137298309314928	0.0085907417471323	0.0368942372	0.1822622428	0.0165716361	-0.015996217	-0.0283259031	-0.1202880441	0.0822432699	-0.0110684031	0.0011594066	0.0454438378	0.0805666278	0.230226162	0.0983684858	0.1602494447	-0.0006681312	0.0002938574	-0.0904904838	-0.0635858863	0.1579505423	-0.0942985585	-0.0363603707	-0.0257332918	-0.3001574382	-0.003754462	-0.0639601288	0.0687310143	-0.0405716146	-0.0514753136	-0.0535123154	-0.0301972381	0.0043920077	-0.1262401282	0.0505086276	-0.0726904092	0.1152277334	0.133596788	-0.049578984	-0.0449336122	0.1072390198	-0.1504372078	0.0889272742	0.031024177	0.0730189052	-0.0612798403	-0.0583053188	0.0121721509	-0.1630267091	0.0710411323	-0.1216643765	0.0190126101	0.0122507498	-0.1829357185	-0.0132504939	0.0901375598	0.0928738654	0.0533450661	0.2191346803	-0.0084153478	0.0635480951	-0.0146243806	-0.0623468324	0.0086042248	-0.0149394703	0.0190127017	0.0889123281	0.0586584449	-0.1767920121	-0.0728232452	-0.0614912992	0.0185985636	0.1256751885	-0.0932311952	-0.1059751055	0.2282134298	0.0056681013	-0.1529741081	-0.0188468494013562	-0.0005364286563178	0.0003552037323574	2.877557033189212e-07	-0.0698895826715357	-0.0013513070328342	0.0048845537660014	1.8260306969874044e-06	-0.0510386107675486	0.0072162594018579	0.0026049397890813	5.207439975490259e-05	0.0004279902717592	-3.997108571600003e-06	1.8317567272051386e-07	1.5976876933158213e-11	0.0002440162688002	-8.850013300309997e-05	7.832273541566385e-09	5.9543939439171466e-08	7.594778925628423e-05	1.947523495764289e-08	5.768066692916961e-09	3.792847766553955e-16	0.0	0.0
1340.3257992553074	-0.3571230996026315	0.1275369082697911	1796473.2481493787	1639.4764659279272	1.961704053376934	2687883.0823315256	3.848282793035493	1292.4569531569834	-0.004577103660722	1670444.975763833	2.094987792099528e-05	1349.6029781793711	1186.1151426789158	1.158765	21.966852	0.0304633439602932	0.0154159569052273	0.0993899341	-0.0567311387	-0.1335718318	0.0291007032	-0.0297903408	0.0528798883	0.089373938	-0.0959636507	0.1115760197	-0.0213662517	0.0911312274	0.0085409061	-0.1263586632	0.1070492133	-0.0992323916	0.0715732957	-0.0483586766	-0.1103363991	0.0430771986	0.2339469388	0.0235550498	0.0022492016	-0.0873526083	-0.1374281282	0.0220394917	-0.0895816995	0.0088267641	-0.0400320518	0.1131679318	-0.003310132	0.0020125414	0.0745612312	0.0830608546	0.0627807886	0.1145396981	0.018221376	-0.0340421576	-0.1724740925	0.0242221547	0.033315172	0.0897736115	0.0657511358	0.0485550588	-0.0683688311	0.134378001	0.0501049264	-0.0182767419	-0.1092160541	-0.0779975614	0.0084951862	0.1233108684	-0.0482027059	-0.0897574499	-0.0066171394	-0.151763351	0.103280782	0.0888210391	-0.0774397259	-0.0008358097	0.111395618	0.1206697919	0.0688509464	-0.0012975796	-0.0046704064	0.0167137645	-0.0524641189	0.0607463678	0.0772838367	0.0519484175	0.0446278195	0.0922334999	0.1106112601	-0.0918823765	0.0481972352	0.0	-0.1533929978	-0.0197257192193944	-0.0008788698180382	0.0003891039987223	7.724121570584998e-07	-0.0600183266762286	0.009871255995307	0.0036021995370144	9.744169492488628e-05	-0.0616514731688795	-0.0106128624013309	0.003800904143893	0.0001126328483495	0.0002859892048269	-0.0001420010669322	8.178982527752258e-08	2.0164303009911538e-08	0.0002840107403194	3.999447151919997e-05	1.5995577521000975e-09	8.066210061677366e-08	7.595936571712569e-05	1.1576460841460925e-08	5.769825240148049e-09	1.3401444561387814e-16	0.0	0.0
1341.4644315469984	1.1386322916910103	1.296483495681522	1799526.8211057116	1644.0578107331928	4.581344805265644	2702926.085032819	20.9887202247345	1292.5378585882063	0.0809054312228454	1670654.115883786	0.0065456888013545	1349.4793282383073	1192.9767092503685	1.131784	21.455368	0.057196265167008	0.0314965790602378	-0.1432704662	-0.0986352837	0.0428593296	0.0249546829	0.0495929204	0.1133965901	-0.0668353557	0.0515459054	-0.042873751	0.0207106855	0.0914733163	-0.0985299914	-0.0437538669	-0.0444089673	-0.0192815356	-0.1005609092	-0.28316902	0.0437401037	0.0161273178	-0.0977461089	-0.1519625463	-0.0042919858	0.0770329027	0.1273767449	-0.1472325998	0.0031250975	-0.106945524	-0.1056796637	0.1609075828	-0.0908702439	-0.0705549473	0.1195204072	-0.0657901575	-0.0468776905	0.0021069956	0.0573151675	-0.1629017547	-0.1172783532	-0.1051815652	-0.0311682483	-0.0231106682	-0.0429177911	-0.2272791795	-0.0085495777	-0.0431209092	-0.1224884689	-0.0581371248	-0.0114014368	-0.0535750559	-0.006353794	0.0165948215	-0.0073009967	-0.0433146782	-0.2177843375	-0.0047777446	0.1258179378	-0.0058033551	-0.1982291087	0.153924121	0.0405258844	-0.0668541232	-0.0294582971	-0.046749826	-0.0340636582	-0.100765896	-0.093672101	0.0077497135	0.0361907091	-0.0259765342	-0.0080325759	0.0937848489	0.0829004509	-0.1118411576	0.0239315214	-0.0056681013	-0.1529741081	-0.0247247351730521	-0.0049990159536577	0.0006113125293775	2.4990160504924208e-05	-0.0808467241530337	-0.0208283974768051	0.0065361928062767	0.0004338221414517	-0.0513847650465066	0.0102667081223728	0.0026403940788846	0.0001054052956699	0.0007049891975343	0.0004189999927073	4.970097686400561e-07	1.755609938888012e-07	0.0002810263194621	-2.9844208573000025e-06	8.906767853487282e-12	7.897579223041427e-08	7.590090699837826e-05	-5.845871874742687e-08	5.760947683176466e-09	3.4174217975907568e-15	0.0	0.0
1341.1779158928584	-0.2865156541399756	0.0820912200672581	1798758.2020787112	1636.2688921878212	-7.788918545371644	2677375.8875415595	60.66725210643432	1292.3701806214178	-0.1676779667884602	1670220.6837594362	0.0281159005463119	1350.3841445744536	1201.3096325422378	1.117903	21.192226	0.0242335566763093	0.0165199675779809	-0.0564118386	0.102145571	0.0944363658	0.0838463712	-0.0426164572	-0.120506602	-0.0969633456	-0.0014701499	-0.0838670827	0.1435876251	-0.0990543327	0.0949905431	0.112608225	-0.1303510704	0.0609404747	-0.2199300236	-0.026805883	-0.0603997773	0.1039082257	-0.104151604	0.1173716576	0.2378744408	0.0526876955	-0.0925368437	-0.010139539	-0.064656564	0.0312630215	-0.0029737081	-0.0573089548	-0.08292561	-0.1074278379	-0.163951194	-0.0545182033	-0.075608478	-0.0827510793	0.0523178772	-0.0731062411	-0.1362552362	0.1067935979	0.0021542509	0.0412207472	-0.0469245089	-0.0935422736	0.0622865132	0.0125824717	-0.0400448064	-0.0833575211	-0.0473154918	0.1606420214	-3.02921e-05	-0.1077877969	0.0750644688	-0.0175064581	0.0040521559	0.1151829447	0.1589582477	0.0330241672	-0.1134158887	0.0013539373	0.0547856009	0.0409805399	0.1736706397	-0.1662990784	-0.1061589312	-0.0226028064	-0.0085539979	-0.0558498151	0.0774322228	0.0503019654	0.0984178695	-0.1018543705	-0.0663231178	-0.0335447296	-0.1095802919	-0.0113284606	-0.1517197269	-0.0168389778167323	0.0078857573563198	0.0002835511739124	6.218516908275184e-05	-0.0663870154271109	0.0144597087259228	0.0044072358173194	0.0002090831764385	-0.0514221605860569	-3.73955395502959e-05	0.0026442385993382	1.3984263782577447e-09	0.0007049906088129	1.4112786000594624e-09	4.970117585143834e-07	1.9917072869857962e-18	0.0002440269473984	-3.699937206369999e-05	1.3689535331081032e-09	5.954915105658148e-08	7.591402474640632e-05	1.3117748028058322e-08	5.762939153197991e-09	1.7207531332762798e-16	0.0	0.0
1341.275881289479	0.097965396620566	0.0095972189350248	1799020.9897288685	1638.8011366191663	2.532244431345134	2685669.165384271	6.412261860078442	1291.884977249079	-0.4852033723389013	1668966.7944418532	0.2354223125290425	1351.162365997773	1196.4050788003367	1.100445	20.861279	0.0504760268367822	0.0329897657532775	0.0772880619	0.1073786833	-0.0763184458	0.040078942	-0.0465123777	-0.0289056937	0.0093944926	-0.129307047	-0.0934892141	-0.0399316112	-0.0010823132	0.1278706233	0.140170656	-0.1649284465	-0.1264809008	-0.0382473959	-0.1283900063	-0.0353122843	0.117842504	0.1403284785	0.0549946742	0.0592284091	-0.0698290545	0.1100072659	-0.1017959488	-0.0520010631	-0.1304746414	0.04092957	-0.0005487408	-0.0126706799	-0.0650011698	-0.1585371976	-0.0180973247	0.1660597466	-0.0707056987	0.0670348958	-0.0188162833	-0.1086774846	-0.1651555854	-0.189586287	0.1032033317	-0.0111815727	-0.0434780269	-0.0406184136	-0.0526206213	0.0690624012	-0.0643143321	-0.0948314829	0.0727479821	-0.0703475707	-0.224624689	-0.0520291887	-0.0303893172	0.1246719714	-0.0193234443	0.0702491201	0.0599251338	-0.0431366	0.1864424823	-0.0460701113	0.0230460382	-0.1193719052	0.0093022285	-0.0396959558	-0.0078939015	0.1124778573	-0.0248564548	8.20596e-05	-0.0142243937	0.1477025146	-0.104547467	-0.0303698083	0.0658394492	-0.0599114688	-0.0169733466	-0.1496367051	-0.0087159132657603	0.008123064550972	7.596714405625637e-05	6.598417769925796e-05	-0.0960739792553511	-0.0296869638282402	0.0092302094899576	0.0008813158213392	-0.0631379925897022	-0.0117158320036452	0.0039864061082572	0.0001372607195376	0.000711991055837	7.0004470240999815e-06	5.069312635918861e-07	4.900625853723029e-11	0.0002320274326292	-1.1999514769199982e-05	1.439883546962485e-10	5.3836729492497954e-08	7.591739203160076e-05	3.3672851944385913e-09	5.763450412879758e-09	1.1338609580685342e-17	0.0	0.0
1341.272672930204	-0.0032083592750495	1.0293569237796718e-05	1799012.3831493338	1644.9055392616674	6.1044026425011	2705714.2330937167	37.26373162177441	1294.6351238400655	2.75014659098656	1676080.1038803817	7.563306271914998	1350.8010304853792	1182.97929500986	1.180415	22.377283	0.0241686260424037	0.0133156079065472	0.0695958649	-0.0926228761	-0.1382147625	0.0439399309	0.0889244694	0.1323345224	0.1152869692	0.0205494123	0.0796034017	0.0286377251	0.1181065759	0.060835851	-0.1054726353	0.1207707784	-0.0458156176	-0.0502608789	0.0500583996	-0.1297851066	0.0254632093	0.1314835155	-0.0545021192	0.0171037236	-0.0408991284	-0.1465123491	-0.0530026677	-0.0875440714	-0.2118467051	0.0995818141	0.0429104823	0.2073100169	0.0474168937	0.1115886802	0.0649134367	0.0088392315	0.035264971	0.1917273676	0.0725744868	-0.0016603802	0.0700922732	0.0169064899	0.1482153808	-0.0928383617	0.0606030384	0.0506325248	-0.1039332992	0.0665521977	-0.1110284049	-0.0621312328	0.0016422369	-0.1414079032	0.0169094763	-0.1667137901	-0.1584774006	-0.0162129429	-0.1305666459	-0.0833145511	0.1030305168	0.0422248985	0.0388027927	0.0925085065	0.114087696	0.1167844143	-0.0265420222	-0.0253414352	0.0251168548	0.0003573374	-0.0569107345	0.1403389973	-0.053677662	0.0621796772	-0.0270714192	-0.0740619778	-0.0624251896	0.0258026671	-0.022595049	-0.1467364196	-0.0195657241451527	-0.0108498108793923	0.0003828175613242	0.0001177183961185	-0.0971068151894485	-0.0010328359340973	0.0094297335562377	1.0667500667628332e-06	-0.0589024450062822	0.0042355475834199	0.003469498027718	1.7939863331414935e-05	0.0006189886207105	-9.300243512649996e-05	3.831469125690873e-07	8.649452939458832e-09	0.000300023353114	6.799592048480001e-05	4.6234452025752464e-09	9.001401241376796e-08	7.59071147330223e-05	-1.0277298578462678e-08	5.76189006709221e-09	1.0562286607087098e-16	0.0	0.0
1341.122324308854	-0.150348621349849	0.0226047079418002	1798609.0887595832	1646.1217067116186	1.216167449951172	2709716.673307172	1.479063266320736	1293.0088471658364	-1.626276674229075	1671871.8788491252	2.644775821141581	1348.9906251936006	1191.850049530539	1.100169	20.856043	0.0513901090877192	0.0281934159900453	-0.1126422083	-0.1212598886	0.0505945888	0.0288921065	0.0319223628	0.1224979583	-0.0146539895	0.1649305496	0.0999093462	-0.0192860638	0.136511788	-0.0248497029	-0.0374834541	0.0196793421	0.0200891926	-0.0983445569	-0.1251634548	0.1283323714	0.1213335048	0.0807265228	-0.0759021087	0.0594143563	0.0938064619	-0.0729911322	0.049132179	0.1254612644	0.1261289975	0.1220671304	-0.1134007751	-0.0442798211	0.0561706268	0.1626334979	0.0102762619	-0.1026684926	0.002020277	0.1051040111	-0.0749546037	-0.0163376119	-0.0581974021	-0.1052783304	0.0240751032	-0.0674459584	-0.2263636598	0.0234802344	-0.042013252	0.0084128489	0.1533944476	-0.0363419974	-0.0372613953	-0.006908736	0.1080575361	-0.0628710079	-0.1242108648	-0.1528844135	0.0101685115	-0.012211589	0.0151961371	-0.0951852255	0.1296332664	0.047873084	-0.1426433127	0.0095602737	-0.0763269905	0.0195591966	-0.1118878143	-0.0515071288	0.0362966326	0.071648736	0.0042263254	0.0656287701	0.1925424883	-0.0947061919	-0.0159898952	0.0047604222	-0.0281858894	-0.1430347106	-0.018922403414507	0.0006433207306456	0.0003580573509813	4.138615624785167e-07	-0.0757558913747544	0.021350923814694	0.0057389550779835	0.0004558619477408	-0.0533789781426747	0.0055234668636075	0.0028493153075561	3.0508686193370103e-05	0.0006060001914246	-1.2988429285900032e-05	3.672362320066519e-07	1.6869929531482562e-10	3.472135461812797e-06	-0.0002965512176521	8.794262469099491e-08	1.2055724665177963e-11	-9.200119190432876e-05	-0.0001679083066373	8.464219311817128e-09	2.819319943782271e-08	0.0	0.0
1338.5982274430348	-2.524096865819274	6.371064988038683	1791845.2145136348	1637.885448656584	-8.236258055034568	2682668.7429209794	67.83594674912182	1292.5236835063286	-0.4851636595078616	1670617.4724247677	0.2353837765070603	1349.490804121371	1194.4073532518614	1.128955	21.401747	0.0790152691055522	0.0463510149440754	-0.0740190609	-0.001042145	0.1823472485	0.1221852129	-0.0514591277	-0.0299109692	-0.0658327729	0.1466653081	-0.0595709772	0.2236311012	-0.0097427235	0.0474221271	-0.1147399127	-0.1650475389	0.0618471812	-0.0251782663	0.0823049426	-0.1817347406	-0.0707754427	-0.0536684626	0.1055551804	0.2077216995	-0.0045730664	0.0427311297	-0.0314633499	0.1710618276	0.2165723744	-0.1191293995	-0.0702046672	-0.0996607905	0.0783860394	-0.0314956128	0.0366716972	-0.1552272484	-0.1109887875	0.0328208051	-0.192655193	-0.1994155812	0.0602662682	0.0789129957	-0.0847726205	-0.0342757968	0.0313675679	0.0858672649	0.1928916598	0.1057020316	0.0637750351	0.302349032	-0.0241824105	0.0553884462	0.0481514248	0.1220044352	-0.1012353968	-0.0735298868	0.1673352027	0.0572211485	-0.0071305272	-0.1208934236	0.0718863815	-0.0012244972	0.0939370675	0.017039536	-0.0368114621	0.0490156642	0.0215195451	0.04851389	0.085967348	0.0299566258	0.1139779484	0.1102237288	0.1805894392	0.0038689998	0.0521390263	0.1428400124	-0.0337382312	-0.1385517956	-0.0237778071579128	-0.0048554037434058	0.0005653841132388	2.3574945511479056e-05	-0.033046836702951	0.0427090546718034	0.0010920934160715	0.001824063350959	-0.0424279703834429	0.0109510077592318	0.0018001326708583	0.0001199245709427	0.00054900644066	-5.699375076459999e-05	3.014080718861621e-07	3.248287626217341e-09	-0.0001809793491818	-0.0001844514846436	3.4022350187232925e-08	3.2753524830267886e-08	7.654963130968238e-05	0.000168550823214	5.859846053648304e-09	2.8409380006120834e-08	0.0	0.0
