global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1347.7285648504253	-1.8477002723784608	1816372.2845137871	3.413996296547438	2191.53920557879	-8.022022330242635	4802844.089588915	64.35284226691147	1261.1991249989655	-0.848842556193631	0.7205336852053377	1590623.2328981564	1539.3182209436534	1333.824777849156	1.070376	21.355873	0.0669709595345747	0.0383785614367249	0.0129412598	-0.0774384719	-0.1887920904	-0.0600404015	-0.1636539207	-0.2338637879	0.0381796032	0.0304581875	-0.1442385804	0.0701053073	0.0349027237	-0.0086867371	-0.1072349282	-0.0644625577	0.0236150864	0.0014693709	0.1626155793	-0.2066905557	0.1082951983	0.0890602043	-0.1371857669	0.0225957341	-0.0435778379	-0.0568229444	0.06916324	-0.0907778138	0.0651062117	-0.1356828247	0.0428344423	0.0721309957	-0.0921759415	-0.2226309782	0.1012143345	-0.1318897229	-0.0623332743	-0.0090541326	-0.1293155227	-0.1527033039	0.0717959477	0.1033241033	0.1051187182	0.0361637297	-0.1673232543	0.0622608644	0.068732294	-0.0271841344	-0.0031913447	0.0777776008	-0.0233978067	-0.0969054155	0.1024113388	-0.1276339681	0.0381835054	0.0315735584	0.2389441874	-0.1385882475	-0.0791547475	-0.2099037696	0.158191192	-0.0933457623	-0.13137045	0.0516729028	0.0081244211	0.0980609803	0.1586827731	0.170576818	0.1321176696	0.1189846709	0.0584175616	0.0176072116	-0.0749846894	-0.1473596071	-0.0410842409	-0.0852339296	0.1053899759	-0.0558972554	0.1034298416	-0.0421628571	0.0440230107	-0.0530501459	0.149688978	-0.0796644971	-0.0392079859	0.1617182614	0.1074429987	-0.0045438004	-0.0493587478	-0.0039976092	-0.1094467794	0.0714347704	0.0554119421	-0.1133587932	-0.0095288544179368	-0.002915339592917	9.079906651823368e-05	8.49920494203004e-06	-0.014791371934308	-0.035416294630778	0.000218784683699	0.001254313925374	-0.0349592591972083	0.0034384373007228	1.1822851071001918e-05	0.0012221498036175	0.0004129986728892	0.0002319213717581	1.7056790380824047e-07	5.3787522678158835e-08	3.151602614437365e-06	0.0001930781028604	3.7279153804185625e-08	9.932599039328434e-12	0.0007339990813917	-7.901828558460006e-05	6.243889456729413e-09	5.387546514838594e-07	0.0	0.0	0.0	0.0
1346.891348908434	-0.8372159419911895	1814116.3057643813	0.7009305335241949	2194.2126357037087	2.673430124918468	4814569.090681816	7.147228632821577	1260.8880382473185	-0.3110867516470534	0.0967749670503155	1589838.644995171	1538.4814544491817	1296.994258800743	1.15026	22.949694	0.0608097445403275	0.0306259522198218	-0.1535373278	0.0088478154	-0.1095754254	0.036600155	-0.059400278	-0.1501942728	-0.0234784444	-0.1300741797	-0.0585284192	0.0264362465	0.1907026742	0.1450398419	-0.0279180748	-0.1601722276	-0.0421955535	0.1237151855	-0.0116056671	-0.1545271884	-0.0279948936	-0.0796514952	0.0293750787	0.0636741287	-0.1348905677	-0.0832898189	-0.1751283113	-0.0951830993	0.1258537381	0.2229853262	0.0217758966	-0.0220173115	0.0380614068	-0.0359709437	-0.0118759469	-0.0983087428	-0.1883189935	0.0197971552	0.0444433259	-0.1618300741	-0.0888147347	-0.0033421229	-0.0021162945	0.1027922031	-0.106194039	0.0527468279	0.1290473302	-0.063284656	-0.0657759655	0.1729248128	0.0698170518	0.1763964658	0.0409764497	0.0542386361	0.0589901946	-0.0600316401	0.0833618008	-0.0894300249	-0.0264297548	0.1201486355	-0.0808225975	0.1102277303	-0.0302940672	-0.0649664782	0.1008313703	-0.116888731	0.1891761108	0.1163923102	0.1384786551	0.0276498311	0.079955759	-0.0378550573	-0.1811076025	-0.1091045118	-0.0093531956	-0.0436834251	0.0402751266	0.0141149558	0.0671776027	0.0142687986	-0.0339947579	-0.0174485317	0.1865995074	-0.0790174396	-0.1308739318	0.0097035233	0.1280407866	-0.1487177827	0.0195551656	0.277628078	-0.1316981084	0.0092860296	0.0500887521	-0.1206811645	-0.0117185157963177	-0.0021896613783809	0.0001373236124685	4.794616951972944e-06	-0.0089384620126509	0.005852909921657	7.98961031516032e-05	3.4256554551032114e-05	-0.042969487701761	-0.0080102285045527	6.416376069514857e-05	0.0018463768733517	-0.0001129469657599	-0.0005259456386491	1.2757017074368024e-08	2.7661881481400976e-07	-0.0001900317380625	-0.0001931833406769	3.7319803115101646e-08	3.611206147105461e-08	0.000557989166003	-0.0001760099153886	3.097949031513731e-08	3.113519093767236e-07	0.0	0.0	0.0	0.0
1348.1659280119538	1.2745791035197271	1817551.3694523328	1.6245518911291512	2197.44318201922	3.2305463155112197	4828756.538202754	10.436429496663116	1261.5075675835044	0.6195293361859058	0.3838165983949491	1591401.34307045	1538.7363612189097	1301.8168995823692	0.921843	18.392368	0.026196088440774	0.0181505174844173	-0.1684620308	-0.0326959485	-0.0457726456	0.0130278272	0.0392137403	-0.0361726616	-0.0173409702	-0.0396870212	-0.0097674417	-0.0426936605	0.2351517571	0.0995106868	-0.0102483512	-0.0578956156	0.1051707684	0.2486562037	-0.1959031865	-0.1063062122	-0.0492042902	0.0138303271	0.0762082878	0.0415812368	0.1143467854	0.0388128022	-0.0307912678	-0.0147491573	0.0476183645	0.226625	0.2882235746	0.0649130679	-0.0640151867	-0.1679049732	-0.1440441002	0.0490642098	-0.0327247942	-0.0094424654	-0.1492105605	-0.0110146139	-0.0854168727	-0.0083769852	-0.1212637736	0.0313675187	-0.049218889	0.0270796923	0.1026831872	-0.0790488106	-0.0075045515	0.1253463142	0.0097425381	0.2592398856	-0.0940074503	0.1275947164	0.0577165714	-0.1404970264	-0.0669991707	-0.1304400356	0.0123287296	0.0685733943	0.044694412	0.0218918451	-0.1833632794	-0.1909687248	-0.0432082601	-0.0867731796	0.0399350658	0.0546509197	0.1146987045	0.0053903097	0.0847314638	-0.0996048324	-0.1940250651	-0.0415954565	0.0579448657	-0.0090503512	0.0544621929	-0.0706844264	0.0642412488	0.0306389051	-0.0274347613	-0.0307229728	0.2260213598	-0.1026141546	-0.1010508653	-0.0490453483	-0.0642057322	-0.2429372303	-0.0170048488	0.1379619785	-0.105162359	0.0514652911	0.0446971468	-0.1273444172	-0.0139696621076836	-0.0022511463113659	0.0001951514594028	5.067659715176301e-06	0.0074198154025282	0.0163582774151791	5.505366060759471e-05	0.0002675932399919	-0.04397874782385	-0.001009260122089	1.0186059940391105e-06	0.0019341302601537	1.3553508273901182e-05	0.0001265004740338	1.8369758653070777e-10	1.600236993077641e-08	-0.000189996204513	3.553354950000054e-08	1.2626331400689888e-15	3.6098557729345725e-08	0.0005630012502625	5.01208425949997e-06	2.5120988624327364e-11	3.169704077971382e-07	0.0	0.0	0.0	0.0
1350.682298057727	2.516370045773101	1824342.6702865025	6.332118207264119	2203.437748839889	5.994566820669206	4855137.913012598	35.934831367468114	1263.5952932066837	2.087725623179267	4.358598277679259	1596673.0650140848	1544.0199213119254	1324.2477296800469	1.559433	31.113398	0.2458809970776633	0.1819100435728957	-0.1514607729	-0.0423176556	0.0293210779	0.0581761258	0.2406684202	0.2487240299	-0.2004509507	0.1450287331	-0.0135410333	-0.0795949277	0.2577879613	-0.1553524481	-0.4869593019	0.1198692235	-0.2125349909	0.0117983442	-0.0226770956	-0.2089787411	-0.2881765224	-0.0843509967	0.1753979411	0.1660395325	0.2586390264	0.3387309852	0.070384002	0.1253897604	0.0459305121	0.1809702284	-0.0836333747	-0.088786371	0.0901927988	-0.0710341298	-0.0645576708	-0.2092292568	-0.1490750669	-0.002013129	0.1000841269	0.1223107505	0.0900413123	-0.0382011775	-0.2050621405	0.1545110811	0.2702598331	0.1817508032	0.1909401923	-0.427978965	0.0963035831	-0.3774453596	0.0200392682	0.2121346792	0.24917422	-0.1825574693	-0.124287474	0.0686045635	-0.1056028249	-0.0282791217	-0.0546670777	0.1650724879	-0.0039096916	-0.0550270337	0.0246494701	-0.0447514559	0.0676171627	-0.0451586461	0.0168166855	0.1921090267	0.3282661799	-0.4847188747	-0.1293860084	0.1961897676	-0.0683832682	0.14528456	-0.0680633601	-0.025523112	0.5759861944	-0.1309374523	-0.1140630665	0.0620299242	0.1052793729	0.0009733791	-0.1307304675	0.2149709367	-0.0654660165	-0.1336471762	0.0639235814	0.1105922064	0.0508533559	0.0110917797	-0.041455207	0.0472489124	0.0392444906	-0.1333121588	-0.0099621673615644	0.0040074947461192	9.9244778539819e-05	1.6060014140173003e-05	-0.1718331446466408	-0.179252960049169	0.0295266295991533	0.0321316236863889	-0.0435094658524448	0.0004692819714052	2.2022556868595219e-07	0.001893073618765	0.0008440923961424	0.0008305388878684	7.124919732254183e-07	6.897948442618429e-07	-0.0001895886625882	4.0754192479999546e-07	1.6609042046968519e-13	3.5943860981982345e-08	0.0009750800266886	0.0004120787764261	1.6980891798083173e-07	9.50781058447041e-07	1.0	0.0	0.0	0.0
1355.446360586875	4.764062529148077	1837234.8364282048	22.696291781632777	2187.8968018794403	-15.540946960448764	4786892.415674283	241.52103242748169	1263.9501535447978	0.354860338114122	0.1259258595664689	1597569.9906459178	1538.5305150814736	1352.2680376778096	2.104166	41.981766	0.3156085087526609	0.1442047448292493	0.0884353478	-0.0118928794	0.1484571106	-0.1245592152	-0.0226058463	0.0183305542	0.3990504661	0.1136764063	0.0109506339	-0.1620132386	0.1278902128	-0.2335418639	0.2077750112	0.2231414767	-0.1155022366	-0.0891163102	-0.0204853793	-0.2356281146	0.1055249351	0.0587026132	-0.1451547799	0.1314966394	-0.0412470303	-0.1579464737	0.2696974904	0.2364936256	-0.0524031144	-0.2464970582	-0.0294516373	-0.2891486117	0.1426300959	-0.0824903856	-0.2413155708	-0.0014223354	0.1668379187	-0.0124421972	0.1775114947	-0.1345287559	-0.0036702084	-0.0050815695	-0.1736868059	-0.0132198418	-0.1939206094	-0.1795107685	-0.1890164603	-0.3061453627	0.1321976722	0.0005218981	-0.1372812861	-0.4304290336	-0.251118294	-0.2808700507	0.0328602506	-0.1607653759	-0.1491657146	-0.0091585985	0.0661343821	0.2053777108	0.0646353374	0.0203468738	-0.0098501774	-0.0246828517	0.0736331235	-0.0745681084	-0.1282943153	0.0657999389	0.1842734078	0.2518267787	-0.254624815	0.3352940273	0.2056037681	0.265958414	-0.2584238087	-0.0579743449	-0.2304161978	-0.0566534563	0.270279203	0.1119942684	0.1883297106	-0.1612564392	0.0475477561	0.0263613809	-0.0331752995	-0.046035366	-0.0976009398	-0.0179079032	0.073262482	-0.0166383295	0.0022813154	-0.0174190618	0.0337382312	-0.1385517956	-0.0009492601074185	0.0090129072541459	9.010947515361822e-07	8.123249717183578e-05	-0.1330061557698485	0.0388269888767922	0.0176906374726732	0.0015075350652385	0.0488263032851179	0.0923357691375627	0.0085258942622252	0.0023840078924903	-0.0002011637458168	-0.0010452561419592	4.0466852631046124e-08	1.0925604023034314e-06	0.0010667811533497	0.0012563698159379	1.5784651143998329e-06	1.1380220291421164e-06	0.0021821109384747	0.0012070309117861	1.4569236220071838e-06	4.761608147810936e-06	0.0	1.0	0.0	0.0
1351.628629846267	-3.8177307406081127	1826899.9530200968	14.575068007784168	2193.6814180457072	5.784616166266915	4812238.163879025	33.461784191036536	1262.195156162068	-1.754997382729698	3.08001581338809	1593136.612238987	1537.356618750085	1337.6540394436374	1.558586	31.0965	0.3288915974258834	0.1706385839300772	0.1413636906	0.0565161483	-0.020747435	-0.028542235	0.1099929395	-0.0050383407	0.0965621124	-0.0362838963	0.1690451818	-0.0210650908	-0.038997131	0.1398497199	-0.0015523509	-0.0075848199	0.1184578243	0.1473432584	-0.0864282248	-0.0456627773	0.0932965714	0.1951906016	0.0160123592	-0.1392061527	0.1829798417	0.1020767721	-0.0607695909	0.0783904028	0.002882985	-0.1420824672	0.1360416981	0.0745657182	0.3574611002	0.1008160639	0.198159021	-0.0808438725	-0.0111597736	0.1138006146	-0.1649763983	0.1140163026	0.1627774979	0.0950165711	-0.1062051643	-0.0526364514	-0.0300858283	-0.1008022088	0.0730800108	0.0708666449	-0.042464092	-0.1023757554	-0.185805536	0.1272474483	-0.0318353997	-0.0331119877	0.0831369805	-0.2106440091	0.0149984348	0.1300946276	0.2499548554	-0.2038107141	0.0680732813	0.0072526278	0.1746815328	-0.0833148783	0.3378495309	0.0857856178	0.0187611605	0.1336984753	-0.1058183118	0.0713113051	0.109073445	0.0079865	0.00479692	0.0539680895	-0.2894095898	0.0808678535	0.0560573885	0.0170520002	0.1760508653	0.1243505632	-0.0493164018	0.2216507203	-0.0656300679	0.1300215106	0.2383028503	-0.014965836	-0.1568983915	0.0146875368	0.15523914	0.3164974089	0.0524498832	-0.164466763	0.0281858894	-0.1430347106	-0.0164781742940505	-0.015528914186632	0.0002715302280651	0.0002411471758157	0.016999394229785	0.1500055499996335	0.0002889794041796	0.0225016650306925	-0.020373179730555	-0.0691994830156729	0.0047885684496364	0.0004150664523334	-0.0009749592914471	-0.0007737955456303	9.505456199790312e-07	5.987595464372938e-07	0.0005927467375459	-0.0004740344158038	2.2470862736645e-07	3.513486948713081e-07	0.0015467878954299	-0.0006353230430448	4.036353690237049e-07	2.392552793448459e-06	0.0	0.0	1.0	0.0
1346.7063068591522	-4.92232298711474	1813617.8769342168	24.22926358947817	2205.037153009055	11.355734963347912	4862188.846150279	128.95271655780223	1263.3115834381622	1.1164272760941003	1.2464098628068925	1595956.1568490367	1542.5266458562812	1304.2233754386457	1.272725	25.393072	0.0836576654855342	0.0406618829137784	-0.0327663891	0.0616837152	-0.2331745715	0.0730903819	0.1059053655	-0.0737730468	-0.213259277	0.0382662131	0.0813144831	-0.0380719013	-0.0357258384	0.1083988001	0.1425731512	-0.1348009939	-0.0487524227	-0.1721412258	-0.1586181224	-0.1892995075	0.0374357388	0.1596586816	0.1253709652	-0.027646167	-0.0382066518	-0.2373331256	-0.0759236095	0.0752068073	0.1178996194	0.084178051	-0.0422803499	0.05670444	-0.014425691	0.1319750798	0.0320279914	0.1094241079	-0.0245282691	-0.1281260525	-0.0953376452	0.0189740307	0.1689059972	-0.3055538377	-0.0807160198	-0.1596932091	-0.02723107	0.116822949	0.1558922408	0.0535347121	0.0033951602	0.0309742051	-0.1419049179	0.0153687422	-0.1861054711	-0.0463991827	-0.0878130069	0.285602152	0.2826130597	0.1500499414	0.2987716176	0.0416299973	-0.0961337856	0.1582172118	-0.0184196681	-0.0521339303	0.0267594452	-0.2187478956	-0.1416644818	-0.0623634909	-0.112166066	0.0463933508	0.1753583239	-0.007873005	-0.1435633287	-0.0158617971	-0.3080113988	-0.1011170948	0.0393141396	-0.0083757011	0.2470502161	0.0409362064	-0.0908682932	0.1178274263	-0.4362926961	-0.2781799615	-0.1805689481	-0.1399171699	0.189988244	0.0913802443	-0.4260084849	-0.1198808429	-0.1714898482	-0.0560554648	0.022595049	-0.1467364196	-0.0162468718136494	0.0002313024804011	0.0002639608437291	5.3500837439701276e-08	0.034349898108303	0.017350503878518	0.0011799155000507	0.0003010399848384	-0.0510309009820701	-0.0306577212515151	0.0009398958723356	0.0026041528550418	-0.0013678831342181	-0.000392923842771	1.8711042688783327e-06	1.5438914621792953e-07	0.0004438287852481	-0.0001489179522978	2.217655651656984e-08	1.969839906148041e-07	0.0017133088578631	0.0001665209624332	2.7729230929679226e-08	2.9354272424321603e-06	0.0	0.0	0.0	0.0
1342.192441339882	-4.513865519270212	1801480.5495899124	20.374981926056535	2200.9773765232253	-4.059776485829843	4844301.41196706	16.481785114896912	1262.1464440297273	-1.165139408434925	1.3575498410880869	1593013.646176885	1544.785555129885	1345.9878572179643	1.515093	30.228745	0.1119816442564014	0.0673484725307584	0.0172736915	-0.2886515001	-0.1286688673	0.0982206399	0.0665733793	0.0062943842	-0.1032255334	0.1591407175	-0.2854203247	-0.0759559874	-0.0660198791	0.0995938598	0.2159877021	-0.085954677	0.0183870124	-0.1448642936	0.041746642	-0.0472009335	-0.0859749908	0.041484919	0.225456312	-0.27489898	-0.0582109328	-0.2174056758	0.0418730363	0.1472066454	0.0230899529	-0.008572888	-0.2759247756	0.0246784547	-0.1203232968	0.2213228786	0.0005613879	-0.1052186053	0.0835465115	-0.0296154656	-0.0211500024	-0.0339680094	-0.0436539439	0.1062005155	-0.0011965878	0.0648440174	0.0199819973	0.3039621208	-0.1308029028	0.0647669204	0.1201096742	0.1046951216	-0.1128876341	0.0012026353	-0.2051100853	-0.0242764546	-0.0182599921	0.1567657947	-0.030351581	0.1440203277	0.1726639809	0.0742139688	-0.0901546666	0.1587975066	-0.0209455711	0.0231566341	-0.0742969907	0.2378033206	0.1751721622	-0.0227583366	-0.1052182872	0.0136696064	0.1692248142	-0.2024755652	-0.1095521181	0.1964221822	-0.089808558	-0.1289312869	0.0340743316	0.0423575625	0.1426649644	-0.0606507676	0.1513718228	-0.0208165985	0.0592212072	-0.032938278	0.1221771866	-0.0639283559	-0.0654789364	0.1945772008	0.1387372818	-0.0199266632	0.0485894914	0.3408422481	0.0169733466	-0.1496367051	-0.0163354187897084	-8.854697605899936e-05	0.0002668459070351	7.840566969193006e-09	0.041079900016399	0.006730001908096	0.0016875581853573	4.529292568297581e-05	0.0041282462476814	0.0551591472297515	0.0030425315231134	1.704241708149556e-05	-0.000595074990848	0.0007728081433701	3.541142447327473e-07	5.972324264591411e-07	0.0006709910144746	0.0002271622292265	5.1602678387152944e-08	4.502289415056529e-07	0.0017132002676098	-1.0859025329997865e-07	1.1791843111753522e-14	2.93505515693829e-06	0.0	0.0	0.0	1.0
1337.9027087553773	-4.289732584504691	1789983.658094976	18.401805646561293	2192.787731999936	-8.18964452328919	4808318.037609424	67.07027741784061	1259.9319626113115	-2.214481418415744	4.903927952508606	1587428.5504095913	1543.6933715926552	1323.8532854468378	1.093831	21.823828	0.1060444576867144	0.0555304228908141	0.0027736124	-0.3300186358	-0.0853837495	0.2566970181	-0.0769498478	-0.0186386555	-0.0720475327	0.0642806599	-0.3019754641	-0.2205713946	-0.0969790685	0.0519444624	0.0494770688	-0.0656945475	0.1466915853	0.0862764295	0.0844201347	0.044632248	-0.0693269883	-0.1436667284	0.152380002	-0.2623160404	0.0918007041	-0.0845661228	-0.1355810068	-0.0931759487	-0.3012505668	-0.2358506951	0.1318566086	0.033304798	0.0542450349	0.0636465885	0.0220295273	-0.0859622318	-0.0330249143	-0.157525106	0.0582246941	-0.0192508661	-0.0087534571	-0.0501207259	0.0821471308	0.0904687778	-0.0044192844	0.3493189947	-0.2535700052	0.0939044424	-0.0907584565	0.0766575234	-0.0038636014	0.0668682282	-0.0996722583	-0.0238559054	0.2180201889	-0.0220161191	-0.0477289631	-0.0158412959	0.0390685785	-0.1129713256	-0.0312017447	-0.091061531	0.1835025218	-0.0478450338	0.0094864255	0.013989184	-0.0267158299	-0.0697149134	-0.0487305693	-0.0273704929	0.1631893026	-0.2573692197	-0.0533363028	0.2549462716	-0.0251684562	-0.1901339303	-0.0463381864	0.1870400835	0.0478754179	-0.1913849078	0.1921583285	-0.079273611	0.1294387256	0.0336978539	0.056544294	-0.1524463176	-0.1487160808	0.1571906647	0.0880057093	-0.0430524694	0.0055113749	0.1108402211	0.0113284606	-0.1517197269	-0.0165297878189818	-0.0001943690292733	0.0002732338853405	3.7779319540683626e-08	0.008142541199291	-0.032937358817108	6.630097718215132e-05	0.0010848696058469	0.0297738520351344	0.025645605787453	0.0006576970962054	0.00088648226501	-0.0010699130141738	-0.0004748380233257	1.1447138578984658e-06	2.2547114839595294e-07	0.0006628315096812	-8.159504793399993e-06	6.657751847351747e-11	4.393456102262588e-07	0.0012508553146714	-0.0004623449529384	2.137628555076113e-07	1.564639018241687e-06	0.0	0.0	0.0	0.0
1340.8377539880275	2.935045232650282	1797845.8825196582	8.614490517703148	2190.734188909116	-2.0535430908203125	4799316.286455281	4.217039225855842	1258.4463499683443	-1.4856126429672258	2.207044924944066	1583687.2157486484	1539.2396706098884	1289.7381148921386	1.414088	28.21352	0.1934333692170541	0.1372884031470997	-0.1626847769	-0.1680845076	-0.0112797093	0.2722632553	-0.0685444825	0.082665081	-0.0648826168	-0.1185184676	-0.2434881367	-0.2661567464	0.1502359269	-0.1815329999	-0.1009180471	0.0725808153	0.0486135639	0.1561523845	-0.0722188481	0.0224823196	-0.2959713071	-0.2726858866	-0.0836805008	-0.0566728428	-0.0633536739	-0.1889359161	-0.1002154698	0.0875644897	-0.1252928482	-0.037026863	-0.0806967512	-0.118325666	0.0063453287	-0.11248881	0.0435229383	0.0630018736	-0.0370608379	0.065431455	-0.0615770029	-0.0202361288	-0.1349600282	-0.1795644586	-0.0087753532	-0.0443944149	0.1375596588	0.2179893859	-0.146059876	-0.1928196023	-0.2046231061	0.0408470558	0.2569126153	-0.0787653638	0.0354580289	-0.0062419202	0.1236911287	0.01634859	-0.106124165	0.1453117977	0.0117824492	0.0924115831	0.0592365932	0.0390047889	-0.0069599173	0.1105477794	0.0296392172	-0.0105977413	-0.0450735757	-0.1420073531	0.1465067534	-0.2857099754	-0.1187038887	-0.0367720831	0.04383132	0.2326391549	-0.0242425925	-0.2544597878	-0.1175019989	0.300575685	-0.0141557654	-0.1712735586	0.03021419	-0.0866516496	0.0019994053	0.0764485404	-0.0474814604	0.2704926869	-0.0709562585	-0.2029006125	-0.1592039466	-0.08752085	-0.0244373557	-0.2192963637	0.0056681013	-0.1529741081	-0.0162486829185581	0.0002811049004236	0.0002640196965878	7.901996504221728e-08	-0.1268257772336767	-0.1349683184329677	0.0160847777709261	0.0182164469806229	0.0376419958672471	0.0078681438321127	6.190768736281311e-05	0.0014169198528698	-0.0005851189990803	0.0004847940150935	3.423642430847321e-07	2.350252370704767e-07	0.0007219991799638	5.9167670282599984e-05	3.500813206670465e-09	5.212828158683997e-07	0.0017132096703263	0.0004623543556548	2.137715501930577e-07	2.9350873744995493e-06	0.0	0.0	0.0	0.0
1348.095173654697	7.257419666669421	1817360.5972310875	52.670140218160086	2191.8466499439182	1.1124610348024362	4804191.736870377	1.237569553953707	1259.589624566547	1.1432745982026518	1.3070768068954348	1586566.0223156947	1537.6277349221384	1268.7239922279089	1.479656	29.521713	0.1744722896736957	0.0882764687824854	-0.1249965466	0.0172841287	0.3014108092	0.2371698867	-0.1510341799	0.2774210469	0.2282707665	-0.2410766515	-0.156027497	-0.049306628	-0.0363227746	-0.0795590088	0.0506340048	-0.0971527329	0.0627625545	-0.3422677637	-0.065683627	0.048125962	-0.0930456495	-0.1823568008	-0.1674710586	-0.0147103199	0.0619824276	-0.0557118391	-0.1649886066	-0.0300930033	-0.0648005884	-0.1114645596	0.0833634526	-0.191900682	-0.0950395443	0.0535950483	-0.0001751456	0.1047016141	0.0589890762	0.1795746061	-0.1066599507	0.1300740873	-0.0424667102	-0.1019794507	-0.143063148	-0.0102864085	0.1954217805	-0.1438340448	-0.3186667729	-0.1191399378	-0.2320491677	0.1374937412	0.0058241897	0.0891200474	-0.0235490945	-0.0062426651	0.1531953536	0.1515021596	0.2689537928	0.0265120138	-0.0648270076	0.1219497451	0.0997692413	-0.013839796	0.082268048	-0.0131157386	0.0725984737	-0.2134149247	-0.0409918914	-0.057256178	0.0002478375	-0.0478429751	-0.0500613527	-0.1273691464	0.171941276	0.1803279169	0.0116935134	-0.0958134163	-0.1787246049	-0.0551736122	-0.0805424146	-0.1091966388	-0.1103068028	0.2232622519	-0.032540796	0.0284258824	-0.1933606574	0.3017758307	-0.0054668139	-0.0886015564	-0.0200117106	0.0305572975	-0.0872767972	-0.0717821722	0.0	-0.1533929978	-0.0192236835790424	-0.0029750006604842	0.0003695500103471	8.850628929882007e-06	-0.0569955049919883	0.0698302722416883	0.0032484875892917	0.0048762669213483	0.008177948468699	-0.029464047398548	0.0008681300891038	6.687884115669633e-05	-0.0015449095067639	-0.0009597905076836	2.386745384089477e-06	9.211978186395428e-07	0.0006119662407439	-0.0001100329392199	1.2107247713370212e-08	3.74502679810221e-07	0.0013389737297703	-0.0003742359405559	1.400525392038339e-07	1.7928506490149885e-06	0.0	0.0	0.0	0.0
