global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1241.547954160369	2.422137798158019	1541441.3224797978	5.866751513265776	1926.785665485716	-5.242959791614339	3712503.0007212334	27.48862737648468	1248.3975845838377	2.648075157488165	1558496.52919476	7.012302039705971	1423.0573650397878	1089.153015458182	1.03398	22.095959	0.0768938114694644	0.0448244929359493	-0.1571846683	0.0159157165	0.0510035248	0.0142017859	-0.0821000256	0.161151938	0.1715951268	-0.1049283379	-0.1164305083	-0.05026718	0.0431747929	-0.0079612821	0.2014033533	0.0608811032	0.0069556054	0.1210940635	0.1081147441	0.056967141	0.0250567993	0.1147815993	0.0259337125	0.0047136042	0.0100082444	-0.0716817904	-0.1936973544	0.0544031136	-0.0543972786	-0.0365175499	-0.0814127621	-0.0680498062	0.080865616	-0.0010151017	-0.0177890355	-0.0304475843	0.0445861327	0.001560037	0.1358258107	-0.0866616401	-0.2547987553	0.096394343	0.1119001739	-0.0413848835	-0.0376916217	-0.1014435604	0.0270792278	-0.0146550395	0.021617795	0.0125471804	0.0375996915	0.0520166044	-0.0924623455	-0.0966927452	0.0838310552	-0.0121435243	0.1752061999	0.1417126994	0.1311098457	-0.0205767282	0.0603458411	-0.0356815343	-0.0607047521	-0.0323545981	-9.64758e-05	-0.0559703822	-0.0947424784	-0.0904083488	0.133236651	-0.003569151	-0.043982093	0.2580548434	0.1030596079	0.0982097937	-0.0115175494	0.0815949578	0.0599568702	-0.0162297095	0.1565578823	-0.0833085162	-0.1640851733	0.0446971468	-0.1273444172	0.0232875661584586	-0.0002478539172016	0.0005423107375845	6.14315642722268e-08	0.0079131561572722	0.0040128764539417	6.261804036937493e-05	1.610317743459971e-05	0.0046301875658798	-0.034943527258136	2.1438636895227902e-05	0.00122105009724	-0.0007858589191275	0.000406362836105	1.6513075456729918e-07	6.175742407722426e-07	-0.0009226205519947	0.00012969314063	1.6820310726498886e-08	8.51228682963005e-07	0.0003061378795078	-0.0002177351000686	4.740857380188328e-08	9.372040126953227e-08	0.0
1243.917207823248	2.3692536628789185	1547330.0199187854	5.613362919065172	1933.4273012222784	6.641635736562421	3738141.129111663	44.11132525718305	1248.148642956371	-0.2489416274665927	1557875.0349138307	0.0619719338857158	1427.168164697024	1094.1258087515384	1.077724	23.030758	0.1261973193675981	0.063315512825972	-0.1106617877	0.111260279	0.0718108405	0.0773306541	-0.0866222985	-0.1145741836	0.0720365543	-0.156224908	0.0316479172	0.0928521425	0.0118670651	-0.0299333226	0.1607898303	-0.025985185	0.2006575623	-0.0095540296	-0.0090312696	0.0295050926	-0.0551662747	0.0970276552	0.0853201	0.0802365126	-0.1419565091	-0.0801440009	0.0362673478	-0.0470502296	0.0404516199	0.1255605887	0.1193650059	-0.0450772179	-0.049921851	-0.0623295114	0.1160457772	0.0078683154	0.0206987196	0.0604279239	0.1655121187	0.2133628144	-0.1643127372	-0.061433649	-0.0468481359	0.0818121786	0.0818893878	-0.1845942997	-0.0217230417	-0.0113849781	0.0434951143	-0.0306013137	0.0198220867	-0.1106111704	0.0341432346	0.0243084907	-0.0553515335	0.0489846938	-0.0570599605	0.1566828706	-0.0060574796	0.0801511846	0.1815255152	0.0121384714	-0.097337345	0.0010683719	0.1663727997	-0.1272051978	-0.0951760473	0.0060589424	0.0043813087	0.0337481549	-0.0680852215	0.1702665279	0.1308853232	-0.0576974248	0.2398950361	0.0947884848	-0.0037559637	0.1108351145	-0.0577867173	-0.0183016691	0.0015011213	0.0392444906	-0.1333121588	0.0067882776586856	-0.016499288499773	4.608071357141005e-05	0.0002722265209987	-0.0157019032383232	-0.0236150593955954	0.0002465497653056	0.0005576710302574	0.0444485028380796	0.0398183152721998	0.0019756694045467	0.0015854982311162	-0.0010389588985828	-0.0002530999794552	6.405959960027326e-08	1.0794355929443847e-06	-0.0002511593372456	0.0006714612147491	4.508601629123371e-07	6.308101268564904e-08	0.000306869809304	7.319297962000114e-07	5.357212265653902e-13	9.416907986227333e-08	0.0
1241.2747910154292	-2.6424168078187904	1540763.1068103977	6.982366586243247	1928.6526252992687	-4.774675923009681	3719700.949073761	22.797530169768358	1249.5344897346315	1.3858467782604291	1561336.441036386	1.9205712928148115	1426.348466657884	1110.5423377283505	1.238607	26.468786	0.1064746729394994	0.0518819825856703	0.0347128503	0.1628761304	0.0934221401	0.1614713069	-0.0071240041	-0.2532286282	-0.0757178691	-0.0917953847	-0.0220616776	0.1356016677	-0.0373324971	0.0546679394	-0.0233470424	0.048947836	0.1477109393	-0.0898462949	-0.043576072	-0.1701503112	-0.1827877156	0.0060361449	0.0175590745	0.0285941482	0.16906374	0.1287554236	0.025127949	0.0125993035	0.0520458143	0.0094448184	0.0181585513	0.0430534751	0.0393109925	0.0983860234	0.1149309631	0.096258828	0.0091509027	0.1114525772	-6.47689e-05	0.2266743332	-0.0142321851	0.0096859088	-0.1172139651	0.1409314214	0.1156756466	0.1308016624	0.0891436965	-0.0053444707	-0.1342495798	-0.0134059798	-0.1331045376	0.1153012527	0.000914753	-0.0218382388	0.028488736	0.036371063	0.078578516	0.1299453873	-0.1175888031	0.1310544469	0.0318563564	-0.0394150334	0.021269646	0.0689573504	0.1545206973	-0.049778485	0.1564047239	0.120915819	-0.1122527176	-0.0816232341	-0.0336748956	0.1952685348	-0.0944131835	0.0055175252	-0.092847356	0.0888942547	-0.0358731728	-0.0650691793	-0.0500788252	-0.1174564349	-0.0928710225	0.0337382312	-0.1385517956	0.015778939417018	0.0089906617583323	0.0002489749291259	8.083199885274063e-05	-0.0262009594478769	-0.0104990562095537	0.0006864902759892	0.0001102301812913	0.0651792623962279	0.0207307595581483	0.0042483362465163	0.0004297643918577	-0.0004218532471664	0.0006171056514163	3.808193850100593e-07	1.7796016214483577e-07	-0.0009585654776318	-0.0007074061403862	5.004234474561001e-07	9.188477749074808e-07	0.0003062976928373	-5.721164667000069e-07	3.273172514693001e-13	9.381827663745297e-08	0.0
1237.8142327531934	-3.460558262235736	1532184.0748063768	11.975463486328016	1930.4152421379968	1.762616838728036	3726503.0070787007	3.1068181201676146	1247.385850789961	-2.148638944670438	1555971.460750995	4.616649314554493	1424.3268259784963	1085.3632514182102	1.398591	29.887621	0.0354353101227168	0.0207109545754348	0.0917085962	-0.0896762437	0.0258599919	0.0378017548	0.183072229	-0.1074519167	-0.0795452441	-0.0147507335	-0.0924346195	-0.1348398685	-0.1077344861	0.0132630503	-0.0979052646	0.0419091088	0.0015644252	0.0822556483	-0.1438951152	-0.0442823165	-0.0479437952	-0.0442595276	0.2673464959	-0.1634180717	0.1984347404	0.0360973763	0.0277437687	-0.1477595966	0.0073819545	0.1055672538	-0.0723110821	0.0920191465	-0.0529746938	-0.1507159749	0.0725502289	-0.0211860871	0.0301242868	-0.0235789686	-0.1587406013	0.143478267	0.0218209546	0.1588895681	-0.0053781763	0.0433323547	0.0750700773	-0.0032854673	0.0726879681	-0.1330106483	-0.0254088684	0.1587687183	0.1110530267	0.0078293069	-0.1172692208	-0.2139276197	-0.0185737319	0.0540312408	-0.1351192219	0.106814701	-0.1075278489	-0.0655940733	-0.0114789853	-0.1193394828	0.0048632055	0.1369329312	-0.0505764191	-0.081093746	0.247120191	0.0371791581	0.0077649118	0.08877391	-0.0502981008	0.0794721123	0.0805758424	0.0640777545	0.0839021163	0.0329450396	-0.1644630962	-0.0430393163	-0.0103636353	0.0967015313	0.0192400777	0.0281858894	-0.1430347106	0.0148621276931777	-0.0009168117238402	0.0002208828395683	8.405437369710197e-07	-0.0138120747226935	0.0123888847251834	0.0001907734081452	0.0001534844647338	0.065205643815716	2.638141948810291e-05	0.004251775985422	6.959792942072558e-10	-0.0007128768104308	-0.0002910235632644	8.469471437510826e-08	5.081933468499909e-07	-0.0008076098324658	0.0001509556451659	2.2787606807483294e-08	6.522336414954375e-07	0.0003062122561836	-8.543665369999729e-08	7.299421795453258e-15	9.376594583705068e-08	0.0
1237.4486760985696	-0.3655566546237878	1531279.2259781028	0.1336316677397353	1931.753395889212	1.338153751215259	3731671.182529503	1.7906554618914694	1247.4361699064011	0.0503191164400504	1556096.9979907516	0.0025320134793073	1426.0294426342048	1076.9017115103618	1.182578	25.27146	0.1625561416091825	0.093735878868203	-0.0852946133	-0.0930706397	-0.1746523316	-0.060068945	-0.0839357961	0.0044924941	-0.1758388712	-0.0494357652	-0.2224552875	-0.1692143604	-0.0055581861	0.0107337335	0.1068514348	-0.0639986711	0.0689225466	0.0299330562	0.0985290139	0.0446158367	-0.0079072291	-0.1449104463	0.074323818	-0.0422436432	0.0486340717	0.0746946286	0.0774885052	0.0555234558	0.0342447582	0.1389532409	-0.1249063797	0.0735687883	-0.0386443479	-0.0126869503	0.2295734547	0.098241089	-0.082821305	-0.0880821658	0.0584408342	0.1223328981	-0.0531512535	0.0575325606	0.1607542442	-0.1331576962	-0.0474268442	0.0540354603	0.0812312959	-0.0221875457	-0.041409554	0.0868892594	-0.0991776509	0.0930533759	-0.0623963613	-0.0746606663	0.1439814097	0.0305894112	-0.1292143816	0.0457833147	-0.0401946254	-0.0315293619	0.146016157	-0.1348837631	-0.0703848413	0.0735403844	-0.1317371798	-0.0233152597	-0.0068970279	-0.1185023882	-0.0015019976	0.0796544112	-0.0081237534	0.136678732	-0.0511092101	0.0965680122	-0.0518817624	-0.0695909209	0.070175133	-0.175642077	-0.0310972142	-0.0347761081	-0.0696839943	0.022595049	-0.1467364196	0.0190581666514475	0.0041960389582698	0.0003632137161143	1.760674293931792e-05	-0.0296587990952588	-0.0158467243725653	0.0008796443637729	0.00025111867334	0.0235032016110636	-0.0417024422046524	0.0005524004859703	0.0017390936858323	-0.0023979394813038	-0.001685062670873	2.8394362047696488e-06	5.750113755995538e-06	-0.0005308022958148	0.000276807536651	7.662241234679471e-08	2.817510772422624e-07	0.0002518637422337	-5.434851394989996e-05	2.953760968562471e-09	6.343534465196368e-08	0.0
1236.340024543541	-1.1086515550287004	1528536.6562883237	1.2291082704675556	1919.8727526686707	-11.880643220541288	3685911.386439579	141.14968333379366	1247.1059093206702	-0.3302605857309117	1555273.1490625355	0.1090720544873249	1421.3752019598933	1071.249460656098	1.400287	29.923866	0.1167472878460409	0.0568953378471593	-0.0072733413	0.1966995125	-0.1482634182	0.1097933006	-0.0092866207	0.0796997382	-0.18626347	-0.1662757934	-0.0801174814	0.0676522116	-0.0338657241	-0.0627934493	0.0048491345	-0.0374487606	0.1506544071	-0.1020990658	0.0648405406	0.0034547947	0.0895724616	0.0337423946	0.0591560582	0.165949346	0.1136355719	-0.1261534268	0.2478717037	-0.0563381314	-0.0339257764	-0.25159148	-0.1221935743	0.3059794713	-0.1022294285	0.0616642869	-0.1156995756	0.0331185388	-0.1090239913	0.0890565297	0.0024644999	0.1616256544	-0.0715655175	-0.0798474676	0.0676798157	-0.0974626531	-0.1084943765	-0.0318716071	-0.0174583996	-0.1586481699	-0.0689892393	-0.1302674774	-0.1856325117	-0.052151587	-0.0684356201	-0.2937806007	0.091013664	0.1983970146	0.1328222254	0.0040987822	-0.0778904464	0.1806518407	0.1092283151	-0.0321062453	0.0281468503	-0.0412528836	0.0438386423	0.0532440951	-0.1152043296	0.1554439427	-0.0580450833	0.0852390205	0.218541172	0.2149357321	0.0834240126	0.2496218593	-0.0686839971	-0.2489674322	-0.1547935112	-0.173047249	0.0486260467	0.1958769775	0.169731361	0.0169733466	-0.1496367051	0.0150145095410749	-0.0040436571103726	0.000225435496759	1.635116282626689e-05	-0.0518280661980554	-0.0221692671027965	0.00268614844583	0.0004914764038751	0.0022202393321819	-0.0212829622788817	4.92946269216753e-06	0.0004529644833643	-0.0031993458173147	-0.0008014063360108	6.422521153984153e-07	1.0235813658769063e-05	-0.0010629871308582	-0.0005321848350434	2.8322069865017085e-07	1.129941640370148e-06	0.0003033005982592	5.143685602549997e-05	2.645750157788012e-09	9.199125290438865e-08	0.0
1238.2679325833085	1.9279080397675443	1533307.472864141	3.716829409800335	1919.3177213888564	-0.5550312798143295	3683780.515637312	0.3080597215723326	1248.8530814479775	1.7471721273072944	1559634.019042109	3.0526104424394966	1421.0311907551077	1061.0177015133115	1.354816	28.952168	0.0468125680465786	0.0285696076778743	0.106536743	0.0903578781	-0.132705485	0.1031469977	0.0563279996	0.1187276758	-0.0623889032	-0.0344481678	0.1714678504	-0.1242111558	-0.0145677204	-0.0374764562	-0.1479819996	-0.0073607087	0.0646596641	-0.0100300993	-0.2407663622	0.1486799191	-0.0067609276	0.1487761929	-0.0884343463	0.0549679709	0.1216136449	-0.0612795481	0.0323073596	0.185320736	-0.01935104	0.041318949	0.0822923311	-0.0623362197	0.1024182275	0.1428633973	-0.2193101925	-0.1347739755	0.0544065142	0.1011523854	-0.1124196689	0.0238255149	0.0637057414	-0.0191832827	-0.1062056711	-0.0862881651	-0.1266216257	-0.3073147403	0.1167154335	0.0163753921	-0.1758840993	-0.0985274755	-0.0576349512	0.1003974247	-0.200550884	0.105768976	0.0753464958	-0.0698514101	0.0038018873	0.0399635212	-0.1337501025	0.0719589784	-0.0085240133	-0.0073302317	0.152550942	-0.1595452027	-0.1636152384	0.0969004687	0.0725574426	-0.0788226913	-0.018171535	0.0604003571	0.1333965149	0.2636459253	-0.2679170122	-0.2014639387	0.179326509	0.0537394038	-0.0987289705	-0.048838906	0.0201098785	0.1447940593	0.0684141498	0.0113284606	-0.1517197269	0.0066568815416729	-0.008357627999402	4.4314071859865365e-05	6.98499457763883e-05	-0.0522624516447649	-0.0004343854467095	0.0027313638519213	1.8869071631301635e-07	-0.0019910028845302	-0.0042112422167121	3.964092486207576e-06	1.7734561007818244e-05	-0.0031283979150962	7.094790221850002e-05	5.03360482920584e-09	9.786873515178251e-06	-0.000540104398008	0.0005228827328502	2.734063523128937e-07	2.9171276074758404e-07	0.0003856562108656	8.235561260640001e-05	6.782446927775432e-09	1.4873071297921217e-07	0.0
1240.8146988737246	2.5467662904161443	1539621.1169410918	6.486018538000009	1929.7869047525287	10.4691833636723	3724077.497754345	109.60380030219288	1248.8382091969952	-0.0148722509823073	1559596.872750358	0.0002211838492807	1424.445157827245	1075.6604528462842	1.115498	23.837988	0.0669007122685953	0.0467356136041106	0.1621010359	0.020069595	-0.0713718901	0.0116796939	0.0963331731	-0.021599485	0.0014965672	-0.0488596183	0.1517493335	0.0171353484	0.1339049581	-0.0565178767	-0.179054295	0.0479440477	0.0404664874	0.1011298606	-0.2232445098	0.0427444977	-0.0392948802	-0.0200767512	0.029805158	-0.1671652516	-0.0645430554	-0.0677014095	0.0550492383	0.1309159024	-0.0214759613	-0.1592035905	0.079217844	-0.087290913	-0.0296555947	-0.0859149784	0.1454381772	-0.1504216064	-0.0074497099	0.0106044029	-0.1227222876	0.0697484616	0.0436214997	0.0225103906	-0.1587147033	-0.053606907	-0.1000062258	-0.0486219208	0.0509448978	0.0684449302	-0.0320932746	0.0862261487	0.1643141854	-0.1902324883	0.0104764628	0.1325144764	-0.0693488941	-0.0966475899	-0.066548883	0.0405911563	-0.1560287204	-0.0110534544	-0.0630531222	-0.0359186628	0.1396904333	-0.0263924773	-0.1077965139	0.0072953099	-0.1024023003	-0.1158282517	-0.0342942946	0.0509553503	0.0015112132	0.0451235712	-0.0973630078	-0.0450520043	0.0162753205	0.0596349373	-0.0836302347	0.0217447931	-0.1362717914	-0.142770627	0.0118272791	0.0056681013	-0.1529741081	0.0065908179268348	-6.606361483809959e-05	4.3438880944686976e-05	4.364401205476772e-09	-0.0478792674685877	0.0043831841761772	0.0022924242533285	1.9212303522290223e-05	0.0437635719598148	0.0457545748443449	0.0019152502306818	0.0020934811191867	-0.0028418910710877	0.0002865068440085	8.208617166371095e-08	8.076344859927995e-06	-0.0005860468928702	-4.5942494862200034e-05	2.1107128341632766e-09	3.4345096064281564e-07	0.0003841677570716	-1.488453794e-06	2.215494696872995e-12	1.4758486557342388e-07	0.0
1239.398428630543	-1.4162702431815433	1536108.464891859	2.005821401721508	1926.6007707305769	-3.1861340219518297	3711790.5297796526	10.151450005838942	1246.496918512622	-2.3412906843732344	1553754.567861462	5.481642068732889	1423.4329862991185	1074.6651072555717	0.816358	17.445421	0.0427064279954831	0.0265263217900692	0.156281504	-0.006383006	-0.0751231644	-0.0571954324	0.1394737085	-0.0142413046	-0.0802609875	-0.1149954099	0.0634785036	0.1284787051	0.0422636187	-0.1161478694	-0.1987121826	0.0245913411	0.0127545498	0.14102173	0.0928673989	0.0094555873	0.0237636471	0.0149400891	-0.0394246457	-0.0905155993	-0.1393069208	0.0055849885	0.1921232752	0.1044138528	0.0215007234	-0.0878167581	-0.2908681506	0.1767766067	0.0016685286	0.0749573001	0.1074605866	0.0315351673	0.0675182637	-0.0536379583	-0.1315051782	0.0242283725	-0.0975480844	-0.0178039851	-0.0608531377	-0.101428985	-0.0642966677	0.1285046515	-0.0657170368	-0.0556196347	0.0383037746	0.0528322456	0.0283674097	-0.2490714392	-0.0933942949	0.1314551427	0.0209802652	0.0083352875	0.207362312	0.0534320148	-0.1569010333	-0.057247582	-0.0729895725	-0.0019834723	0.1047221855	0.0119704134	-0.0299890265	-0.001926285	-0.209377445	-0.0763490193	-0.0274182813	0.0789783549	0.0271695798	-0.0609340173	-0.038915355	0.064569309	0.0114635487	0.0615438042	-0.1131770409	-0.0522541576	-0.0426076657	-0.0886941903	0.0118568926	0.0	-0.1533929978	0.0068054009836373	0.0002145830568024	4.631348254809153e-05	4.604588826670465e-08	-0.0498216913356941	-0.0019424238671063	0.0024822009275491	3.7730104795045785e-06	0.0471238610656641	0.0033602891058493	0.002220658281736	1.1291542874889516e-05	-0.0023569391472106	0.000484951923877	2.3517836847210043e-07	5.555162143653832e-06	-0.0004053613943106	0.0001806854985596	3.264724938973121e-08	1.6431785999743373e-07	0.0003060225401938	-7.814521687780001e-05	6.1066749208784e-09	9.364979510666592e-08	0.0
1240.7644193139856	1.3659906834425328	1539496.344235572	1.865930547251798	1926.187722061087	-0.4130486694898536	3710199.1406188793	0.1706092033673383	1246.0553238559776	-0.4415946566443836	1552653.8701098252	0.195005840776871	1420.9477406416788	1068.0029038347109	0.961606	20.549345	0.0950648262984539	0.0506107394312373	0.1146677394	-0.0217895013	-0.1057175823	-0.1086797235	0.0517412958	0.1237571538	0.000380111	-0.2324385805	0.0750420459	0.0111229896	-0.0960938049	-0.0349514809	-0.1595038834	0.0380369432	0.0893905025	0.0392028515	-0.0563935484	-0.0449787323	0.1064473375	0.0142648932	-0.0683136287	-0.0254717573	-0.0364466767	0.1579930732	-0.0388232479	-0.0781343888	-0.01465741	-0.0784196697	-0.071324213	-0.1186812158	0.0987979212	0.0595017403	-0.1704713976	-0.0614424308	-0.0076487398	-0.0153228927	-0.0806711838	-0.0754332311	-0.0626099244	-0.0630252712	-0.1594073131	-0.2236347176	-0.029854214	0.0691365497	-0.0365252386	-0.0602718748	-0.0529632069	-0.0875862722	0.0575541896	-0.0248198634	0.0423908515	0.1191935272	0.0443250792	-0.061896727	0.0081351569	0.0538947312	-0.1565343462	-0.0563255107	0.0182331545	0.1018585677	0.1733495666	0.0242549629	0.0980515059	0.1147411861	-0.1756975357	0.0431724273	-0.0318440538	0.0761667832	-0.0636881057	0.0102500531	-0.1904096662	0.0196586781	0.0488705083	-0.0412323782	-0.0235942803	-0.0260989053	-0.0545705801	-0.0351590219	-0.0586297177	-0.0056681013	-0.1529741081	0.0068315671580023	2.616617436500008e-05	4.667030983429562e-05	6.846686808995872e-10	-0.0734641123370067	-0.0236424210013126	0.0053969758014643	0.0005589640708033	0.0639936584904461	0.0168697974247819	0.0040951883269918	0.0002845900651531	-0.0029950058163648	-0.0006380666691542	4.0712907428553533e-07	8.970059840058983e-06	1.109566364698722e-05	0.0004164570579575	1.7343648112268917e-07	1.2311375176707372e-10	0.0002700174333457	-3.600510684810001e-05	1.296367719143098e-09	7.290941431059953e-08	0.0
1244.7131759606175	3.948756646631864	1549310.8904099672	15.592679054319325	1933.300272717454	7.1125506563669205	3737649.9444893817	50.58837683938551	1247.5752419485173	1.5199180925396831	1556443.9843229011	2.310151008029469	1424.9874273923365	1074.6046108645892	0.976563	20.868975	0.0594112614389249	0.0307891447823605	0.0973451781	-0.060822848	-0.0390456729	-0.0582739274	-0.0148817954	0.054043786	0.0785825496	-0.1210918424	0.2088718084	-0.0337816724	-0.0663707526	0.2016924538	-0.0851031963	0.1763783487	0.0164854673	0.1333812104	-0.0654125946	-0.0324466863	0.1362281675	-0.130336746	-0.0332568405	0.0361156158	-0.0686589083	0.1530158838	0.0219075486	0.1457596316	0.0290512344	-0.1181838174	0.0727083617	-0.1131264369	-0.1644097215	0.2421030162	0.0425921984	0.1054900311	-0.0527038173	0.0090597546	-0.0466641329	-0.091076053	0.0371373947	0.0277856322	-0.2475877875	-0.1687346523	0.1752587628	-0.0037986732	-0.0832093934	0.0474573517	0.0107774369	0.0763712054	0.0607466201	0.0748201116	0.0482402219	0.1626845348	-0.0637822148	-0.0600609769	0.0607879838	0.0424589473	-0.1403778521	-0.0841960614	-0.0268309793	0.1331280788	0.1673001427	0.0883545882	-0.0139304629	0.1858211713	0.0526216928	0.0052078421	0.1017636338	0.2018963051	-0.0499751916	-0.1322037776	-0.0709420041	-0.0241690915	-0.0195425654	0.0837496709	-0.0335399469	0.1497295556	0.0330887769	-0.0669532584	-0.0396290056	-0.0113284606	-0.1517197269	0.0068910729578846	5.950579988229978e-05	4.7486886510888406e-05	3.540940219632308e-09	-0.0649800481775173	0.0084840641594893	0.0042224066611524	7.197934466233247e-05	0.0438282870267485	-0.0201653714636975	0.001920918743699	0.0004066422062689	-0.0026670390556549	0.0003279667607099	1.07562196130545e-07	7.11309732438858e-06	0.0001679680448227	0.0001568723811757	2.4608943975738125e-08	2.8213264081560555e-08	0.0003992246917772	0.0001292072584315	1.6694515631384426e-08	1.5938035452460033e-07	0.0
1242.806563576812	-1.9066123838053957	1544568.1544696046	3.6351707820800927	1936.5039717854445	3.203699067990556	3750047.6327408017	10.263687718243554	1247.7983198568854	0.2230779083681682	1557000.647037666	0.0497637532019168	1425.7984113938735	1089.4642237045346	0.965678	20.636353	0.0299351413868342	0.0147970288329824	0.1054622422	-0.0767340319	-0.0064854291	-0.0669752003	0.1194163848	-0.0668151269	-0.0067812951	-0.0332450899	0.1137172578	-0.2358384924	0.0468720498	0.0508018645	-0.083083919	0.0569975197	-0.0272650802	0.2034826312	-0.0143491657	0.056234412	0.1543322052	-0.0347120388	0.137790775	-0.1043401285	0.0113556323	-0.0413614385	-0.0947901366	0.056368717	0.0521127152	0.0465592667	0.1808401884	-0.0905531639	0.1362275448	0.0722166525	-0.0554367147	-0.0368677663	-0.0109513098	-0.0638331145	-0.1319623763	-0.0239617056	0.0666151703	0.169141018	-0.0506374454	-0.150722247	0.0329335984	-0.0533962369	-0.0316111942	0.0488363984	0.0711680247	0.0219292075	0.1649508145	-0.0899249611	-0.0081068604	-0.1071587154	-0.0865426206	-0.1246408871	-0.0110795739	0.0467291399	-0.1343563336	-0.1278094054	-0.0531023275	0.1265291362	0.1159496904	0.0761283634	-0.0979838861	0.0443060966	-0.028268551	-0.1257220032	0.0478530448	0.1921669097	0.0423496924	-0.2127073147	0.0956365395	0.055402648	-0.1119944457	0.0615637215	0.0522051787	0.024666239	0.0395622507	0.0024945745	0.033654126	-0.0169733466	-0.1496367051	-0.002461788787798	-0.0093528617456826	6.060404035727946e-06	8.747602283385296e-05	-0.0603520726921829	0.0046279754853344	0.0036423726782425	2.141815709285621e-05	0.0436933822093763	-0.0001349048173722	0.0019091116488946	1.81993097502274e-08	-0.0024880521087259	0.0001789869469289	3.2036327170964645e-08	6.190403295735397e-06	0.0001888590121363	2.0890967313600013e-05	4.364325152979042e-10	3.566772646509911e-08	0.0005157347643035	0.0001165100725263	1.3574597000083704e-08	2.659823471111868e-07	0.0
