global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1122.7902046239965	-2.1247507915102237	1260657.8435995958	4.51456592602332	1740.0611906951328	-4.391962663182767	3027812.947363364	19.28933603479146	1131.0481995748817	-1.6946807301374065	1279270.0297615814	2.8719427770990533	1287.1423305632577	985.934370612743	0.962894	19.582769	0.0644311634830461	0.0345037625052188	0.0890040583	0.0766629946	0.0988738272	-0.022408489	0.0359624174	0.1162311855	-0.0900817854	-0.0699311201	0.1030298359	0.0161541247	0.0109060967	-0.1094484733	-0.1646327475	-0.1230784463	-0.0476044673	0.0178856665	-0.0073700032	0.0852355749	-0.1037461793	0.0780539872	-0.140549207	-0.1130760755	0.04070927	-0.0154574115	0.0048412951	0.052842205	0.1147485039	-0.1360526794	0.0355336026	0.0187756845	-0.1205773884	-0.0605360789	-0.0850270997	0.0301640051	0.0767014117	-0.1298521512	0.0988799512	0.0223458491	-0.1871849794	0.0062399597	0.0657428178	-0.0481996693	-0.0121147642	0.024664698	-0.0310131079	-0.025107218	0.0865936155	-0.0930785442	-0.0287364245	0.1349623	-0.1453622261	0.0170654386	0.1018354412	-0.0281795843	-0.0447813839	-0.14662492	-0.002353082	-0.0719715252	-0.0387356556	-0.0010283643	0.0193812066	-0.1711695983	-0.0240880941	-0.066699924	-0.0246677192	-0.0075901047	0.03453861	0.0225907414	-0.0556297804	0.0163318819	0.0245279001	-0.0063820224	0.0246960743	0.1633241168	-0.0001010997	-0.161645301	-0.151011394	-0.0533281488	-0.0047587728	0.0446971468	-0.1273444172	-0.0237034906119362	-5.1828903153298966e-05	0.0005618554671901	2.6862352020740434e-09	-0.013647999461881	0.0150177353246476	0.0001862678893115	0.0002255323742811	0.0300748554195422	0.0174075081538589	0.0009044969285063	0.0003030213401266	0.0011240523134792	-0.0004039917392196	1.6320932535767737e-07	1.2634936034379417e-06	0.001268954149294	0.0002350133805517	5.5231289038338176e-08	1.6102446330104592e-06	-8.271308883162445e-05	7.670225642684212e-08	5.883236140969041e-15	6.841455064068197e-09	0.0	0.0	0.0	0.0	0.0
1122.7653875916894	-0.0248170323070553	1260602.1155739166	0.0006158850925294	1736.1754582243143	-3.885732470818539	3014305.221740408	15.098916834773547	1130.250294956592	-0.7979046182897491	1277465.729249463	0.6366517798881103	1284.5163562865484	979.055503411888	0.8858	18.014875	0.0692047824586615	0.038408905797431	0.1140766797	0.0722758862	0.0958279417	-0.0391937899	0.1316157311	0.1199390017	-0.1601353267	0.057378744	0.1594095004	-0.0010003014	0.0817384605	-0.0065931837	-0.1837143526	-0.0994070474	-0.0615729051	-0.005847251	0.1463068342	0.008953983	0.0390042144	0.0517919454	-0.0368987711	0.0051266638	0.0209052645	0.1258053593	-0.0825354744	0.1474882144	0.0861211702	-0.0563238139	0.1047913233	0.1982740155	-0.0477462649	0.0354786236	-0.0061139996	-0.0472550694	-0.0325819425	-0.1135770393	0.1697652217	0.018522827	-0.0229012418	-0.1054538619	0.0922164557	-0.1606076682	0.0585057775	0.0142437464	-0.1373331713	0.0107549426	0.1503556572	-0.000280504	-0.0413924994	-0.0146229699	-0.1798622849	0.0966994765	0.0883203221	-0.034969547	-0.1610374824	-0.1536977965	-0.0174407723	-0.0837738624	-0.0457181283	-0.0141814714	-0.0924017156	-0.046023094	-0.0620984778	-0.0954132083	-0.0968953513	-0.1328960235	0.0439824699	-0.0274370272	0.0201089027	0.0871127122	-0.0146551559	-0.0197702848	-0.0334803699	0.2677816015	-0.0928090224	-0.0170543542	-0.0448216463	-0.0853783598	-0.0414432073	0.0392444906	-0.1333121588	-0.0236486311922163	5.485941971989858e-05	0.0005592577572654	3.0095559320039964e-09	-0.03695196244702	-0.023303962985139	0.0013654475286859	0.0005430746908127	0.0594604232542579	0.0293855678347156	0.0035355419335754	0.0008635115969686	0.0013570568437665	0.0002330045302872	5.429111113440529e-08	1.8416032772134949e-06	0.0013649443241752	9.599017488120002e-05	9.214113673723364e-09	1.8630730080980931e-06	-8.292622804486347e-05	-2.131392132390196e-07	4.5428324220148246e-14	6.8767592977487e-09	0.0	0.0	0.0	0.0	0.0
1125.49614371648	2.73075612479056	1266741.5695206674	7.457029013081154	1739.993771391095	3.8183131667806265	3027578.324479806	14.579515439610296	1132.590195262104	2.339900305512174	1282760.550403851	5.475133439735965	1286.330822187757	986.4844759900254	0.845638	17.198076	0.084309849160549	0.0475393084489826	0.1128299277	0.0769768822	0.0595444537	-0.1060157742	0.1315255821	0.0384184422	-0.1061949411	0.1592925622	0.0091447565	0.1195642614	0.0253565518	-0.0923669108	-0.1442491063	-0.0202408214	-0.0251596458	0.0447601829	0.1249817406	-0.0351070072	0.0728791721	0.1072521193	-0.0543059854	0.0720546952	-0.1092099723	0.1017940472	-0.0359666236	-0.0323652711	0.0636777658	0.1948705224	-0.0652510798	-0.1716183914	-0.1528158724	-0.0371670279	-0.1151728232	-0.0651999199	-0.1259963077	-0.1419361511	0.0994741192	0.00641328	0.0925256396	-0.1799953305	-0.0099532767	-0.0801647023	-0.0091849718	0.0624727804	-0.0135146993	0.0771068212	0.1507069106	-0.1037742569	0.0359964639	-0.1294506583	-0.0520133623	0.0306234254	-0.0890212699	-0.2020268948	-0.1103795123	-0.1536941742	-0.0443171628	-0.0776775457	0.0095001572	-0.0198998358	-0.1814802153	0.0206181045	-0.0336359295	-0.0071045984	-0.0245667082	-0.0868916957	0.1374217093	0.0085018336	0.0233674355	0.1551203525	0.0030447264	0.0852042908	-0.066851665	0.1962271357	-0.0900917107	0.0145253365	-0.0283309268	-0.0340597563	-0.0846714138	0.0337382312	-0.1385517956	-0.0235146729211663	0.00013395827105	0.0005529398425894	1.7944818382705772e-08	-0.0471061645835249	-0.0101542021365048	0.0022189907417701	0.000103107821029	0.0148006150458357	-0.0446598082084222	0.000219058205735	0.001994498469213	0.001100964427981	-0.0002560924157854	6.558332542285334e-08	1.2121226716795309e-06	0.0015650248828917	0.0002000805587164	4.00322299763068e-08	2.449302884070179e-06	4.813840834457612e-05	0.0001310646363894	1.717793891189601e-08	2.317306357949156e-09	0.0	0.0	0.0	0.0	0.0
1126.4959133541222	0.9997696376422028	1268993.042803538	0.9995393283512214	1746.8977737426758	6.904002351580857	3051651.831907117	47.665248470634005	1133.1960555610308	0.6058602989267001	1284133.3003390788	0.3670667018155504	1288.6342795765588	987.8336899329386	0.980763	19.946167	0.0764543050798613	0.0428465143957952	0.0449499563	0.1464830953	0.0385312585	-0.1855724521	0.0256066779	0.0512050162	-0.0476741617	0.0335858757	-0.0863621006	0.2219265843	-0.0356744305	-0.04112309	-0.1737377664	0.0431553689	0.034726505	0.0942674774	0.0278600673	-0.0107945695	-0.1409486131	-0.1208338923	-0.0040029954	-0.0046263502	-0.1596130682	-0.0367952054	0.0087174005	0.0999851984	0.0017607953	0.1458688916	-0.0050789993	-0.0513666635	-0.0361120722	0.0298564279	-0.0532117665	0.1681478624	-0.1353734178	-0.190457594	0.0016670036	0.0634917322	-0.0015767404	-0.1464151123	-0.0190055743	0.0583840315	0.0025597619	-0.0094198012	0.1118221619	0.070592794	0.0153461988	-0.0156128326	0.0021779651	-0.0653559499	-0.013621485	0.1060940519	-0.0076384879	0.0407970549	-0.1274889268	-0.1474812676	-0.1075724529	-0.0810875632	0.0308576296	0.0657655283	-0.1046432504	-0.043294392	-0.00842787	0.0296682712	0.0844464268	-0.0074632302	0.1538844055	0.0951263774	0.0435624357	0.0608273403	0.0370068976	0.0707537443	-0.0466765959	0.0595527614	-0.1525929272	0.2069994256	0.0440089731	0.0548110544	-0.1019809455	0.0281858894	-0.1430347106	-0.0365121034729725	-0.0129974305518061	0.001333133700021	0.000168933200949	-0.0477375820159267	-0.0006314174324017	0.0022788767367273	3.98687973940878e-07	0.0436713970432833	0.0288707819974476	0.001907190919712	0.0008335220531441	0.0006290138257478	-0.0004719506022332	2.2273737094828026e-07	3.956583929818837e-07	0.0017079916186604	0.0001429667357687	2.0439487536357318e-08	2.9172353694141738e-06	-1.603775561763893e-05	-6.417616396221505e-05	4.11858002090511e-09	2.57209605251109e-10	0.0	0.0	0.0	0.0	0.0
1127.044563974255	0.5486506201327757	1270229.4491839183	0.3010175029720793	1744.758420188472	-2.139353554203808	3044181.9448185726	4.576833629884466	1133.5473831596723	0.3513275986415465	1284929.669868141	0.1234310815672355	1291.4479755371335	990.8171264961	0.99519	20.239574	0.1137160831452051	0.0569299455940971	-0.0347159082	0.1733007115	0.0327634593	-0.1657221783	-0.0398519508	0.0907837952	-0.0889562131	-0.1310905001	-0.1461671948	0.1147432775	-0.0862837144	0.0985187217	-0.1305215316	0.0118659374	0.1100944627	0.0158789415	0.1717570381	0.0395775883	-0.163577971	-0.1256722593	-0.0153241734	-0.0683672495	-0.112525075	-0.028233821	-0.1983099765	0.0775309568	0.0117967505	0.0634826305	-0.0971381532	0.06426543	-0.035982975	-0.0720274938	0.009181614	-0.0501852796	0.0696061378	-0.1957926179	-0.051366135	0.0690716512	-0.1712047388	0.0026770077	0.0563948219	0.1222932325	-0.0889762922	0.0113592876	0.0360831748	0.0419987141	0.1434793457	-0.0237784538	0.011859831	-0.0861705033	-0.0890809759	0.0002372258	-0.0158512565	0.0613219085	-0.1156727249	-0.1428938496	-0.1543675826	-0.0173294364	0.0249859367	-0.0122190595	0.0737649817	-0.1602095938	-0.08804063	-0.0550443516	0.1752189066	-0.1232338311	-0.0340878922	0.0763125738	0.0627542865	0.0895389181	0.0215358708	0.09918127	-0.0458556362	-0.0383764791	0.0281435322	0.1049772419	0.0730404055	-0.046159404	-0.067754193	0.022595049	-0.1467364196	-0.0235972626729221	0.0129148408000503	0.0005568308056548	0.0001667931128906	-0.0299400636457107	0.017797518370216	0.0008964074111092	0.0003167516601381	0.0101202224967664	-0.0335511745465169	0.000102418903384	0.0011256813134508	0.0012759718479322	0.0006469580221844	4.1855468246875067e-07	1.6281041567155137e-06	0.001427025905949	-0.0002809657127114	7.894173171942502e-08	2.0364029362495644e-06	4.50894980549985e-05	6.112725367263743e-05	3.736541141558967e-09	2.033062834851713e-09	0.0	0.0	0.0	0.0	0.0
1125.278488138274	-1.766075835980928	1266251.6758667598	3.119023858435733	1751.2041947706691	6.445774582197146	3066716.131782388	41.54800996449879	1132.6144442777022	-0.9329388819701308	1282815.4793864882	0.8703749574916776	1289.423185908605	998.6773989764448	1.065206	21.663517	0.0598339935933888	0.0386300603042025	-0.1037734801	0.1425443149	0.0842646783	-0.1061062977	-0.027012669	0.139690532	-0.0113065812	0.0037242783	-0.2196076784	-0.1471964005	0.0592602981	-0.1829481936	-0.1214203499	0.2220979997	0.0351860046	0.0860687726	0.1216622536	-0.021679698	0.0127959731	-0.1335725514	0.1170467955	-0.0835826828	0.0052775162	-0.042795042	0.0593662064	-0.0599798482	0.0613586251	-0.0354410922	0.0449813948	-0.0872280777	-0.0283473835	0.0234819826	0.2075878404	-0.2013052061	0.0236212347	-0.1804227407	-0.0645633348	-0.0336932908	0.0093614341	0.0510188054	0.226194877	0.0376032583	-0.0846370537	-0.0304127408	-0.0898758025	0.0345400146	-0.0695219731	0.1744518755	0.0403101443	-0.1691082255	0.1568920247	0.0322966801	0.0405155559	-0.0193533558	0.0775590201	-0.1463960486	-0.138390094	0.097636716	0.0073782652	-0.0769177172	0.0203844229	0.0728645132	-0.1456538834	0.0152932089	0.0693514454	-0.1940660621	-0.151352481	-0.0088390422	-0.0383967171	0.0408479862	-0.0709555569	0.0505741155	0.0741161123	0.0137272026	-0.1268655423	-0.0327572248	-0.0251708781	-0.1019847001	-0.1136379256	0.0169733466	-0.1496367051	-0.0236954802898736	-9.821761695149796e-05	0.0005614757861677	9.64670027963118e-09	-0.015816720630454	0.0141233430152566	0.0002501686515018	0.0001994688179266	0.0068895374890303	-0.0032306850077361	4.746572681275393e-05	1.0437325619210808e-05	0.001951063592537	0.0006750917446048	4.557488636335525e-07	3.8066491421233846e-06	0.0013834218779031	-4.360402804590006e-05	1.9013112618276388e-09	1.9138560922609395e-06	-8.384968836319261e-05	-0.0001289391864181	1.6625313794185042e-08	7.030770238604518e-09	0.0	0.0	0.0	0.0	0.0
1124.2631234004302	-1.0153647378438109	1263967.570638091	1.0309655508566309	1743.7037862381844	-7.500408532484698	3040502.89414138	56.25612815416927	1131.4842856870878	-1.1301585906144282	1280256.688756819	1.2772584399395908	1287.3212940200926	998.0415996963528	1.304041	26.520803	0.1204501772041972	0.0674682951936262	-0.142111254	-0.0554367123	0.1912448484	0.0281425167	-0.082978623	0.1911953505	0.0932689868	0.210214754	-0.0127462893	-0.081604385	-0.0640892051	-0.1438190775	-0.1038896029	0.1998823995	-0.164212858	0.0875995498	0.0852753145	-0.1074767622	0.0597365034	0.0483628718	0.0858387494	0.0916347803	0.0084675374	-0.0191032769	-0.0864045209	-0.0959984297	0.0182933537	-0.069831757	0.0995901757	0.0689885308	0.0251685927	0.0911676056	0.0089146837	0.0672434518	0.1254487372	-0.0949132814	-0.0321467438	-0.2290079842	0.1731876724	-0.0124057777	-0.0140119122	-0.0266351998	-0.1069559322	0.053879629	0.1045058393	-0.0685698331	-0.0454504432	-0.0063131102	-0.0805317455	-0.1934903095	0.0916669935	0.0103207889	0.1156766289	-0.1187596921	-0.0031532977	-0.1234463925	-0.0804084986	0.1529808307	-0.1361038749	0.0141968164	-0.0633068703	0.1642453516	0.0018104695	0.0881748498	0.0828683151	-0.014889308	-0.0833195714	0.0809135025	-0.1354879691	0.1907916438	-0.1842095893	0.0603771404	0.1376029154	0.0116656895	0.0526872422	-0.0066279729	0.1523109142	0.0068149795	-0.0553359637	0.0113284606	-0.1517197269	-0.0428736596985857	-0.0191781794087121	0.0018381506959501	0.0003678025654327	-0.0186888404308689	-0.0028721198004149	0.0003492727566504	8.249072147935328e-06	0.0331029010987009	0.0262133636096706	0.0010958020611503	0.0006871404317328	0.0009162757617181	-0.0010347878308189	1.0707858548108842e-06	8.395612715120843e-07	0.0013841487079739	7.268300708000112e-07	5.282819518191494e-13	1.9158676457858166e-06	0.0003243659384551	0.0004082156268182	1.6663999797865152e-07	1.0521326202985773e-07	0.0	0.0	0.0	0.0	0.0
1124.5928928620312	0.3297694616010176	1264709.174675792	0.108747897804625	1736.9119871607368	-6.791799077447649	3016863.251142659	46.12853470841874	1131.687676386002	0.2033906989142906	1280716.9968839486	0.0413677764048436	1283.874917923458	998.4639037414636	1.373883	27.941214	0.1189284296662592	0.0520971548496306	0.0718192648	-0.0885710814	0.0623726077	0.1718563815	-0.0133518992	0.1072128559	-0.0878152949	-0.0006288726	-0.0557925104	0.0052870016	-0.0604993424	0.047762984	0.0140834656	-0.1013302371	-0.0637916922	0.0398924185	0.0101495659	0.0301845941	-0.0710628359	0.1218727954	0.3118022855	-0.0204757457	-0.0654313819	0.0044933249	0.0063864002	-0.2698483301	0.0997472122	-0.053113591	-0.0476806962	0.1061364579	0.082872566	0.0005871532	0.1152291571	-0.0383669596	-0.0817546944	0.057158138	0.1138709419	-0.0780458137	-0.0838378216	-0.0875247022	0.0243880324	0.0813496338	-0.0435363661	0.1044777133	-0.1232882259	-0.0020140062	-0.0783115513	0.2011543104	-0.1549055421	-0.1160787399	0.0715742583	-0.1799742174	-0.0252443616	0.0535179435	0.223087513	-0.083100619	0.0606485778	-0.0380686223	-0.1361495205	-0.1116319384	0.0516036528	-0.0178980126	-0.0783016732	0.0243317263	0.2395954629	-0.0529992589	-0.0058987444	0.0798011797	-0.1648790674	0.0881036613	-0.1319584678	0.0084071713	0.2464487106	-0.1374815775	0.2239499445	-0.1025713919	0.0438412645	-0.0783667772	0.0251194723	0.0056681013	-0.1529741081	-0.026903714370519	0.0159699453280666	0.0007238098469304	0.0002550391537814	-0.0039090592024706	0.0147797812283983	1.528074384842008e-05	0.0002184419331593	0.0015197151755756	-0.0315831859231253	2.309534214874777e-06	0.0009974976330547	0.0012160388255197	0.0002997630638015	8.985789441972209e-08	1.4787504251713312e-06	0.000958950633968	-0.0004251980740058	1.8079340213832678e-07	9.195863183876293e-07	-8.258326747077871e-05	-0.0004069492059258	1.6560765620370322e-07	6.819996066150177e-09	0.0	0.0	0.0	0.0	0.0
1125.4643743756037	0.8714815135724621	1266670.057988669	0.7594800284985493	1744.7062183596054	7.7942311988686015	3043999.788382675	60.75003998141668	1131.7444004443807	0.056724058378677	1280845.3879372107	0.0032176187989475	1287.1392312125554	989.2351245134236	1.380036	28.066341	0.213031741481761	0.141871513887785	-0.0609314729	0.1099221713	-0.0403259	-0.0197397885	0.0051029894	-0.0874696714	-0.1717863735	-0.0754827174	-0.0674688191	-0.2496217245	0.1454685044	0.0818509621	0.0494974427	0.059355213	0.154441187	0.0911410101	0.1873590688	-0.0461399534	-0.0642813198	-0.0163076327	0.0686765731	0.0764667681	-0.0080140937	0.0402542411	0.1232883187	-0.0905600968	0.0234561425	-0.0309482113	0.0268277339	0.1090443943	-0.0878165865	-0.053864398	-0.0457397574	-0.1540405242	0.1166793498	-0.0009629949	-0.0762310791	0.0996297318	-0.0315476854	0.0418565872	0.2722281178	-0.014488398	-0.0657471087	-0.0221380553	0.0988530002	0.0067605507	-0.0639159181	0.0986981492	-0.140562131	0.0174917712	0.1163369354	-0.0798500955	0.0838224862	-0.0253950124	0.0213681654	0.0285420677	-0.1261674443	0.0034700154	0.0515077086	-0.1364770386	0.1076208809	0.0483805074	0.0298989338	-0.0513821025	0.1604367388	-0.1421837239	-0.0345982034	-0.1523984248	-0.1544671285	-0.1100572316	-0.0274107863	-0.2799957756	0.1044400333	-0.0704440877	0.1202304895	-0.0131033958	0.0278592409	0.0416815983	0.147770458	0.0	-0.1533929978	-0.0213761503347171	0.0055275640358018	0.0004569398031324	3.055396416989057e-05	-0.0199593241842279	-0.0160502649817573	0.0003983746218911	0.0002576110059846	0.0106785517605345	0.0091588365849588	0.0001140314677024	8.388428758998159e-05	-0.0012660090842802	-0.0024820479097998	6.160561826542051e-06	1.6027790014799906e-06	-0.0002039488260459	-0.0011628994600139	1.3523351541006203e-06	4.1595123645500786e-08	-8.162911969971927e-05	9.541477710594453e-07	9.103979690177077e-13	6.663313182951096e-09	0.0	0.0	0.0	0.0	0.0
1128.9980244918552	3.533650116251465	1274636.5393065116	12.486683144083992	1744.0560313530689	-0.6501870065364983	3041731.4404990165	0.4227431434688924	1131.6847399790352	-0.059660465345587	1280710.3507014164	0.0035593711252519	1285.762550354004	994.4206437620592	1.351755	27.491177	0.1822874724895304	0.1088547051476888	-0.2217573669	-0.0945362984	-0.0213378657	0.0649967528	-0.233229854	-0.1067891755	-0.1436607825	0.1489196763	-0.0265487236	-0.0937537552	0.0845731945	0.0631378855	0.1265990916	0.1155808884	-0.1823683187	0.1258581666	0.1293851463	0.0795001283	-0.0887432797	0.0081711898	0.0011339325	-0.0016079429	0.0603153271	0.0131922557	0.0443694883	-0.0098177584	0.0565231261	-0.0960180922	0.0423740185	0.1003797784	0.0548829333	0.0825836359	-0.0142920027	-0.0256459181	-0.1158192743	0.1300927493	-0.1760785686	-0.142840072	-0.0494764778	-0.1828484856	0.1431197753	0.0198623175	-0.0401549022	0.0686189737	0.0605781233	0.003339375	-0.0012987043	-0.0801571376	-0.0090011397	-0.1236014971	-0.1276287682	0.1024603037	0.0091808913	0.0052136077	0.0871495461	0.1057273121	-0.0935706188	0.1715914099	-0.1239178582	-0.205000261	0.0291540715	0.0114739	0.1213026594	-0.0536043958	-0.0707967009	0.0680076615	0.1265923077	-0.2622189867	-0.1589090574	0.0744537742	0.0092505172	-0.2453162711	-0.037413438	-0.0356092666	0.0577619761	0.0757548598	-0.1062786472	0.0204468183	0.1621385747	-0.0056681013	-0.1529741081	0.0014437218939349	0.022819872228652	2.0843329070269748e-06	0.000520746568532	-0.0311364556967674	-0.0111771315125395	0.0009694788733567	0.0001249282688486	-0.0257118736641146	-0.0363904254246491	0.0006611004473193	0.0013242630625869	-0.0032790207943828	-0.0020130117101026	4.052216145010195e-06	1.075197736999481e-05	-0.0004278657387339	-0.000223916912688	5.013878378772541e-08	1.83069090382306e-07	-8.270136338291698e-05	-1.0722436831977177e-06	1.1497065161574077e-12	6.839515505393282e-09	0.0	0.0	0.0	0.0	0.0
1130.8898552940834	1.8918308022282415	1278911.864807073	3.5790237842595527	1737.7394511384784	-6.316580214590431	3019738.4000430605	39.89918560735529	1131.6950768986974	0.0103369196622224	1280733.7470767486	0.0001068519081032	1282.8021787915911	1013.5856948369486	1.369528	27.85264	0.0599297172364525	0.0368762717222704	0.0278140099	-0.1793376591	-0.1675368103	0.1642809762	-0.008320984	-0.2059601815	-0.2068148482	0.1536732694	-0.0917308427	0.0116425367	-0.0559971789	0.134321856	0.1368398258	0.0272349289	-0.1131843805	0.0560256812	0.111837788	0.0661417265	-0.1530995522	0.0491202995	0.0240570635	0.0582685626	0.1614320595	-0.0928119916	0.0986534829	-0.0382381996	-0.1016487429	-0.0992278381	0.3056625278	0.0771047485	0.060902679	0.0354840063	0.0519618353	-0.0391194014	-0.135168784	0.2326348904	0.0202729996	-0.0297098953	0.073970114	-0.1744057512	0.1477572954	0.1245020311	0.0108890166	0.1713683602	0.0267076354	-0.0411021584	-0.0671052918	-0.101646423	0.1445363624	0.1100148674	0.0419447207	0.0655844703	0.1492183391	0.0297324802	0.1845299229	0.1232441633	0.0561742094	0.0154794276	-0.0653212728	-0.2782065192	-0.1419435947	-0.0040221564	0.096933388	0.0416820296	0.043799414	0.0707151034	0.1705640629	-0.1114043738	-0.0063989029	-0.1149306897	0.1380020693	-0.1681248581	0.0307353352	-0.1543922252	0.0655987457	-0.0289931653	0.0067013404	-0.1325694929	-0.0374580057	-0.0113284606	-0.1517197269	-0.0008443292944662	-0.0022880511884011	7.128919574937911e-07	5.235178240743686e-06	-0.0215929948531083	0.0095434608436591	0.0004662574267263	9.107764487445448e-05	-0.0446111146588563	-0.0188992409947417	0.0019901515511056	0.0003571813101773	-0.0032790465670459	-2.5772663100019636e-08	6.642301632671136e-16	1.0752146388855503e-05	-0.0010098648291323	-0.0005819990903984	3.387229412245651e-07	1.0198269731184096e-06	-8.465578451443008e-05	-1.9544211315131003e-06	3.819761959304948e-12	7.1666018517536215e-09	0.0	0.0	0.0	0.0	0.0
1131.847992422267	0.95813712818358	1281079.877950316	0.918026756403878	1751.3279424703346	13.588491331856176	3067149.562077376	184.6470966759304	1132.6802995314292	0.9852226327318476	1282964.6609466083	0.9706636360470732	1285.4785043549916	1015.6722056284076	1.398728	28.446482	0.1072223032058658	0.0591627868540985	-0.1031309062	0.0875679858	-0.2365701597	-0.1012046028	0.0013133755	-0.2532387691	-0.0590840306	0.0621730728	-0.1383296924	-0.0279557688	0.081805225	-0.0888812923	0.0832501417	0.1209525111	0.1089638239	0.0643538542	0.0988262441	-0.061311039	-0.0515702895	0.0237593629	-0.0002905626	-0.0203656493	-0.0272124368	-0.1983820251	0.1403042696	0.0077784652	-0.1176592271	-0.0367464097	-0.1671818599	0.0556412158	0.06600741	-0.1314653626	-0.0260522475	-0.1416375251	-0.0561034496	0.0448895703	-0.1232483378	0.1505591912	0.0837132227	-0.1302353125	0.1061808165	0.1688710976	0.0222257863	-0.0574054774	0.0174808503	-0.0904159669	0.0661060505	0.0880413796	-0.0521601294	0.1231538015	0.167550405	-0.2193528392	0.0164361159	0.0058151928	-0.0758883012	0.1360614181	-0.1654825943	0.0142038919	0.0790703954	-0.1438631799	0.0105805061	-0.0176599175	0.0486116971	0.0953174952	0.1694524974	-0.0007209795	0.0632313956	-0.1146301781	0.0914422408	-0.262144559	0.0269957521	-0.0087216313	0.0008327593	0.0782655375	-0.02515072	-0.0501109975	0.0285447504	-0.0633552299	0.0137686905	-0.0169733466	-0.1496367051	-0.0006680444918458	0.0001762848026204	4.4628344308551326e-07	3.1076331634913394e-08	-0.0467644016839443	-0.025171406830836	0.0021869092648572	0.0006335997218434	-0.0087658618227095	0.0358452528361468	7.68403334948359e-05	0.0012848821508872	-0.0035020220238734	-0.0002229754568274	4.971805434743218e-08	1.2264158255694344e-05	-0.0003148575845286	0.0006950072446037	4.830350700516273e-07	9.913529853518448e-08	-8.205131122037616e-05	2.604473294053923e-06	6.783281139440093e-12	6.7324176729830275e-09	0.0	0.0	0.0	0.0	0.0
