global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1449.677858837637	10.360739739920293	2101565.894404076	107.34492795836358	2096.2151645758213	12.669266082428294	4394118.016197638	160.51030306736797	1438.1932760421705	1.8868179557493927	2068399.8992529109	3.560081998138319	1679.730095224811	1224.1576672467318	2.100129	42.536739	0.2249040114991715	0.1406221170282664	-0.0628890634	-0.2502534542	-0.0679911393	0.1379428775	0.0806571498	-0.1965885518	0.1024476318	0.1620244195	0.2386382543	-0.4501530411	-0.3828763239	-0.1720480903	-0.2967911438	0.0173805052	0.1248456466	-0.0596211311	0.2461277412	0.2865213897	-0.0954934752	-0.1158514654	0.1071464332	-0.2440806068	2.57539e-05	0.1919196236	0.1905624721	0.0531907462	-0.0229780123	0.0374107201	-0.1857780353	-0.1042007505	0.1151881887	-0.0939324975	-0.0683788629	0.0597270614	-0.0344282623	-0.176107901	0.0644430074	0.0574144906	0.1916071196	0.1399670497	-0.3311905638	-0.0454588374	0.5049471271	-0.1008291008	-0.2010312794	-0.0623399073	-0.2713387645	0.2780502532	0.2849429704	0.0481050387	-0.0551824721	0.230708144	0.2253200547	0.0618928442	0.1662729286	0.0384290508	0.0268489083	-0.0432588895	-0.0080353335	-0.0404528488	-0.2919230485	-0.1211642521	0.0057595596	0.0213014218	-0.1212226457	-0.0595451935	0.0616868169	-0.1120221989	-0.1748022842	-0.1096983448	-0.2398323643	0.1239132108	-0.3301685587	-0.0232438864	0.3216108983	-0.2383985462	0.2132095631	0.1110732682	0.1801684082	-0.0485679729	-0.0325407875	0.1592635463	-0.2526385072	-0.0215035566	0.0446971468	-0.1273444172	0.0031246750574496	0.0048846140241067	9.763594214647662e-06	2.3859454164499848e-05	-0.0544600753934361	0.0263748085704235	0.0006956305271264	0.0029658998118587	-0.1259695530905489	-0.0735677704992455	0.0158683283058326	0.0054122168562296	-1.874001462418584e-05	0.0017221556005718	3.511881481146992e-10	2.9658199125808654e-06	-0.0013130028883432	-0.0005732499412796	1.7239765847975856e-06	3.286154951770649e-07	0.0003959875566982	0.0001061308262565	1.1263752281887396e-08	1.5680614505981017e-07	0.0	0.0	0.0	1.0	0.0	0.0
1447.8451626037645	-1.8326962338724115	2096255.6148751213	3.358775485650121	2127.664536137284	31.449371561462613	4526956.378336283	989.0629716109332	1438.18750623579	-0.0057698063806128	2068383.30309272	3.3290665669760905e-05	1687.367295308255	1215.4029605108844	1.521827	30.823616	0.1401065758441292	0.0709570336936109	0.0248593253	-0.1859063783	0.1675455263	0.0050856264	0.0391257947	0.1642033223	-0.0473551681	0.1055242913	-0.0076082229	-0.2283457171	0.2533398928	-0.1855331515	0.0761229412	-0.0447900413	0.1654869862	-0.0096325922	0.1992740718	0.0212758473	-0.0418223065	-0.088572831	0.1559738523	0.2128097286	-0.2228933839	-0.1205713636	-0.0647832318	0.1230274394	-0.1949606729	-0.002807203	0.223460714	-0.1020131571	0.0870319192	-0.0949455847	-0.0054100931	-0.0403631793	-0.0347554937	-0.0385728216	0.1755195183	-0.0020784147	-0.2502578174	0.1426368145	-0.1396123411	-0.000368546	0.1136237557	-0.1469178472	0.2271035447	0.0160582564	0.1527783334	0.1308493651	-0.0423382683	0.097555718	-0.0080412059	-0.4469885606	0.2346757231	0.1929811071	-0.0727217823	0.1271870372	0.1953005633	0.0972898892	0.192227056	-0.0121591537	-0.3031246126	-0.1052447066	0.0902013854	0.011250035	0.0694619303	0.2388101249	0.0160466197	-0.2667039697	-0.4319494132	0.0059007759	0.3254277592	0.2054111242	0.0960161921	-0.2309459191	-0.0135698575	0.0311132753	-0.1726351329	0.1585008309	0.0498039944	-0.254826291	-0.1460693357	-0.2938187563	0.0182068041	-0.0948123653	0.0392444906	-0.1333121588	0.0029067806265317	-0.0002178944309179	8.449373610780022e-06	4.747798302503552e-08	-0.0049229697446122	0.0495371056488239	0.0024539248360627	2.423563110636711e-05	-0.1079104878066772	0.0180590652838717	0.011644673378675	0.0003261298389271	-0.0005599531596768	-0.0005412131450526	3.1354754103203185e-07	2.92911668377742e-07	-0.0006640394993153	0.0006489633890279	4.409484566509143e-07	4.211534802985775e-07	0.0001403138811684	-0.0002556736755298	6.536902835891747e-08	1.968798524853988e-08	0.0	0.0	0.0	0.0	1.0	0.0
1443.8646353254642	-3.9805272783003143	2084745.085143536	15.844597413292911	2107.758052504543	-19.90648363274113	4442644.007897743	396.2680906205904	1435.057475465001	-3.130030770788835	2059389.957887982	9.797092626084948	1682.678883782496	1190.686499827361	1.531272	31.014908	0.0847132878099108	0.0424304236600609	-0.0926470673	-0.1327097693	-0.087366515	-0.0016897206	-0.0458459882	-0.1043770263	0.1430221519	0.0785504157	0.039395476	-0.1149914293	-0.1296464946	-0.0287175965	-0.2816551796	0.0554128427	0.0408841089	0.0716267809	0.1315307476	0.0150133921	-0.0035437	-0.2610760658	0.1007311478	-0.0618114628	0.1592671633	0.0770410685	0.0699805097	-0.0065313552	0.1220285577	-0.0391587579	0.1577914281	0.0250426277	-0.0732618764	0.2049955114	0.0582538794	-0.0283072439	-0.0139447595	0.1257186169	0.0021571402	-0.0134320004	-0.0403235484	0.0911691813	-0.1018482411	0.0512323417	0.249548388	0.0132548439	0.0297650444	-0.2680488478	-0.0546516487	-0.1256842929	-0.0228512341	0.0052799744	0.075805023	0.0465850458	-0.3294633918	-0.0717830861	-0.2821624564	0.1222212825	-0.0605002178	0.0381461198	-0.2024126836	0.1891801701	-0.1756042226	-0.1016935417	-0.0139420362	-0.1569072089	-0.1281921514	-0.0742361607	0.1005494445	0.0889942063	-0.1388828002	0.0372494637	-0.2852776999	-0.0525801223	0.0242352091	-0.0229549399	0.1374793027	0.1193697155	-0.0550263699	0.1870579153	0.1294453991	0.1278020434	-0.033047632	0.2766817958	-0.0022572856	0.1747459576	0.0337382312	-0.1385517956	0.0173829261375004	0.0144761455109687	0.0003021661211017	0.0002095587888547	-0.0364617616255316	-0.0315387918809194	0.0009946953933079	0.001329460060837	-0.0923204818483895	0.0155900059582877	0.0085230713687188	0.0002430482857794	-0.0004923384771622	6.761468251459998e-05	2.423971760943941e-07	4.571745291550152e-09	-0.000791100302965	-0.0001270608036496	6.258396893513147e-07	1.6144447824107612e-08	0.0004078052841988	0.0002674914030304	7.155165069517187e-08	1.6630514982046406e-07	0.0	0.0	0.0	0.0	0.0	1.0
1444.948659793603	1.0840244681387503	2087876.6294393293	1.1751090475235004	2119.0845395042784	11.326486999735607	4490519.28556606	128.28930775517972	1433.235928089626	-1.821547375375076	2054165.2255669315	3.318034840735827	1685.4909062894003	1193.4619632216525	1.349398	27.331163	0.0720731984395751	0.0377818995944239	0.054112668	-0.1180856253	0.0566676865	-0.1037611347	-0.0298863852	-0.2107513276	-0.2203846403	-0.0963747778	-0.1012444506	-0.0642396774	0.0767097899	-0.0065679059	-0.120214035	-0.1587919218	0.0608143955	-0.0092639735	0.0677234702	-0.0447236781	-0.0676261525	-0.0899349235	-0.0200608946	-0.3193529096	0.0987723399	-0.1249593672	0.0136780292	-0.0667380589	0.0909988665	0.1192216036	0.2188235405	0.1853505292	-0.0862820258	0.1630240627	0.1024411984	-0.1110078953	0.002022994	0.0298074154	0.1742202479	-0.076589378	-0.1062743161	-0.0334047351	0.025056748	0.1490502673	0.0166830459	-0.2021836942	0.2255540985	0.0789942524	-0.0949538442	-0.0691218898	-0.0424187416	-0.1290951077	0.2195266283	-0.1618958541	-0.0408461677	-0.0691364441	0.1587606681	0.3052986306	0.0698373407	-0.1338015552	0.0464422645	0.1951198352	-0.1691199221	-0.0542081653	0.109614847	-0.0958236607	-0.1541721473	0.065997489	-0.0018857143	0.221263451	-0.1064429475	-0.0740072474	-0.0118975523	0.0114716776	0.1569402193	0.1348786618	0.0344531178	0.3505469548	0.1258184364	0.0985011134	-0.1002886744	0.1518935911	-0.0762546709	-0.0631322192	0.0752159152	0.025158708	0.0281858894	-0.1430347106	0.0188693471959453	0.0014864210584448	0.0003560522636011	2.2094475629884565e-06	-0.0393474586170157	-0.002885696991484	8.327247126660364e-06	0.0015482224996177	-0.0563503244850096	0.0359701573633798	0.0031753590695658	0.0012938522207463	-7.479445141467481e-05	0.0004175440257475	5.59420996242215e-09	1.7434301343744996e-07	-0.0010080177684288	-0.0002169174654637	1.0160998214681778e-06	4.705318682323884e-08	0.0004079622535128	1.5696931400001338e-07	2.4639365537634787e-14	1.664332002912421e-07	0.0	0.0	0.0	0.0	0.0	0.0
1447.3381177716617	2.389457978058772	2094787.6271548164	5.7095094289087145	2111.157018864112	-7.927520640166222	4456983.958299206	62.84558350026146	1436.706747993965	3.4708199043391232	2064126.2797313947	12.04659080835664	1682.825374196517	1191.7380390198762	1.210244	24.512693	0.0861157268648844	0.0442197650977182	-0.0068556137	-0.1472220198	-0.1328253697	-0.0363351718	0.0040879651	-0.2460904854	0.1508403992	-0.0716776826	0.0371111871	0.1066885236	0.0194974342	-0.2228125098	-0.2205060024	-0.0307386891	-0.1361289275	-0.1396971486	-0.0073360794	0.1085397083	0.1442495193	-0.0542918314	-0.0158941215	0.0906670879	0.0374148523	-0.1306960547	0.0332040756	-0.1526069031	0.0368822161	0.08971754	-0.0881568358	0.1679384629	0.010161299	0.1197388971	-0.1199123558	-0.0393454383	-0.0013481697	-0.0414503569	-0.0410799572	0.0875414655	-0.1911662783	-0.1172846427	-0.0792026768	0.1033678345	0.0490698706	0.1475196944	0.1047438829	0.1165674366	0.0288330886	-0.0202913309	-0.0541440609	-0.0615851092	0.112350341	0.0014531826	-0.1075647835	0.1220352026	-0.0694124944	0.0830941774	-0.1580666979	-0.2846263539	-0.1684739498	0.0632786797	-0.1478456543	-0.0982755725	0.0706775732	-0.1776708872	-0.0772210214	-0.184407279	-0.0264162536	0.1656407033	-0.081383786	0.0265337765	-0.1125909191	0.1173765283	0.0292337325	0.1322329865	-0.252335428	0.2081274672	-0.0351212779	0.0504514418	-0.1484576036	-0.0031680794	0.1892723682	0.0428000885	0.0888117741	-0.1414741159	0.022595049	-0.1467364196	0.0117247580241581	-0.0071445891717872	0.000137469950725	5.104515443361892e-05	-0.0365147934820271	0.0028326651349885	8.023991766979953e-06	0.001333330143035	-0.0809041706433433	-0.0245538461583337	0.0065454848274872	0.0006028913611671	5.4999135381289e-05	0.0001297935867959	3.024904892689355e-09	1.6846375173361387e-08	-0.0015009957357587	-0.0004929779673299	2.2529881987658013e-06	2.430272762727201e-07	-9.587203568341398e-07	-0.0004089209738696	1.6721636287049e-07	9.191447226081804e-13	0.0	0.0	0.0	0.0	0.0	0.0
1448.176001239315	0.8378834676532279	2097213.730565492	0.7020487053665977	2114.7930211776343	3.6360023135221127	4472349.522421625	13.220512823938156	1439.475673805449	2.768925811483996	2072090.215477652	7.666950149502305	1682.9478779993417	1183.319490858346	1.199846	24.302099	0.0852596351435524	0.0458775611059448	-0.1548585843	-0.1431523287	-0.0672697539	-0.1611283536	-0.0895329146	-0.035068395	-0.0744760879	-0.1107808163	0.0263225726	0.0043873098	0.0240483971	-0.11592447	0.0317592731	-0.0383681684	-0.113312866	-0.0596925949	-0.0870848556	0.1844603095	0.1746072771	0.1586733463	0.0974883201	-0.0039782586	0.0831216606	-0.1730748216	-0.0738721897	0.1346250563	-0.1497388093	-0.0027947008	0.0640010084	0.0987432984	-0.135106291	0.2476089493	0.1220018032	-0.0927284005	-0.0351009639	0.1337838711	-0.1025004722	0.0090700725	0.1683465782	-0.144946096	-0.1022299898	0.0438820445	0.0473255648	0.0526439994	0.1300169703	0.1830618921	0.0204572051	0.0023404017	0.0064761245	-0.1189738718	-0.1480766655	-0.1301979137	-0.0606070866	-0.2271078875	0.0316680347	-0.0665745759	0.0621490608	-0.2327880885	-0.0614694833	0.0560546147	-0.1530649361	-0.1717276753	-0.0746998521	-0.1660564512	-0.110328127	-0.0599865966	-0.1816524496	0.1060665684	0.1079252972	0.1043612344	0.0614593754	-0.1112953396	-0.0816058488	-0.0345351684	-0.181278404	-0.0021263576	0.0995413607	-0.0345638237	-0.1317497976	0.0026877221	0.1110017782	-0.097974651	-0.0871773715	-0.2238960866	0.0169733466	-0.1496367051	0.0277810684062558	0.0160563103820976	0.000771787761793	0.0002578051030862	-0.0185155082843238	0.0179992851977033	0.0003239742676282	0.0003428240470268	-0.0796959302923312	0.0012082403510121	0.0063514413051601	1.459844745813861e-06	-0.0006360014747343	-0.0006910006101155	4.044978758642045e-07	4.774818431801162e-07	-0.0011930010266494	0.0003079947091092	1.4232514495865226e-06	9.486074083932229e-08	-1.879385386732008e-06	-9.206650298978684e-07	8.476240972768427e-13	3.53208943186182e-12	0.0	0.0	0.0	0.0	0.0	0.0
1448.910938844018	0.7349376047029637	2099342.9087018534	0.5401332828065296	2120.8470009604653	6.053979782830993	4497992.001483	36.6506712109264	1436.222837276872	-3.2528365285770637	2062736.0383156284	10.58094548164528	1681.7949886853366	1206.5764426775215	1.038528	21.03471	0.0815063909803583	0.0372735030697722	-0.2084497697	-0.2297407158	-0.0106183939	-0.0777178688	-0.0256810515	0.0590503993	-0.073038853	-0.0522367802	-0.0052527618	-0.131393506	0.0900787523	-0.0445623678	-0.017026842	0.0249068851	-0.2729604574	0.0476816902	-0.1097755193	0.1970834014	0.0252185879	0.043189995	0.2988660088	-0.0026242956	0.162611148	-0.1079539878	-0.1746247384	0.0620956675	-0.0148830462	-0.068765071	0.0113880794	-0.0450229489	-0.0454627125	-0.1098905985	-0.1573573188	0.042171655	-0.0814619192	0.0978851772	-0.0865115881	-0.2649212007	-0.0374238684	-0.0791082507	-0.1336501319	-0.1361089696	0.0991997002	0.0263202887	0.2107533321	0.0816818528	0.0712132857	-0.1271448591	0.0484323313	-0.0955963457	-0.1636906709	-0.0319052434	-0.0077622406	-0.0967410603	-0.1155787013	-0.0815248336	-0.0894861331	-0.0010501587	0.0833488124	-0.0894372258	-0.1320304746	-0.2593751473	-0.1171957549	-0.0249967428	-0.1439954393	0.0115987269	-0.1240686629	-0.0490536985	0.139057818	0.0913765778	0.0857761607	-0.1554997292	-0.0350310869	-0.0578896177	-0.0827475272	-0.0912612598	0.0824439155	-0.0767865192	-0.2173039402	0.0093249397	0.0950215769	0.0395249746	0.1038996404	-0.0983442524	0.0113284606	-0.1517197269	0.0170751183136559	-0.0107059500925998	0.0002915596654253	0.0001146173673852	0.0051673243888785	0.0236828326732023	0.0005608765634268	2.670124133989856e-05	-0.0881498477832707	-0.0084539174909395	0.0077703956642137	7.146872094361286e-05	-0.0003489225735945	0.0002870789011398	1.2174696236380929e-07	8.241429547963506e-08	-0.0008850312141357	0.0003079698125137	7.832802499945113e-07	9.484540541972357e-08	0.0001763457154321	0.0001782251008188	3.176418656188283e-08	3.109781135125919e-08	0.0	0.0	0.0	0.0	0.0	0.0
1448.0910491180557	-0.8198897259621845	2096967.6865358315	0.6722191627383459	2124.550523247911	3.703522287445594	4513714.925832972	13.716077333606243	1438.226327996505	2.003490719632964	2068494.9705423105	4.013975063655413	1687.3288311257486	1222.706568126836	1.164018	23.576416	0.0855601826549233	0.0366719355677833	-0.0602530282	-0.2439714456	0.218286547	0.0115783519	0.0595529993	0.0486036046	0.0921156952	0.0022868016	-0.0781887323	-0.135637668	0.1725891406	-0.0442309202	0.0896222958	0.0325491018	-0.0131434347	0.0582741239	0.0090556115	-0.0553973154	-0.2184571314	0.1942709027	0.2405976929	-0.0343327018	0.0027314075	-0.1400871717	0.0100438595	0.0146193786	-0.1423272906	-0.0838256447	0.0167486519	0.0746574759	-0.014005144	-0.1093911331	0.0197822363	-0.0181713398	-0.0325756453	-0.0854802115	0.0114451673	-0.0265776822	-0.0817922389	0.0314388059	-0.0821317299	-0.1703980594	-0.0262095919	-0.1506826547	0.2001530632	0.0291290991	0.0368290033	0.1230564616	-0.1366831594	-0.0288379985	-0.1106006244	0.0153707222	-0.127430654	0.0923072787	0.0750992032	-0.2204479055	-0.0791839555	-0.1007139221	-0.0218415725	-0.0372485649	-0.0885757616	-0.1961297472	-0.0261146251	0.115584545	-0.1498561855	0.1287256103	-0.0622488006	-0.1282029603	-0.0094285211	0.1545892893	-0.0730971507	-0.0774267824	-0.00113377	0.051355815	-0.1260237171	-0.0864853752	-0.0806918779	-0.2142492538	0.0491841849	0.0297176402	0.1401969168	-0.0558547317	-0.0856562306	0.1511493142	0.0056681013	-0.1529741081	0.0029629431172395	-0.0141121751964164	8.779031915996925e-06	0.0001991534887743	-0.0176640888085017	-0.0228314131973802	0.0005212734285895	0.0003120200334346	-0.075570763875234	0.0125790839080367	0.0057109403526863	0.0001582333519654	-0.000526754794715	-0.0001778322211205	2.774706137552418e-07	3.1624298868650414e-08	-0.0011931092797623	-0.0003080780656266	1.4235097534549144e-06	9.491209452022767e-08	0.0004111856357468	0.0002348399203147	5.514978817341464e-08	1.6907362704450009e-07	0.0	0.0	0.0	0.0	0.0	0.0
1446.404802778684	-1.6862463393717917	2092086.8535012435	2.843426717044768	2113.2814742427167	-11.26904900519412	4465958.58937747	126.99146548146658	1434.7824873318982	-3.443840664606796	2058600.7859543087	11.860038523199378	1685.4001907216712	1191.414283695694	1.17779	23.855366	0.0663747044857899	0.0341845616259052	0.0824868835	-0.1467632639	-0.0215870796	-0.0237211835	0.0315034826	0.1226699214	-0.1358391069	0.1380571613	0.0036146384	-0.0513092833	0.0332681657	0.1694442771	0.0745438346	0.0262925151	-0.3073504222	0.0620551028	-0.0437046949	-0.0408208078	-0.1752373402	-0.0410577158	0.0358493302	-0.1320544213	-0.0658820605	0.0186802643	-0.0553198322	0.0597397823	-0.1768710013	0.0456638851	-0.0557747045	0.177832877	0.0474030577	0.0473877036	-0.0071536479	0.0839547022	-0.044872711	0.1559934771	-0.2297744016	0.1476369125	0.027805929	0.1209899458	-0.0557247543	-0.0723829081	-0.0984970486	-0.0136560574	0.0687891078	0.0666832881	-0.0670681071	-0.1283275486	0.0887038175	-0.1176348193	-0.1727127682	0.0895313076	-0.154926444	0.0118412495	0.1614067332	0.0196898628	0.0209167403	0.0310487584	0.1601076362	0.0367054409	-0.0148828858	-0.160826732	0.106588392	0.1318167362	-0.1298214855	0.0392992734	-0.0992577512	-0.0305667021	0.0490016793	0.0101528922	0.015779652	-0.0601681028	0.129230928	0.0099795135	0.1263672136	0.059019454	0.0988032337	-0.1279285419	0.075571077	0.144312922	-0.1163538784	-0.0632319426	0.0809850883	0.2036992061	0.0	-0.1533929978	0.022322915869708	0.0193599727524685	0.000498312572926	0.0003748085449763	-0.0013269503048007	0.016337138503701	0.0002669020944891	1.7607971114106707e-06	-0.0758355711110994	-0.0002648072358654	0.0057510338457466	7.012287216667488e-08	-0.0001733064207216	0.0003534483739934	3.0035115463332234e-08	1.2492575307857837e-07	-0.0009390351426983	0.000254074137064	8.817869992224166e-07	6.455366712481632e-08	0.0004119188445645	7.332088176999966e-07	5.375951703530269e-13	1.696771345073527e-07	0.0	0.0	0.0	0.0	0.0	0.0
1442.7085485868054	-3.696254191878552	2081407.9561654464	13.662295050979766	2118.013815967154	4.732341724437447	4485982.524627746	22.395058196851583	1434.775566360899	-0.0069209709993174	2058580.9258262385	4.789983957339295e-05	1685.7163929788112	1195.0628218343436	1.026383	20.78871	0.0567290761290268	0.0274664001839606	0.127153587	-0.1126596417	-0.0422059638	0.0473360848	0.0846614356	0.1765925081	-0.062676666	0.2540920271	0.0724157302	-0.0517382558	0.0611873992	0.2666884663	0.012072663	0.1657889891	-0.2272124659	0.0968244119	-0.1420705089	-0.1450106831	0.0980415023	-0.0316860902	0.1756904477	-0.1023897977	-0.0131684671	0.0544036646	0.0164383813	0.1014195775	-0.1224052519	0.0973155551	0.0485384248	-0.0240112573	0.2359151379	0.045371284	-0.053891037	-0.0760258398	0.2025470948	-0.0095365231	-0.237038385	0.1205102913	0.108824734	0.212931834	-0.0809512263	-0.1252743588	-0.1477634341	0.1336595608	0.0476698788	-0.149704004	-0.0761209125	-0.2215807668	0.1111204091	-0.0230973983	-0.1396900285	-0.0262423107	-0.0858919919	-0.017627465	-0.0204188999	9.16412e-05	0.1489884515	-0.0292707326	0.0642603964	0.1111649153	0.0383482088	-0.1326767397	0.1414121513	0.1510024511	-0.0537968	-0.0332444995	-0.0381524692	-0.0087513004	0.073866413	0.0469316873	0.0463974677	-0.0352553473	0.1367409926	-0.0488523235	0.1229666342	0.0804400763	0.0761329048	-0.1564559133	0.0768797348	0.0939224458	-0.0646923276	-0.0175302042	0.0882149349	0.1342245688	-0.0056681013	-0.1529741081	0.0029174116282888	-0.0194055042414191	8.511290608874706e-06	0.0003765735948637	-0.0128304306729774	-0.0115034803681767	0.000132330060581	0.000164619951254	-0.0819280055804654	-0.0060924344693659	0.0067121980983927	3.711775776351895e-05	-0.0003488520563546	-0.000175545635633	1.21697757222833e-07	3.0816270189794e-08	-0.0007200720541136	0.0002189630885846	5.185037631153792e-07	4.794483416255117e-08	0.0004118744277809	-4.4416783599970755e-08	1.9728506653666306e-15	1.696405442598438e-07	0.0	0.0	0.0	0.0	0.0	0.0
1437.1667061397752	-5.541842447030149	2065448.141236651	30.712017707705108	2107.853121858813	-10.160694108340977	4443044.783329945	103.23970476327504	1435.379205001028	0.6036386401290201	2060313.4621493828	0.3643796078568126	1684.3206589961717	1175.5274758969456	1.037445	21.012768	0.0582395518862075	0.0380538168582194	0.1194701831	0.0401676276	-0.0667195272	0.0992981245	0.1105738607	0.1415300465	-0.0803239068	0.1744809745	0.0038753083	0.0585935724	-0.0171191773	0.1267627898	-0.0048470164	0.0969699824	-0.0007476602	0.0473806572	-0.0692612474	-0.2141731221	0.1810031256	0.0165771399	0.0610486817	-0.1290737664	-0.0759711294	0.1168570504	-0.1503163454	0.0990814591	0.1141504241	0.0820801771	-0.1602482714	-0.1023431457	0.0058041835	-0.0224175152	0.0096147308	-0.0599520775	-0.0773798842	-0.1394820851	0.1014359753	0.1782438927	0.0091345376	0.1636935593	0.0194692377	-0.0199657376	-0.1002905135	0.1076113609	-0.0016210617	-0.0593147481	-0.1028829422	-0.090969162	0.1330567057	-0.0142313461	0.1073878794	-0.0159191977	-0.0265960125	-0.0406826034	0.0229614466	-0.1491673032	-0.0559997462	-0.0722490681	0.0525622763	0.0220270805	0.0865591127	-0.0623176139	0.0988293377	0.0442846634	0.0291933601	-0.0751637589	-0.0030011619	0.102751313	0.0838016641	-0.0278837403	0.0748121413	0.0670323014	0.1238141707	-0.1279685313	0.1726166246	0.1218357714	-0.0961063938	-0.1808082748	0.0406144499	-0.0434985253	0.0320185331	0.0803123738	-0.0345587012	-0.0347632002	-0.0113284606	-0.1517197269	0.0028141649082158	-0.0001032467200729	7.919524130633241e-06	1.06598852058324e-08	-0.0395057912360385	-0.0266753605630611	0.0007115748611693	0.0015607075411854	-0.056517645519392	0.0254103600610733	0.0031942442550556	0.0006456863984333	-0.0004273604344524	-7.85083780978e-05	1.826369409353441e-07	6.1635654315471245e-09	-0.0006780881689218	4.1983885191799954e-05	4.598035648317196e-07	1.7626466157982392e-09	0.0004113550002305	-5.194275504000179e-07	2.698049801145632e-13	1.6921293621463468e-07	0.0	0.0	0.0	0.0	0.0	0.0
1438.2561920395876	1.0894858998124164	2068580.8739402152	1.1869795258900706	2106.5919198396005	-1.2612020192127602	4437729.516733494	1.5906305332663435	1432.591499257752	-2.7877057432758647	2052318.4037455737	7.7713033110932415	1682.4041681793535	1165.7240044775087	1.150785	23.30839	0.0930497819656017	0.052074348993486	0.033660768	0.1073160059	-0.1007524978	0.1049848217	0.0842859478	-0.176913425	0.1324588059	-0.0358509188	-0.0151804545	0.2009143428	-0.101915551	-0.0824276357	0.0889583019	0.0931741307	0.0321947074	-0.134673411	-0.0511353704	0.004714308	-0.0127239021	-0.0190244447	-0.038338792	-0.0988844828	0.023737219	0.1562264128	-0.2150446525	-0.0407956725	0.1456105713	-0.2562615034	-0.1153200559	0.1551259797	0.1272496174	0.0321302119	-0.0775106319	0.0041309702	-0.1830107593	0.0090864065	0.0651708402	0.1127400611	-0.0002513751	-0.0653713301	0.0162113545	-0.04783825	-0.046384392	0.1538691103	-0.1074769577	0.1004069799	-0.0213386883	0.166520463	0.0080425974	-0.0772852988	0.0692622977	-0.0552370008	-0.2144594246	0.1587188817	0.1395783168	-0.1075254424	-0.2332514086	-0.0592889943	0.0812707872	-0.0522392041	0.1055669953	-0.0570327898	0.0352831455	0.0768226864	0.1117197846	-0.1236074974	-0.0190127911	0.1830562412	-0.0130354196	0.090897116	-0.0211788364	0.2701547648	-0.0937306407	0.0511692376	0.0661486848	-0.0307723069	-0.0220105089	-0.1474968519	-0.077212473	-0.0722635083	0.0618820654	-0.1316254068	0.1125649651	0.0073013244	-0.0169733466	-0.1496367051	0.0138148654313567	0.0110007005231408	0.0001908505068864	0.0001210154119998	-0.0452856569002335	-0.005779865664195	3.340684709614031e-05	0.0020507907208856	-0.0351220788158812	0.0213955667035108	0.0012335604203489	0.0004577702745643	-0.0010092553526431	-0.0005818949181907	1.018596366838748e-06	3.386016958161615e-07	-0.001193209795046	-0.0005151216261241	1.4237496149937172e-06	2.6535028970084e-07	0.0004108985630503	-4.564371801999974e-07	2.0833489946892489e-13	1.6883762911680137e-07	0.0	0.0	0.0	0.0	0.0	0.0
