global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1351.1473186096932	-0.6140571090838876	1825599.076586164	0.3770661332164614	1958.023133887185	1.671863079071045	3833854.592837393	2.795126155160915	1342.169077747273	1.028174826184113	1801417.833260965	1.057143473198731	1571.1422118539886	1152.3430913331492	1.162737	23.474695	0.064545476750318	0.0346312354082019	0.2164854407	-0.009738175	-0.1018026592	0.1014617346	0.0834981953	0.0379844832	-0.1394442444	0.0676578435	0.0071174364	-0.173626359	0.0339822037	-0.0175595793	-0.0361074152	0.1626794566	0.095611581	-0.0797110451	-0.1388879014	0.1147100696	-0.1068516513	0.0511921027	0.073907101	-0.0764769577	0.2457124644	0.0717096854	0.1873168653	0.042932771	0.045911074	0.0178510174	-0.0756187031	-0.000453091	-0.1797691396	-0.0081908007	-0.0725280473	0.0756059237	-0.0920396418	0.0086539968	-0.040050648	-0.0848401656	-0.1890809261	0.0053969279	-0.0621345417	0.1463513965	0.1542975612	-0.0008212954	-0.0394511584	-0.0374314214	-0.002720426	0.0766848572	0.1886120676	0.0935472004	0.0720799491	0.1903327228	-0.0173616705	-0.0162994432	0.0814180491	0.019892732	-0.0440442322	-0.1029460848	0.0241689722	0.0696239707	-0.1565900277	0.1302174736	0.0501309083	-0.1541081645	0.0717476386	-0.0402656718	0.1561033188	0.0036018345	0.0729380949	0.0258971527	-0.0168587902	0.1017802382	-0.0645115805	0.0122991869	-0.2043564101	-0.0210367067	-0.0056867101	-0.0220508444	0.0542076768	-0.0637439578	0.0542026301	-0.0323629312	0.1210977918	0.0446971468	-0.1273444172	-0.0128012825419006	0.0038450230630927	0.0001638728347175	1.4784202355715535e-05	0.0176279051999159	0.0283526571652997	0.000803873168333	0.0003107430417372	-0.0946945919489437	-0.0042482149268749	0.0089670657443769	1.8047330064923508e-05	0.0001880250425867	0.0001920229635595	3.5353416639730354e-08	3.6872818534198914e-08	0.0001129581984271	8.695788360174153e-05	1.2759554591896097e-08	7.561673520494029e-09	-0.000443010597586	-0.0002830107847396	8.00951042789808e-08	1.962583895735048e-07	0.0	0.0	0.0
1348.1087000001785	-3.0386186095147423	1817397.0670161715	9.233203054089303	1950.04729768965	-7.975836197535045	3802684.463226706	63.61396304991029	1338.7869757886203	-3.382101958652584	1792350.56654124	11.438613658721644	1568.431826568964	1164.32922291282	1.222266	24.676525	0.0283379724863628	0.017525487806811	0.0374654197	-0.243150242	0.0009753918	0.1106243473	-0.0389080039	-0.1183538118	0.0167396311	-0.0245572642	0.192679958	0.0463416818	-0.0625575022	-0.0680399071	-0.0668013477	0.0409421414	0.0002420241	0.1334788361	-0.0007437926	-0.046690653	0.013401731	-0.0233913522	0.1248673947	-0.080378397	0.2112895442	0.1818646473	-0.2264921549	-0.0648475935	-0.1419307802	0.0312826141	0.0542818206	0.1113155048	0.1317752136	-0.0208679883	-0.0655591807	-0.0794604388	-0.0794224684	0.2062764119	0.0026939392	-0.0906099722	0.062990548	-0.0972754857	0.1117727708	0.1351230079	-0.0294396857	0.0708968211	-0.08345778	0.1125854664	0.156488846	0.0495131373	0.2210303168	-0.0925314032	0.0772439858	0.112464196	0.003060795	0.0622765596	-0.0990785	-0.0570965898	-0.0262206553	0.125113252	-0.0202697714	0.0121445265	0.1308934994	0.197678159	0.0145708542	-0.1425914831	0.0636805868	-0.0484077862	0.0489451725	-0.0234441837	0.0369993545	0.0104586606	0.2036651865	0.0518333898	-0.0371815683	0.0925574597	-0.097610324	0.0544964674	0.0866838447	0.0810589414	0.193193139	-0.0549802831	-0.101772233	0.0332634762	-0.0754513368	0.0392444906	-0.1333121588	-0.0050176515137962	0.0077836310281044	2.5176826713901296e-05	6.058491198166956e-05	0.0176288722074247	9.670075088001606e-07	9.351035220758926e-13	0.0003107771353057	-0.093342674059329	0.0013519178896146	0.0087128548005461	1.827681980260252e-06	0.0001119593449427	-7.606569764400001e-05	1.2534894919998485e-08	5.785990358068428e-09	-0.0001770259979256	-0.0002899841963527	3.133820394155453e-08	8.409083413432128e-08	-0.000460989834812	-1.797923722600002e-05	3.2325297122878486e-10	2.1251162779999505e-07	0.0	0.0	0.0
1344.42115446054	-3.6875455396384496	1807468.2405610112	13.597992106907425	1950.770009305742	0.7227116160920559	3805503.629206725	0.5223120800343912	1339.3114827473958	0.5245069587754188	1793755.247819028	0.2751075498038388	1565.9629068149356	1119.0403197048515	1.278541	25.812672	0.054167320624026	0.0251463332126072	-0.1377913561	-0.0325318939	-0.1477997967	-0.0243743413	0.085624286	0.0677600966	0.1842384062	0.1356473317	-0.0927519544	0.0135584714	-0.0658970992	0.0736421774	-0.0586111305	0.0099902914	-0.1120947959	0.0099754226	0.1593944183	-0.0472432357	0.1641123306	-0.0453824513	-0.0178208614	0.0998539785	0.0056655382	0.0440895095	0.0136855104	-0.2232279603	0.2219639837	-0.0577635415	0.0327660253	0.1598935031	-0.0681085711	-0.0419316017	-0.0051631701	0.1296147972	0.0707526555	-0.0229361557	0.0220842254	0.1073695705	0.1567342286	0.1640070709	-0.0670951175	0.0219840248	0.0529778354	0.0006097627	-0.0623338319	-0.0428978785	0.0467367598	-0.2286979025	-0.0218131218	-0.1263229568	-0.0643553576	-0.0951644212	0.044717279	0.0793914439	0.0445358519	0.1995688453	-0.0023824787	0.2347334328	0.0459028376	-0.0031749032	0.1097892401	-0.0456226841	0.0530714035	-0.1517904849	-0.0325914197	-0.0120279985	-0.0222109276	-0.1152045188	0.0300102479	-0.2041891234	-0.0299766397	0.0606935949	-0.0049756318	0.2474334807	-0.078079063	-0.1489018223	-0.015501821	-0.04561237	0.0441138118	-0.0314667371	-0.3325599382	0.1551555494	-0.1821890809	0.0337382312	-0.1385517956	-0.0063402413174173	-0.0013225898036211	4.019865996308546e-05	1.7492437886425e-06	0.0072707992326286	-0.0103580729747961	0.0001072896757512	5.286452148119264e-05	-0.0838579243777601	0.0094847496815689	0.0070321514809461	8.996047652202133e-05	0.0001880174743153	7.605812937259999e-05	3.535057064790449e-08	5.784839043659157e-09	0.0001629793241495	0.0003400053220751	2.656226010022779e-08	1.1560361903939249e-07	-0.0002170151229789	0.0002439747118331	5.9523660014044185e-08	4.7095563601547086e-08	0.0	0.0	0.0
1349.3368315736332	4.915677113093125	1820709.8850411712	24.163881480187555	1955.951802280214	5.181792974472046	3825747.452843217	26.850978430287853	1341.8728148262455	2.561332078849773	1800622.6511697115	6.560422018144901	1573.0758844360591	1145.3716149930133	1.355209	27.360537	0.022262473418711	0.0156982340483821	0.1387843831	0.012009457	-0.0268381139	0.1533770744	-0.0291525611	0.1612986996	-0.1858076644	0.0002162811	0.0123800947	-0.0400143445	0.059048915	0.1597478392	0.1511546628	0.1547293444	-0.0201770258	0.0381386114	-0.134391272	0.0839860269	0.1473483798	0.0291747647	-0.0018021257	0.1669819343	-0.0367704887	0.1838689828	0.0143309546	-0.0732930164	-0.0562358755	-0.0537867588	0.0081398262	-0.0874348346	0.1783959623	0.0312071486	0.0073585835	0.03650218	-0.0256983998	-0.0746396639	0.0840638346	0.0960428113	-0.1815018699	-0.0359024315	0.1128895265	0.0787041181	0.0497219449	-0.0207321307	-0.1589933308	-0.0267990746	-0.1078397878	-0.1105494598	-0.052128609	0.0082174744	0.0490390027	-0.0485571676	0.1783371821	0.003741403	0.1134408226	0.0745436872	0.1910279434	-0.0365109923	-0.0618342612	0.0035791024	-0.0914124211	0.0990668303	0.0330809117	-0.0410753742	-0.0872725922	0.0075016551	0.0077258756	-0.1263882279	0.0893929532	-0.0584522888	-0.0433114566	0.0426663469	0.0330141351	0.0753253372	0.0471563421	-0.0441899262	0.0615955202	-0.1511872244	0.2717971015	0.1235696817	-0.134958469	0.0790628815	-0.1195109028	0.0281858894	-0.1430347106	-0.0070338214700029	-0.0006935801525856	4.947464447187376e-05	4.810534280606648e-07	-0.0061219353998751	-0.0133927346325037	0.0001793653409366	3.74780930402439e-05	-0.0838830131917518	-2.508881399169993e-05	0.0070363599021276	6.294485875101183e-10	0.0001880270265961	9.552280800010323e-09	3.5354162730570495e-08	9.12460684822459e-17	0.0001469660776993	-1.601324645019998e-05	2.1599027994316693e-08	2.564240618748422e-10	-0.0003640137206405	-0.0001469985976616	2.1608587714476962e-08	1.3250598881454e-07	0.0	0.0	0.0
1345.3671754752224	-3.969656098410724	1810012.836846178	15.75816953964945	1947.67336124844	-8.278441031774037	3793431.522116796	68.53258591655998	1339.8255484718948	-2.047266354350768	1795132.5003380135	4.191299525656683	1569.982151391938	1125.8119815801151	1.293028	26.105156	0.048258868362594	0.0322894782268008	-0.1228631769	-0.1405529108	-0.005150864	0.0690202086	0.0979485179	-0.1482822813	0.0269922582	0.0330418897	0.1159690471	0.0733938648	-0.0497520315	0.0837150361	0.0324951907	-0.0572014007	-0.0788842738	0.0796947823	0.0820068527	-0.1429522925	0.0280051914	-0.218621564	0.1393532551	-0.02248931	-0.173427759	-0.0844799404	-0.0715786917	-0.0328666605	0.0343821606	0.1029400968	-0.1973644807	0.1809766591	-0.0917425792	0.1267829639	-0.0911390845	0.02687508	0.1739273416	0.1691194068	-0.0150018737	0.0751912787	0.052092002	0.0582370509	0.1263898599	0.0994923723	-0.0691082169	-0.0411880864	0.1836273745	-0.0209563956	0.0641824184	-0.0883844471	0.0068900373	0.0312784544	-0.0685143216	-0.0598331178	0.0723772102	0.0002459136	0.0848875514	0.0455648695	-0.0779615784	-0.2947261978	0.1455636299	0.0270441189	0.1602797143	-0.0404409059	-0.0836505517	0.008165154	0.0665647517	-0.1181689726	-0.039579385	-0.1357859431	0.0380758029	0.0781479706	-0.107551463	0.0645861561	-0.0408645397	-0.1343551862	-0.0215737085	-0.0759171827	0.129907863	0.0568901204	0.0447131352	0.0290869475	-0.0735836054	-0.0011312074	-0.1131032322	0.022595049	-0.1467364196	-0.0027368503223925	0.0042969711476104	7.490349687179932e-06	1.846396104339624e-05	-0.0061424918570622	-2.055645718709951e-05	4.2256793208505504e-10	3.773020621407543e-05	-0.0571940286161947	0.0266889845755571	0.00327115690935	0.0007123018976743	0.0001880050827687	-2.1943827400002424e-08	3.5345911146865745e-08	4.815315609610971e-16	0.0001829947328051	3.60286551058e-05	3.3487072234409946e-08	1.2980639887326883e-09	-5.50171959289112e-05	0.0003089965247115	9.547885228383953e-08	3.0268918478802035e-09	0.0	0.0	0.0
1344.368550919638	-0.9986245555844562	1807326.8007017672	0.9972510030162526	1954.65294125345	6.979580005010121	3820668.120750764	48.71453704633708	1338.109777486549	-1.7157709853456709	1790537.776605102	2.9438700741540544	1569.3365169359945	1115.7319815806206	1.204062	24.309013	0.0446181025110437	0.0206069744661908	0.0066840489	0.1624214923	-0.0199858517	0.0698801446	0.0490873218	-0.0438289333	-0.065750339	0.1081345792	-0.0311268095	0.0013154684	-0.0155226891	0.0111164551	0.0252623954	-0.033633964	0.0737138569	-0.0481921387	0.1392980094	0.0870390366	0.0121622526	0.1469692119	-0.2099094531	-0.0335341704	0.1132933098	-0.0667470878	0.0133660985	0.0374634859	-0.0509562455	0.1014663504	-0.0083578355	0.0895668866	0.0569761508	-0.0010706622	-0.1417566608	0.0342853209	0.1533984015	0.0048284362	0.0379048031	-0.022276355	-0.0767117479	0.1251989722	-0.020239201	-0.0333958209	-0.0532454593	0.0266438829	0.01219903	0.0366640168	-0.1423560225	0.2110865162	-0.0674744954	-0.0403229605	0.0922619877	-0.0855474876	0.1056288169	-0.1849279851	0.0021211057	0.0649791394	-0.0874004954	-0.0001057648	-0.1659361178	-0.0259658732	-0.0807573938	-0.0859805977	-0.0014628566	0.023193596	-0.0569739468	0.0257914985	0.0155387671	-0.0776761604	-0.0062184798	0.0995249375	-0.080826457	0.0342825898	-0.0525354924	-0.1756720644	0.0342034484	0.0991428065	0.1412660891	0.0424940084	0.1049295411	0.0490378408	0.0571306953	0.1112775463	-0.0710760867	0.0169733466	-0.1496367051	0.0051730199078292	0.0079098702302217	2.6760134966797224e-05	6.25660470589475e-05	-0.0201897419860443	-0.0140472501289821	0.0001973252361861	0.000407625681463	-0.0571845044151402	9.524201054503243e-06	0.0032700675452051	9.071040572660072e-11	0.0002720085156691	8.400343290039999e-05	7.398863259650702e-08	7.056576739052004e-09	5.59595623110809e-05	-0.000127035170494	3.1314726140477463e-09	1.6137934542444503e-08	-0.0002970077515502	-0.0002419905556212	5.855942900990008e-08	8.821360448090534e-08	0.0	0.0	0.0
1345.218190220084	0.8496393004459151	1809611.979298998	0.7218869408622239	1949.580988380644	-5.071952872806151	3800866.030255248	25.72470594396656	1340.177142065276	2.067364578726938	1796074.772114251	4.273996301374809	1572.1959362180214	1124.542579347724	1.163376	23.487585	0.0247837837279913	0.01202926121011	0.0696786372	-0.0445103208	0.207033998	-0.0033221825	-0.1142378019	-0.0253921804	-0.0561576624	-0.1180702329	0.1605275347	0.1404029349	0.0613358715	0.033519203	-0.0152525639	-0.0203673955	0.0752648916	0.2480921844	-0.0545224288	-0.0349090143	-0.0858462993	-0.0616976695	-0.174946281	0.0456613652	-0.0789518642	0.0138418773	-0.0125654139	0.2103137891	-0.0571088513	0.0242024575	-0.1934881641	0.0438647846	0.0765357947	0.142150445	0.0152812053	-0.0602898039	0.05987542	-0.2106945264	-0.0220999609	-0.1222286378	0.012649264	-0.1514312727	0.2376225877	-0.0315535079	-0.0072892527	-0.0686211112	0.0399259902	0.0514591442	-0.1324098218	0.0249080588	0.0382897875	0.0499204929	0.0831734503	-0.1053414064	0.1395448977	-0.0881630416	-0.0820469811	0.1117932972	0.0788218931	-0.1749900656	0.1896520197	0.0003566988	0.0097132473	0.0666548452	-0.0842085314	0.152385754	0.0320607938	0.0390851609	-0.0231040398	-0.0780697663	-0.0241707033	0.0533033835	-0.065044089	0.0164364179	-0.2158022769	-0.0331397785	0.1407839698	0.0595182488	0.1016121626	0.0985884444	-0.0940909595	-0.0240476359	-0.0570515695	0.0799422241	-0.0179582521	0.0113284606	-0.1517197269	0.0027833778401031	-0.0023896420677261	7.747192200776998e-06	5.71038921184627e-06	-0.0160464666614359	0.0041432753246083	1.7166730415508822e-05	0.0002574890923165	-0.0572342278332911	-4.972341815090431e-05	0.003275756835673	2.47241831260968e-09	0.0001880086122409	-8.39999034282e-05	3.534723827674909e-08	7.055983775946926e-09	0.0001549890175776	9.902945526651912e-05	2.4021595569669605e-08	9.806833010383508e-09	-0.0001160142518948	0.0001809934996554	3.2758646917509293e-08	1.3459306642710105e-08	0.0	0.0	0.0
1343.725609702985	-1.492580517098986	1805598.5141716583	2.227796600023477	1958.514557679494	8.933569298849989	3835779.272642504	79.80866041735507	1337.5087938608613	-2.668348204414769	1788929.773655136	7.120082140003524	1569.8615356505386	1120.973565657407	1.194559	24.117144	0.0442821307169418	0.0213568100193296	-0.0626829876	0.0924398993	-0.0930777968	0.0483423228	-0.0079581098	-0.0487660335	0.0983764816	0.1375596149	-0.0323794832	0.0083841846	0.0103293538	-0.0693994568	0.0460036286	-0.1200525723	0.0474671834	-0.0336642185	0.0544436686	-0.0141680624	0.128067107	0.0017705767	-0.0646359632	-0.0487297533	0.1085941489	-0.1289699652	0.0609370414	-0.0872160715	0.0295079063	-0.1128118251	0.0297497795	-0.0405940582	0.0511743909	0.2348370096	-0.1787223572	0.0340908608	0.188799366	0.0375730541	0.1822806781	-0.0901332237	0.0607775512	0.1565874098	-0.0417521473	0.0291196842	-0.0262408327	-0.0151961322	0.1102080319	0.0191377894	-0.0400347366	0.1816919237	-0.1829460781	-0.068290972	-0.0718552077	-0.0552169657	-0.1075872726	-0.0436196807	-0.1391398492	0.1193584149	0.2554755515	-0.1617876957	-0.1350344976	-0.0259826042	-0.0438202264	-0.1537150835	-0.0053860499	-0.0592184824	-0.0337265664	0.0965482816	-0.0263670126	0.025806858	-0.0600451302	0.1579719983	-0.1168510609	0.0426447949	-0.0873263584	-0.1083871294	0.1398046254	-0.0134231001	0.1208189256	0.007870836	0.0474208372	-0.1770749643	-0.0710503121	0.2207153664	-0.0213800326	0.0056681013	-0.1529741081	0.0074773594252377	0.0046939815851346	5.591090397419107e-05	2.2033463121582734e-05	-0.030419296556218	-0.0143728298947821	0.0002065782391843	0.0009253336029751	-0.0571214768449195	0.0001127509883716	0.0032628631169446	1.2712785378773034e-08	0.0004330095563641	0.0002450009441232	1.874972759026347e-07	6.002546262125939e-08	6.593846160662942e-05	-8.905055597097059e-05	4.3478807190489425e-09	7.930001518738965e-09	-0.0002840141167737	-0.0001679998648789	2.8223954599328657e-08	8.06640185267449e-08	0.0	0.0	0.0
1343.8571094767867	0.1314997738018064	1805951.9306913044	0.0172921905099262	1944.2257097032327	-14.288847976261197	3780013.610271039	204.17117648870365	1340.6970230198506	3.188229158989316	1797468.5075342895	10.16480517022972	1569.814176123912	1110.642569729824	1.179726	23.81768	0.0335227111966093	0.0180661405689911	0.0139044375	0.0049041672	0.1808624437	-0.0807847717	-0.042728855	-0.048119211	-0.0141214131	-0.133424375	0.0402087268	0.1548473735	0.117288567	-0.0421066623	-0.0944133408	-0.0011532326	-0.0199427062	0.1272309581	0.0070505942	-0.0001709226	-0.0704229243	0.0771341207	-0.0074399378	0.101767096	0.0042690719	-0.0235880381	-0.0577686534	-0.1069986123	0.0218983756	0.0735373634	-0.0421831792	0.0062319727	-0.0541920451	-0.0664207245	-0.0770372141	0.0565443991	0.0117939878	-0.0689746367	-0.0431343133	-0.0805413507	0.0419022007	-0.0605365895	0.1668189864	-0.1522342561	0.0232341922	-0.0707320497	-0.0855908087	0.0267787849	0.1137686038	0.0718467486	-0.0579730657	0.0024446345	-0.0309193064	-0.0957283327	-0.142544872	-0.005033444	0.0516230102	-0.024552099	0.0041603239	0.0649226419	0.0572190109	-0.0590196395	0.1110446553	0.1192165511	-0.0621663462	0.0770345305	0.0242167521	0.1704467521	-0.1111271561	-0.101879634	-0.0670442966	0.0148783724	0.1408049669	-0.1576538687	0.0089285303	0.018385282	-0.0013702162	-0.0728870595	0.1058979986	-0.0096128927	0.1048814205	-0.0213562153	0.0826579401	0.03597624	-0.0223321763	0.0	-0.1533929978	0.0105272912923197	0.003049931867082	0.0001108238619533	9.302084393842295e-06	-0.0363171291809294	-0.0058978326247113	3.478442966911015e-05	0.0013189338719443	-0.0525971567318421	0.0045243201130774	0.0027664608962739	2.04694724855967e-05	0.0001880279904942	-0.0002449815658699	3.535452520928697e-08	6.001596761606817e-08	0.000206974547785	0.0001410360861783	4.2838463430805247e-08	1.9891177604512773e-08	-0.0002690192369872	1.49948797865e-05	2.2484641981158623e-10	7.237134986917529e-08	0.0	0.0	0.0
1343.2353113579916	-0.6217981187951409	1804281.1016790003	0.3866329005371761	1959.217484474182	14.991774770949178	3838533.151469341	224.75331078286828	1339.5771885518009	-1.119834468049703	1794467.0440883471	1.2540292358321612	1569.2276975226214	1120.2000947977533	1.200317	24.233387	0.0533305429652366	0.0261402059993052	-0.112601735	0.1135579978	-0.0538025763	0.0599634211	-0.0084249147	-0.0079107442	0.1183724331	0.1564765985	-0.0935837408	0.0084066847	-0.0190233741	-0.0478234369	0.0009919677	-0.1213801072	0.0225048843	-0.0643844838	0.0469483309	0.0136202648	0.0913870327	-0.0110359486	0.0351929061	0.1662676363	-0.1409133469	-0.0814059099	-0.028770226	0.1149333227	-0.0580189066	-0.0701878505	0.0172485646	0.0107731428	-0.0009556065	0.1395896494	-0.1344517084	-0.1235296658	-0.1399058777	0.139874659	-0.0206334527	-0.1083824678	0.0694831364	0.1702804724	-0.0445739723	-0.0225214224	0.0136710235	0.0367447961	-0.0310810357	0.0161378536	-0.021685267	-0.0164215298	-0.0851300619	-0.0295110263	-0.1135834744	-0.0418075462	0.0391070643	-0.061717273	-0.1318362409	-0.1608588843	0.127792469	-0.0926367337	0.0865732266	-0.0744982853	-0.0079870749	-0.1170181116	0.050702677	-0.0013779124	-0.0682794984	0.0586956747	-0.077709482	-0.0556445484	0.0064566315	-0.0168716774	-0.1195487336	-0.018990454	-0.0452469495	-0.0345193378	0.1665649944	0.0736573001	-0.0224640579	0.0225247392	0.009760638	-0.0917502385	0.0257991059	0.1161908521	0.0450032353	-0.0056681013	-0.1529741081	0.0059400008800736	-0.0045872904122461	3.528361045527514e-05	2.1043233326285e-05	-0.0233840715525701	0.0129330576283593	0.0001672639796184	0.0005468148023757	-0.0571619777267784	-0.0045648209949362	0.0032674916976367	2.0837590715811207e-05	0.0005060298624069	0.0003180018719126	2.5606622164754615e-07	1.0112519053998124e-07	0.0003969612462713	0.0001899866984863	1.575782310412637e-07	3.609494560172427e-08	-0.0001521003287923	0.0001169189081948	1.3670031093487452e-08	2.3134510018725772e-08	0.0	0.0	0.0
1343.2150973956443	-0.0202139623472703	1804226.79787159	0.0004086042737768	1949.2451097170515	-9.97237475713041	3799556.49775584	99.44825829665182	1339.3876083661926	-0.1895801856082926	1793959.1654449094	0.0359406467752746	1569.7724407376268	1124.950772547564	1.197029	24.167007	0.0183385304708177	0.0113124317975528	-0.0190856496	-0.0333341908	0.2071510244	0.070212955	-0.0686208657	0.0008416449	-0.1015522309	-0.0422289206	0.094742571	0.1697567469	0.0681532842	-0.012760499	-0.0286801043	0.183860173	-0.0981371191	0.1718857922	0.0209528251	0.0157030373	0.0497363313	0.0293571598	0.0279946046	0.0456340945	-0.024225054	0.0539562183	0.0940113592	0.1513553802	0.0884861612	-0.0030793825	0.2797449691	-0.1297147314	-0.1292699498	-0.0314034948	0.0495851825	0.0055858057	-0.0633619491	0.2225360025	-0.0575400761	-0.1179324044	-0.0413659622	-0.0786398283	0.2241257054	-0.0452819712	-0.0417049273	0.0227329111	-0.0977661826	-0.0285727626	-0.0330407915	-0.0060499253	-0.0342553432	0.0206696489	0.1020840655	0.0060740604	-0.0770840795	0.0365370147	-0.1933233085	0.0197770055	-0.2418613822	0.0029999791	0.0361144779	-0.0634468432	0.08973755	0.0884094244	-0.0750814296	0.0891264164	0.0068859421	0.1860242821	-0.0294812566	0.0001040144	-0.0620230325	0.0687365863	0.0852776311	0.0428806151	-0.1467511145	-0.0750659388	0.0223634757	-0.0199299355	-0.1012078439	0.0513140622	-0.0201126743	-0.0546074888	0.015433651	0.0407976282	0.1291049034	-0.0113284606	-0.1517197269	0.0117474169309303	0.0058074160508567	0.0001380018045491	3.372608118774803e-05	-0.0233878571389283	-3.785586358200782e-06	1.433066407539586e-11	0.0005469918615509	-0.0571348166850498	2.7161041728597516e-05	0.0032643872776342	7.377221877826152e-10	0.0005010152932776	-5.0145691293000194e-06	2.510163240980395e-07	2.514590355252876e-11	0.0005449861911046	0.0001480249448333	2.9700994849469965e-07	2.1911384292901522e-08	-5.513648691741541e-05	9.69638418748846e-05	9.401986631137624e-09	3.040032189594321e-09	0.0	0.0	0.0
1341.9380782485011	-1.2770191471431644	1800797.8058532805	1.630777902170255	1952.3924774593777	3.147367742326196	3811836.386039967	9.905923705435496	1339.9339259885392	0.546317622346578	1795422.92601506	0.2984629444864182	1566.6130432219018	1095.421858389646	1.244306	25.121506	0.0548561875568458	0.0287541505021804	-0.1842061203	0.0723144963	0.0168449795	-0.1323138291	0.0798244721	0.1163913942	0.1671519895	0.0045369127	-0.1069034922	0.0734503524	-0.0715313993	0.2096623933	-0.0223297628	0.0642829784	-0.1519042856	-0.0241447148	0.164226577	0.0204508396	-0.015295571	-0.0211479826	0.0122623629	0.1223545589	-0.1033268994	-0.047303622	-0.0142605585	0.0491856503	-0.1587149928	-0.0491289636	-0.1003595625	-0.0074545456	-0.1577720821	-0.2069463227	-0.0084030377	0.0983158438	-0.1410032807	-0.0833880271	-0.0880440296	0.0331096215	0.1398876327	0.0840974812	-0.0561284093	-0.1514115851	0.0169105407	-0.0060605837	0.0136533511	-0.1354695984	0.0099358005	-0.1151110105	0.1149119257	-0.1156861036	-0.1157476004	-0.0796664861	0.1265067638	-0.0984410065	-0.1066291107	-0.051210467	-0.0529031594	-0.0422572395	-0.10813132	-0.1020465178	0.1213352058	-0.0932181403	0.0308599378	-0.0072652919	-0.0638506991	0.0604651353	-0.0638550229	-0.0853416978	-0.0536246905	-0.1618474152	-0.1184973662	-0.016626818	-0.0629115043	0.0400260055	-0.0217169458	-0.0243936212	-0.1544721525	-0.0120321877	-0.1177658932	0.0615128828	0.1296412266	0.0220377093	-0.0821856894	-0.0169733466	-0.1496367051	0.0068491614964898	-0.0048982554344405	4.69110132049984e-05	2.399290630102589e-05	-0.0177087908296016	0.0056790663093267	3.2251794145729585e-05	0.0003136012726465	-0.0571702304269692	-3.5413741919398944e-05	0.0032684352470727	1.254133116733794e-09	0.0001880630002477	-0.0003129522930298	3.536769206216641e-08	9.793913771267237e-08	0.0003159626272779	-0.0002290235638267	9.983238183635317e-08	5.2451792787882544e-08	-0.000398029671484	-0.0003428931845665	1.1757573602221385e-07	1.5842761938166096e-07	0.0	0.0	0.0
