global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
728.8862091932494	0.6391640948527311	0.408530740148911	531275.1059521054	1052.2957541441306	14.000638365134137	1107326.3541897645	196.01787463126587	700.231391755525	1.7580670880840898	490324.0019998796	3.0907998862044708	754.4145729325458	788.9883352828352	1.270475	27.297853	0.2043774475875627	0.1195694309190168	0.1545154399	0.009734981	0.0110458879	0.0880530718	0.1537181902	-0.0071397695	0.1345017972	-0.0154379866	0.0929527086	-0.0809977852	0.0283633761	-0.0886764149	-0.0918667279	0.0171935458	0.0432186304	0.1527340471	-0.1409137797	0.0950063796	0.13629571	-0.0357037447	-0.2033928714	-0.0715088352	0.0646976219	0.1214797494	-0.0443101042	0.1007558106	0.0408860669	0.0803452979	-0.1281370793	-0.0436091416	0.1301844567	-0.0199567961	0.1237756134	0.0255314199	0.1248057	0.0763702496	0.1402397519	0.0476218228	0.162930394	0.0354452878	0.0723747412	0.0842310585	-0.1230477481	0.1125660226	0.0299743887	-0.006625933	-0.1182844799	-0.1318272477	-0.0462041484	-0.0611673692	-0.0508260967	0.0423605198	0.0198721293	-0.2480605404	0.0558049014	-0.0783679423	0.1905745749	-0.1803143183	-0.1084822045	-0.146227626	-0.0660204884	-0.1500291582	-0.095322711	0.0743044915	-0.191326424	0.0229198964	-0.0222382818	0.071571913	-0.1172686634	-0.03138055	0.0534936405	0.1182390823	-0.206441559	0.0338753296	0.0636083083	0.0254451795	-0.2977363139	-0.0658969067	0.1879573006	0.0135420214	-0.3633391988	-0.0400921661	-0.0992004938	-0.1305870088	-0.2773362178	-0.0832826461	-0.1172293614	-0.0450621784	0.0554119421	-0.1133587932	0.0020308586448578	-0.0048554575246271	4.12438683539366e-06	2.3575467773457925e-05	-0.0340571975242767	-0.029048236832864	0.0008438000630981	0.0011598927032075	0.0291883618511832	0.0843182379580866	0.0008519604675556	0.0071095652523565	-0.0010929743358501	-0.0012969698432498	1.6821307742996697e-06	1.194592898826967e-06	0.0006710456063727	0.0003190429855544	1.0178842663146508e-07	4.503022058321047e-07	-8.213336175443865e-05	-0.0001070974766354	1.1469869501670092e-08	6.745889113085486e-09	0.0	0.0	0.0
727.446276382158	-1.4399328110914666	2.0734065004577733	529178.085022267	1042.0641450539613	-10.231609090169286	1085897.6824070432	104.68582457403475	699.1456199852196	-1.0857717703054277	488804.5979445171	1.1789003371921825	752.1634785052044	787.0061019283452	1.341454	28.822931	0.0804884152455327	0.0536847893148757	-0.1162690601	0.116359518	-0.1621738246	0.1070292225	-0.0207710377	0.0762209886	-0.1049854278	-0.1671765352	-0.1953686511	0.0029674502	-0.1317023355	-0.076248526	-0.1400730889	0.1507945836	0.0038741128	-0.1962332885	-0.1386390912	-0.1151918981	0.0074214369	0.0052653583	0.0639808777	-0.064990193	0.1102548652	-0.0378612091	-0.0504183383	-0.0623492927	0.0346509726	0.0731950795	-0.0213855603	-0.199041996	0.0592044616	-0.1683395604	0.1552047256	0.080922142	-0.0442300724	0.037794689	-0.0294637642	0.0434714246	-0.0209415976	0.0213696986	-0.1830885301	0.0289254497	-0.1732547124	-0.2523706709	0.1112627843	0.1212657703	0.1199267878	-0.0258486094	-0.0090632176	0.0738140306	0.1218566765	0.1804127179	-0.1582420937	-0.1166020829	0.0175505721	-0.0078515951	0.0859743604	-0.0429628867	-0.1024404047	0.1427147771	-0.0064970533	0.0477180812	-0.0093348095	0.0983057269	-0.0116010329	-0.1494491691	-0.1674442932	-0.0548998295	-0.1030260943	0.0078733176	-0.017494767	0.050305604	-0.2955659304	0.0691268791	0.0717319546	0.0461559822	-0.1319514858	-0.1807923083	0.1774253856	-0.0513614156	-0.0033866625	-0.2144348053	-0.0582174624	0.133716783	-0.0145266406	-0.1716706561	-0.0668916237	0.1441989338	0.0500887521	-0.1206811645	0.0019641565350951	-6.670210976269988e-05	3.857910894356789e-06	4.449171446795262e-09	-0.0269074068380064	0.0071497906862703	5.111950685747759e-05	0.0007240085427459	0.000832140279698	-0.0283562215714852	6.924574450958656e-07	0.0008040753018111	-0.0002939763857237	0.0007989979501263	6.383977243061891e-07	8.642211536316965e-08	0.0005720120724828	-9.903353388989997e-05	9.807640834721962e-09	3.271978110660681e-07	-8.241589529842995e-05	-2.825335439912908e-07	7.982520348027865e-14	6.7923797978417675e-09	0.0	0.0	0.0
727.3629316294014	-0.0833447527566022	0.0069463478120591	529056.8343085172	1052.050408231295	9.98626317733374	1106810.0614596345	99.72545224697176	698.9889248134854	-0.1566951717342135	488585.5170119123	0.0245533768448146	752.4237304017602	785.1523858553743	1.286825	27.649158	0.068692028301967	0.0559217530791504	0.104561659	-0.0825751856	-0.082169346	0.0001098003	0.0950367283	-0.074706152	-0.0251908863	0.0319806972	-0.0111123852	-0.1854429146	0.0359769596	-0.1824544234	0.2187385455	0.0557773664	-0.1558651551	-0.1084925624	-0.0369491411	-0.0440960076	-0.1189447298	0.1084473661	0.0338334863	0.2495268638	0.0803777198	0.0286567935	-0.1714175089	-0.0545593706	-0.1604827036	-0.0020997456	0.0107778767	0.0673386655	0.1602730424	-0.209556131	0.0566479587	0.0853716623	0.1524104273	-0.0849710819	-0.0921002357	0.0101493921	0.113737572	-0.0841738882	-0.0233882456	0.0314050901	0.078426248	-0.133825822	-0.0008239388	0.2511577527	-0.053737214	0.2182413788	0.1813365894	0.1432465477	0.0945411062	0.0819039042	0.0200677376	-0.1298005485	-0.0019081327	-0.1388731627	-0.2335179379	0.0370052973	0.0560796769	0.1766407042	0.0578660402	0.0751355597	0.059430488	-0.168211178	-0.1259215741	0.0640374953	0.0847086249	0.0035887789	-0.0404297102	-0.043573141	0.0132766129	-0.0247918519	-0.3011136689	0.0437183615	0.0164071879	-0.1106249745	-0.11568405	0.1817409255	0.0947916163	0.0137414531	-0.1910983364	0.0011524766	0.1505860207	-0.2045781558	0.054444827	0.2563508911	0.3441170829	-0.0557035882	0.0446971468	-0.1273444172	0.0055690702744186	0.0036049137393234	3.1014543721412856e-05	1.2995403067963336e-05	-0.0270577490059338	-0.0001503421679274	2.2602767457111252e-08	0.0007321217812681	0.0036883592718197	0.0028562189921217	1.3603994118018348e-05	8.157986930956701e-06	0.0007960107588877	0.0010899871446113	1.1880719754181126e-06	6.33633128264972e-07	0.000672987925995	0.0001009758535121	1.0196122992517262e-08	4.529127485350516e-07	-3.176782537014087e-05	5.064806992828908e-05	2.56522698746086e-09	1.0091947287477655e-09	0.0	0.0	0.0
728.2270463493253	0.8641147199239185	0.7466942491891921	530314.6310346624	1035.9632868840145	-16.087121347280572	1073219.9317715308	258.7954732421303	698.8252814215583	-0.163643391927053	488356.7739539202	0.026779159721391	750.0153164821718	776.9480105981435	1.237696	26.593544	0.1026575220245731	0.0609577656524937	-0.1218132536	0.0940444947	-0.0180206734	-0.0434299517	-0.0747011427	0.0939551996	0.0033955032	0.0229835536	-0.0833905079	-0.1203308958	0.0594420031	0.0756999827	-0.3374056769	-0.1451675255	0.1053478329	0.2438869375	0.0935382128	0.0295559955	-0.1717476626	-0.1198876742	-0.0837643132	-0.0865323255	0.1223559561	0.0901704543	0.0496286113	-0.1609122625	-0.1465828055	-0.166089405	0.1663686674	-0.1262765245	0.0019282004	0.0108317483	-0.0248798661	0.0027097444	-0.0330913856	0.0787585239	0.0428988847	-0.1602876558	-0.0999463183	0.1312652658	-0.0846202788	0.0046320372	-0.0589937398	-0.1796993087	-0.0989048255	-0.022758249	-0.1128770463	-0.4340821292	0.003832619	-0.039183917	-0.0003078171	-0.0163394034	0.2997153738	0.0290566685	-0.0190641975	0.0314857454	0.1096574235	-0.0718419033	0.1978677583	0.0988617559	-0.1571772293	-0.0667894837	0.045084834	-0.0686132471	0.0828091881	-0.1255100233	-0.0331709917	-0.1960996467	-0.0568590111	-0.0925791344	-0.0274999572	-0.085763341	-0.2245855867	-0.0386099317	-0.1003599971	-0.0639356551	0.0992440768	-0.1409085698	0.002106883	-0.4949117947	0.0595186947	-0.0279665364	0.0204023361	-0.1457743891	0.4373902455	0.0693591926	-0.1169420359	-0.0306740004	0.0392444906	-0.1333121588	0.003596475441796	-0.0019725948326225	1.2934635603441734e-05	3.891130373689381e-06	-0.0184208868248703	0.0086368621810635	7.459538833468495e-05	0.0003393290714146	-0.0502967325459451	-0.0539850918177648	0.0025297613047983	0.0029143901385724	0.0001090288948251	-0.0006869818640625	4.7194408155092453e-07	1.1887299906782718e-08	0.0006959954015035	2.30074755085e-05	5.293439292742273e-10	4.844095989140182e-07	-8.303794966148507e-05	-5.12701242913442e-05	2.6286256448498822e-09	6.895301083983328e-09	0.0	0.0	0.0
727.8661058282821	-0.360940521043176	0.1302780597309193	529789.068013628	1051.3229438977364	15.359657013721971	1105279.932365803	235.91906357917856	699.2452134140977	0.419931992539432	488943.8684825271	0.1763428783581376	752.7668962729849	788.4553960447442	1.231657	26.463789	0.0294426175329326	0.016707154563968	0.1334305003	-0.0311424647	-7.02281e-05	0.0879433063	0.110861598	-0.0903585724	0.1213822024	-0.0154933159	0.1197850046	-0.146790073	0.1388854037	-0.0144001507	-0.0499617377	-0.0584608375	-0.2447905688	0.1017294838	0.0667749616	-0.0610450173	-0.0684545541	0.1637474897	0.0848720125	-0.0367390383	0.0392436507	0.0831310213	-0.0929407692	-0.0422892573	0.1951401966	-0.1302324905	0.1400974912	-0.0969216585	0.1106443352	-0.0613022424	0.0460022603	-0.0264281876	-0.288420729	-0.1002302618	-0.0093744679	0.0672209912	0.1478690557	-0.0155164974	0.0241023811	-0.0325230587	0.2142885041	-0.053282187	-0.0751286105	0.144909244	-0.1326119041	-0.1846879751	-0.072499294	0.1720196262	0.145935957	0.0065624593	0.0305682875	0.0289662237	0.1235968547	-0.0015426788	-0.0408736244	-0.0222164059	0.0773800549	0.0314661557	-0.0533087914	-0.0643597062	0.0471220683	0.0431249092	-0.0920207514	0.1128476006	0.0915730348	-0.1583326517	0.0057043605	-0.0977871933	0.0429396266	-0.1661245809	-0.0913570569	-0.0466341531	-0.0264994692	-0.0397689098	-0.0492198681	-0.073675581	-0.0183169049	0.0172162862	0.0307083979	-0.0534891937	0.1032870176	-0.1081313901	0.0414175427	0.182849067	-0.0004770839	0.011230314	0.0337382312	-0.1385517956	-0.0059043499962143	-0.0095008254380102	3.4861348877795804e-05	9.02656840035436e-05	-0.0236861753147934	-0.005265288489923	2.7723262882116664e-05	0.0005610349010431	-0.0477703149900605	0.0025264175558845	0.0022820029942495	6.382785666681908e-06	0.0001160190781327	6.990183307600001e-06	4.886266267384969e-11	1.3460426490761549e-08	0.0004599951104551	-0.0002360002910483	5.569613737492949e-08	2.115955016425997e-07	-8.302670303519266e-05	1.1246626292410532e-08	1.2648660296113986e-16	6.8934334168940706e-09	0.0	0.0	0.0
727.4958502157046	-0.3702556125774663	0.1370892186451148	529250.212081071	1039.424488556691	-11.89845534104552	1080403.2674113384	141.57323950285465	699.5922454559051	0.3470320418073243	489429.30990203534	0.1204312380409604	751.0119669695598	783.7903331534503	1.164598	25.022934	0.0586905738814181	0.0302163433633025	-0.0729800066	0.1172017746	-0.0656743463	-0.0384340881	-0.0661345411	0.1300188231	-0.0715931368	-0.0301417102	0.0542739987	-0.0530246902	0.0029946485	0.0034874522	-0.0361030542	-0.2608938434	0.0053213714	0.0024505278	0.2045088641	0.019580543	-0.3049721907	-0.1045434113	-0.1552373779	0.1364958739	0.1106557298	0.1771532308	-0.0351996414	-0.0061428362	0.1429381675	0.161704783	0.0631181073	0.1342358489	0.069213467	0.0119027629	0.0144755798	0.1067605488	0.043880633	-0.0751445296	-0.0710839486	-0.1241651923	-0.0800277213	0.0865772992	-0.0856424775	-0.0233152695	0.1693003694	-0.1216776348	-0.346130723	-0.1002853042	0.0087544443	-0.0297122326	0.0192449571	0.1107272034	-0.1317796237	-0.1556721237	0.2190937229	-0.2344564093	-0.1457360814	-0.0481996458	-0.2703760256	0.0725636398	0.0188270489	0.0421757745	-0.0214267816	-0.0084824299	0.0810449784	0.0631008573	0.0702297664	-0.0569647536	-0.1129750734	-0.2710293079	0.1404084247	-0.0026484684	-0.1380966781	-0.0797896826	-0.0380721099	-0.010379941	0.1056180323	-0.1431728907	-0.0260718345	-0.1904833807	0.2287390524	-0.0210052519	0.1601893415	0.1628758163	-0.0373122136	0.0439203378	-0.2716570846	0.3022427091	0.2628864193	-0.1929609693	0.0281858894	-0.1430347106	0.0038934724179	0.0097978224141143	1.5159127468948072e-05	9.599732405852056e-05	-0.0015659907662666	0.0221201845485268	0.0004893025644608	2.452327080032253e-06	-0.0478127101792722	-4.239518921170249e-05	0.002286055254687	1.797352068296055e-09	0.0004590440450284	0.0003430249668957	1.1766612791379608e-07	2.107214352760357e-07	0.000585965742748	0.0001259706322928	1.5868600200273006e-08	3.433558516742153e-07	-0.0001486345384379	-6.560783540270735e-05	4.304388066228741e-09	2.2092226016647572e-08	0.0	0.0	0.0
728.3458058936601	0.8499556779554496	0.722424654488708	530487.6129628852	1043.2150084666716	3.7905199099807305	1088297.5538901177	14.368041187960326	698.9218565244933	-0.6703889314118214	488491.7615276444	0.4494213193594838	751.8646923158227	771.1350168920543	1.410044	30.296663	0.0730387707515717	0.0343886949645169	0.1050601701	-0.1562250183	0.0424315934	-0.1063083564	0.0139353739	-0.1655041513	-0.1460185668	0.1859926092	-0.0386586538	0.0760147464	0.2027354228	-0.0562867465	0.309481411	0.2114176947	-0.1327388893	0.2173913091	-0.0343184732	-0.1078070592	-0.211094675	0.0880989628	-0.3429400641	0.0128414085	-0.0085877911	-0.2155163606	-0.0828508315	0.1871402075	-0.1489717089	0.2298770712	-0.1716898801	0.0552305442	-0.1517320533	0.065666173	-0.0126189999	-0.0894576697	-0.0026407405	-0.0383997313	0.0768123411	-0.0721491433	0.0804008892	-0.2195342476	0.1230287421	-0.123745928	-0.0637297524	-0.2031663575	-0.1507046547	-0.122894942	-0.4029640372	0.24936144	0.4060856516	-0.033363883	-0.2027106166	0.0083392393	-0.1995734114	0.0125654348	0.0700689771	0.0429534317	0.0575262197	-0.0785124357	-0.0235261169	-0.1151777052	0.0142843347	-0.1113890711	-0.0122898565	-0.0287937532	-0.0250030128	0.1058455877	0.2582440927	-0.2723207083	0.1711618864	0.0143038733	-0.1817293051	0.2758361931	0.0648298789	0.2633875297	-0.0141147025	-0.0901949975	0.106818751	-0.4320837723	-0.2160763132	-0.0078944386	-0.0978648261	-0.2447399325	-0.0375237157	0.0390734286	-0.0747124179	-0.1771573014	0.0900794194	0.1866634397	0.022595049	-0.1467364196	0.0131358914915011	0.0092424190736011	0.0001725516452764	8.542231033206543e-05	0.0010207290530388	0.0025867198193054	6.691119423587361e-06	1.0418877997174856e-06	-0.0751424626902235	-0.0273297525109512	0.0056463896991516	0.0007469153723098	0.0001590372867274	-0.000300006758301	9.000405502627466e-08	2.529285856961324e-08	0.0008979934150303	0.0003120276722823	9.736126826991042e-08	8.063921734377806e-07	-8.307138206692053e-05	6.556315637097947e-05	4.298527473325506e-09	6.900854518508286e-09	0.0	0.0	0.0
728.2191175152017	-0.1266883784584251	0.0160499452364251	530303.0831146191	1037.5297622289413	-5.685246237730325	1076468.0075108437	32.32202478362682	700.0028527062218	1.0809961817285512	490003.99379684846	1.1685527449117068	751.6743891571789	785.1836594816757	1.42456	30.608572	0.1530944599035888	0.0914986500853308	-0.0961392283	0.0474887119	0.012371571	0.0167497528	-0.0898776279	0.0646267018	-0.0995799275	-0.0387664361	-0.1605947435	0.1243402221	0.0489291111	-0.0523941966	-0.1785402007	0.1777291146	-0.0243120894	-0.0599699655	0.1581676673	-0.1569093994	-0.2386063944	0.1672050188	0.0922799574	0.0684133183	-0.157330485	-0.143436438	0.092229606	0.2551658892	-0.0174675183	0.1030501084	0.2175199327	-0.1557016613	0.0733956763	-0.0489335392	-0.0681133489	-0.107993784	0.0745379292	-0.0748976886	0.0817525035	0.0672614553	-0.0677075023	0.0204531044	-0.0333381778	0.0465017974	-0.0083660166	-0.3320917449	-0.2317407427	0.0118527369	-0.003233232	0.0306792734	-0.0422901316	0.0129081844	0.02995198	0.0400070079	-0.2682676234	0.3315340904	-0.2470983088	-0.0258227405	0.0882184659	-0.0486500643	-0.2733397415	0.1336089172	0.0947171316	0.1849597914	-0.0925004383	-0.085657161	-0.0067395936	-0.1049604415	0.0555635754	-0.2794149002	0.0750545962	-0.0396086025	0.1701441587	-0.1960883885	0.0573138907	-0.2672344015	-0.2691347786	-0.1549659889	-0.2625147753	0.1990567883	-0.1737172499	-0.019779279	0.1737000603	-0.1948801986	0.1540500824	0.0325065203	-0.0769070482	-0.264956283	-0.064437683	-0.0683597163	0.0169733466	-0.1496367051	0.0115429945620206	-0.0015928969294805	0.0001332407234588	2.5373206279484086e-06	-0.067310456522307	-0.0683311855753457	0.0046691509221323	0.0045306975572413	-0.020657102820607	0.0544853598696165	0.0004267158969411	0.0029686544401216	0.0001583486930079	-6.885937194999869e-07	4.741613105348266e-13	2.5074308577310164e-08	0.001117022060793	0.0002190286457627	4.797354766464234e-08	1.2477382842982406e-06	0.0002709117290338	0.0003539831111007	1.2530404294454506e-07	7.339316492808308e-08	0.0	0.0	0.0
729.6328718637167	1.413754348514999	1.9987013579450692	532364.1277040947	1042.2980162791716	4.768254050230325	1086385.1547394963	22.736246687537903	700.9548415725295	0.9519888663077154	491337.68992397	0.9062828015738492	753.7487734315454	773.2623354637459	1.352337	29.056755	0.1771653322907262	0.0862581302604119	0.1406155828	0.0843353355	0.0889287779	-0.1113276443	0.0942951265	0.1029114991	-0.0611495271	0.2024208915	-0.1116563287	0.0366223282	-0.0755153721	-0.0985898763	-0.2121532722	0.0234842762	-0.0726297458	0.1520479778	0.0599783632	-0.009690642	0.0587013875	0.0085311071	0.1328850071	-0.0674922678	0.0129806791	-0.1218038802	0.0324444104	-0.0251313348	-0.0001984747	-0.0181001276	-0.1449732172	0.0591615679	-0.083773709	-0.051361795	-0.0593497936	0.0677941347	0.0511433726	0.2082630138	-0.0474947652	0.3037820834	0.0707472809	0.1161105347	0.1329383102	0.0428994866	-0.1266659416	-0.0423500279	0.0620222698	-0.0425928344	-0.0951549717	-0.0886319036	0.0085673888	-0.2986747356	0.0925328611	0.0062553818	-0.1205123415	0.0844050821	-0.0363475615	-0.0779867441	-0.1410949714	-0.0931660226	-0.0170506672	0.0173647184	-0.0153659158	-0.1154262512	0.155951375	0.1830831461	-0.0556495435	0.0865560409	-0.1121376923	-0.1091216954	0.0244110716	-0.0499381816	0.1536500476	0.2320571667	0.0629321813	-0.1191512663	-0.2688490479	0.0083003469	-0.0340535727	-0.0404685341	-0.0646146443	0.1157746169	0.1821411227	0.127920068	0.1458651433	0.0219864951	-0.0827633169	-0.0065327875	0.1254342012	0.0204252383	0.0113284606	-0.1517197269	0.002465281121033	-0.0090777134409875	6.077611005721726e-06	8.24048813166869e-05	-0.0127057970749717	0.0546046594473352	0.0029816688333594	0.0001614372793103	0.0294892294501352	0.0501463322707421	0.0008696146535627	0.0025146546402076	0.0011500055050363	0.0009916568120284	9.833832328423295e-07	1.3225126616137956e-06	0.0011170004187819	-2.164201110010401e-08	4.683766444570252e-16	1.2476899355589398e-06	-4.142359559922365e-06	-0.0002750540885937	7.565475165212329e-08	1.7159142723680208e-11	0.0	0.0	0.0
728.9568159422222	-0.6760559214944806	0.4570516089877512	531378.0395086228	1049.460974199344	7.162957920172403	1101368.3363674362	51.30796616616056	698.8204057573198	-2.134435815209713	488349.9595028251	4.555816249249951	751.8033499815406	804.5706060291969	1.507651	32.393894	0.0633963939522681	0.0303474797451355	-0.1050026848	-0.114118172	0.0454824256	0.1436243666	-0.0609959462	-0.1036300917	-0.0362847872	-0.0015462734	-0.1667582823	-0.0614012749	-0.1018028512	0.004638496	0.1041734325	-0.0119181336	0.032917345	-0.0552087732	-0.0946903079	0.1243309331	-0.0962507979	-0.0153334393	-0.0670932023	-0.0836999038	0.0243590149	0.1733178339	-0.0857662795	-0.097894232	0.1839880978	0.0170256843	0.0798010615	0.0335283961	-0.0024533335	-0.0881970015	-0.1148687789	-0.060424742	0.0008970598	0.0430887578	-0.0605110961	0.1640848848	-0.0439206163	-0.1287895773	-0.0391751316	0.0542420437	-0.0568767761	-0.0076056492	0.2614861736	0.0116410322	0.03887646	-0.0680210331	-0.0268494697	-0.0471518448	-0.0455425844	-0.0316812538	0.041143579	-0.0293955422	-0.2663348917	0.081559127	-0.2081420967	-0.0807881418	-0.022053258	0.0039628997	0.0610312674	-0.1034019748	-0.0035849512	-0.0228612172	0.0783937761	-0.085659224	0.0691820492	0.0493823608	0.0928990633	0.0192442411	0.1821629858	0.0668354132	0.1146090705	-0.0068013797	-0.1318769101	0.2071932812	0.1626108944	-0.0995593563	0.0194707454	0.1137637604	0.0267447376	0.1137968871	-0.0156148266	-0.0818109508	-0.1153301034	0.0572133154	0.1329182216	0.1245838966	0.0056681013	-0.1529741081	0.0072878883853917	0.0048226072643586	5.311331711792723e-05	2.32575408262453e-05	0.0015811653841666	0.0142869624591383	0.0002041172963088	2.500083972086712e-06	0.0488589778790782	0.019369748428943	0.0023871997193882	0.0003751871542005	0.0015680466700478	0.0004180411650115	1.7475841564417216e-07	2.4587703594479943e-06	0.0011169333620324	-6.705674949992678e-08	4.496607653495929e-15	1.2475401352210003e-06	-8.437565379548458e-05	-8.023329423556221e-05	6.437381503890301e-09	7.1192509534154714e-09	1.0	0.0	0.0
726.6569728737205	-2.299843068501673	5.28927813973519	528030.356225999	1040.819694949419	-8.641279249924992	1083305.6373946017	74.67170707518423	698.0042361697635	-0.81616958755626	487209.91371093504	0.6661327956517555	752.5281081483422	787.9114437103271	1.233452	26.502356	0.0606574379412435	0.0369574435135745	0.1086409859	0.0168818155	-0.0982776222	0.134086161	0.1512950799	-0.0584209676	-0.0252862516	-0.1188902089	0.1486909242	0.1955363567	-0.0032359618	0.0595760061	0.0234669333	-0.1497921866	-0.0345531432	-0.0647254568	0.0799719529	-0.1024916609	0.0220277364	0.1468854238	0.0241820833	0.0658193293	-0.1125941041	-0.072888661	-0.2503295387	0.0286168392	-0.0282839362	-0.2243137623	-0.1651300689	-0.0407040602	-0.0775177173	-0.1589593167	-0.1033714176	-0.1132366802	-0.0759512877	0.0595855318	-0.1591566502	-0.0197600065	0.1404022094	0.0077858093	-0.1032451896	-0.0809409564	0.1248906333	0.0835736739	-0.0351198075	-0.0022930815	0.1977346802	0.0222717927	-0.0588357745	0.0063046979	0.0455403235	-0.0980301359	0.0648817598	0.1766965101	0.0774331488	0.1403060014	-0.051625347	0.0026970312	-0.0316769571	0.054943055	0.3124936399	-0.088955759	-0.2070494558	0.0216172856	-0.1453082024	0.0576771751	-0.0838073785	0.0341610637	0.1350916892	0.0518637047	0.2317129526	-0.0075378411	0.084662414	-0.0551577238	0.0827742874	0.0897586874	0.1108984916	-0.0981079511	0.0693853559	0.1323314162	0.0359497666	-0.0546720512	0.0881433403	-0.0740726568	0.0287845194	0.1252093739	-0.2609187524	-0.0560285947	0.0	-0.1533929978	0.00444778761522	-0.0028401007701716	1.9782814670104412e-05	8.066172384729882e-06	-0.0135755724618604	-0.015156737846027	0.0002297267021331	0.0001842961676672	0.0803610326026387	0.0315020547235605	0.0064578955609623	0.0009923794518062	0.0014060132339795	-0.0001620334360682	2.6254834404099854e-08	1.9768732141254923e-06	0.0011169804586832	4.7096650799974625e-08	2.2180945165747503e-15	1.2476453450801318e-06	-2.3285294484896813e-05	6.109035931058777e-05	3.732032000696717e-09	5.422049392483658e-10	0.0	0.0	0.0
